epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801023649,2019-11-15T14.57.03.649,0.000,-0.000054812,-0.000061687,0.000014625
1573801023689,2019-11-15T14.57.03.689,0.040,-0.000056625,-0.000061687,0.000013812
1573801023728,2019-11-15T14.57.03.728,0.079,-0.000055938,-0.000061313,0.000014625
1573801023768,2019-11-15T14.57.03.768,0.119,-0.000055187,-0.000061313,0.000013437
1573801023808,2019-11-15T14.57.03.808,0.159,-0.000054812,-0.000061687,0.000014625
1573801023847,2019-11-15T14.57.03.847,0.198,-0.000055938,-0.000061313,0.000013437
1573801023887,2019-11-15T14.57.03.887,0.238,-0.000057375,-0.000062438,0.000013812
1573801023926,2019-11-15T14.57.03.926,0.277,-0.000055938,-0.000061000,0.000014250
1573801023966,2019-11-15T14.57.03.966,0.317,-0.000055187,-0.000061687,0.000014625
1573801024005,2019-11-15T14.57.04.005,0.356,-0.000055563,-0.000060625,0.000014625
1573801024045,2019-11-15T14.57.04.045,0.396,-0.000055563,-0.000062062,0.000013812
1573801024084,2019-11-15T14.57.04.084,0.435,-0.000056312,-0.000061687,0.000013063
1573801024124,2019-11-15T14.57.04.124,0.475,-0.000055563,-0.000061687,0.000014625
1573801024164,2019-11-15T14.57.04.164,0.515,-0.000055563,-0.000062438,0.000015813
1573801024203,2019-11-15T14.57.04.203,0.554,-0.000055187,-0.000062062,0.000013812
1573801024243,2019-11-15T14.57.04.243,0.594,-0.000054812,-0.000060625,0.000015437
1573801024282,2019-11-15T14.57.04.282,0.633,-0.000055187,-0.000061000,0.000013437
1573801024322,2019-11-15T14.57.04.322,0.673,-0.000054812,-0.000060625,0.000015000
1573801024361,2019-11-15T14.57.04.361,0.712,-0.000055563,-0.000060250,0.000015000
1573801024401,2019-11-15T14.57.04.401,0.752,-0.000055563,-0.000062062,0.000013812
1573801024440,2019-11-15T14.57.04.440,0.791,-0.000056312,-0.000061375,0.000014625
1573801024480,2019-11-15T14.57.04.480,0.831,-0.000057375,-0.000060625,0.000015813
1573801024519,2019-11-15T14.57.04.519,0.870,-0.000057000,-0.000061313,0.000015437
1573801024559,2019-11-15T14.57.04.559,0.910,-0.000054437,-0.000061375,0.000013812
1573801024599,2019-11-15T14.57.04.599,0.950,-0.000055563,-0.000061375,0.000015437
1573801024638,2019-11-15T14.57.04.638,0.989,-0.000055563,-0.000061375,0.000015000
1573801024678,2019-11-15T14.57.04.678,1.029,-0.000055938,-0.000061687,0.000015000
1573801024717,2019-11-15T14.57.04.717,1.068,-0.000056312,-0.000062062,0.000016187
1573801024757,2019-11-15T14.57.04.757,1.108,-0.000056312,-0.000061375,0.000014250
1573801024796,2019-11-15T14.57.04.796,1.147,-0.000054812,-0.000061375,0.000014250
1573801024836,2019-11-15T14.57.04.836,1.187,-0.000055563,-0.000061000,0.000013812
1573801024875,2019-11-15T14.57.04.875,1.226,-0.000055187,-0.000061375,0.000014250
1573801024915,2019-11-15T14.57.04.915,1.266,-0.000055187,-0.000062062,0.000015000
1573801024953,2019-11-15T14.57.04.953,1.304,-0.000055938,-0.000061375,0.000015000
1573801024993,2019-11-15T14.57.04.993,1.344,-0.000055563,-0.000061687,0.000014625
1573801025032,2019-11-15T14.57.05.032,1.383,-0.000056312,-0.000061375,0.000015437
1573801025072,2019-11-15T14.57.05.072,1.423,-0.000055938,-0.000060625,0.000014625
1573801025111,2019-11-15T14.57.05.111,1.462,-0.000054812,-0.000061375,0.000014625
1573801025151,2019-11-15T14.57.05.151,1.502,-0.000055938,-0.000062062,0.000015000
1573801025190,2019-11-15T14.57.05.190,1.541,-0.000055938,-0.000062812,0.000014625
1573801025230,2019-11-15T14.57.05.230,1.581,-0.000055938,-0.000062062,0.000014250
1573801025269,2019-11-15T14.57.05.269,1.620,-0.000055938,-0.000062438,0.000015000
1573801025309,2019-11-15T14.57.05.309,1.660,-0.000054812,-0.000061687,0.000015437
1573801025349,2019-11-15T14.57.05.349,1.700,-0.000057000,-0.000061375,0.000015813
1573801025388,2019-11-15T14.57.05.388,1.739,-0.000055563,-0.000061375,0.000014625
1573801025428,2019-11-15T14.57.05.428,1.779,-0.000055187,-0.000059500,0.000015000
1573801025467,2019-11-15T14.57.05.467,1.818,-0.000055938,-0.000061000,0.000014625
1573801025507,2019-11-15T14.57.05.507,1.858,-0.000055563,-0.000062062,0.000015437
1573801025546,2019-11-15T14.57.05.546,1.897,-0.000055187,-0.000061000,0.000014250
1573801025586,2019-11-15T14.57.05.586,1.937,-0.000056312,-0.000061375,0.000015437
1573801025625,2019-11-15T14.57.05.625,1.976,-0.000055563,-0.000060625,0.000015813
1573801025665,2019-11-15T14.57.05.665,2.016,-0.000054812,-0.000061687,0.000014250
1573801025705,2019-11-15T14.57.05.705,2.056,-0.000055187,-0.000062062,0.000013812
1573801025744,2019-11-15T14.57.05.744,2.095,-0.000055563,-0.000063188,0.000014625
1573801025784,2019-11-15T14.57.05.784,2.135,-0.000054812,-0.000061375,0.000014250
1573801025823,2019-11-15T14.57.05.823,2.174,-0.000055563,-0.000061375,0.000014250
1573801025863,2019-11-15T14.57.05.863,2.214,-0.000054812,-0.000062062,0.000014250
1573801025902,2019-11-15T14.57.05.902,2.253,-0.000054437,-0.000062062,0.000015000
1573801025942,2019-11-15T14.57.05.942,2.293,-0.000054812,-0.000062062,0.000014625
1573801025981,2019-11-15T14.57.05.981,2.332,-0.000055938,-0.000061687,0.000014625
1573801026021,2019-11-15T14.57.06.021,2.372,-0.000055187,-0.000061687,0.000015437
1573801026060,2019-11-15T14.57.06.060,2.411,-0.000056312,-0.000061687,0.000014625
1573801026100,2019-11-15T14.57.06.100,2.451,-0.000055938,-0.000062438,0.000015000
1573801026140,2019-11-15T14.57.06.140,2.491,-0.000056687,-0.000062062,0.000014625
1573801026179,2019-11-15T14.57.06.179,2.530,-0.000055563,-0.000061000,0.000014625
1573801026219,2019-11-15T14.57.06.219,2.570,-0.000056687,-0.000061375,0.000015000
1573801026258,2019-11-15T14.57.06.258,2.609,-0.000055563,-0.000061000,0.000014625
1573801026298,2019-11-15T14.57.06.298,2.649,-0.000055563,-0.000061000,0.000014250
1573801026337,2019-11-15T14.57.06.337,2.688,-0.000055187,-0.000062062,0.000014625
1573801026377,2019-11-15T14.57.06.377,2.728,-0.000055187,-0.000062438,0.000014250
1573801026416,2019-11-15T14.57.06.416,2.767,-0.000056312,-0.000062062,0.000014250
1573801026456,2019-11-15T14.57.06.456,2.807,-0.000055563,-0.000061375,0.000013812
1573801026496,2019-11-15T14.57.06.496,2.847,-0.000055563,-0.000062062,0.000013812
1573801026535,2019-11-15T14.57.06.535,2.886,-0.000055938,-0.000061687,0.000015437
1573801026575,2019-11-15T14.57.06.575,2.926,-0.000056312,-0.000061687,0.000013812
1573801026614,2019-11-15T14.57.06.614,2.965,-0.000054812,-0.000061687,0.000015000
1573801026654,2019-11-15T14.57.06.654,3.005,-0.000055938,-0.000061375,0.000014625
1573801026693,2019-11-15T14.57.06.693,3.044,-0.000055938,-0.000061000,0.000013812
1573801026733,2019-11-15T14.57.06.733,3.084,-0.000055563,-0.000061687,0.000015437
1573801026772,2019-11-15T14.57.06.772,3.123,-0.000055938,-0.000062438,0.000015000
1573801026812,2019-11-15T14.57.06.812,3.163,-0.000056312,-0.000061687,0.000014250
1573801026852,2019-11-15T14.57.06.852,3.203,-0.000055563,-0.000061687,0.000014250
1573801026891,2019-11-15T14.57.06.891,3.242,-0.000055563,-0.000060625,0.000015437
1573801026931,2019-11-15T14.57.06.931,3.282,-0.000056312,-0.000061375,0.000015437
1573801026970,2019-11-15T14.57.06.970,3.321,-0.000056687,-0.000061375,0.000013812
1573801027010,2019-11-15T14.57.07.010,3.361,-0.000056687,-0.000061000,0.000015000
1573801027049,2019-11-15T14.57.07.049,3.400,-0.000056687,-0.000062062,0.000014250
1573801027089,2019-11-15T14.57.07.089,3.440,-0.000056687,-0.000061687,0.000015000
1573801027128,2019-11-15T14.57.07.128,3.479,-0.000055938,-0.000059875,0.000013812
1573801027168,2019-11-15T14.57.07.168,3.519,-0.000057000,-0.000060625,0.000015000
1573801027207,2019-11-15T14.57.07.207,3.558,-0.000056687,-0.000061000,0.000013437
1573801027247,2019-11-15T14.57.07.247,3.598,-0.000055938,-0.000060625,0.000014250
1573801027285,2019-11-15T14.57.07.285,3.636,-0.000056687,-0.000061375,0.000013812
1573801027325,2019-11-15T14.57.07.325,3.676,-0.000055563,-0.000059875,0.000014250
1573801027364,2019-11-15T14.57.07.364,3.715,-0.000056312,-0.000061000,0.000014625
1573801027404,2019-11-15T14.57.07.404,3.755,-0.000055563,-0.000061000,0.000013812
1573801027443,2019-11-15T14.57.07.443,3.794,-0.000057000,-0.000061375,0.000013812
1573801027483,2019-11-15T14.57.07.483,3.834,-0.000057000,-0.000061687,0.000014625
1573801027524,2019-11-15T14.57.07.524,3.875,-0.000055938,-0.000061687,0.000014625
1573801027562,2019-11-15T14.57.07.562,3.913,-0.000055938,-0.000060625,0.000014625
1573801027602,2019-11-15T14.57.07.602,3.953,-0.000055563,-0.000060625,0.000013812
1573801027641,2019-11-15T14.57.07.641,3.992,-0.000055938,-0.000061687,0.000014625
1573801027681,2019-11-15T14.57.07.681,4.032,-0.000055938,-0.000059875,0.000014625
1573801027720,2019-11-15T14.57.07.720,4.071,-0.000055563,-0.000061687,0.000014250
1573801027760,2019-11-15T14.57.07.760,4.111,-0.000055563,-0.000061000,0.000014250
1573801027799,2019-11-15T14.57.07.799,4.150,-0.000056312,-0.000060250,0.000014250
1573801027839,2019-11-15T14.57.07.839,4.190,-0.000056687,-0.000060625,0.000015813
1573801027878,2019-11-15T14.57.07.878,4.229,-0.000056687,-0.000061000,0.000015437
1573801027918,2019-11-15T14.57.07.918,4.269,-0.000056687,-0.000061000,0.000014625
1573801027957,2019-11-15T14.57.07.957,4.308,-0.000056312,-0.000061000,0.000014625
1573801027997,2019-11-15T14.57.07.997,4.348,-0.000056312,-0.000060625,0.000013812
1573801028037,2019-11-15T14.57.08.037,4.388,-0.000055938,-0.000061687,0.000014625
1573801028076,2019-11-15T14.57.08.076,4.427,-0.000054812,-0.000061375,0.000015813
1573801028116,2019-11-15T14.57.08.116,4.467,-0.000055938,-0.000061375,0.000014625
1573801028155,2019-11-15T14.57.08.155,4.506,-0.000056687,-0.000061375,0.000014250
1573801028195,2019-11-15T14.57.08.195,4.546,-0.000055938,-0.000062062,0.000014250
1573801028234,2019-11-15T14.57.08.234,4.585,-0.000058125,-0.000061687,0.000015437
1573801028274,2019-11-15T14.57.08.274,4.625,-0.000055187,-0.000061687,0.000013437
1573801028313,2019-11-15T14.57.08.313,4.664,-0.000056312,-0.000061687,0.000015000
1573801028353,2019-11-15T14.57.08.353,4.704,-0.000056687,-0.000062062,0.000015437
1573801028393,2019-11-15T14.57.08.393,4.744,-0.000055563,-0.000062438,0.000014250
1573801028432,2019-11-15T14.57.08.432,4.783,-0.000054437,-0.000061375,0.000014625
1573801028472,2019-11-15T14.57.08.472,4.823,-0.000054812,-0.000059875,0.000015000
1573801028511,2019-11-15T14.57.08.511,4.862,-0.000055938,-0.000061000,0.000013812
1573801028551,2019-11-15T14.57.08.551,4.902,-0.000055938,-0.000061000,0.000013812
1573801028590,2019-11-15T14.57.08.590,4.941,-0.000056687,-0.000060250,0.000015437
1573801028630,2019-11-15T14.57.08.630,4.981,-0.000055563,-0.000060625,0.000015000
1573801028669,2019-11-15T14.57.08.669,5.020,-0.000055563,-0.000061687,0.000014250
1573801028709,2019-11-15T14.57.08.709,5.060,-0.000055563,-0.000061375,0.000013812
1573801028748,2019-11-15T14.57.08.748,5.099,-0.000055938,-0.000062062,0.000013875
1573801028788,2019-11-15T14.57.08.788,5.139,-0.000056312,-0.000061687,0.000014625
1573801028828,2019-11-15T14.57.08.828,5.179,-0.000055938,-0.000061687,0.000013437
1573801028867,2019-11-15T14.57.08.867,5.218,-0.000055938,-0.000061375,0.000014625
1573801028907,2019-11-15T14.57.08.907,5.258,-0.000055563,-0.000061375,0.000014250
1573801028946,2019-11-15T14.57.08.946,5.297,-0.000055563,-0.000061687,0.000015813
1573801028986,2019-11-15T14.57.08.986,5.337,-0.000056312,-0.000061000,0.000013812
1573801029025,2019-11-15T14.57.09.025,5.376,-0.000055563,-0.000061687,0.000015437
1573801029065,2019-11-15T14.57.09.065,5.416,-0.000055563,-0.000060625,0.000015437
1573801029104,2019-11-15T14.57.09.104,5.455,-0.000056312,-0.000059875,0.000014250
1573801029144,2019-11-15T14.57.09.144,5.495,-0.000055563,-0.000061000,0.000014250
1573801029184,2019-11-15T14.57.09.184,5.535,-0.000057000,-0.000061375,0.000014625
1573801029223,2019-11-15T14.57.09.223,5.574,-0.000054812,-0.000061375,0.000015813
1573801029263,2019-11-15T14.57.09.263,5.614,-0.000055187,-0.000061687,0.000013875
1573801029302,2019-11-15T14.57.09.302,5.653,-0.000055938,-0.000061687,0.000015437
1573801029342,2019-11-15T14.57.09.342,5.693,-0.000054500,-0.000059875,0.000014625
1573801029381,2019-11-15T14.57.09.381,5.732,-0.000055563,-0.000061375,0.000015063
1573801029421,2019-11-15T14.57.09.421,5.772,-0.000055187,-0.000060625,0.000015063
1573801029460,2019-11-15T14.57.09.460,5.811,-0.000056312,-0.000061000,0.000014625
1573801029500,2019-11-15T14.57.09.500,5.851,-0.000054812,-0.000062062,0.000014625
1573801029539,2019-11-15T14.57.09.539,5.890,-0.000055563,-0.000061375,0.000014625
1573801029579,2019-11-15T14.57.09.579,5.930,-0.000055938,-0.000060625,0.000015813
1573801029619,2019-11-15T14.57.09.619,5.970,-0.000054812,-0.000062438,0.000014625
1573801029658,2019-11-15T14.57.09.658,6.009,-0.000055938,-0.000061687,0.000016625
1573801029698,2019-11-15T14.57.09.698,6.049,-0.000055563,-0.000061687,0.000015000
1573801029737,2019-11-15T14.57.09.737,6.088,-0.000054812,-0.000061375,0.000015813
1573801029777,2019-11-15T14.57.09.777,6.128,-0.000056312,-0.000061375,0.000015437
1573801029815,2019-11-15T14.57.09.815,6.166,-0.000055938,-0.000060625,0.000014625
1573801029854,2019-11-15T14.57.09.854,6.205,-0.000054812,-0.000060625,0.000015437
1573801029894,2019-11-15T14.57.09.894,6.245,-0.000055563,-0.000061687,0.000014625
1573801029934,2019-11-15T14.57.09.934,6.285,-0.000055187,-0.000060250,0.000014625
1573801029973,2019-11-15T14.57.09.973,6.324,-0.000055563,-0.000061375,0.000015000
1573801030013,2019-11-15T14.57.10.013,6.364,-0.000056687,-0.000062062,0.000015813
1573801030052,2019-11-15T14.57.10.052,6.403,-0.000055563,-0.000060625,0.000014625
1573801030092,2019-11-15T14.57.10.092,6.443,-0.000055187,-0.000061000,0.000015437
1573801030131,2019-11-15T14.57.10.131,6.482,-0.000056312,-0.000061000,0.000015813
1573801030171,2019-11-15T14.57.10.171,6.522,-0.000055938,-0.000060250,0.000015813
1573801030210,2019-11-15T14.57.10.210,6.561,-0.000055187,-0.000062062,0.000015813
1573801030250,2019-11-15T14.57.10.250,6.601,-0.000054437,-0.000061375,0.000014625
1573801030289,2019-11-15T14.57.10.289,6.640,-0.000055187,-0.000061375,0.000016250
1573801030329,2019-11-15T14.57.10.329,6.680,-0.000054812,-0.000062062,0.000014625
1573801030369,2019-11-15T14.57.10.369,6.720,-0.000055938,-0.000061687,0.000015437
1573801030408,2019-11-15T14.57.10.408,6.759,-0.000056312,-0.000061000,0.000015437
1573801030448,2019-11-15T14.57.10.448,6.799,-0.000056312,-0.000060250,0.000015437
1573801030487,2019-11-15T14.57.10.487,6.838,-0.000055563,-0.000061687,0.000015437
1573801030527,2019-11-15T14.57.10.527,6.878,-0.000055563,-0.000060250,0.000015813
1573801030566,2019-11-15T14.57.10.566,6.917,-0.000055563,-0.000061000,0.000015437
1573801030606,2019-11-15T14.57.10.606,6.957,-0.000056687,-0.000060250,0.000014625
1573801030645,2019-11-15T14.57.10.645,6.996,-0.000055187,-0.000061687,0.000014625
1573801030685,2019-11-15T14.57.10.685,7.036,-0.000056312,-0.000061000,0.000015437
1573801030725,2019-11-15T14.57.10.725,7.076,-0.000056312,-0.000061375,0.000015000
1573801030764,2019-11-15T14.57.10.764,7.115,-0.000055187,-0.000061375,0.000015000
1573801030804,2019-11-15T14.57.10.804,7.155,-0.000055187,-0.000061000,0.000015437
1573801030843,2019-11-15T14.57.10.843,7.194,-0.000055187,-0.000059500,0.000016250
1573801030883,2019-11-15T14.57.10.883,7.234,-0.000054812,-0.000060625,0.000015437
1573801030922,2019-11-15T14.57.10.922,7.273,-0.000055563,-0.000060625,0.000015437
1573801030962,2019-11-15T14.57.10.962,7.313,-0.000056687,-0.000061000,0.000015000
1573801031001,2019-11-15T14.57.11.001,7.352,-0.000055563,-0.000060250,0.000015000
1573801031041,2019-11-15T14.57.11.041,7.392,-0.000055938,-0.000061375,0.000013437
1573801031081,2019-11-15T14.57.11.081,7.432,-0.000055187,-0.000061375,0.000015437
1573801031120,2019-11-15T14.57.11.120,7.471,-0.000056312,-0.000062062,0.000014625
1573801031160,2019-11-15T14.57.11.160,7.511,-0.000055563,-0.000061000,0.000013812
1573801031199,2019-11-15T14.57.11.199,7.550,-0.000054500,-0.000061687,0.000015437
1573801031239,2019-11-15T14.57.11.239,7.590,-0.000055563,-0.000060250,0.000014250
1573801031278,2019-11-15T14.57.11.278,7.629,-0.000056312,-0.000060625,0.000015063
1573801031318,2019-11-15T14.57.11.318,7.669,-0.000055938,-0.000061375,0.000015813
1573801031357,2019-11-15T14.57.11.357,7.708,-0.000055563,-0.000062062,0.000014250
1573801031397,2019-11-15T14.57.11.397,7.748,-0.000054812,-0.000061375,0.000014625
1573801031436,2019-11-15T14.57.11.436,7.787,-0.000055938,-0.000061375,0.000014250
1573801031476,2019-11-15T14.57.11.476,7.827,-0.000056312,-0.000061375,0.000015437
1573801031516,2019-11-15T14.57.11.516,7.867,-0.000055938,-0.000061000,0.000014250
1573801031555,2019-11-15T14.57.11.555,7.906,-0.000055938,-0.000062062,0.000014250
1573801031595,2019-11-15T14.57.11.595,7.946,-0.000055563,-0.000061375,0.000015437
1573801031634,2019-11-15T14.57.11.634,7.985,-0.000057000,-0.000060625,0.000015000
1573801031674,2019-11-15T14.57.11.674,8.025,-0.000056312,-0.000062062,0.000013875
1573801031713,2019-11-15T14.57.11.713,8.064,-0.000054812,-0.000061687,0.000015437
1573801031753,2019-11-15T14.57.11.753,8.104,-0.000055938,-0.000061375,0.000014250
1573801031792,2019-11-15T14.57.11.792,8.143,-0.000055563,-0.000060625,0.000015437
1573801031832,2019-11-15T14.57.11.832,8.183,-0.000056312,-0.000062062,0.000015813
1573801031872,2019-11-15T14.57.11.872,8.223,-0.000055938,-0.000061375,0.000014250
1573801031911,2019-11-15T14.57.11.911,8.262,-0.000055938,-0.000061375,0.000013437
1573801031951,2019-11-15T14.57.11.951,8.302,-0.000056312,-0.000061000,0.000015000
1573801031990,2019-11-15T14.57.11.990,8.341,-0.000055938,-0.000060625,0.000014625
1573801032030,2019-11-15T14.57.12.030,8.381,-0.000055938,-0.000059875,0.000013812
1573801032069,2019-11-15T14.57.12.069,8.420,-0.000054812,-0.000061000,0.000014625
1573801032109,2019-11-15T14.57.12.109,8.460,-0.000055563,-0.000061687,0.000015000
1573801032148,2019-11-15T14.57.12.148,8.499,-0.000055563,-0.000061375,0.000015000
