epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801026401,2019-11-15T14.57.06.401,0.000,0.023,-1.038,-0.183
1573801026410,2019-11-15T14.57.06.410,0.009,0.021,-1.045,-0.188
1573801026420,2019-11-15T14.57.06.420,0.019,0.023,-1.043,-0.186
1573801026430,2019-11-15T14.57.06.430,0.029,0.024,-1.042,-0.187
1573801026441,2019-11-15T14.57.06.441,0.040,0.022,-1.042,-0.191
1573801026450,2019-11-15T14.57.06.450,0.049,0.018,-1.041,-0.190
1573801026460,2019-11-15T14.57.06.460,0.059,0.021,-1.040,-0.188
1573801026470,2019-11-15T14.57.06.470,0.069,0.026,-1.039,-0.188
1573801026480,2019-11-15T14.57.06.480,0.079,0.024,-1.041,-0.188
1573801026491,2019-11-15T14.57.06.491,0.090,0.024,-1.041,-0.185
1573801026499,2019-11-15T14.57.06.499,0.098,0.024,-1.042,-0.187
1573801026510,2019-11-15T14.57.06.510,0.109,0.024,-1.041,-0.186
1573801026520,2019-11-15T14.57.06.520,0.119,0.021,-1.040,-0.189
1573801026530,2019-11-15T14.57.06.530,0.129,0.020,-1.040,-0.188
1573801026539,2019-11-15T14.57.06.539,0.138,0.020,-1.040,-0.188
1573801026549,2019-11-15T14.57.06.549,0.148,0.023,-1.042,-0.185
1573801026559,2019-11-15T14.57.06.559,0.158,0.024,-1.040,-0.187
1573801026570,2019-11-15T14.57.06.570,0.169,0.022,-1.042,-0.187
1573801026580,2019-11-15T14.57.06.580,0.179,0.022,-1.044,-0.186
1573801026589,2019-11-15T14.57.06.589,0.188,0.026,-1.043,-0.183
1573801026599,2019-11-15T14.57.06.599,0.198,0.024,-1.041,-0.189
1573801026609,2019-11-15T14.57.06.609,0.208,0.020,-1.039,-0.188
1573801026619,2019-11-15T14.57.06.619,0.218,0.021,-1.042,-0.184
1573801026630,2019-11-15T14.57.06.630,0.229,0.020,-1.040,-0.186
1573801026638,2019-11-15T14.57.06.638,0.237,0.024,-1.039,-0.183
1573801026649,2019-11-15T14.57.06.649,0.248,0.028,-1.039,-0.185
1573801026659,2019-11-15T14.57.06.659,0.258,0.024,-1.038,-0.188
1573801026669,2019-11-15T14.57.06.669,0.268,0.022,-1.040,-0.188
1573801026679,2019-11-15T14.57.06.679,0.278,0.024,-1.039,-0.194
