epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801024069,2019-11-15T14.57.04.069,0.000,-0.732,4.390,-0.671
1573801024080,2019-11-15T14.57.04.080,0.011,-0.488,4.756,-0.366
1573801024090,2019-11-15T14.57.04.090,0.021,0.305,5.610,-0.427
1573801024099,2019-11-15T14.57.04.099,0.030,0.305,5.610,-0.854
1573801024109,2019-11-15T14.57.04.109,0.040,0.000,5.122,-0.854
1573801024119,2019-11-15T14.57.04.119,0.050,-0.488,3.110,-0.610
1573801024128,2019-11-15T14.57.04.128,0.059,-0.915,1.159,-0.488
1573801024138,2019-11-15T14.57.04.138,0.069,-0.183,0.854,-0.366
1573801024148,2019-11-15T14.57.04.148,0.079,0.610,1.707,-0.549
1573801024159,2019-11-15T14.57.04.159,0.090,0.732,2.195,-0.976
1573801024167,2019-11-15T14.57.04.167,0.098,0.671,2.439,-1.402
1573801024178,2019-11-15T14.57.04.178,0.109,0.732,2.988,-1.463
1573801024188,2019-11-15T14.57.04.188,0.119,0.305,2.622,-1.220
1573801024197,2019-11-15T14.57.04.197,0.128,0.366,0.915,-0.732
1573801024207,2019-11-15T14.57.04.207,0.138,-0.305,-1.098,-0.488
1573801024217,2019-11-15T14.57.04.217,0.148,-1.037,0.366,-0.427
1573801024227,2019-11-15T14.57.04.227,0.158,-0.915,1.890,-0.244
1573801024236,2019-11-15T14.57.04.236,0.167,0.122,3.110,-0.671
1573801024247,2019-11-15T14.57.04.247,0.178,0.427,4.207,-1.159
1573801024257,2019-11-15T14.57.04.257,0.188,0.000,3.293,-1.341
1573801024266,2019-11-15T14.57.04.266,0.197,-0.183,2.805,-0.915
1573801024276,2019-11-15T14.57.04.276,0.207,0.000,1.524,-0.366
1573801024286,2019-11-15T14.57.04.286,0.217,-0.183,1.220,-0.061
1573801024296,2019-11-15T14.57.04.296,0.227,-0.366,1.951,-0.122
1573801024305,2019-11-15T14.57.04.305,0.236,-0.061,2.500,-0.244
1573801024315,2019-11-15T14.57.04.315,0.246,-0.427,2.744,-0.305
1573801024326,2019-11-15T14.57.04.326,0.257,-0.244,2.195,-0.488
1573801024334,2019-11-15T14.57.04.334,0.265,0.122,0.854,-0.732
1573801024345,2019-11-15T14.57.04.345,0.276,0.244,0.793,-0.854
1573801024355,2019-11-15T14.57.04.355,0.286,0.610,0.488,-0.671
1573801024365,2019-11-15T14.57.04.365,0.296,0.610,0.000,-0.610
1573801024374,2019-11-15T14.57.04.374,0.305,0.122,-1.220,-0.244
1573801024384,2019-11-15T14.57.04.384,0.315,-0.305,-2.317,0.061
1573801024394,2019-11-15T14.57.04.394,0.325,0.000,-2.134,0.305
1573801024403,2019-11-15T14.57.04.403,0.334,0.427,-1.707,0.000
1573801024414,2019-11-15T14.57.04.414,0.345,-0.305,-1.098,-0.610
1573801024424,2019-11-15T14.57.04.424,0.355,-0.732,-0.183,-0.488
1573801024434,2019-11-15T14.57.04.434,0.365,-0.549,-0.610,0.183
1573801024443,2019-11-15T14.57.04.443,0.374,-0.183,-1.646,0.427
