epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801026062,2019-11-15T14.57.06.062,0.000,0.053,-0.975,-0.171
1573801026072,2019-11-15T14.57.06.072,0.010,0.054,-0.975,-0.173
1573801026082,2019-11-15T14.57.06.082,0.020,0.052,-0.973,-0.176
1573801026093,2019-11-15T14.57.06.093,0.031,0.049,-0.977,-0.177
1573801026103,2019-11-15T14.57.06.103,0.041,0.051,-0.977,-0.175
1573801026113,2019-11-15T14.57.06.113,0.051,0.054,-0.978,-0.174
1573801026123,2019-11-15T14.57.06.123,0.061,0.054,-0.978,-0.170
1573801026134,2019-11-15T14.57.06.134,0.072,0.051,-0.977,-0.173
1573801026144,2019-11-15T14.57.06.144,0.082,0.052,-0.978,-0.171
1573801026154,2019-11-15T14.57.06.154,0.092,0.042,-0.978,-0.172
1573801026164,2019-11-15T14.57.06.164,0.102,0.055,-0.979,-0.171
1573801026175,2019-11-15T14.57.06.175,0.113,0.058,-0.978,-0.170
1573801026185,2019-11-15T14.57.06.185,0.123,0.056,-0.978,-0.178
1573801026195,2019-11-15T14.57.06.195,0.133,0.063,-0.973,-0.174
1573801026205,2019-11-15T14.57.06.205,0.143,0.063,-0.972,-0.172
1573801026214,2019-11-15T14.57.06.214,0.152,0.057,-0.979,-0.174
1573801026224,2019-11-15T14.57.06.224,0.162,0.053,-0.980,-0.173
1573801026235,2019-11-15T14.57.06.235,0.173,0.049,-0.978,-0.173
1573801026245,2019-11-15T14.57.06.245,0.183,0.050,-0.976,-0.173
1573801026255,2019-11-15T14.57.06.255,0.193,0.052,-0.976,-0.172
1573801026265,2019-11-15T14.57.06.265,0.203,0.049,-0.977,-0.168
1573801026276,2019-11-15T14.57.06.276,0.214,0.054,-0.979,-0.177
1573801026286,2019-11-15T14.57.06.286,0.224,0.060,-0.979,-0.176
1573801026296,2019-11-15T14.57.06.296,0.234,0.062,-0.975,-0.176
1573801026306,2019-11-15T14.57.06.306,0.244,0.062,-0.978,-0.175
1573801026317,2019-11-15T14.57.06.317,0.255,0.059,-0.978,-0.173
1573801026327,2019-11-15T14.57.06.327,0.265,0.057,-0.978,-0.171
1573801026337,2019-11-15T14.57.06.337,0.275,0.051,-0.980,-0.171
1573801026347,2019-11-15T14.57.06.347,0.285,0.050,-0.979,-0.175
1573801026358,2019-11-15T14.57.06.358,0.296,0.052,-0.978,-0.170
1573801026368,2019-11-15T14.57.06.368,0.306,0.057,-0.977,-0.170
1573801026377,2019-11-15T14.57.06.377,0.315,0.060,-0.975,-0.170
1573801026387,2019-11-15T14.57.06.387,0.325,0.064,-0.978,-0.173
1573801026397,2019-11-15T14.57.06.397,0.335,0.060,-0.980,-0.175
1573801026408,2019-11-15T14.57.06.408,0.346,0.059,-0.979,-0.177
1573801026418,2019-11-15T14.57.06.418,0.356,0.057,-0.974,-0.177
1573801026428,2019-11-15T14.57.06.428,0.366,0.051,-0.975,-0.171
1573801026438,2019-11-15T14.57.06.438,0.376,0.054,-0.976,-0.171
1573801026449,2019-11-15T14.57.06.449,0.387,0.055,-0.982,-0.169
1573801026459,2019-11-15T14.57.06.459,0.397,0.053,-0.977,-0.171
1573801026469,2019-11-15T14.57.06.469,0.407,0.055,-0.976,-0.180
1573801026479,2019-11-15T14.57.06.479,0.417,0.053,-0.977,-0.179
1573801026490,2019-11-15T14.57.06.490,0.428,0.050,-0.975,-0.177
1573801026500,2019-11-15T14.57.06.500,0.438,0.055,-0.976,-0.175
1573801026510,2019-11-15T14.57.06.510,0.448,0.055,-0.978,-0.171
1573801026520,2019-11-15T14.57.06.520,0.458,0.054,-0.977,-0.172
1573801026531,2019-11-15T14.57.06.531,0.469,0.054,-0.977,-0.175
1573801026539,2019-11-15T14.57.06.539,0.477,0.057,-0.979,-0.172
1573801026550,2019-11-15T14.57.06.550,0.488,0.053,-0.978,-0.177
1573801026560,2019-11-15T14.57.06.560,0.498,0.052,-0.974,-0.177
1573801026570,2019-11-15T14.57.06.570,0.508,0.050,-0.977,-0.175
