epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801024846,2019-11-15T14.57.04.846,0.000,-0.000055750,0.000006312,0.000037062
1573801024884,2019-11-15T14.57.04.884,0.038,-0.000054625,0.000005625,0.000038250
1573801024924,2019-11-15T14.57.04.924,0.078,-0.000055000,0.000006312,0.000038250
1573801024963,2019-11-15T14.57.04.963,0.117,-0.000051625,0.000006000,0.000038687
1573801025003,2019-11-15T14.57.05.003,0.157,-0.000055375,0.000006312,0.000038687
1573801025042,2019-11-15T14.57.05.042,0.196,-0.000056125,0.000006312,0.000038250
1573801025082,2019-11-15T14.57.05.082,0.236,-0.000054625,0.000006687,0.000037062
1573801025120,2019-11-15T14.57.05.120,0.274,-0.000056500,0.000006375,0.000038687
1573801025159,2019-11-15T14.57.05.159,0.313,-0.000053875,0.000006000,0.000037125
1573801025199,2019-11-15T14.57.05.199,0.353,-0.000053875,0.000006000,0.000038313
1573801025238,2019-11-15T14.57.05.238,0.392,-0.000055375,0.000006375,0.000037875
1573801025278,2019-11-15T14.57.05.278,0.432,-0.000050188,0.000006375,0.000038687
1573801025316,2019-11-15T14.57.05.316,0.470,-0.000054250,0.000006375,0.000038313
1573801025356,2019-11-15T14.57.05.356,0.510,-0.000051625,0.000007437,0.000037125
1573801025395,2019-11-15T14.57.05.395,0.549,-0.000052375,0.000007063,0.000038313
1573801025435,2019-11-15T14.57.05.435,0.589,-0.000051250,0.000005625,0.000038313
1573801025474,2019-11-15T14.57.05.474,0.628,-0.000052750,0.000006375,0.000038313
1573801025514,2019-11-15T14.57.05.514,0.668,-0.000055000,0.000006687,0.000037500
1573801025552,2019-11-15T14.57.05.552,0.706,-0.000055000,0.000006687,0.000037938
1573801025591,2019-11-15T14.57.05.591,0.745,-0.000053125,0.000006687,0.000038687
1573801025631,2019-11-15T14.57.05.631,0.785,-0.000055750,0.000007813,0.000037500
1573801025671,2019-11-15T14.57.05.671,0.825,-0.000052750,0.000005625,0.000039125
1573801025710,2019-11-15T14.57.05.710,0.864,-0.000053875,0.000005625,0.000038313
1573801025750,2019-11-15T14.57.05.750,0.904,-0.000051250,0.000006375,0.000039500
1573801025788,2019-11-15T14.57.05.788,0.942,-0.000055375,0.000005250,0.000039125
1573801025827,2019-11-15T14.57.05.827,0.981,-0.000055750,0.000007063,0.000037938
1573801025867,2019-11-15T14.57.05.867,1.021,-0.000053500,0.000006000,0.000038313
1573801025906,2019-11-15T14.57.05.906,1.060,-0.000050937,0.000005625,0.000038313
1573801025946,2019-11-15T14.57.05.946,1.100,-0.000050188,0.000005625,0.000037938
1573801025986,2019-11-15T14.57.05.986,1.140,-0.000053875,0.000006375,0.000037938
1573801026024,2019-11-15T14.57.06.024,1.178,-0.000054625,0.000006375,0.000037938
1573801026063,2019-11-15T14.57.06.063,1.217,-0.000053875,0.000006000,0.000037125
1573801026103,2019-11-15T14.57.06.103,1.257,-0.000054625,0.000006687,0.000038687
1573801026142,2019-11-15T14.57.06.142,1.296,-0.000052750,0.000005625,0.000037938
1573801026182,2019-11-15T14.57.06.182,1.336,-0.000053500,0.000006375,0.000038687
1573801026220,2019-11-15T14.57.06.220,1.374,-0.000053875,0.000006375,0.000038313
1573801026259,2019-11-15T14.57.06.259,1.413,-0.000052000,0.000007437,0.000039125
1573801026299,2019-11-15T14.57.06.299,1.453,-0.000052000,0.000007063,0.000037938
1573801026339,2019-11-15T14.57.06.339,1.493,-0.000054250,0.000006375,0.000037500
1573801026378,2019-11-15T14.57.06.378,1.532,-0.000052750,0.000005625,0.000037500
1573801026418,2019-11-15T14.57.06.418,1.572,-0.000054625,0.000005250,0.000037500
1573801026456,2019-11-15T14.57.06.456,1.610,-0.000054625,0.000007063,0.000037938
1573801026495,2019-11-15T14.57.06.495,1.649,-0.000053875,0.000006687,0.000038313
1573801026535,2019-11-15T14.57.06.535,1.689,-0.000052750,0.000006375,0.000037500
1573801026574,2019-11-15T14.57.06.574,1.728,-0.000054250,0.000006687,0.000037500
1573801026614,2019-11-15T14.57.06.614,1.768,-0.000055375,0.000005625,0.000037562
1573801026652,2019-11-15T14.57.06.652,1.806,-0.000054250,0.000006687,0.000037500
1573801026692,2019-11-15T14.57.06.692,1.846,-0.000053125,0.000005625,0.000038313
1573801026731,2019-11-15T14.57.06.731,1.885,-0.000052375,0.000005625,0.000038750
1573801026771,2019-11-15T14.57.06.771,1.925,-0.000053500,0.000005625,0.000037125
1573801026810,2019-11-15T14.57.06.810,1.964,-0.000051313,0.000006000,0.000037938
1573801026850,2019-11-15T14.57.06.850,2.004,-0.000053125,0.000006375,0.000037938
1573801026889,2019-11-15T14.57.06.889,2.043,-0.000055375,0.000006000,0.000038750
1573801026927,2019-11-15T14.57.06.927,2.081,-0.000056125,0.000006687,0.000037938
1573801026967,2019-11-15T14.57.06.967,2.121,-0.000054250,0.000006375,0.000037938
1573801027007,2019-11-15T14.57.07.007,2.161,-0.000050937,0.000005625,0.000037938
1573801027046,2019-11-15T14.57.07.046,2.200,-0.000053125,0.000006375,0.000038687
1573801027084,2019-11-15T14.57.07.084,2.238,-0.000054250,0.000006375,0.000037500
1573801027124,2019-11-15T14.57.07.124,2.278,-0.000052375,0.000007063,0.000038313
1573801027163,2019-11-15T14.57.07.163,2.317,-0.000053875,0.000006000,0.000037562
1573801027203,2019-11-15T14.57.07.203,2.357,-0.000056125,0.000007063,0.000038313
1573801027242,2019-11-15T14.57.07.242,2.396,-0.000051625,0.000005250,0.000038750
1573801027282,2019-11-15T14.57.07.282,2.436,-0.000053125,0.000005250,0.000037500
1573801027320,2019-11-15T14.57.07.320,2.474,-0.000052000,0.000006000,0.000037562
1573801027360,2019-11-15T14.57.07.360,2.514,-0.000053500,0.000006375,0.000038313
1573801027399,2019-11-15T14.57.07.399,2.553,-0.000054625,0.000006375,0.000038687
1573801027439,2019-11-15T14.57.07.439,2.593,-0.000055750,0.000006000,0.000036687
1573801027478,2019-11-15T14.57.07.478,2.632,-0.000055750,0.000006000,0.000036750
1573801027518,2019-11-15T14.57.07.518,2.672,-0.000053875,0.000005625,0.000037500
1573801027556,2019-11-15T14.57.07.556,2.710,-0.000052750,0.000006687,0.000038750
1573801027595,2019-11-15T14.57.07.595,2.749,-0.000053875,0.000006000,0.000037500
1573801027635,2019-11-15T14.57.07.635,2.789,-0.000052000,0.000005625,0.000038313
1573801027675,2019-11-15T14.57.07.675,2.829,-0.000054250,0.000006000,0.000037562
1573801027714,2019-11-15T14.57.07.714,2.868,-0.000055750,0.000006000,0.000037938
1573801027752,2019-11-15T14.57.07.752,2.906,-0.000055000,0.000006375,0.000037938
1573801027792,2019-11-15T14.57.07.792,2.946,-0.000055000,0.000007063,0.000038750
1573801027831,2019-11-15T14.57.07.831,2.985,-0.000053875,0.000006375,0.000038750
1573801027871,2019-11-15T14.57.07.871,3.025,-0.000053500,0.000006000,0.000038687
1573801027910,2019-11-15T14.57.07.910,3.064,-0.000054250,0.000006375,0.000038750
1573801027950,2019-11-15T14.57.07.950,3.104,-0.000055750,0.000006375,0.000038750
1573801027988,2019-11-15T14.57.07.988,3.142,-0.000055000,0.000006000,0.000037938
1573801028028,2019-11-15T14.57.08.028,3.182,-0.000053125,0.000006375,0.000038313
1573801028067,2019-11-15T14.57.08.067,3.221,-0.000055375,0.000006375,0.000038313
1573801028107,2019-11-15T14.57.08.107,3.261,-0.000055000,0.000007063,0.000039125
1573801028146,2019-11-15T14.57.08.146,3.300,-0.000056500,0.000006687,0.000037938
1573801028186,2019-11-15T14.57.08.186,3.340,-0.000056500,0.000006000,0.000039125
1573801028224,2019-11-15T14.57.08.224,3.378,-0.000053875,0.000007437,0.000037938
1573801028263,2019-11-15T14.57.08.263,3.417,-0.000054250,0.000006000,0.000038313
1573801028303,2019-11-15T14.57.08.303,3.457,-0.000056500,0.000006375,0.000038750
1573801028342,2019-11-15T14.57.08.342,3.496,-0.000055750,0.000006375,0.000037562
1573801028382,2019-11-15T14.57.08.382,3.536,-0.000054625,0.000006687,0.000037125
1573801028420,2019-11-15T14.57.08.420,3.574,-0.000054625,0.000006000,0.000038687
1573801028460,2019-11-15T14.57.08.460,3.614,-0.000050937,0.000007437,0.000037125
1573801028499,2019-11-15T14.57.08.499,3.653,-0.000050937,0.000006000,0.000037562
1573801028539,2019-11-15T14.57.08.539,3.693,-0.000053500,0.000005625,0.000037125
1573801028578,2019-11-15T14.57.08.578,3.732,-0.000053875,0.000005625,0.000037938
1573801028618,2019-11-15T14.57.08.618,3.772,-0.000053500,0.000005625,0.000039125
1573801028656,2019-11-15T14.57.08.656,3.810,-0.000055000,0.000006687,0.000037500
1573801028696,2019-11-15T14.57.08.696,3.850,-0.000055000,0.000006687,0.000038313
1573801028735,2019-11-15T14.57.08.735,3.889,-0.000053875,0.000005625,0.000037938
1573801028775,2019-11-15T14.57.08.775,3.929,-0.000054625,0.000006687,0.000039125
1573801028814,2019-11-15T14.57.08.814,3.968,-0.000052375,0.000004500,0.000039500
1573801028852,2019-11-15T14.57.08.852,4.006,-0.000055750,0.000005625,0.000038313
