epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801022500,2019-11-15T14.57.02.500,0.000,2.927,4.146,1.890
1573801022509,2019-11-15T14.57.02.509,0.009,2.988,4.329,1.951
1573801022519,2019-11-15T14.57.02.519,0.019,3.720,5.061,1.524
1573801022530,2019-11-15T14.57.02.530,0.030,2.744,4.573,0.671
1573801022540,2019-11-15T14.57.02.540,0.040,2.195,3.476,0.305
1573801022550,2019-11-15T14.57.02.550,0.050,2.622,1.768,0.183
1573801022560,2019-11-15T14.57.02.560,0.060,1.402,-0.061,0.305
1573801022571,2019-11-15T14.57.02.571,0.071,0.061,-0.915,0.244
1573801022580,2019-11-15T14.57.02.580,0.080,-0.122,-0.488,-0.061
1573801022590,2019-11-15T14.57.02.590,0.090,-0.793,1.098,-0.183
1573801022600,2019-11-15T14.57.02.600,0.100,-2.134,3.049,0.183
1573801022610,2019-11-15T14.57.02.610,0.110,-0.915,2.927,0.549
1573801022621,2019-11-15T14.57.02.621,0.121,0.427,-1.098,0.488
1573801022631,2019-11-15T14.57.02.631,0.131,-0.122,-5.305,0.122
1573801022641,2019-11-15T14.57.02.641,0.141,-0.549,-6.280,-0.671
1573801022651,2019-11-15T14.57.02.651,0.151,0.000,-6.524,-1.707
1573801022662,2019-11-15T14.57.02.662,0.162,0.183,-6.098,-2.256
1573801022670,2019-11-15T14.57.02.670,0.170,1.159,-3.841,-2.683
1573801022681,2019-11-15T14.57.02.681,0.181,1.159,-3.841,-3.110
1573801022691,2019-11-15T14.57.02.691,0.191,-1.098,-5.366,-2.927
1573801022701,2019-11-15T14.57.02.701,0.201,-1.707,-7.378,-3.293
1573801022711,2019-11-15T14.57.02.711,0.211,-2.500,-8.841,-3.780
1573801022722,2019-11-15T14.57.02.722,0.222,-2.500,-7.805,-3.293
1573801022732,2019-11-15T14.57.02.732,0.232,-2.317,-5.671,-2.073
1573801022742,2019-11-15T14.57.02.742,0.242,-1.037,-4.878,-0.793
1573801022751,2019-11-15T14.57.02.751,0.251,0.061,-4.939,0.122
1573801022761,2019-11-15T14.57.02.761,0.261,-0.305,-4.634,0.305
