epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801023660,2019-11-15T14.57.03.660,0.000,-0.158,0.956,0.061
1573801023670,2019-11-15T14.57.03.670,0.010,-0.173,0.958,0.069
1573801023680,2019-11-15T14.57.03.680,0.020,-0.173,0.951,0.077
1573801023690,2019-11-15T14.57.03.690,0.030,-0.170,0.953,0.076
1573801023701,2019-11-15T14.57.03.701,0.041,-0.154,0.964,0.081
1573801023711,2019-11-15T14.57.03.711,0.051,-0.145,0.970,0.088
1573801023721,2019-11-15T14.57.03.721,0.061,-0.144,0.974,0.090
1573801023731,2019-11-15T14.57.03.731,0.071,-0.150,0.975,0.089
1573801023740,2019-11-15T14.57.03.740,0.080,-0.148,0.978,0.088
1573801023750,2019-11-15T14.57.03.750,0.090,-0.142,0.965,0.087
1573801023761,2019-11-15T14.57.03.761,0.101,-0.145,0.953,0.085
1573801023771,2019-11-15T14.57.03.771,0.111,-0.158,0.945,0.087
1573801023781,2019-11-15T14.57.03.781,0.121,-0.171,0.941,0.093
1573801023791,2019-11-15T14.57.03.791,0.131,-0.178,0.939,0.096
1573801023802,2019-11-15T14.57.03.802,0.142,-0.192,0.949,0.086
1573801023812,2019-11-15T14.57.03.812,0.152,-0.188,0.951,0.084
1573801023822,2019-11-15T14.57.03.822,0.162,-0.168,0.958,0.090
1573801023832,2019-11-15T14.57.03.832,0.172,-0.148,0.970,0.091
1573801023841,2019-11-15T14.57.03.841,0.181,-0.146,0.973,0.090
1573801023852,2019-11-15T14.57.03.852,0.192,-0.146,0.964,0.088
1573801023862,2019-11-15T14.57.03.862,0.202,-0.146,0.959,0.090
1573801023872,2019-11-15T14.57.03.872,0.212,-0.158,0.963,0.087
1573801023882,2019-11-15T14.57.03.882,0.222,-0.160,0.959,0.079
1573801023893,2019-11-15T14.57.03.893,0.233,-0.155,0.958,0.072
1573801023903,2019-11-15T14.57.03.903,0.243,-0.164,0.957,0.074
1573801023913,2019-11-15T14.57.03.913,0.253,-0.169,0.955,0.073
1573801023923,2019-11-15T14.57.03.923,0.263,-0.164,0.958,0.069
1573801023934,2019-11-15T14.57.03.934,0.274,-0.165,0.958,0.072
1573801023944,2019-11-15T14.57.03.944,0.284,-0.167,0.958,0.075
1573801023953,2019-11-15T14.57.03.953,0.293,-0.167,0.957,0.077
1573801023963,2019-11-15T14.57.03.963,0.303,-0.167,0.952,0.068
1573801023973,2019-11-15T14.57.03.973,0.313,-0.167,0.950,0.064
1573801023983,2019-11-15T14.57.03.983,0.323,-0.163,0.959,0.062
1573801023994,2019-11-15T14.57.03.994,0.334,-0.159,0.963,0.061
1573801024004,2019-11-15T14.57.04.004,0.344,-0.152,0.967,0.059
1573801024014,2019-11-15T14.57.04.014,0.354,-0.139,0.970,0.062
1573801024024,2019-11-15T14.57.04.024,0.364,-0.140,0.978,0.066
1573801024035,2019-11-15T14.57.04.035,0.375,-0.146,0.982,0.065
1573801024045,2019-11-15T14.57.04.045,0.385,-0.142,0.984,0.064
1573801024054,2019-11-15T14.57.04.054,0.394,-0.141,0.984,0.062
1573801024064,2019-11-15T14.57.04.064,0.404,-0.155,0.975,0.061
1573801024074,2019-11-15T14.57.04.074,0.414,-0.169,0.971,0.068
1573801024084,2019-11-15T14.57.04.084,0.424,-0.176,0.966,0.077
1573801024095,2019-11-15T14.57.04.095,0.435,-0.188,0.954,0.083
1573801024105,2019-11-15T14.57.04.105,0.445,-0.194,0.939,0.080
1573801024115,2019-11-15T14.57.04.115,0.455,-0.171,0.930,0.084
1573801024125,2019-11-15T14.57.04.125,0.465,-0.157,0.938,0.085
1573801024136,2019-11-15T14.57.04.136,0.476,-0.163,0.952,0.083
1573801024146,2019-11-15T14.57.04.146,0.486,-0.163,0.958,0.083
1573801024156,2019-11-15T14.57.04.156,0.496,-0.152,0.961,0.093
1573801024165,2019-11-15T14.57.04.165,0.505,-0.143,0.960,0.092
1573801024175,2019-11-15T14.57.04.175,0.515,-0.146,0.963,0.093
1573801024185,2019-11-15T14.57.04.185,0.525,-0.155,0.969,0.095
1573801024196,2019-11-15T14.57.04.196,0.536,-0.177,0.973,0.081
1573801024206,2019-11-15T14.57.04.206,0.546,-0.183,0.965,0.066
1573801024216,2019-11-15T14.57.04.216,0.556,-0.166,0.963,0.064
1573801024227,2019-11-15T14.57.04.227,0.567,-0.145,0.966,0.068
1573801024237,2019-11-15T14.57.04.237,0.577,-0.142,0.961,0.075
1573801024247,2019-11-15T14.57.04.247,0.587,-0.144,0.964,0.080
1573801024257,2019-11-15T14.57.04.257,0.597,-0.140,0.974,0.082
1573801024266,2019-11-15T14.57.04.266,0.606,-0.129,0.974,0.080
1573801024276,2019-11-15T14.57.04.276,0.616,-0.136,0.980,0.068
1573801024287,2019-11-15T14.57.04.287,0.627,-0.135,0.979,0.054
1573801024297,2019-11-15T14.57.04.297,0.637,-0.140,0.963,0.048
1573801024307,2019-11-15T14.57.04.307,0.647,-0.152,0.954,0.049
1573801024317,2019-11-15T14.57.04.317,0.657,-0.160,0.951,0.060
1573801024328,2019-11-15T14.57.04.328,0.668,-0.162,0.957,0.066
1573801024338,2019-11-15T14.57.04.338,0.678,-0.154,0.964,0.073
1573801024348,2019-11-15T14.57.04.348,0.688,-0.139,0.974,0.075
1573801024358,2019-11-15T14.57.04.358,0.698,-0.128,0.984,0.067
1573801024367,2019-11-15T14.57.04.367,0.707,-0.108,0.980,0.055
1573801024377,2019-11-15T14.57.04.377,0.717,-0.105,0.970,0.050
1573801024388,2019-11-15T14.57.04.388,0.728,-0.121,0.959,0.048
1573801024398,2019-11-15T14.57.04.398,0.738,-0.144,0.949,0.049
1573801024408,2019-11-15T14.57.04.408,0.748,-0.158,0.951,0.064
1573801024418,2019-11-15T14.57.04.418,0.758,-0.154,0.964,0.078
1573801024429,2019-11-15T14.57.04.429,0.769,-0.164,0.979,0.075
1573801024439,2019-11-15T14.57.04.439,0.779,-0.164,0.983,0.062
1573801024449,2019-11-15T14.57.04.449,0.789,-0.153,0.976,0.065
1573801024459,2019-11-15T14.57.04.459,0.799,-0.141,0.972,0.076
1573801024468,2019-11-15T14.57.04.468,0.808,-0.138,0.967,0.078
1573801024478,2019-11-15T14.57.04.478,0.818,-0.154,0.961,0.075
1573801024489,2019-11-15T14.57.04.489,0.829,-0.166,0.959,0.072
1573801024499,2019-11-15T14.57.04.499,0.839,-0.167,0.958,0.079
1573801024509,2019-11-15T14.57.04.509,0.849,-0.163,0.961,0.083
1573801024519,2019-11-15T14.57.04.519,0.859,-0.165,0.967,0.083
1573801024530,2019-11-15T14.57.04.530,0.870,-0.158,0.973,0.081
1573801024540,2019-11-15T14.57.04.540,0.880,-0.144,0.978,0.082
1573801024550,2019-11-15T14.57.04.550,0.890,-0.125,0.981,0.086
1573801024560,2019-11-15T14.57.04.560,0.900,-0.130,0.979,0.090
1573801024571,2019-11-15T14.57.04.571,0.911,-0.129,0.974,0.089
1573801024580,2019-11-15T14.57.04.580,0.920,-0.121,0.977,0.082
1573801024590,2019-11-15T14.57.04.590,0.930,-0.140,0.967,0.074
1573801024600,2019-11-15T14.57.04.600,0.940,-0.161,0.945,0.061
1573801024610,2019-11-15T14.57.04.610,0.950,-0.170,0.938,0.058
1573801024621,2019-11-15T14.57.04.621,0.961,-0.167,0.945,0.062
1573801024631,2019-11-15T14.57.04.631,0.971,-0.152,0.956,0.064
1573801024641,2019-11-15T14.57.04.641,0.981,-0.136,0.962,0.061
1573801024651,2019-11-15T14.57.04.651,0.991,-0.128,0.967,0.062
1573801024662,2019-11-15T14.57.04.662,1.002,-0.134,0.973,0.064
1573801024672,2019-11-15T14.57.04.672,1.012,-0.143,0.977,0.061
1573801024681,2019-11-15T14.57.04.681,1.021,-0.140,0.978,0.056
1573801024691,2019-11-15T14.57.04.691,1.031,-0.135,0.978,0.057
1573801024701,2019-11-15T14.57.04.701,1.041,-0.140,0.977,0.052
1573801024711,2019-11-15T14.57.04.711,1.051,-0.157,0.966,0.046
1573801024722,2019-11-15T14.57.04.722,1.062,-0.154,0.960,0.046
1573801024732,2019-11-15T14.57.04.732,1.072,-0.149,0.962,0.053
1573801024742,2019-11-15T14.57.04.742,1.082,-0.164,0.962,0.055
1573801024752,2019-11-15T14.57.04.752,1.092,-0.164,0.962,0.053
1573801024763,2019-11-15T14.57.04.763,1.103,-0.153,0.964,0.057
1573801024773,2019-11-15T14.57.04.773,1.113,-0.146,0.973,0.064
1573801024782,2019-11-15T14.57.04.782,1.122,-0.129,0.978,0.073
1573801024792,2019-11-15T14.57.04.792,1.132,-0.129,0.980,0.078
1573801024802,2019-11-15T14.57.04.802,1.142,-0.141,0.978,0.074
1573801024812,2019-11-15T14.57.04.812,1.152,-0.134,0.972,0.074
1573801024823,2019-11-15T14.57.04.823,1.163,-0.123,0.966,0.067
1573801024833,2019-11-15T14.57.04.833,1.173,-0.148,0.956,0.062
1573801024843,2019-11-15T14.57.04.843,1.183,-0.168,0.950,0.067
1573801024853,2019-11-15T14.57.04.853,1.193,-0.172,0.948,0.070
1573801024864,2019-11-15T14.57.04.864,1.204,-0.176,0.954,0.077
1573801024874,2019-11-15T14.57.04.874,1.214,-0.176,0.963,0.072
1573801024884,2019-11-15T14.57.04.884,1.224,-0.171,0.966,0.067
1573801024893,2019-11-15T14.57.04.893,1.233,-0.152,0.965,0.068
1573801024903,2019-11-15T14.57.04.903,1.243,-0.140,0.963,0.070
1573801024914,2019-11-15T14.57.04.914,1.254,-0.135,0.960,0.069
1573801024924,2019-11-15T14.57.04.924,1.264,-0.142,0.963,0.070
1573801024934,2019-11-15T14.57.04.934,1.274,-0.154,0.970,0.071
1573801024944,2019-11-15T14.57.04.944,1.284,-0.161,0.970,0.070
1573801024955,2019-11-15T14.57.04.955,1.295,-0.164,0.966,0.069
1573801024965,2019-11-15T14.57.04.965,1.305,-0.160,0.961,0.070
1573801024975,2019-11-15T14.57.04.975,1.315,-0.150,0.967,0.068
1573801024985,2019-11-15T14.57.04.985,1.325,-0.146,0.965,0.064
1573801024994,2019-11-15T14.57.04.994,1.334,-0.146,0.954,0.066
1573801025004,2019-11-15T14.57.05.004,1.344,-0.134,0.948,0.070
