epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801024050,2019-11-15T14.57.04.050,0.000,-0.000,-0.992,-0.011
1573801024059,2019-11-15T14.57.04.059,0.009,-0.007,-0.997,-0.009
1573801024069,2019-11-15T14.57.04.069,0.019,-0.012,-0.997,-0.007
1573801024080,2019-11-15T14.57.04.080,0.030,-0.013,-1.006,-0.006
1573801024090,2019-11-15T14.57.04.090,0.040,-0.008,-1.004,-0.003
1573801024099,2019-11-15T14.57.04.099,0.049,0.004,-1.001,0.000
1573801024109,2019-11-15T14.57.04.109,0.059,0.005,-1.002,-0.001
1573801024119,2019-11-15T14.57.04.119,0.069,0.006,-1.002,-0.008
1573801024128,2019-11-15T14.57.04.128,0.078,0.005,-1.000,-0.011
1573801024138,2019-11-15T14.57.04.138,0.088,0.005,-1.002,-0.012
1573801024148,2019-11-15T14.57.04.148,0.098,0.003,-1.000,-0.013
1573801024159,2019-11-15T14.57.04.159,0.109,-0.001,-1.001,-0.013
1573801024167,2019-11-15T14.57.04.167,0.117,-0.003,-1.001,-0.008
1573801024178,2019-11-15T14.57.04.178,0.128,-0.006,-1.000,-0.005
1573801024188,2019-11-15T14.57.04.188,0.138,-0.001,-1.002,-0.007
1573801024197,2019-11-15T14.57.04.197,0.147,0.004,-1.000,-0.010
1573801024207,2019-11-15T14.57.04.207,0.157,0.009,-1.000,-0.001
1573801024217,2019-11-15T14.57.04.217,0.167,0.012,-0.998,-0.000
1573801024227,2019-11-15T14.57.04.227,0.177,0.011,-1.002,-0.010
1573801024236,2019-11-15T14.57.04.236,0.186,0.000,-1.001,-0.013
1573801024247,2019-11-15T14.57.04.247,0.197,-0.007,-0.998,-0.012
1573801024257,2019-11-15T14.57.04.257,0.207,-0.002,-0.993,-0.005
1573801024266,2019-11-15T14.57.04.266,0.216,0.001,-1.002,-0.004
1573801024276,2019-11-15T14.57.04.276,0.226,0.005,-1.006,-0.007
1573801024286,2019-11-15T14.57.04.286,0.236,0.008,-1.000,-0.005
1573801024296,2019-11-15T14.57.04.296,0.246,0.009,-1.000,-0.004
1573801024305,2019-11-15T14.57.04.305,0.255,0.009,-1.002,-0.007
1573801024315,2019-11-15T14.57.04.315,0.265,-0.001,-1.002,-0.003
1573801024326,2019-11-15T14.57.04.326,0.276,-0.005,-1.001,-0.012
1573801024334,2019-11-15T14.57.04.334,0.284,-0.002,-1.000,-0.013
1573801024345,2019-11-15T14.57.04.345,0.295,-0.002,-0.999,-0.002
1573801024355,2019-11-15T14.57.04.355,0.305,0.000,-1.000,-0.005
1573801024365,2019-11-15T14.57.04.365,0.315,0.004,-1.001,-0.007
1573801024374,2019-11-15T14.57.04.374,0.324,0.011,-1.002,-0.011
1573801024384,2019-11-15T14.57.04.384,0.334,0.019,-1.006,-0.010
1573801024394,2019-11-15T14.57.04.394,0.344,0.010,-1.008,-0.014
1573801024403,2019-11-15T14.57.04.403,0.353,-0.001,-0.999,-0.009
1573801024414,2019-11-15T14.57.04.414,0.364,-0.006,-0.995,0.002
1573801024424,2019-11-15T14.57.04.424,0.374,0.003,-0.999,0.004
1573801024434,2019-11-15T14.57.04.434,0.384,0.016,-1.001,-0.005
1573801024443,2019-11-15T14.57.04.443,0.393,0.019,-1.006,-0.011
1573801024453,2019-11-15T14.57.04.453,0.403,0.014,-1.006,-0.011
1573801024463,2019-11-15T14.57.04.463,0.413,0.009,-1.003,-0.008
1573801024472,2019-11-15T14.57.04.472,0.422,0.009,-0.995,0.000
1573801024482,2019-11-15T14.57.04.482,0.432,0.013,-0.996,-0.006
1573801024493,2019-11-15T14.57.04.493,0.443,0.014,-1.002,-0.010
1573801024503,2019-11-15T14.57.04.503,0.453,0.009,-1.003,-0.009
1573801024512,2019-11-15T14.57.04.512,0.462,0.008,-1.005,-0.013
1573801024522,2019-11-15T14.57.04.522,0.472,0.003,-1.003,-0.014
1573801024532,2019-11-15T14.57.04.532,0.482,0.000,-0.997,-0.005
1573801024541,2019-11-15T14.57.04.541,0.491,0.003,-1.003,-0.003
1573801024551,2019-11-15T14.57.04.551,0.501,0.008,-1.000,-0.006
1573801024561,2019-11-15T14.57.04.561,0.511,0.010,-1.000,-0.005
1573801024572,2019-11-15T14.57.04.572,0.522,0.012,-1.000,-0.005
1573801024581,2019-11-15T14.57.04.581,0.531,0.004,-0.999,0.000
1573801024591,2019-11-15T14.57.04.591,0.541,-0.006,-1.005,-0.007
1573801024601,2019-11-15T14.57.04.601,0.551,-0.009,-1.001,-0.010
1573801024610,2019-11-15T14.57.04.610,0.560,-0.002,-0.999,-0.011
1573801024620,2019-11-15T14.57.04.620,0.570,0.000,-1.003,-0.008
1573801024630,2019-11-15T14.57.04.630,0.580,0.000,-1.007,-0.007
1573801024641,2019-11-15T14.57.04.641,0.591,0.005,-1.004,-0.002
1573801024649,2019-11-15T14.57.04.649,0.599,0.006,-1.001,-0.003
1573801024660,2019-11-15T14.57.04.660,0.610,0.006,-0.998,-0.006
1573801024670,2019-11-15T14.57.04.670,0.620,-0.001,-0.999,-0.004
1573801024679,2019-11-15T14.57.04.679,0.629,-0.007,-0.999,-0.010
1573801024689,2019-11-15T14.57.04.689,0.639,-0.005,-0.996,-0.006
1573801024699,2019-11-15T14.57.04.699,0.649,-0.001,-1.000,-0.004
1573801024709,2019-11-15T14.57.04.709,0.659,0.000,-1.003,-0.004
1573801024718,2019-11-15T14.57.04.718,0.668,0.008,-1.003,0.000
