epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801022935,2019-11-15T14.57.02.935,0.000,1.463,-9.085,2.927
1573801022945,2019-11-15T14.57.02.945,0.010,1.280,-9.146,3.476
1573801022956,2019-11-15T14.57.02.956,0.021,1.220,-10.000,4.390
1573801022966,2019-11-15T14.57.02.966,0.031,0.488,-8.598,5.732
1573801022976,2019-11-15T14.57.02.976,0.041,-0.671,-6.280,6.220
1573801022986,2019-11-15T14.57.02.986,0.051,-1.707,-6.646,5.610
1573801022997,2019-11-15T14.57.02.997,0.062,-1.159,-9.085,5.793
1573801023007,2019-11-15T14.57.03.007,0.072,-0.976,-9.512,5.366
1573801023016,2019-11-15T14.57.03.016,0.081,0.305,-8.232,4.390
1573801023026,2019-11-15T14.57.03.026,0.091,1.829,-8.049,3.598
1573801023036,2019-11-15T14.57.03.036,0.101,1.524,-5.122,3.049
1573801023046,2019-11-15T14.57.03.046,0.111,0.244,-0.122,2.988
1573801023057,2019-11-15T14.57.03.057,0.122,0.122,2.622,2.866
1573801023067,2019-11-15T14.57.03.067,0.132,-0.183,1.037,2.317
1573801023077,2019-11-15T14.57.03.077,0.142,-0.061,-1.768,1.220
1573801023087,2019-11-15T14.57.03.087,0.152,0.732,-0.061,0.976
1573801023098,2019-11-15T14.57.03.098,0.163,0.366,3.293,0.732
1573801023108,2019-11-15T14.57.03.108,0.173,0.488,3.598,0.915
1573801023117,2019-11-15T14.57.03.117,0.182,0.793,1.890,1.037
1573801023127,2019-11-15T14.57.03.127,0.192,0.671,2.195,0.915
1573801023137,2019-11-15T14.57.03.137,0.202,-0.183,1.585,0.305
1573801023147,2019-11-15T14.57.03.147,0.212,-0.671,-0.671,0.061
1573801023158,2019-11-15T14.57.03.158,0.223,0.183,-2.927,0.305
1573801023168,2019-11-15T14.57.03.168,0.233,0.061,-4.939,-0.366
1573801023178,2019-11-15T14.57.03.178,0.243,0.061,-4.451,-1.098
1573801023188,2019-11-15T14.57.03.188,0.253,-0.061,-0.976,-1.037
1573801023199,2019-11-15T14.57.03.199,0.264,-0.427,1.646,-0.976
1573801023209,2019-11-15T14.57.03.209,0.274,-0.427,1.402,-1.159
1573801023218,2019-11-15T14.57.03.218,0.283,-1.098,1.098,-1.646
1573801023228,2019-11-15T14.57.03.228,0.293,-1.829,1.951,-1.646
1573801023238,2019-11-15T14.57.03.238,0.303,-0.732,1.463,-1.768
1573801023249,2019-11-15T14.57.03.249,0.314,0.244,-0.366,-1.585
1573801023259,2019-11-15T14.57.03.259,0.324,-0.427,-0.976,-0.854
1573801023269,2019-11-15T14.57.03.269,0.334,-2.927,0.183,-0.793
1573801023279,2019-11-15T14.57.03.279,0.344,-2.927,0.122,-0.915
1573801023290,2019-11-15T14.57.03.290,0.355,-2.927,0.854,-0.793
1573801023300,2019-11-15T14.57.03.300,0.365,-2.378,-0.549,-0.915
1573801023310,2019-11-15T14.57.03.310,0.375,-1.220,-4.146,-0.732
1573801023320,2019-11-15T14.57.03.320,0.385,-0.915,-6.646,-0.305
1573801023329,2019-11-15T14.57.03.329,0.394,-0.610,-5.610,0.366
1573801023339,2019-11-15T14.57.03.339,0.404,-0.244,-3.963,0.915
1573801023350,2019-11-15T14.57.03.350,0.415,-0.183,-3.841,0.793
1573801023360,2019-11-15T14.57.03.360,0.425,-0.427,-3.841,0.244
1573801023370,2019-11-15T14.57.03.370,0.435,-1.037,-2.134,0.366
1573801023380,2019-11-15T14.57.03.380,0.445,-2.805,0.366,0.915
1573801023391,2019-11-15T14.57.03.391,0.456,-3.476,0.671,0.976
1573801023401,2019-11-15T14.57.03.401,0.466,-3.354,-2.073,0.366
1573801023411,2019-11-15T14.57.03.411,0.476,-2.683,-9.268,0.488
1573801023421,2019-11-15T14.57.03.421,0.486,-1.707,-14.878,1.463
1573801023430,2019-11-15T14.57.03.430,0.495,-1.463,-12.134,2.256
1573801023440,2019-11-15T14.57.03.440,0.505,-1.159,-6.098,1.890
1573801023451,2019-11-15T14.57.03.451,0.516,-0.427,-4.878,0.915
1573801023461,2019-11-15T14.57.03.461,0.526,-0.427,-3.354,-0.122
1573801023471,2019-11-15T14.57.03.471,0.536,-1.463,0.976,-0.427
1573801023481,2019-11-15T14.57.03.481,0.546,-2.317,4.878,-0.244
1573801023492,2019-11-15T14.57.03.492,0.557,-1.768,5.915,-0.061
1573801023502,2019-11-15T14.57.03.502,0.567,-0.427,4.939,-0.488
1573801023512,2019-11-15T14.57.03.512,0.577,-0.427,3.232,-0.732
1573801023522,2019-11-15T14.57.03.522,0.587,-2.012,2.500,-0.305
1573801023531,2019-11-15T14.57.03.531,0.596,-2.744,2.439,-0.305
1573801023542,2019-11-15T14.57.03.542,0.607,-1.890,3.780,-0.732
1573801023552,2019-11-15T14.57.03.552,0.617,-0.427,3.049,-0.488
1573801023562,2019-11-15T14.57.03.562,0.627,0.366,-0.366,0.305
1573801023572,2019-11-15T14.57.03.572,0.637,0.854,-5.061,1.037
1573801023583,2019-11-15T14.57.03.583,0.648,0.915,-7.500,1.341
1573801023593,2019-11-15T14.57.03.593,0.658,0.793,-7.012,1.098
1573801023603,2019-11-15T14.57.03.603,0.668,0.061,-4.512,0.915
1573801023613,2019-11-15T14.57.03.613,0.678,-0.854,-0.244,0.549
1573801023624,2019-11-15T14.57.03.624,0.689,-0.122,1.768,0.793
1573801023632,2019-11-15T14.57.03.632,0.697,0.366,1.768,0.976
1573801023643,2019-11-15T14.57.03.643,0.708,0.793,-0.366,1.280
1573801023653,2019-11-15T14.57.03.653,0.718,1.463,-2.866,1.463
1573801023663,2019-11-15T14.57.03.663,0.728,1.829,-3.902,1.220
1573801023673,2019-11-15T14.57.03.673,0.738,1.220,-2.134,1.463
1573801023684,2019-11-15T14.57.03.684,0.749,0.976,0.488,1.890
1573801023694,2019-11-15T14.57.03.694,0.759,1.768,-1.037,1.951
1573801023704,2019-11-15T14.57.03.704,0.769,2.012,-2.866,1.768
1573801023714,2019-11-15T14.57.03.714,0.779,1.585,-2.256,1.890
1573801023725,2019-11-15T14.57.03.725,0.790,1.159,-3.476,2.256
1573801023733,2019-11-15T14.57.03.733,0.798,1.341,-4.085,1.341
1573801023744,2019-11-15T14.57.03.744,0.809,2.439,-3.415,0.488
1573801023754,2019-11-15T14.57.03.754,0.819,2.744,-2.744,0.671
