epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801028504,2019-11-15T14.57.08.504,0.000,0.183,-0.183,0.366
1573801028515,2019-11-15T14.57.08.515,0.011,0.061,-0.122,-1.768
1573801028524,2019-11-15T14.57.08.524,0.020,0.366,-0.305,-0.549
1573801028534,2019-11-15T14.57.08.534,0.030,0.366,-0.244,-0.427
1573801028544,2019-11-15T14.57.08.544,0.040,0.488,0.000,-0.488
1573801028554,2019-11-15T14.57.08.554,0.050,0.366,-0.061,-0.610
1573801028565,2019-11-15T14.57.08.565,0.061,0.244,-0.244,-0.549
1573801028573,2019-11-15T14.57.08.573,0.069,0.183,-0.305,-0.427
1573801028584,2019-11-15T14.57.08.584,0.080,0.305,-0.244,-0.488
1573801028594,2019-11-15T14.57.08.594,0.090,0.305,-0.183,-0.610
1573801028604,2019-11-15T14.57.08.604,0.100,0.305,-0.122,-0.671
1573801028613,2019-11-15T14.57.08.613,0.109,0.549,-0.122,-0.732
1573801028623,2019-11-15T14.57.08.623,0.119,0.793,-0.183,-0.732
1573801028633,2019-11-15T14.57.08.633,0.129,0.793,-0.183,-0.671
1573801028644,2019-11-15T14.57.08.644,0.140,0.732,-0.366,-0.549
1573801028652,2019-11-15T14.57.08.652,0.148,0.610,-0.366,-0.488
1573801028663,2019-11-15T14.57.08.663,0.159,0.610,-0.366,-0.549
1573801028673,2019-11-15T14.57.08.673,0.169,0.366,-0.305,-0.549
1573801028683,2019-11-15T14.57.08.683,0.179,0.305,-0.183,-0.427
1573801028693,2019-11-15T14.57.08.693,0.189,0.366,-0.061,-0.549
1573801028702,2019-11-15T14.57.08.702,0.198,0.427,-0.061,-0.671
1573801028712,2019-11-15T14.57.08.712,0.208,0.488,-0.122,-0.671
1573801028723,2019-11-15T14.57.08.723,0.219,0.488,-0.183,-0.671
1573801028733,2019-11-15T14.57.08.733,0.229,0.488,-0.305,-0.610
1573801028742,2019-11-15T14.57.08.742,0.238,0.244,-0.305,-0.366
1573801028752,2019-11-15T14.57.08.752,0.248,0.183,-0.305,-0.366
1573801028762,2019-11-15T14.57.08.762,0.258,0.061,-0.305,-0.305
1573801028773,2019-11-15T14.57.08.773,0.269,0.061,-0.244,-0.366
1573801028783,2019-11-15T14.57.08.783,0.279,0.000,-0.183,-0.366
1573801028792,2019-11-15T14.57.08.792,0.288,0.000,-0.061,-0.427
1573801028802,2019-11-15T14.57.08.802,0.298,0.122,-0.061,-0.427
1573801028812,2019-11-15T14.57.08.812,0.308,0.305,-0.183,-0.610
1573801028822,2019-11-15T14.57.08.822,0.318,0.427,-0.183,-0.610
1573801028831,2019-11-15T14.57.08.831,0.327,0.488,-0.183,-0.549
1573801028841,2019-11-15T14.57.08.841,0.337,0.305,-0.244,-0.427
1573801028852,2019-11-15T14.57.08.852,0.348,0.244,-0.122,-0.366
1573801028862,2019-11-15T14.57.08.862,0.358,0.244,-0.122,-0.427
1573801028871,2019-11-15T14.57.08.871,0.367,0.305,-0.122,-0.549
1573801028881,2019-11-15T14.57.08.881,0.377,0.183,-0.061,-0.671
1573801028891,2019-11-15T14.57.08.891,0.387,0.244,-0.061,-0.549
1573801028901,2019-11-15T14.57.08.901,0.397,0.305,-0.061,-0.549
1573801028912,2019-11-15T14.57.08.912,0.408,0.427,-0.305,-0.549
1573801028921,2019-11-15T14.57.08.921,0.417,0.183,-0.366,-0.427
1573801028931,2019-11-15T14.57.08.931,0.427,0.061,-0.244,-0.427
1573801028941,2019-11-15T14.57.08.941,0.437,-0.061,-0.061,-0.366
1573801028951,2019-11-15T14.57.08.951,0.447,-0.061,-0.183,-0.427
1573801028960,2019-11-15T14.57.08.960,0.456,-0.122,-0.061,-0.488
1573801028970,2019-11-15T14.57.08.970,0.466,0.061,0.000,-0.610
1573801028981,2019-11-15T14.57.08.981,0.477,0.305,-0.122,-0.610
1573801028991,2019-11-15T14.57.08.991,0.487,0.488,-0.122,-0.610
1573801029001,2019-11-15T14.57.09.001,0.497,0.610,-0.183,-0.610
1573801029010,2019-11-15T14.57.09.010,0.506,0.793,-0.366,-0.488
1573801029020,2019-11-15T14.57.09.020,0.516,0.610,-0.549,-0.366
1573801029030,2019-11-15T14.57.09.030,0.526,0.427,-0.671,-0.305
1573801029041,2019-11-15T14.57.09.041,0.537,0.427,-0.610,-0.305
1573801029049,2019-11-15T14.57.09.049,0.545,0.488,-0.610,-0.305
1573801029060,2019-11-15T14.57.09.060,0.556,0.305,-0.488,-0.305
1573801029070,2019-11-15T14.57.09.070,0.566,0.183,-0.610,-0.305
1573801029080,2019-11-15T14.57.09.080,0.576,0.244,-0.732,-0.366
1573801029090,2019-11-15T14.57.09.090,0.586,0.305,-0.671,-0.366
1573801029099,2019-11-15T14.57.09.099,0.595,0.366,-0.671,-0.366
1573801029109,2019-11-15T14.57.09.109,0.605,0.244,-0.549,-0.366
1573801029120,2019-11-15T14.57.09.120,0.616,0.000,-0.488,-0.427
1573801029130,2019-11-15T14.57.09.130,0.626,-0.122,-0.488,-0.305
1573801029139,2019-11-15T14.57.09.139,0.635,0.183,-0.427,-0.366
1573801029149,2019-11-15T14.57.09.149,0.645,0.427,-0.305,-0.549
1573801029159,2019-11-15T14.57.09.159,0.655,0.427,-0.305,-0.671
1573801029170,2019-11-15T14.57.09.170,0.666,0.549,-0.244,-0.732
1573801029178,2019-11-15T14.57.09.178,0.674,0.671,-0.305,-0.671
1573801029189,2019-11-15T14.57.09.189,0.685,0.610,-0.305,-0.488
1573801029199,2019-11-15T14.57.09.199,0.695,0.610,-0.244,-0.427
1573801029209,2019-11-15T14.57.09.209,0.705,0.793,0.061,-0.610
1573801029219,2019-11-15T14.57.09.219,0.715,0.915,0.000,-0.610
1573801029228,2019-11-15T14.57.09.228,0.724,1.037,0.122,-0.854
1573801029238,2019-11-15T14.57.09.238,0.734,1.037,0.183,-0.793
1573801029249,2019-11-15T14.57.09.249,0.745,0.915,0.000,-0.793
1573801029259,2019-11-15T14.57.09.259,0.755,0.732,-0.305,-0.732
1573801029268,2019-11-15T14.57.09.268,0.764,0.732,-0.427,-0.549
1573801029278,2019-11-15T14.57.09.278,0.774,0.427,-0.610,-0.427
1573801029288,2019-11-15T14.57.09.288,0.784,0.305,-0.610,-0.305
1573801029298,2019-11-15T14.57.09.298,0.794,0.122,-0.610,-0.183
1573801029309,2019-11-15T14.57.09.309,0.805,-0.183,-0.732,-0.122
1573801029317,2019-11-15T14.57.09.317,0.813,-0.244,-0.671,-0.061
1573801029328,2019-11-15T14.57.09.328,0.824,-0.366,-0.732,0.000
1573801029338,2019-11-15T14.57.09.338,0.834,-0.427,-0.854,0.000
1573801029348,2019-11-15T14.57.09.348,0.844,-0.427,-0.854,0.000
1573801029357,2019-11-15T14.57.09.357,0.853,-0.244,-0.915,0.061
1573801029367,2019-11-15T14.57.09.367,0.863,-0.244,-0.793,0.000
1573801029378,2019-11-15T14.57.09.378,0.874,-0.122,-0.549,-0.183
1573801029388,2019-11-15T14.57.09.388,0.884,-0.061,-0.488,-0.183
1573801029397,2019-11-15T14.57.09.397,0.893,-0.061,-0.427,-0.305
1573801029407,2019-11-15T14.57.09.407,0.903,0.244,-0.366,-0.427
1573801029417,2019-11-15T14.57.09.417,0.913,0.488,-0.488,-0.488
1573801029427,2019-11-15T14.57.09.427,0.923,0.610,-0.732,-0.549
1573801029438,2019-11-15T14.57.09.438,0.934,0.610,-0.549,-0.488
1573801029446,2019-11-15T14.57.09.446,0.942,0.549,-0.305,-0.488
1573801029457,2019-11-15T14.57.09.457,0.953,0.488,-0.122,-0.610
1573801029467,2019-11-15T14.57.09.467,0.963,0.488,-0.061,-0.671
1573801029477,2019-11-15T14.57.09.477,0.973,0.427,-0.183,-0.671
1573801029486,2019-11-15T14.57.09.486,0.982,0.732,-0.305,-0.610
1573801029496,2019-11-15T14.57.09.496,0.992,0.671,-0.366,-0.610
1573801029506,2019-11-15T14.57.09.506,1.002,0.305,-0.488,-0.549
1573801029517,2019-11-15T14.57.09.517,1.013,0.000,-0.549,-0.427
1573801029527,2019-11-15T14.57.09.527,1.023,-0.366,-0.549,-0.244
1573801029536,2019-11-15T14.57.09.536,1.032,-0.122,-0.427,-0.305
1573801029546,2019-11-15T14.57.09.546,1.042,-0.061,-0.305,-0.427
1573801029556,2019-11-15T14.57.09.556,1.052,0.000,-0.244,-0.427
1573801029567,2019-11-15T14.57.09.567,1.063,0.000,-0.183,-0.488
1573801029575,2019-11-15T14.57.09.575,1.071,0.183,0.000,-0.610
1573801029586,2019-11-15T14.57.09.586,1.082,0.244,-0.183,-0.610
1573801029596,2019-11-15T14.57.09.596,1.092,0.183,-0.244,-0.671
1573801029606,2019-11-15T14.57.09.606,1.102,0.244,-0.244,-0.610
1573801029615,2019-11-15T14.57.09.615,1.111,0.305,-0.183,-0.732
