epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801022470,2019-11-15T14.57.02.470,0.000,-0.208,-0.980,-0.032
1573801022480,2019-11-15T14.57.02.480,0.010,-0.193,-0.989,-0.033
1573801022490,2019-11-15T14.57.02.490,0.020,-0.195,-0.990,-0.031
1573801022500,2019-11-15T14.57.02.500,0.030,-0.210,-0.997,-0.037
1573801022509,2019-11-15T14.57.02.509,0.039,-0.223,-1.006,-0.044
1573801022519,2019-11-15T14.57.02.519,0.049,-0.228,-1.013,-0.043
1573801022530,2019-11-15T14.57.02.530,0.060,-0.233,-1.014,-0.040
1573801022540,2019-11-15T14.57.02.540,0.070,-0.243,-1.010,-0.034
1573801022550,2019-11-15T14.57.02.550,0.080,-0.248,-0.995,-0.036
1573801022560,2019-11-15T14.57.02.560,0.090,-0.242,-0.986,-0.040
1573801022571,2019-11-15T14.57.02.571,0.101,-0.226,-0.988,-0.040
1573801022580,2019-11-15T14.57.02.580,0.110,-0.218,-0.996,-0.032
1573801022590,2019-11-15T14.57.02.590,0.120,-0.217,-1.003,-0.038
1573801022600,2019-11-15T14.57.02.600,0.130,-0.226,-1.013,-0.048
1573801022610,2019-11-15T14.57.02.610,0.140,-0.240,-1.010,-0.041
1573801022621,2019-11-15T14.57.02.621,0.151,-0.245,-0.993,-0.030
1573801022631,2019-11-15T14.57.02.631,0.161,-0.243,-0.988,-0.027
1573801022641,2019-11-15T14.57.02.641,0.171,-0.229,-0.994,-0.032
1573801022651,2019-11-15T14.57.02.651,0.181,-0.221,-1.001,-0.039
1573801022662,2019-11-15T14.57.02.662,0.192,-0.227,-1.006,-0.031
1573801022670,2019-11-15T14.57.02.670,0.200,-0.228,-1.011,-0.026
1573801022681,2019-11-15T14.57.02.681,0.211,-0.218,-1.003,-0.051
1573801022691,2019-11-15T14.57.02.691,0.221,-0.217,-0.995,-0.060
1573801022701,2019-11-15T14.57.02.701,0.231,-0.217,-0.991,-0.052
1573801022711,2019-11-15T14.57.02.711,0.241,-0.213,-0.997,-0.037
1573801022722,2019-11-15T14.57.02.722,0.252,-0.207,-0.996,-0.041
1573801022732,2019-11-15T14.57.02.732,0.262,-0.199,-1.003,-0.042
1573801022742,2019-11-15T14.57.02.742,0.272,-0.194,-1.008,-0.031
1573801022751,2019-11-15T14.57.02.751,0.281,-0.193,-1.012,-0.026
1573801022761,2019-11-15T14.57.02.761,0.291,-0.191,-1.017,-0.033
1573801022771,2019-11-15T14.57.02.771,0.301,-0.192,-1.021,-0.030
1573801022782,2019-11-15T14.57.02.782,0.312,-0.193,-1.012,-0.032
1573801022792,2019-11-15T14.57.02.792,0.322,-0.206,-1.005,-0.028
1573801022802,2019-11-15T14.57.02.802,0.332,-0.220,-1.005,-0.026
1573801022812,2019-11-15T14.57.02.812,0.342,-0.224,-1.004,-0.036
1573801022821,2019-11-15T14.57.02.821,0.351,-0.221,-1.000,-0.038
1573801022831,2019-11-15T14.57.02.831,0.361,-0.219,-1.000,-0.037
1573801022842,2019-11-15T14.57.02.842,0.372,-0.220,-0.989,-0.038
