epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573800416117,2019-11-15T14.46.56.117,0.000,-0.000011812,0.000047062,-0.000020750
1573800416158,2019-11-15T14.46.56.158,0.041,-0.000015063,0.000046312,-0.000018750
1573800416198,2019-11-15T14.46.56.198,0.081,-0.000013625,0.000047750,-0.000018000
1573800416239,2019-11-15T14.46.56.239,0.122,-0.000015437,0.000048500,-0.000018375
1573800416278,2019-11-15T14.46.56.278,0.161,-0.000013250,0.000048125,-0.000018375
1573800416318,2019-11-15T14.46.56.318,0.201,-0.000013250,0.000047062,-0.000019562
1573800416359,2019-11-15T14.46.56.359,0.242,-0.000014000,0.000046687,-0.000018750
1573800416398,2019-11-15T14.46.56.398,0.281,-0.000016187,0.000046312,-0.000018375
1573800416439,2019-11-15T14.46.56.439,0.322,-0.000012500,0.000047438,-0.000019562
1573800416479,2019-11-15T14.46.56.479,0.362,-0.000016187,0.000046687,-0.000018375
1573800416520,2019-11-15T14.46.56.520,0.403,-0.000014375,0.000046312,-0.000018812
1573800416560,2019-11-15T14.46.56.560,0.443,-0.000015813,0.000046312,-0.000018375
1573800416601,2019-11-15T14.46.56.601,0.484,-0.000014750,0.000047750,-0.000018000
1573800416640,2019-11-15T14.46.56.640,0.523,-0.000014375,0.000047438,-0.000019188
1573800416681,2019-11-15T14.46.56.681,0.564,-0.000015437,0.000046312,-0.000018812
1573800416721,2019-11-15T14.46.56.721,0.604,-0.000014000,0.000046312,-0.000017562
1573800416762,2019-11-15T14.46.56.762,0.645,-0.000016187,0.000045563,-0.000018375
1573800416801,2019-11-15T14.46.56.801,0.684,-0.000013625,0.000046312,-0.000016813
1573800416841,2019-11-15T14.46.56.841,0.724,-0.000014000,0.000045187,-0.000018812
1573800416882,2019-11-15T14.46.56.882,0.765,-0.000012500,0.000046312,-0.000018000
1573800416921,2019-11-15T14.46.56.921,0.804,-0.000015437,0.000045563,-0.000016375
1573800416962,2019-11-15T14.46.56.962,0.845,-0.000015063,0.000045563,-0.000018375
1573800417002,2019-11-15T14.46.57.002,0.885,-0.000013250,0.000047062,-0.000017562
1573800417043,2019-11-15T14.46.57.043,0.926,-0.000012875,0.000047062,-0.000016813
1573800417082,2019-11-15T14.46.57.082,0.965,-0.000016937,0.000047062,-0.000018000
1573800417123,2019-11-15T14.46.57.123,1.006,-0.000015063,0.000045938,-0.000017187
1573800417163,2019-11-15T14.46.57.163,1.046,-0.000015063,0.000047062,-0.000019188
1573800417204,2019-11-15T14.46.57.204,1.087,-0.000015063,0.000044875,-0.000017562
1573800417244,2019-11-15T14.46.57.244,1.127,-0.000015437,0.000045563,-0.000017187
1573800417283,2019-11-15T14.46.57.283,1.166,-0.000016187,0.000047438,-0.000017562
1573800417324,2019-11-15T14.46.57.324,1.207,-0.000014750,0.000047813,-0.000017187
1573800417364,2019-11-15T14.46.57.364,1.247,-0.000017313,0.000044500,-0.000018000
1573800417405,2019-11-15T14.46.57.405,1.288,-0.000014375,0.000046312,-0.000018375
1573800417444,2019-11-15T14.46.57.444,1.327,-0.000015063,0.000044875,-0.000016813
1573800417485,2019-11-15T14.46.57.485,1.368,-0.000015437,0.000046687,-0.000016375
1573800417525,2019-11-15T14.46.57.525,1.408,-0.000016187,0.000048125,-0.000018000
1573800417566,2019-11-15T14.46.57.566,1.449,-0.000016187,0.000046687,-0.000016813
1573800417605,2019-11-15T14.46.57.605,1.488,-0.000014375,0.000045563,-0.000018375
1573800417646,2019-11-15T14.46.57.646,1.529,-0.000015063,0.000044500,-0.000017187
1573800417686,2019-11-15T14.46.57.686,1.569,-0.000014000,0.000044875,-0.000017187
1573800417727,2019-11-15T14.46.57.727,1.610,-0.000014375,0.000045938,-0.000017562
1573800417767,2019-11-15T14.46.57.767,1.650,-0.000017313,0.000045187,-0.000017562
1573800417806,2019-11-15T14.46.57.806,1.689,-0.000015437,0.000046312,-0.000018812
1573800417847,2019-11-15T14.46.57.847,1.730,-0.000015437,0.000045187,-0.000017562
1573800417887,2019-11-15T14.46.57.887,1.770,-0.000017313,0.000044875,-0.000018375
1573800417928,2019-11-15T14.46.57.928,1.811,-0.000012875,0.000045563,-0.000018375
1573800417967,2019-11-15T14.46.57.967,1.850,-0.000014750,0.000047438,-0.000017187
1573800418008,2019-11-15T14.46.58.008,1.891,-0.000014000,0.000047438,-0.000017562
1573800418048,2019-11-15T14.46.58.048,1.931,-0.000016187,0.000045938,-0.000016813
1573800418089,2019-11-15T14.46.58.089,1.972,-0.000014750,0.000046312,-0.000017187
1573800418128,2019-11-15T14.46.58.128,2.011,-0.000015437,0.000047438,-0.000016813
1573800418169,2019-11-15T14.46.58.169,2.052,-0.000014750,0.000045563,-0.000018375
1573800418209,2019-11-15T14.46.58.209,2.092,-0.000016187,0.000046687,-0.000017562
1573800418248,2019-11-15T14.46.58.248,2.131,-0.000013625,0.000047438,-0.000017187
1573800418290,2019-11-15T14.46.58.290,2.173,-0.000014375,0.000048500,-0.000017562
1573800418329,2019-11-15T14.46.58.329,2.212,-0.000014750,0.000048500,-0.000016813
1573800418370,2019-11-15T14.46.58.370,2.253,-0.000017688,0.000046687,-0.000017562
1573800418410,2019-11-15T14.46.58.410,2.293,-0.000017313,0.000045563,-0.000017562
1573800418451,2019-11-15T14.46.58.451,2.334,-0.000015813,0.000044875,-0.000017187
1573800418490,2019-11-15T14.46.58.490,2.373,-0.000014750,0.000046312,-0.000016813
1573800418531,2019-11-15T14.46.58.531,2.414,-0.000014750,0.000046687,-0.000017562
1573800418571,2019-11-15T14.46.58.571,2.454,-0.000014750,0.000047438,-0.000017187
1573800418612,2019-11-15T14.46.58.612,2.495,-0.000014000,0.000047438,-0.000018000
1573800418651,2019-11-15T14.46.58.651,2.534,-0.000015437,0.000047438,-0.000017187
1573800418692,2019-11-15T14.46.58.692,2.575,-0.000016563,0.000047062,-0.000018375
1573800418732,2019-11-15T14.46.58.732,2.615,-0.000013250,0.000045187,-0.000017187
1573800418771,2019-11-15T14.46.58.771,2.654,-0.000014750,0.000047062,-0.000017562
1573800418812,2019-11-15T14.46.58.812,2.695,-0.000015437,0.000045563,-0.000017187
1573800418852,2019-11-15T14.46.58.852,2.735,-0.000013625,0.000047062,-0.000018000
1573800418893,2019-11-15T14.46.58.893,2.776,-0.000014375,0.000044875,-0.000016813
1573800418933,2019-11-15T14.46.58.933,2.816,-0.000015437,0.000048500,-0.000017562
1573800418974,2019-11-15T14.46.58.974,2.857,-0.000014750,0.000048125,-0.000017187
1573800419013,2019-11-15T14.46.59.013,2.896,-0.000015437,0.000047813,-0.000016813
1573800419054,2019-11-15T14.46.59.054,2.937,-0.000013625,0.000046312,-0.000016813
1573800419094,2019-11-15T14.46.59.094,2.977,-0.000015437,0.000047438,-0.000017187
1573800419135,2019-11-15T14.46.59.135,3.018,-0.000018062,0.000048125,-0.000017187
1573800419174,2019-11-15T14.46.59.174,3.057,-0.000014750,0.000047062,-0.000017562
