epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573800419333,2019-11-15T14.46.59.333,0.000,-0.000057938,0.000009312,0.000035063
1573800419372,2019-11-15T14.46.59.372,0.039,-0.000056812,0.000009312,0.000035063
1573800419412,2019-11-15T14.46.59.412,0.079,-0.000057938,0.000008937,0.000035438
1573800419450,2019-11-15T14.46.59.450,0.117,-0.000055750,0.000009688,0.000034687
1573800419489,2019-11-15T14.46.59.489,0.156,-0.000057563,0.000010063,0.000033875
1573800419529,2019-11-15T14.46.59.529,0.196,-0.000056438,0.000008562,0.000033875
1573800419568,2019-11-15T14.46.59.568,0.235,-0.000053500,0.000009312,0.000034250
1573800419608,2019-11-15T14.46.59.608,0.275,-0.000054250,0.000009688,0.000035063
1573800419646,2019-11-15T14.46.59.646,0.313,-0.000055375,0.000008937,0.000034687
1573800419686,2019-11-15T14.46.59.686,0.353,-0.000057938,0.000009312,0.000035063
1573800419725,2019-11-15T14.46.59.725,0.392,-0.000058687,0.000010812,0.000034250
1573800419765,2019-11-15T14.46.59.765,0.432,-0.000054625,0.000010063,0.000035500
1573800419804,2019-11-15T14.46.59.804,0.471,-0.000055375,0.000008937,0.000035063
1573800419844,2019-11-15T14.46.59.844,0.511,-0.000059813,0.000008937,0.000035500
1573800419882,2019-11-15T14.46.59.882,0.549,-0.000055375,0.000008937,0.000035063
1573800419921,2019-11-15T14.46.59.921,0.588,-0.000056125,0.000010063,0.000034687
1573800419961,2019-11-15T14.46.59.961,0.628,-0.000054250,0.000010063,0.000035875
1573800420001,2019-11-15T14.47.00.001,0.668,-0.000058313,0.000008937,0.000035063
1573800420040,2019-11-15T14.47.00.040,0.707,-0.000057563,0.000009688,0.000034687
1573800420078,2019-11-15T14.47.00.078,0.745,-0.000055000,0.000008937,0.000034312
1573800420118,2019-11-15T14.47.00.118,0.785,-0.000059438,0.000009312,0.000035063
1573800420157,2019-11-15T14.47.00.157,0.824,-0.000055750,0.000008937,0.000035500
1573800420197,2019-11-15T14.47.00.197,0.864,-0.000057938,0.000009312,0.000035063
1573800420236,2019-11-15T14.47.00.236,0.903,-0.000056125,0.000009312,0.000035875
1573800420274,2019-11-15T14.47.00.274,0.941,-0.000057938,0.000008562,0.000034312
1573800420314,2019-11-15T14.47.00.314,0.981,-0.000058687,0.000009688,0.000035063
1573800420354,2019-11-15T14.47.00.354,1.021,-0.000058687,0.000009312,0.000034312
1573800420393,2019-11-15T14.47.00.393,1.060,-0.000059813,0.000010438,0.000034687
1573800420433,2019-11-15T14.47.00.433,1.100,-0.000058313,0.000010438,0.000034687
1573800420471,2019-11-15T14.47.00.471,1.138,-0.000059813,0.000008187,0.000034312
1573800420510,2019-11-15T14.47.00.510,1.177,-0.000055750,0.000009688,0.000035500
1573800420550,2019-11-15T14.47.00.550,1.217,-0.000056500,0.000009312,0.000035500
1573800420589,2019-11-15T14.47.00.589,1.256,-0.000056812,0.000008937,0.000034312
1573800420629,2019-11-15T14.47.00.629,1.296,-0.000054250,0.000010063,0.000035500
1573800420669,2019-11-15T14.47.00.669,1.336,-0.000057938,0.000009688,0.000035063
1573800420707,2019-11-15T14.47.00.707,1.374,-0.000058687,0.000009688,0.000034687
1573800420746,2019-11-15T14.47.00.746,1.413,-0.000056125,0.000009688,0.000034312
1573800420786,2019-11-15T14.47.00.786,1.453,-0.000055750,0.000009688,0.000034687
1573800420825,2019-11-15T14.47.00.825,1.492,-0.000056500,0.000009688,0.000035500
1573800420865,2019-11-15T14.47.00.865,1.532,-0.000058313,0.000009688,0.000035500
1573800420903,2019-11-15T14.47.00.903,1.570,-0.000058313,0.000008187,0.000035500
1573800420942,2019-11-15T14.47.00.942,1.609,-0.000059438,0.000008937,0.000034687
1573800420982,2019-11-15T14.47.00.982,1.649,-0.000057563,0.000009312,0.000035063
1573800421022,2019-11-15T14.47.01.022,1.689,-0.000057563,0.000010438,0.000035063
1573800421061,2019-11-15T14.47.01.061,1.728,-0.000052375,0.000009688,0.000034687
1573800421099,2019-11-15T14.47.01.099,1.766,-0.000055000,0.000008562,0.000035063
1573800421139,2019-11-15T14.47.01.139,1.806,-0.000054250,0.000009312,0.000035063
1573800421178,2019-11-15T14.47.01.178,1.845,-0.000053500,0.000009312,0.000035500
1573800421218,2019-11-15T14.47.01.218,1.885,-0.000055750,0.000008562,0.000034687
1573800421257,2019-11-15T14.47.01.257,1.924,-0.000057187,0.000008937,0.000036687
1573800421297,2019-11-15T14.47.01.297,1.964,-0.000055000,0.000008937,0.000034312
1573800421335,2019-11-15T14.47.01.335,2.002,-0.000055000,0.000007813,0.000035063
1573800421375,2019-11-15T14.47.01.375,2.042,-0.000057938,0.000009312,0.000034312
1573800421414,2019-11-15T14.47.01.414,2.081,-0.000056812,0.000008187,0.000035063
1573800421454,2019-11-15T14.47.01.454,2.121,-0.000056500,0.000009312,0.000036313
1573800421493,2019-11-15T14.47.01.493,2.160,-0.000053875,0.000007437,0.000035500
1573800421531,2019-11-15T14.47.01.531,2.198,-0.000054625,0.000009312,0.000033875
1573800421571,2019-11-15T14.47.01.571,2.238,-0.000053125,0.000008937,0.000035500
1573800421610,2019-11-15T14.47.01.610,2.277,-0.000058313,0.000008562,0.000035500
1573800421650,2019-11-15T14.47.01.650,2.317,-0.000059438,0.000008562,0.000034687
1573800421690,2019-11-15T14.47.01.690,2.357,-0.000058313,0.000009312,0.000035875
1573800421728,2019-11-15T14.47.01.728,2.395,-0.000055000,0.000008187,0.000034687
1573800421767,2019-11-15T14.47.01.767,2.434,-0.000055000,0.000009688,0.000034687
1573800421807,2019-11-15T14.47.01.807,2.474,-0.000056812,0.000007063,0.000035063
1573800421846,2019-11-15T14.47.01.846,2.513,-0.000057563,0.000009312,0.000034687
1573800421886,2019-11-15T14.47.01.886,2.553,-0.000058687,0.000008937,0.000034687
1573800421924,2019-11-15T14.47.01.924,2.591,-0.000058687,0.000007813,0.000034312
1573800421963,2019-11-15T14.47.01.963,2.630,-0.000057187,0.000008562,0.000034312
1573800422003,2019-11-15T14.47.02.003,2.670,-0.000057187,0.000008562,0.000034312
1573800422043,2019-11-15T14.47.02.043,2.710,-0.000057563,0.000009312,0.000034312
1573800422082,2019-11-15T14.47.02.082,2.749,-0.000059438,0.000009688,0.000035500
1573800422120,2019-11-15T14.47.02.120,2.787,-0.000058687,0.000008937,0.000034312
1573800422160,2019-11-15T14.47.02.160,2.827,-0.000056500,0.000008937,0.000035500
1573800422199,2019-11-15T14.47.02.199,2.866,-0.000055375,0.000009312,0.000034687
1573800422239,2019-11-15T14.47.02.239,2.906,-0.000059062,0.000009688,0.000035875
