epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573800418494,2019-11-15T14.46.58.494,0.000,-0.120,0.953,0.061
1573800418504,2019-11-15T14.46.58.504,0.010,-0.126,0.963,0.062
1573800418515,2019-11-15T14.46.58.515,0.021,-0.133,0.970,0.065
1573800418525,2019-11-15T14.46.58.525,0.031,-0.136,0.975,0.072
1573800418535,2019-11-15T14.46.58.535,0.041,-0.141,0.970,0.076
1573800418545,2019-11-15T14.46.58.545,0.051,-0.153,0.969,0.074
1573800418556,2019-11-15T14.46.58.556,0.062,-0.140,0.961,0.068
1573800418566,2019-11-15T14.46.58.566,0.072,-0.128,0.951,0.068
1573800418576,2019-11-15T14.46.58.576,0.082,-0.138,0.954,0.078
1573800418586,2019-11-15T14.46.58.586,0.092,-0.151,0.967,0.081
1573800418597,2019-11-15T14.46.58.597,0.103,-0.159,0.965,0.073
1573800418605,2019-11-15T14.46.58.605,0.111,-0.145,0.963,0.065
1573800418616,2019-11-15T14.46.58.616,0.122,-0.129,0.974,0.064
1573800418626,2019-11-15T14.46.58.626,0.132,-0.136,0.971,0.065
1573800418636,2019-11-15T14.46.58.636,0.142,-0.152,0.965,0.061
1573800418647,2019-11-15T14.46.58.647,0.153,-0.149,0.965,0.059
1573800418657,2019-11-15T14.46.58.657,0.163,-0.139,0.967,0.066
1573800418667,2019-11-15T14.46.58.667,0.173,-0.132,0.960,0.066
1573800418677,2019-11-15T14.46.58.677,0.183,-0.136,0.961,0.062
1573800418688,2019-11-15T14.46.58.688,0.194,-0.139,0.972,0.058
1573800418698,2019-11-15T14.46.58.698,0.204,-0.135,0.974,0.059
1573800418708,2019-11-15T14.46.58.708,0.214,-0.136,0.972,0.064
1573800418717,2019-11-15T14.46.58.717,0.223,-0.140,0.971,0.076
1573800418727,2019-11-15T14.46.58.727,0.233,-0.140,0.971,0.078
1573800418737,2019-11-15T14.46.58.737,0.243,-0.131,0.969,0.070
1573800418748,2019-11-15T14.46.58.748,0.254,-0.125,0.975,0.064
1573800418758,2019-11-15T14.46.58.758,0.264,-0.109,0.972,0.063
1573800418768,2019-11-15T14.46.58.768,0.274,-0.103,0.964,0.068
1573800418778,2019-11-15T14.46.58.778,0.284,-0.112,0.958,0.068
1573800418789,2019-11-15T14.46.58.789,0.295,-0.129,0.954,0.083
1573800418799,2019-11-15T14.46.58.799,0.305,-0.144,0.961,0.086
1573800418809,2019-11-15T14.46.58.809,0.315,-0.150,0.961,0.082
1573800418818,2019-11-15T14.46.58.818,0.324,-0.142,0.966,0.073
1573800418828,2019-11-15T14.46.58.828,0.334,-0.130,0.975,0.069
1573800418838,2019-11-15T14.46.58.838,0.344,-0.127,0.977,0.060
1573800418849,2019-11-15T14.46.58.849,0.355,-0.126,0.968,0.060
1573800418859,2019-11-15T14.46.58.859,0.365,-0.138,0.958,0.077
1573800418869,2019-11-15T14.46.58.869,0.375,-0.157,0.963,0.083
1573800418879,2019-11-15T14.46.58.879,0.385,-0.165,0.963,0.074
1573800418890,2019-11-15T14.46.58.890,0.396,-0.157,0.965,0.064
1573800418900,2019-11-15T14.46.58.900,0.406,-0.145,0.972,0.053
1573800418910,2019-11-15T14.46.58.910,0.416,-0.128,0.965,0.053
1573800418919,2019-11-15T14.46.58.919,0.425,-0.118,0.954,0.053
