epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800416163,2019-11-15T14.46.56.163,0.000,-0.915,0.000,1.280
1573800416173,2019-11-15T14.46.56.173,0.010,-0.976,-0.122,1.159
1573800416183,2019-11-15T14.46.56.183,0.020,-1.585,-0.061,0.427
1573800416193,2019-11-15T14.46.56.193,0.030,-1.951,-0.549,0.244
1573800416204,2019-11-15T14.46.56.204,0.041,-2.378,-3.232,1.098
1573800416214,2019-11-15T14.46.56.214,0.051,-2.744,-7.012,1.463
1573800416224,2019-11-15T14.46.56.224,0.061,-2.805,-8.720,1.463
1573800416234,2019-11-15T14.46.56.234,0.071,-2.561,-7.256,2.195
1573800416245,2019-11-15T14.46.56.245,0.082,-2.500,-7.439,1.768
1573800416255,2019-11-15T14.46.56.255,0.092,-2.805,-10.122,0.854
1573800416265,2019-11-15T14.46.56.265,0.102,-2.622,-11.037,0.305
1573800416274,2019-11-15T14.46.56.274,0.111,-1.951,-8.963,0.183
1573800416284,2019-11-15T14.46.56.284,0.121,-1.646,-5.000,0.671
1573800416294,2019-11-15T14.46.56.294,0.131,-1.463,-0.061,2.073
1573800416305,2019-11-15T14.46.56.305,0.142,-1.341,3.963,3.902
1573800416315,2019-11-15T14.46.56.315,0.152,-0.793,6.159,3.293
1573800416325,2019-11-15T14.46.56.325,0.162,0.488,6.341,1.585
1573800416335,2019-11-15T14.46.56.335,0.172,1.220,3.659,0.976
1573800416346,2019-11-15T14.46.56.346,0.183,1.829,-1.098,-0.244
1573800416356,2019-11-15T14.46.56.356,0.193,2.195,-5.000,-1.463
1573800416366,2019-11-15T14.46.56.366,0.203,2.317,-5.000,-1.402
1573800416376,2019-11-15T14.46.56.376,0.213,2.012,-3.780,-0.549
1573800416387,2019-11-15T14.46.56.387,0.224,1.768,-2.073,0.305
1573800416397,2019-11-15T14.46.56.397,0.234,2.317,0.549,0.915
1573800416407,2019-11-15T14.46.56.407,0.244,3.110,4.695,1.220
1573800416417,2019-11-15T14.46.56.417,0.254,3.902,10.366,1.159
1573800416428,2019-11-15T14.46.56.428,0.265,3.902,13.780,0.000
1573800416438,2019-11-15T14.46.56.438,0.275,3.598,12.378,-1.768
1573800416447,2019-11-15T14.46.56.447,0.284,2.744,8.415,-2.500
1573800416457,2019-11-15T14.46.56.457,0.294,1.159,2.561,-2.256
1573800416467,2019-11-15T14.46.56.467,0.304,-0.366,-1.524,-1.524
1573800416477,2019-11-15T14.46.56.477,0.314,-1.341,-1.524,-0.305
1573800416488,2019-11-15T14.46.56.488,0.325,-1.768,0.610,0.610
1573800416498,2019-11-15T14.46.56.498,0.335,-2.317,1.646,1.463
1573800416508,2019-11-15T14.46.56.508,0.345,-2.683,-0.305,1.768
1573800416519,2019-11-15T14.46.56.519,0.356,-3.049,-3.598,1.280
1573800416529,2019-11-15T14.46.56.529,0.366,-3.415,-5.183,0.244
1573800416539,2019-11-15T14.46.56.539,0.376,-3.537,-6.402,-1.159
1573800416549,2019-11-15T14.46.56.549,0.386,-4.024,-8.841,-2.256
1573800416560,2019-11-15T14.46.56.560,0.397,-4.695,-14.512,-2.866
1573800416570,2019-11-15T14.46.56.570,0.407,-5.000,-21.098,-3.232
1573800416580,2019-11-15T14.46.56.580,0.417,-5.183,-25.061,-4.512
1573800416590,2019-11-15T14.46.56.590,0.427,-5.366,-21.829,-4.695
1573800416601,2019-11-15T14.46.56.601,0.438,-4.817,-14.024,-3.537
1573800416611,2019-11-15T14.46.56.611,0.448,-2.805,-6.159,-3.293
1573800416621,2019-11-15T14.46.56.621,0.458,-0.549,-0.915,-2.683
1573800416630,2019-11-15T14.46.56.630,0.467,0.061,0.976,-1.707
1573800416640,2019-11-15T14.46.56.640,0.477,0.244,-1.159,-2.012
1573800416650,2019-11-15T14.46.56.650,0.487,0.488,-5.549,-3.537
1573800416661,2019-11-15T14.46.56.661,0.498,0.061,-9.878,-4.817
1573800416671,2019-11-15T14.46.56.671,0.508,-0.427,-15.183,-6.159
1573800416681,2019-11-15T14.46.56.681,0.518,-1.220,-20.061,-7.378
1573800416691,2019-11-15T14.46.56.691,0.528,-1.890,-18.963,-7.683
1573800416702,2019-11-15T14.46.56.702,0.539,-1.159,-10.732,-7.378
1573800416712,2019-11-15T14.46.56.712,0.549,0.854,-0.854,-7.622
1573800416722,2019-11-15T14.46.56.722,0.559,3.110,6.341,-7.378
1573800416732,2019-11-15T14.46.56.732,0.569,4.024,10.366,-6.951
1573800416743,2019-11-15T14.46.56.743,0.580,3.476,9.451,-7.683
1573800416753,2019-11-15T14.46.56.753,0.590,2.866,4.878,-8.598
1573800416763,2019-11-15T14.46.56.763,0.600,2.134,-0.671,-8.963
1573800416773,2019-11-15T14.46.56.773,0.610,1.463,-4.817,-9.207
1573800416784,2019-11-15T14.46.56.784,0.621,1.890,-7.012,-9.024
1573800416794,2019-11-15T14.46.56.794,0.631,1.585,-6.951,-9.390
1573800416804,2019-11-15T14.46.56.804,0.641,0.854,-4.085,-8.293
1573800416813,2019-11-15T14.46.56.813,0.650,0.610,-2.744,-6.402
1573800416823,2019-11-15T14.46.56.823,0.660,0.122,-6.951,-4.939
1573800416833,2019-11-15T14.46.56.833,0.670,-0.732,-12.500,-3.049
1573800416844,2019-11-15T14.46.56.844,0.681,-1.341,-15.244,-0.976
1573800416854,2019-11-15T14.46.56.854,0.691,-1.829,-14.756,1.280
1573800416864,2019-11-15T14.46.56.864,0.701,-2.195,-10.610,3.049
1573800416874,2019-11-15T14.46.56.874,0.711,-2.500,-4.146,4.207
1573800416885,2019-11-15T14.46.56.885,0.722,-1.829,1.402,3.780
1573800416895,2019-11-15T14.46.56.895,0.732,-0.549,4.634,2.988
1573800416905,2019-11-15T14.46.56.905,0.742,0.244,5.732,2.561
1573800416915,2019-11-15T14.46.56.915,0.752,0.610,4.756,2.134
1573800416926,2019-11-15T14.46.56.926,0.763,1.037,5.305,1.707
