epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573800417339,2019-11-15T14.46.57.339,0.000,0.063,-0.990,0.006
1573800417348,2019-11-15T14.46.57.348,0.009,0.063,-1.002,-0.007
1573800417358,2019-11-15T14.46.57.358,0.019,0.063,-1.000,-0.010
1573800417368,2019-11-15T14.46.57.368,0.029,0.072,-0.995,-0.005
1573800417378,2019-11-15T14.46.57.378,0.039,0.077,-0.996,0.000
1573800417387,2019-11-15T14.46.57.387,0.048,0.072,-0.997,-0.003
1573800417397,2019-11-15T14.46.57.397,0.058,0.062,-0.994,-0.004
1573800417408,2019-11-15T14.46.57.408,0.069,0.061,-0.995,0.000
1573800417418,2019-11-15T14.46.57.418,0.079,0.063,-1.000,0.004
1573800417427,2019-11-15T14.46.57.427,0.088,0.069,-1.001,-0.005
1573800417437,2019-11-15T14.46.57.437,0.098,0.076,-0.999,-0.017
1573800417447,2019-11-15T14.46.57.447,0.108,0.084,-1.000,-0.010
1573800417456,2019-11-15T14.46.57.456,0.117,0.085,-0.995,0.000
1573800417466,2019-11-15T14.46.57.466,0.127,0.077,-0.992,0.002
1573800417476,2019-11-15T14.46.57.476,0.137,0.071,-0.996,0.000
1573800417487,2019-11-15T14.46.57.487,0.148,0.067,-0.996,-0.003
1573800417495,2019-11-15T14.46.57.495,0.156,0.057,-0.999,-0.004
1573800417506,2019-11-15T14.46.57.506,0.167,0.055,-0.998,-0.005
1573800417516,2019-11-15T14.46.57.516,0.177,0.061,-0.998,-0.009
1573800417525,2019-11-15T14.46.57.525,0.186,0.069,-0.998,-0.009
1573800417535,2019-11-15T14.46.57.535,0.196,0.068,-0.996,-0.008
1573800417545,2019-11-15T14.46.57.545,0.206,0.067,-0.996,-0.005
1573800417556,2019-11-15T14.46.57.556,0.217,0.067,-0.999,-0.004
1573800417564,2019-11-15T14.46.57.564,0.225,0.064,-0.999,-0.005
1573800417575,2019-11-15T14.46.57.575,0.236,0.062,-0.998,-0.009
1573800417585,2019-11-15T14.46.57.585,0.246,0.067,-0.997,-0.003
1573800417594,2019-11-15T14.46.57.594,0.255,0.072,-1.001,-0.006
1573800417604,2019-11-15T14.46.57.604,0.265,0.075,-1.003,-0.009
1573800417614,2019-11-15T14.46.57.614,0.275,0.075,-1.003,-0.005
1573800417624,2019-11-15T14.46.57.624,0.285,0.072,-1.000,-0.004
1573800417633,2019-11-15T14.46.57.633,0.294,0.065,-0.996,-0.002
1573800417643,2019-11-15T14.46.57.643,0.304,0.060,-0.994,-0.004
1573800417654,2019-11-15T14.46.57.654,0.315,0.062,-0.992,-0.003
1573800417662,2019-11-15T14.46.57.662,0.323,0.070,-0.994,-0.006
1573800417673,2019-11-15T14.46.57.673,0.334,0.075,-0.990,-0.003
1573800417683,2019-11-15T14.46.57.683,0.344,0.080,-0.997,-0.008
1573800417693,2019-11-15T14.46.57.693,0.354,0.086,-1.001,0.004
1573800417702,2019-11-15T14.46.57.702,0.363,0.085,-1.001,0.011
1573800417712,2019-11-15T14.46.57.712,0.373,0.074,-1.000,-0.007
1573800417723,2019-11-15T14.46.57.723,0.384,0.059,-0.993,-0.019
1573800417731,2019-11-15T14.46.57.731,0.392,0.051,-0.992,-0.008
1573800417742,2019-11-15T14.46.57.742,0.403,0.059,-0.993,-0.006
1573800417752,2019-11-15T14.46.57.752,0.413,0.072,-1.001,-0.007
1573800417762,2019-11-15T14.46.57.762,0.423,0.080,-1.000,-0.008
1573800417771,2019-11-15T14.46.57.771,0.432,0.085,-0.998,0.003
1573800417781,2019-11-15T14.46.57.781,0.442,0.079,-0.997,0.005
1573800417791,2019-11-15T14.46.57.791,0.452,0.078,-0.998,0.007
1573800417800,2019-11-15T14.46.57.800,0.461,0.076,-1.001,-0.000
1573800417810,2019-11-15T14.46.57.810,0.471,0.062,-0.996,-0.013
1573800417821,2019-11-15T14.46.57.821,0.482,0.062,-0.994,-0.012
1573800417831,2019-11-15T14.46.57.831,0.492,0.060,-0.994,-0.006
1573800417840,2019-11-15T14.46.57.840,0.501,0.060,-0.995,-0.006
1573800417850,2019-11-15T14.46.57.850,0.511,0.069,-0.999,-0.001
1573800417860,2019-11-15T14.46.57.860,0.521,0.072,-0.999,0.001
1573800417869,2019-11-15T14.46.57.869,0.530,0.071,-0.998,0.009
1573800417879,2019-11-15T14.46.57.879,0.540,0.066,-0.997,0.000
1573800417890,2019-11-15T14.46.57.890,0.551,0.062,-0.992,-0.005
1573800417900,2019-11-15T14.46.57.900,0.561,0.063,-0.998,-0.005
1573800417909,2019-11-15T14.46.57.909,0.570,0.060,-1.002,-0.015
1573800417919,2019-11-15T14.46.57.919,0.580,0.060,-1.002,-0.009
1573800417929,2019-11-15T14.46.57.929,0.590,0.062,-0.997,-0.006
1573800417938,2019-11-15T14.46.57.938,0.599,0.062,-0.992,-0.006
1573800417948,2019-11-15T14.46.57.948,0.609,0.069,-0.992,0.001
1573800417958,2019-11-15T14.46.57.958,0.619,0.067,-0.999,0.001
1573800417969,2019-11-15T14.46.57.969,0.630,0.066,-0.999,-0.008
1573800417977,2019-11-15T14.46.57.977,0.638,0.064,-0.997,-0.011
1573800417988,2019-11-15T14.46.57.988,0.649,0.064,-0.995,-0.007
