epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804222761,2019-11-15T15.50.22.761,0.000,-0.134,-0.996,-0.010
1573804222771,2019-11-15T15.50.22.771,0.010,-0.136,-1.007,-0.012
1573804222781,2019-11-15T15.50.22.781,0.020,-0.140,-1.005,-0.008
1573804222792,2019-11-15T15.50.22.792,0.031,-0.144,-1.003,-0.008
1573804222802,2019-11-15T15.50.22.802,0.041,-0.142,-1.002,-0.012
1573804222812,2019-11-15T15.50.22.812,0.051,-0.141,-0.999,-0.011
1573804222822,2019-11-15T15.50.22.822,0.061,-0.132,-0.997,-0.017
1573804222833,2019-11-15T15.50.22.833,0.072,-0.131,-1.004,-0.012
1573804222841,2019-11-15T15.50.22.841,0.080,-0.133,-1.013,-0.005
1573804222852,2019-11-15T15.50.22.852,0.091,-0.135,-1.004,-0.010
1573804222862,2019-11-15T15.50.22.862,0.101,-0.137,-0.994,-0.010
1573804222872,2019-11-15T15.50.22.872,0.111,-0.138,-0.996,-0.010
1573804222882,2019-11-15T15.50.22.882,0.121,-0.138,-0.996,-0.005
1573804222893,2019-11-15T15.50.22.893,0.132,-0.138,-0.997,-0.009
1573804222903,2019-11-15T15.50.22.903,0.142,-0.144,-0.999,-0.016
1573804222913,2019-11-15T15.50.22.913,0.152,-0.147,-1.000,-0.018
1573804222922,2019-11-15T15.50.22.922,0.161,-0.140,-1.001,-0.021
1573804222932,2019-11-15T15.50.22.932,0.171,-0.137,-1.005,-0.010
1573804222942,2019-11-15T15.50.22.942,0.181,-0.137,-1.009,-0.005
1573804222953,2019-11-15T15.50.22.953,0.192,-0.135,-1.007,-0.003
1573804222963,2019-11-15T15.50.22.963,0.202,-0.131,-1.000,-0.004
1573804222973,2019-11-15T15.50.22.973,0.212,-0.129,-0.995,-0.012
1573804222983,2019-11-15T15.50.22.983,0.222,-0.128,-0.996,-0.015
1573804222994,2019-11-15T15.50.22.994,0.233,-0.135,-1.001,-0.017
1573804223004,2019-11-15T15.50.23.004,0.243,-0.141,-1.001,-0.018
1573804223013,2019-11-15T15.50.23.013,0.252,-0.138,-1.005,-0.013
1573804223023,2019-11-15T15.50.23.023,0.262,-0.133,-1.008,-0.014
1573804223033,2019-11-15T15.50.23.033,0.272,-0.127,-1.008,-0.011
1573804223044,2019-11-15T15.50.23.044,0.283,-0.128,-1.002,-0.011
1573804223054,2019-11-15T15.50.23.054,0.293,-0.131,-1.005,-0.010
1573804223064,2019-11-15T15.50.23.064,0.303,-0.134,-1.003,-0.013
1573804223074,2019-11-15T15.50.23.074,0.313,-0.130,-1.001,-0.012
1573804223085,2019-11-15T15.50.23.085,0.324,-0.130,-1.000,-0.011
1573804223093,2019-11-15T15.50.23.093,0.332,-0.129,-1.001,-0.006
1573804223104,2019-11-15T15.50.23.104,0.343,-0.128,-1.001,-0.006
1573804223114,2019-11-15T15.50.23.114,0.353,-0.133,-1.002,-0.009
1573804223124,2019-11-15T15.50.23.124,0.363,-0.136,-1.002,-0.004
1573804223134,2019-11-15T15.50.23.134,0.373,-0.134,-1.004,-0.005
1573804223145,2019-11-15T15.50.23.145,0.384,-0.135,-1.004,-0.008
1573804223155,2019-11-15T15.50.23.155,0.394,-0.136,-1.000,-0.004
1573804223165,2019-11-15T15.50.23.165,0.404,-0.133,-1.001,-0.007
