epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804223520,2019-11-15T15.50.23.520,0.000,0.035,-1.035,-0.190
1573804223530,2019-11-15T15.50.23.530,0.010,0.033,-1.043,-0.192
1573804223540,2019-11-15T15.50.23.540,0.020,0.038,-1.040,-0.196
1573804223549,2019-11-15T15.50.23.549,0.029,0.041,-1.042,-0.195
1573804223559,2019-11-15T15.50.23.559,0.039,0.044,-1.042,-0.194
1573804223570,2019-11-15T15.50.23.570,0.050,0.046,-1.041,-0.190
1573804223580,2019-11-15T15.50.23.580,0.060,0.044,-1.041,-0.186
1573804223590,2019-11-15T15.50.23.590,0.070,0.044,-1.041,-0.184
1573804223599,2019-11-15T15.50.23.599,0.079,0.043,-1.042,-0.188
1573804223609,2019-11-15T15.50.23.609,0.089,0.043,-1.042,-0.189
1573804223619,2019-11-15T15.50.23.619,0.099,0.038,-1.042,-0.194
1573804223630,2019-11-15T15.50.23.630,0.110,0.039,-1.042,-0.192
1573804223640,2019-11-15T15.50.23.640,0.120,0.037,-1.045,-0.190
1573804223649,2019-11-15T15.50.23.649,0.129,0.038,-1.043,-0.191
1573804223659,2019-11-15T15.50.23.659,0.139,0.050,-1.044,-0.190
1573804223669,2019-11-15T15.50.23.669,0.149,0.046,-1.040,-0.190
1573804223680,2019-11-15T15.50.23.680,0.160,0.047,-1.041,-0.192
1573804223688,2019-11-15T15.50.23.688,0.168,0.042,-1.038,-0.192
1573804223699,2019-11-15T15.50.23.699,0.179,0.041,-1.042,-0.189
1573804223709,2019-11-15T15.50.23.709,0.189,0.047,-1.040,-0.188
1573804223719,2019-11-15T15.50.23.719,0.199,0.042,-1.040,-0.192
1573804223729,2019-11-15T15.50.23.729,0.209,0.045,-1.042,-0.190
1573804223738,2019-11-15T15.50.23.738,0.218,0.040,-1.041,-0.191
1573804223748,2019-11-15T15.50.23.748,0.228,0.040,-1.038,-0.191
1573804223759,2019-11-15T15.50.23.759,0.239,0.039,-1.038,-0.192
1573804223769,2019-11-15T15.50.23.769,0.249,0.038,-1.040,-0.194
1573804223778,2019-11-15T15.50.23.778,0.258,0.040,-1.041,-0.190
1573804223788,2019-11-15T15.50.23.788,0.268,0.041,-1.043,-0.188
1573804223798,2019-11-15T15.50.23.798,0.278,0.041,-1.045,-0.186
1573804223808,2019-11-15T15.50.23.808,0.288,0.047,-1.042,-0.187
1573804223819,2019-11-15T15.50.23.819,0.299,0.039,-1.044,-0.187
1573804223827,2019-11-15T15.50.23.827,0.307,0.041,-1.045,-0.190
1573804223838,2019-11-15T15.50.23.838,0.318,0.047,-1.042,-0.194
1573804223848,2019-11-15T15.50.23.848,0.328,0.042,-1.039,-0.193
1573804223858,2019-11-15T15.50.23.858,0.338,0.041,-1.038,-0.193
1573804223869,2019-11-15T15.50.23.869,0.349,0.045,-1.040,-0.191
1573804223877,2019-11-15T15.50.23.877,0.357,0.044,-1.042,-0.188
1573804223888,2019-11-15T15.50.23.888,0.368,0.044,-1.042,-0.190
1573804223898,2019-11-15T15.50.23.898,0.378,0.043,-1.042,-0.191
1573804223908,2019-11-15T15.50.23.908,0.388,0.040,-1.042,-0.191
1573804223917,2019-11-15T15.50.23.917,0.397,0.040,-1.041,-0.190
1573804223927,2019-11-15T15.50.23.927,0.407,0.040,-1.042,-0.190
1573804223937,2019-11-15T15.50.23.937,0.417,0.040,-1.043,-0.189
1573804223948,2019-11-15T15.50.23.948,0.428,0.042,-1.042,-0.189
1573804223958,2019-11-15T15.50.23.958,0.438,0.043,-1.044,-0.187
1573804223967,2019-11-15T15.50.23.967,0.447,0.043,-1.041,-0.188
1573804223977,2019-11-15T15.50.23.977,0.457,0.045,-1.042,-0.192
1573804223987,2019-11-15T15.50.23.987,0.467,0.046,-1.041,-0.190
1573804223997,2019-11-15T15.50.23.997,0.477,0.040,-1.041,-0.191
