epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573804226233,2019-11-15T15.50.26.233,0.000,-0.000025125,0.000023625,-0.000019000
1573804226274,2019-11-15T15.50.26.274,0.041,-0.000026187,0.000023625,-0.000018562
1573804226314,2019-11-15T15.50.26.314,0.081,-0.000026187,0.000023250,-0.000019750
1573804226354,2019-11-15T15.50.26.354,0.121,-0.000026187,0.000023250,-0.000019000
1573804226393,2019-11-15T15.50.26.393,0.160,-0.000025438,0.000024000,-0.000019000
1573804226433,2019-11-15T15.50.26.433,0.200,-0.000025813,0.000024750,-0.000018562
1573804226474,2019-11-15T15.50.26.474,0.241,-0.000025125,0.000023250,-0.000018562
1573804226513,2019-11-15T15.50.26.513,0.280,-0.000026937,0.000024000,-0.000019000
1573804226553,2019-11-15T15.50.26.553,0.320,-0.000025813,0.000023625,-0.000020563
1573804226592,2019-11-15T15.50.26.592,0.359,-0.000026563,0.000024000,-0.000019000
1573804226633,2019-11-15T15.50.26.633,0.400,-0.000026187,0.000023625,-0.000019750
1573804226673,2019-11-15T15.50.26.673,0.440,-0.000025438,0.000023625,-0.000019000
1573804226712,2019-11-15T15.50.26.712,0.479,-0.000026563,0.000023625,-0.000018188
1573804226752,2019-11-15T15.50.26.752,0.519,-0.000025438,0.000022563,-0.000019000
1573804226792,2019-11-15T15.50.26.792,0.559,-0.000025125,0.000023625,-0.000019000
1573804226833,2019-11-15T15.50.26.833,0.600,-0.000026187,0.000022938,-0.000019750
1573804226872,2019-11-15T15.50.26.872,0.639,-0.000025438,0.000023250,-0.000018625
1573804226912,2019-11-15T15.50.26.912,0.679,-0.000026937,0.000023625,-0.000019812
1573804226951,2019-11-15T15.50.26.951,0.718,-0.000025125,0.000023312,-0.000018188
1573804226991,2019-11-15T15.50.26.991,0.758,-0.000025813,0.000024000,-0.000019812
1573804227032,2019-11-15T15.50.27.032,0.799,-0.000025813,0.000022938,-0.000018625
1573804227071,2019-11-15T15.50.27.071,0.838,-0.000026563,0.000023625,-0.000020187
1573804227111,2019-11-15T15.50.27.111,0.878,-0.000026187,0.000023312,-0.000018188
1573804227150,2019-11-15T15.50.27.150,0.917,-0.000025813,0.000024375,-0.000019812
1573804227191,2019-11-15T15.50.27.191,0.958,-0.000025813,0.000023312,-0.000017812
1573804227231,2019-11-15T15.50.27.231,0.998,-0.000025438,0.000023625,-0.000018188
1573804227271,2019-11-15T15.50.27.271,1.038,-0.000026187,0.000022938,-0.000019812
1573804227310,2019-11-15T15.50.27.310,1.077,-0.000025813,0.000022938,-0.000018188
1573804227350,2019-11-15T15.50.27.350,1.117,-0.000025438,0.000024375,-0.000019000
1573804227391,2019-11-15T15.50.27.391,1.158,-0.000025438,0.000022938,-0.000019375
