epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804222792,2019-11-15T15.50.22.792,0.000,-0.732,-1.098,-0.549
1573804222802,2019-11-15T15.50.22.802,0.010,-0.732,-1.280,-0.488
1573804222812,2019-11-15T15.50.22.812,0.020,-1.037,-1.280,-0.488
1573804222822,2019-11-15T15.50.22.822,0.030,-1.037,-0.915,-0.610
1573804222833,2019-11-15T15.50.22.833,0.041,-0.671,-1.159,-0.793
1573804222841,2019-11-15T15.50.22.841,0.049,-1.037,-0.915,-0.732
1573804222852,2019-11-15T15.50.22.852,0.060,-0.793,0.183,-0.244
1573804222862,2019-11-15T15.50.22.862,0.070,-0.244,-0.061,0.122
1573804222872,2019-11-15T15.50.22.872,0.080,-0.610,-0.915,0.366
1573804222882,2019-11-15T15.50.22.882,0.090,0.305,-1.098,0.244
1573804222893,2019-11-15T15.50.22.893,0.101,1.280,-0.915,0.000
1573804222903,2019-11-15T15.50.22.903,0.111,0.915,-0.671,-0.549
1573804222913,2019-11-15T15.50.22.913,0.121,0.061,-0.366,-0.793
1573804222922,2019-11-15T15.50.22.922,0.130,0.183,0.488,-0.915
1573804222932,2019-11-15T15.50.22.932,0.140,0.976,0.793,-0.732
1573804222942,2019-11-15T15.50.22.942,0.150,1.159,0.793,-0.488
1573804222953,2019-11-15T15.50.22.953,0.161,1.220,-0.122,-0.305
1573804222963,2019-11-15T15.50.22.963,0.171,1.037,-1.220,-0.305
1573804222973,2019-11-15T15.50.22.973,0.181,0.671,-1.402,-0.488
1573804222983,2019-11-15T15.50.22.983,0.191,0.061,-1.524,-0.671
1573804222994,2019-11-15T15.50.22.994,0.202,-0.183,-1.341,-0.732
1573804223004,2019-11-15T15.50.23.004,0.212,-0.183,-1.098,-0.915
1573804223013,2019-11-15T15.50.23.013,0.221,0.183,-0.610,-0.854
1573804223023,2019-11-15T15.50.23.023,0.231,-0.061,0.122,-0.732
1573804223033,2019-11-15T15.50.23.033,0.241,0.244,-0.061,-0.610
1573804223044,2019-11-15T15.50.23.044,0.252,0.183,-0.366,-0.793
1573804223054,2019-11-15T15.50.23.054,0.262,0.000,-0.549,-0.976
1573804223064,2019-11-15T15.50.23.064,0.272,0.061,-0.976,-1.037
1573804223074,2019-11-15T15.50.23.074,0.282,-0.244,-1.463,-1.159
1573804223085,2019-11-15T15.50.23.085,0.293,-0.427,-2.439,-1.341
1573804223095,2019-11-15T15.50.23.095,0.303,-0.061,-3.476,-1.220
1573804223104,2019-11-15T15.50.23.104,0.312,-0.610,-3.354,-1.098
1573804223114,2019-11-15T15.50.23.114,0.322,-0.915,-2.439,-1.220
1573804223124,2019-11-15T15.50.23.124,0.332,-0.732,-1.707,-1.585
1573804223134,2019-11-15T15.50.23.134,0.342,-0.488,-1.707,-1.890
1573804223145,2019-11-15T15.50.23.145,0.353,-0.305,-2.317,-1.951
1573804223155,2019-11-15T15.50.23.155,0.363,-0.305,-2.195,-1.890
1573804223165,2019-11-15T15.50.23.165,0.373,0.122,-1.768,-1.646
1573804223175,2019-11-15T15.50.23.175,0.383,0.122,-1.646,-1.402
1573804223184,2019-11-15T15.50.23.184,0.392,-0.671,-1.707,-1.159
1573804223194,2019-11-15T15.50.23.194,0.402,-0.915,-1.463,-1.220
1573804223205,2019-11-15T15.50.23.205,0.413,-0.427,-1.646,-1.341
1573804223215,2019-11-15T15.50.23.215,0.423,-0.305,-1.829,-1.402
1573804223225,2019-11-15T15.50.23.225,0.433,-0.244,-1.524,-1.280
1573804223235,2019-11-15T15.50.23.235,0.443,0.305,-0.915,-1.037
1573804223246,2019-11-15T15.50.23.246,0.454,0.732,-1.402,-0.854
1573804223256,2019-11-15T15.50.23.256,0.464,1.037,-2.378,-0.854
1573804223265,2019-11-15T15.50.23.265,0.473,1.037,-2.134,-0.854
1573804223275,2019-11-15T15.50.23.275,0.483,0.976,-1.341,-0.732
1573804223285,2019-11-15T15.50.23.285,0.493,0.122,0.000,-0.366
1573804223295,2019-11-15T15.50.23.295,0.503,-0.183,0.976,-0.183
1573804223306,2019-11-15T15.50.23.306,0.514,-0.366,1.159,-0.244
1573804223316,2019-11-15T15.50.23.316,0.524,-0.305,0.793,-0.549
1573804223326,2019-11-15T15.50.23.326,0.534,-0.244,0.671,-0.915
1573804223336,2019-11-15T15.50.23.336,0.544,-0.183,0.366,-0.915
1573804223347,2019-11-15T15.50.23.347,0.555,-0.122,0.976,-0.732
1573804223356,2019-11-15T15.50.23.356,0.564,0.183,2.866,-0.244
1573804223366,2019-11-15T15.50.23.366,0.574,-0.488,3.902,0.122
1573804223376,2019-11-15T15.50.23.376,0.584,-0.549,3.659,0.061
1573804223386,2019-11-15T15.50.23.386,0.594,0.244,2.988,-0.305
1573804223397,2019-11-15T15.50.23.397,0.605,0.427,1.829,-0.732
1573804223407,2019-11-15T15.50.23.407,0.615,0.244,1.159,-0.732
1573804223417,2019-11-15T15.50.23.417,0.625,-0.244,1.341,-0.488
1573804223427,2019-11-15T15.50.23.427,0.635,-0.854,1.585,-0.183
1573804223438,2019-11-15T15.50.23.438,0.646,-1.341,1.768,0.061
1573804223446,2019-11-15T15.50.23.446,0.654,-1.341,1.951,0.183
1573804223457,2019-11-15T15.50.23.457,0.665,-0.732,1.951,0.183
1573804223467,2019-11-15T15.50.23.467,0.675,-0.244,2.439,0.183
1573804223477,2019-11-15T15.50.23.477,0.685,-0.488,2.561,0.366
1573804223487,2019-11-15T15.50.23.487,0.695,-0.793,1.402,0.488
1573804223498,2019-11-15T15.50.23.498,0.706,-1.280,-0.061,0.610
1573804223508,2019-11-15T15.50.23.508,0.716,-1.341,-1.524,0.549
1573804223518,2019-11-15T15.50.23.518,0.726,-1.402,-1.463,0.732
1573804223527,2019-11-15T15.50.23.527,0.735,-1.524,-0.976,0.854
1573804223537,2019-11-15T15.50.23.537,0.745,-1.585,-0.854,0.854
1573804223547,2019-11-15T15.50.23.547,0.755,-1.890,-1.098,0.671
1573804223558,2019-11-15T15.50.23.558,0.766,-1.402,-1.341,0.671
1573804223568,2019-11-15T15.50.23.568,0.776,-1.280,-1.341,0.610
1573804223578,2019-11-15T15.50.23.578,0.786,-1.280,-1.341,0.732
1573804223588,2019-11-15T15.50.23.588,0.796,-1.098,-2.073,0.793
1573804223599,2019-11-15T15.50.23.599,0.807,-1.037,-3.110,0.671
1573804223609,2019-11-15T15.50.23.609,0.817,-1.220,-3.354,0.610
1573804223618,2019-11-15T15.50.23.618,0.826,-1.341,-3.354,0.549
1573804223628,2019-11-15T15.50.23.628,0.836,-1.341,-3.598,0.488
1573804223638,2019-11-15T15.50.23.638,0.846,-1.220,-3.598,0.366
