epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804224975,2019-11-15T15.50.24.975,0.000,0.026,-0.988,-0.009
1573804224985,2019-11-15T15.50.24.985,0.010,0.041,-1.002,-0.006
1573804224995,2019-11-15T15.50.24.995,0.020,0.046,-0.999,-0.002
1573804225004,2019-11-15T15.50.25.004,0.029,0.046,-0.997,-0.003
1573804225015,2019-11-15T15.50.25.015,0.040,0.042,-0.996,-0.005
1573804225025,2019-11-15T15.50.25.025,0.050,0.036,-0.997,-0.003
1573804225035,2019-11-15T15.50.25.035,0.060,0.037,-1.000,-0.005
1573804225044,2019-11-15T15.50.25.044,0.069,0.032,-1.003,-0.008
1573804225054,2019-11-15T15.50.25.054,0.079,0.031,-1.005,-0.003
1573804225064,2019-11-15T15.50.25.064,0.089,0.041,-1.001,-0.007
1573804225073,2019-11-15T15.50.25.073,0.098,0.046,-1.000,-0.009
1573804225083,2019-11-15T15.50.25.083,0.108,0.046,-1.001,-0.005
1573804225094,2019-11-15T15.50.25.094,0.119,0.050,-0.999,0.002
1573804225104,2019-11-15T15.50.25.104,0.129,0.045,-1.001,-0.002
1573804225113,2019-11-15T15.50.25.113,0.138,0.035,-0.998,-0.011
1573804225123,2019-11-15T15.50.25.123,0.148,0.028,-0.997,-0.005
1573804225133,2019-11-15T15.50.25.133,0.158,0.023,-0.997,-0.003
1573804225142,2019-11-15T15.50.25.142,0.167,0.033,-0.999,-0.006
1573804225152,2019-11-15T15.50.25.152,0.177,0.047,-1.002,0.001
1573804225162,2019-11-15T15.50.25.162,0.187,0.050,-1.004,0.002
1573804225173,2019-11-15T15.50.25.173,0.198,0.045,-1.000,-0.002
1573804225182,2019-11-15T15.50.25.182,0.207,0.047,-0.999,0.000
1573804225192,2019-11-15T15.50.25.192,0.217,0.043,-1.000,0.000
1573804225202,2019-11-15T15.50.25.202,0.227,0.042,-1.001,0.001
1573804225212,2019-11-15T15.50.25.212,0.237,0.038,-1.002,-0.000
1573804225221,2019-11-15T15.50.25.221,0.246,0.030,-1.008,-0.010
1573804225231,2019-11-15T15.50.25.231,0.256,0.025,-1.003,-0.020
1573804225242,2019-11-15T15.50.25.242,0.267,0.022,-0.999,-0.007
1573804225250,2019-11-15T15.50.25.250,0.275,0.023,-0.999,-0.001
1573804225261,2019-11-15T15.50.25.261,0.286,0.025,-0.999,-0.003
1573804225271,2019-11-15T15.50.25.271,0.296,0.030,-0.997,0.004
1573804225281,2019-11-15T15.50.25.281,0.306,0.041,-0.997,-0.002
1573804225290,2019-11-15T15.50.25.290,0.315,0.040,-0.997,-0.012
1573804225300,2019-11-15T15.50.25.300,0.325,0.031,-1.001,-0.017
1573804225310,2019-11-15T15.50.25.310,0.335,0.019,-1.001,-0.011
1573804225319,2019-11-15T15.50.25.319,0.344,0.013,-0.998,-0.011
1573804225329,2019-11-15T15.50.25.329,0.354,0.017,-0.995,-0.001
1573804225340,2019-11-15T15.50.25.340,0.365,0.023,-0.998,-0.003
1573804225350,2019-11-15T15.50.25.350,0.375,0.023,-0.999,-0.004
1573804225359,2019-11-15T15.50.25.359,0.384,0.030,-0.998,-0.002
1573804225369,2019-11-15T15.50.25.369,0.394,0.030,-1.002,-0.014
1573804225379,2019-11-15T15.50.25.379,0.404,0.024,-1.001,-0.020
1573804225388,2019-11-15T15.50.25.388,0.413,0.027,-1.000,-0.008
1573804225398,2019-11-15T15.50.25.398,0.423,0.034,-1.001,-0.006
1573804225409,2019-11-15T15.50.25.409,0.434,0.049,-1.004,0.002
1573804225419,2019-11-15T15.50.25.419,0.444,0.056,-1.003,0.001
1573804225428,2019-11-15T15.50.25.428,0.453,0.049,-1.000,-0.003
1573804225438,2019-11-15T15.50.25.438,0.463,0.041,-0.998,-0.009
1573804225448,2019-11-15T15.50.25.448,0.473,0.033,-0.999,-0.010
1573804225457,2019-11-15T15.50.25.457,0.482,0.031,-0.995,-0.003
1573804225467,2019-11-15T15.50.25.467,0.492,0.039,-1.000,-0.003
1573804225477,2019-11-15T15.50.25.477,0.502,0.036,-1.008,-0.012
1573804225488,2019-11-15T15.50.25.488,0.513,0.029,-1.001,-0.011
1573804225496,2019-11-15T15.50.25.496,0.521,0.026,-0.997,-0.008
1573804225507,2019-11-15T15.50.25.507,0.532,0.023,-0.998,-0.007
1573804225517,2019-11-15T15.50.25.517,0.542,0.020,-1.000,-0.009
1573804225526,2019-11-15T15.50.25.526,0.551,0.021,-1.001,-0.009
1573804225536,2019-11-15T15.50.25.536,0.561,0.026,-1.001,-0.004
1573804225546,2019-11-15T15.50.25.546,0.571,0.036,-1.001,0.003
1573804225557,2019-11-15T15.50.25.557,0.582,0.041,-1.001,-0.006
1573804225565,2019-11-15T15.50.25.565,0.590,0.032,-1.000,-0.011
1573804225576,2019-11-15T15.50.25.576,0.601,0.016,-1.001,-0.011
1573804225586,2019-11-15T15.50.25.586,0.611,0.004,-1.002,-0.012
1573804225595,2019-11-15T15.50.25.595,0.620,0.005,-1.002,-0.018
1573804225605,2019-11-15T15.50.25.605,0.630,0.015,-1.000,-0.015
1573804225615,2019-11-15T15.50.25.615,0.640,0.036,-1.000,-0.009
1573804225625,2019-11-15T15.50.25.625,0.650,0.051,-1.000,-0.003
1573804225634,2019-11-15T15.50.25.634,0.659,0.057,-1.001,-0.005
1573804225644,2019-11-15T15.50.25.644,0.669,0.043,-0.995,-0.002
1573804225655,2019-11-15T15.50.25.655,0.680,0.027,-1.001,-0.007
1573804225663,2019-11-15T15.50.25.663,0.688,0.015,-1.004,-0.010
1573804225674,2019-11-15T15.50.25.674,0.699,0.016,-1.000,-0.012
1573804225684,2019-11-15T15.50.25.684,0.709,0.021,-1.001,-0.006
1573804225694,2019-11-15T15.50.25.694,0.719,0.029,-0.999,0.003
1573804225703,2019-11-15T15.50.25.703,0.728,0.047,-0.998,0.005
1573804225713,2019-11-15T15.50.25.713,0.738,0.052,-0.996,-0.001
1573804225724,2019-11-15T15.50.25.724,0.749,0.047,-1.001,-0.008
1573804225732,2019-11-15T15.50.25.732,0.757,0.036,-1.002,-0.005
1573804225743,2019-11-15T15.50.25.743,0.768,0.026,-1.002,-0.005
1573804225753,2019-11-15T15.50.25.753,0.778,0.018,-1.005,-0.010
1573804225763,2019-11-15T15.50.25.763,0.788,0.014,-1.005,-0.008
1573804225772,2019-11-15T15.50.25.772,0.797,0.022,-1.000,-0.000
1573804225782,2019-11-15T15.50.25.782,0.807,0.034,-0.995,-0.008
1573804225792,2019-11-15T15.50.25.792,0.817,0.038,-0.995,-0.014
1573804225801,2019-11-15T15.50.25.801,0.826,0.036,-1.000,-0.016
