epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573804426555,2019-11-15T15.53.46.555,0.000,-0.000001875,-0.000009500,-0.000003563
1573804426594,2019-11-15T15.53.46.594,0.039,-0.000002250,-0.000010250,-0.000003125
1573804426635,2019-11-15T15.53.46.635,0.080,-0.000003688,-0.000010250,-0.000003937
1573804426675,2019-11-15T15.53.46.675,0.120,-0.000002938,-0.000010625,-0.000003563
1573804426714,2019-11-15T15.53.46.714,0.159,-0.000002625,-0.000011000,-0.000003563
1573804426754,2019-11-15T15.53.46.754,0.199,-0.000003312,-0.000009875,-0.000004313
1573804426794,2019-11-15T15.53.46.794,0.239,-0.000001500,-0.000010250,-0.000002750
1573804426833,2019-11-15T15.53.46.833,0.278,-0.000002938,-0.000010625,-0.000003937
1573804426873,2019-11-15T15.53.46.873,0.318,-0.000002625,-0.000010250,-0.000003563
1573804426914,2019-11-15T15.53.46.914,0.359,-0.000002250,-0.000009875,-0.000003937
1573804426953,2019-11-15T15.53.46.953,0.398,-0.000002250,-0.000010625,-0.000004750
1573804426993,2019-11-15T15.53.46.993,0.438,-0.000002625,-0.000011000,-0.000003563
1573804427032,2019-11-15T15.53.47.032,0.477,-0.000002250,-0.000009500,-0.000003563
1573804427072,2019-11-15T15.53.47.072,0.517,-0.000002938,-0.000011375,-0.000003937
1573804427111,2019-11-15T15.53.47.111,0.556,-0.000001875,-0.000010625,-0.000003937
1573804427152,2019-11-15T15.53.47.152,0.597,-0.000002250,-0.000010625,-0.000003563
1573804427192,2019-11-15T15.53.47.192,0.637,-0.000002625,-0.000010250,-0.000004313
1573804427232,2019-11-15T15.53.47.232,0.677,-0.000003312,-0.000010250,-0.000002375
1573804427271,2019-11-15T15.53.47.271,0.716,-0.000003312,-0.000010250,-0.000004313
1573804427311,2019-11-15T15.53.47.311,0.756,-0.000003312,-0.000009875,-0.000002750
1573804427350,2019-11-15T15.53.47.350,0.795,-0.000002625,-0.000010625,-0.000003125
1573804427390,2019-11-15T15.53.47.390,0.835,-0.000002250,-0.000010250,-0.000003563
1573804427431,2019-11-15T15.53.47.431,0.876,-0.000002625,-0.000011375,-0.000003125
1573804427470,2019-11-15T15.53.47.470,0.915,-0.000002938,-0.000010625,-0.000003937
1573804427510,2019-11-15T15.53.47.510,0.955,-0.000002625,-0.000010625,-0.000001562
1573804427549,2019-11-15T15.53.47.549,0.994,-0.000002250,-0.000010625,-0.000003563
1573804427589,2019-11-15T15.53.47.589,1.034,-0.000002938,-0.000010250,-0.000004313
1573804427629,2019-11-15T15.53.47.629,1.074,-0.000002250,-0.000011000,-0.000003563
1573804427668,2019-11-15T15.53.47.668,1.113,-0.000003312,-0.000011000,-0.000003125
1573804427709,2019-11-15T15.53.47.709,1.154,-0.000001875,-0.000009875,-0.000003125
1573804427749,2019-11-15T15.53.47.749,1.194,-0.000003312,-0.000010625,-0.000003125
1573804427788,2019-11-15T15.53.47.788,1.233,-0.000002625,-0.000009875,-0.000003937
1573804427828,2019-11-15T15.53.47.828,1.273,-0.000002625,-0.000009875,-0.000003937
1573804427867,2019-11-15T15.53.47.867,1.312,-0.000001500,-0.000011000,-0.000003563
1573804427907,2019-11-15T15.53.47.907,1.352,-0.000002250,-0.000009875,-0.000003937
1573804427946,2019-11-15T15.53.47.946,1.391,-0.000002250,-0.000009875,-0.000001937
1573804427987,2019-11-15T15.53.47.987,1.432,-0.000003312,-0.000011000,-0.000002750
1573804428027,2019-11-15T15.53.48.027,1.472,-0.000001875,-0.000009875,-0.000004313
1573804428067,2019-11-15T15.53.48.067,1.512,-0.000002625,-0.000010625,-0.000003563
