epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804430458,2019-11-15T15.53.50.458,0.000,-0.018,0.846,0.493
1573804430468,2019-11-15T15.53.50.468,0.010,-0.019,0.850,0.498
1573804430478,2019-11-15T15.53.50.478,0.020,-0.019,0.846,0.497
1573804430489,2019-11-15T15.53.50.489,0.031,-0.018,0.854,0.499
1573804430499,2019-11-15T15.53.50.499,0.041,-0.013,0.861,0.499
1573804430509,2019-11-15T15.53.50.509,0.051,-0.010,0.866,0.499
1573804430519,2019-11-15T15.53.50.519,0.061,-0.008,0.868,0.498
1573804430528,2019-11-15T15.53.50.528,0.070,-0.005,0.864,0.498
1573804430538,2019-11-15T15.53.50.538,0.080,-0.002,0.860,0.492
1573804430549,2019-11-15T15.53.50.549,0.091,0.000,0.856,0.491
1573804430559,2019-11-15T15.53.50.559,0.101,0.000,0.857,0.488
1573804430569,2019-11-15T15.53.50.569,0.111,-0.004,0.857,0.491
1573804430579,2019-11-15T15.53.50.579,0.121,-0.012,0.861,0.492
1573804430590,2019-11-15T15.53.50.590,0.132,-0.012,0.871,0.491
1573804430600,2019-11-15T15.53.50.600,0.142,-0.009,0.873,0.491
1573804430610,2019-11-15T15.53.50.610,0.152,-0.008,0.872,0.491
1573804430620,2019-11-15T15.53.50.620,0.162,-0.007,0.872,0.486
1573804430631,2019-11-15T15.53.50.631,0.173,-0.007,0.860,0.489
1573804430641,2019-11-15T15.53.50.641,0.183,-0.010,0.867,0.490
1573804430651,2019-11-15T15.53.50.651,0.193,-0.016,0.872,0.490
1573804430661,2019-11-15T15.53.50.661,0.203,-0.021,0.861,0.487
1573804430670,2019-11-15T15.53.50.670,0.212,-0.023,0.862,0.486
1573804430681,2019-11-15T15.53.50.681,0.223,-0.025,0.864,0.486
1573804430691,2019-11-15T15.53.50.691,0.233,-0.019,0.863,0.483
1573804430701,2019-11-15T15.53.50.701,0.243,-0.010,0.867,0.487
1573804430711,2019-11-15T15.53.50.711,0.253,-0.004,0.867,0.491
1573804430722,2019-11-15T15.53.50.722,0.264,0.002,0.858,0.489
1573804430732,2019-11-15T15.53.50.732,0.274,0.002,0.849,0.487
1573804430742,2019-11-15T15.53.50.742,0.284,0.006,0.850,0.488
1573804430752,2019-11-15T15.53.50.752,0.294,0.006,0.855,0.488
1573804430763,2019-11-15T15.53.50.763,0.305,0.005,0.856,0.491
1573804430773,2019-11-15T15.53.50.773,0.315,0.001,0.864,0.492
1573804430783,2019-11-15T15.53.50.783,0.325,-0.002,0.868,0.492
1573804430793,2019-11-15T15.53.50.793,0.335,-0.004,0.871,0.488
1573804430802,2019-11-15T15.53.50.802,0.344,-0.003,0.872,0.489
1573804430812,2019-11-15T15.53.50.812,0.354,-0.001,0.872,0.486
1573804430823,2019-11-15T15.53.50.823,0.365,-0.003,0.869,0.487
1573804430833,2019-11-15T15.53.50.833,0.375,-0.006,0.867,0.485
1573804430843,2019-11-15T15.53.50.843,0.385,-0.010,0.861,0.482
1573804430853,2019-11-15T15.53.50.853,0.395,-0.012,0.858,0.485
1573804430864,2019-11-15T15.53.50.864,0.406,-0.018,0.861,0.484
1573804430874,2019-11-15T15.53.50.874,0.416,-0.018,0.863,0.482
1573804430884,2019-11-15T15.53.50.884,0.426,-0.019,0.866,0.482
1573804430894,2019-11-15T15.53.50.894,0.436,-0.020,0.874,0.481
1573804430905,2019-11-15T15.53.50.905,0.447,-0.016,0.875,0.483
1573804430915,2019-11-15T15.53.50.915,0.457,-0.013,0.876,0.481
1573804430925,2019-11-15T15.53.50.925,0.467,-0.014,0.881,0.484
1573804430934,2019-11-15T15.53.50.934,0.476,-0.012,0.877,0.482
1573804430944,2019-11-15T15.53.50.944,0.486,-0.012,0.875,0.485
1573804430954,2019-11-15T15.53.50.954,0.496,-0.015,0.874,0.487
1573804430965,2019-11-15T15.53.50.965,0.507,-0.011,0.869,0.485
1573804430975,2019-11-15T15.53.50.975,0.517,-0.010,0.863,0.488
1573804430985,2019-11-15T15.53.50.985,0.527,-0.009,0.860,0.486
1573804430995,2019-11-15T15.53.50.995,0.537,-0.010,0.864,0.488
1573804431006,2019-11-15T15.53.51.006,0.548,-0.009,0.867,0.490
1573804431016,2019-11-15T15.53.51.016,0.558,-0.010,0.864,0.491
1573804431026,2019-11-15T15.53.51.026,0.568,-0.008,0.868,0.489
1573804431036,2019-11-15T15.53.51.036,0.578,-0.006,0.861,0.490
1573804431047,2019-11-15T15.53.51.047,0.589,-0.007,0.854,0.491
1573804431056,2019-11-15T15.53.51.056,0.598,-0.004,0.858,0.494
1573804431066,2019-11-15T15.53.51.066,0.608,-0.010,0.859,0.494
1573804431076,2019-11-15T15.53.51.076,0.618,-0.009,0.855,0.493
1573804431086,2019-11-15T15.53.51.086,0.628,-0.010,0.858,0.497
1573804431097,2019-11-15T15.53.51.097,0.639,-0.006,0.859,0.493
1573804431107,2019-11-15T15.53.51.107,0.649,-0.004,0.849,0.492
1573804431117,2019-11-15T15.53.51.117,0.659,-0.004,0.855,0.495
1573804431127,2019-11-15T15.53.51.127,0.669,-0.011,0.857,0.495
1573804431138,2019-11-15T15.53.51.138,0.680,-0.011,0.851,0.494
1573804431148,2019-11-15T15.53.51.148,0.690,-0.014,0.854,0.494
1573804431158,2019-11-15T15.53.51.158,0.700,-0.017,0.853,0.492
1573804431168,2019-11-15T15.53.51.168,0.710,-0.007,0.853,0.492
1573804431179,2019-11-15T15.53.51.179,0.721,-0.004,0.859,0.492
1573804431187,2019-11-15T15.53.51.187,0.729,-0.008,0.859,0.493
1573804431198,2019-11-15T15.53.51.198,0.740,-0.010,0.863,0.490
1573804431208,2019-11-15T15.53.51.208,0.750,-0.009,0.866,0.491
1573804431218,2019-11-15T15.53.51.218,0.760,-0.012,0.868,0.492
1573804431228,2019-11-15T15.53.51.228,0.770,-0.009,0.871,0.494
1573804431239,2019-11-15T15.53.51.239,0.781,-0.009,0.869,0.494
1573804431249,2019-11-15T15.53.51.249,0.791,-0.011,0.865,0.494
1573804431259,2019-11-15T15.53.51.259,0.801,-0.011,0.864,0.492
1573804431269,2019-11-15T15.53.51.269,0.811,-0.016,0.863,0.492
1573804431280,2019-11-15T15.53.51.280,0.822,-0.015,0.866,0.491
1573804431290,2019-11-15T15.53.51.290,0.832,-0.014,0.868,0.495
1573804431300,2019-11-15T15.53.51.300,0.842,-0.012,0.866,0.492
1573804431310,2019-11-15T15.53.51.310,0.852,-0.007,0.863,0.494
1573804431319,2019-11-15T15.53.51.319,0.861,-0.008,0.855,0.496
1573804431329,2019-11-15T15.53.51.329,0.871,-0.010,0.854,0.490
1573804431340,2019-11-15T15.53.51.340,0.882,-0.011,0.850,0.491
1573804431350,2019-11-15T15.53.51.350,0.892,-0.015,0.849,0.494
1573804431360,2019-11-15T15.53.51.360,0.902,-0.017,0.854,0.493
1573804431370,2019-11-15T15.53.51.370,0.912,-0.017,0.858,0.493
1573804431381,2019-11-15T15.53.51.381,0.923,-0.021,0.868,0.495
1573804431391,2019-11-15T15.53.51.391,0.933,-0.019,0.871,0.492
1573804431401,2019-11-15T15.53.51.401,0.943,-0.018,0.868,0.494
1573804431411,2019-11-15T15.53.51.411,0.953,-0.017,0.862,0.495
1573804431422,2019-11-15T15.53.51.422,0.964,-0.014,0.857,0.492
1573804431432,2019-11-15T15.53.51.432,0.974,-0.011,0.853,0.491
1573804431442,2019-11-15T15.53.51.442,0.984,-0.012,0.853,0.493
1573804431451,2019-11-15T15.53.51.451,0.993,-0.017,0.856,0.496
1573804431461,2019-11-15T15.53.51.461,1.003,-0.014,0.857,0.494
1573804431472,2019-11-15T15.53.51.472,1.014,-0.011,0.858,0.492
1573804431482,2019-11-15T15.53.51.482,1.024,-0.006,0.863,0.493
1573804431492,2019-11-15T15.53.51.492,1.034,-0.002,0.868,0.497
1573804431502,2019-11-15T15.53.51.502,1.044,0.001,0.866,0.497
1573804431513,2019-11-15T15.53.51.513,1.055,0.000,0.860,0.495
1573804431523,2019-11-15T15.53.51.523,1.065,-0.001,0.852,0.493
1573804431533,2019-11-15T15.53.51.533,1.075,-0.003,0.849,0.494
1573804431543,2019-11-15T15.53.51.543,1.085,-0.007,0.855,0.498
1573804431554,2019-11-15T15.53.51.554,1.096,-0.009,0.859,0.499
1573804431564,2019-11-15T15.53.51.564,1.106,-0.010,0.860,0.499
1573804431574,2019-11-15T15.53.51.574,1.116,-0.011,0.865,0.496
1573804431583,2019-11-15T15.53.51.583,1.125,-0.010,0.857,0.494
1573804431593,2019-11-15T15.53.51.593,1.135,-0.004,0.853,0.497
1573804431603,2019-11-15T15.53.51.603,1.145,-0.004,0.858,0.499
1573804431614,2019-11-15T15.53.51.614,1.156,-0.006,0.852,0.496
1573804431624,2019-11-15T15.53.51.624,1.166,-0.008,0.857,0.496
1573804431634,2019-11-15T15.53.51.634,1.176,-0.011,0.857,0.495
1573804431644,2019-11-15T15.53.51.644,1.186,-0.009,0.852,0.494
1573804431655,2019-11-15T15.53.51.655,1.197,-0.002,0.855,0.491
1573804431665,2019-11-15T15.53.51.665,1.207,0.004,0.857,0.491
1573804431675,2019-11-15T15.53.51.675,1.217,0.009,0.861,0.491
1573804431685,2019-11-15T15.53.51.685,1.227,0.009,0.865,0.490
1573804431696,2019-11-15T15.53.51.696,1.238,0.003,0.865,0.493
1573804431706,2019-11-15T15.53.51.706,1.248,0.001,0.868,0.491
1573804431715,2019-11-15T15.53.51.715,1.257,0.004,0.871,0.489
1573804431725,2019-11-15T15.53.51.725,1.267,0.004,0.868,0.492
1573804431735,2019-11-15T15.53.51.735,1.277,0.002,0.867,0.495
1573804431745,2019-11-15T15.53.51.745,1.287,-0.001,0.863,0.490
1573804431756,2019-11-15T15.53.51.756,1.298,-0.012,0.863,0.489
1573804431766,2019-11-15T15.53.51.766,1.308,-0.016,0.866,0.490
1573804431776,2019-11-15T15.53.51.776,1.318,-0.019,0.867,0.493
1573804431786,2019-11-15T15.53.51.786,1.328,-0.025,0.870,0.490
