epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804426534,2019-11-15T15.53.46.534,0.000,0.054,0.914,-0.223
1573804426545,2019-11-15T15.53.46.545,0.011,0.059,0.924,-0.224
1573804426555,2019-11-15T15.53.46.555,0.021,0.055,0.921,-0.225
1573804426565,2019-11-15T15.53.46.565,0.031,0.058,0.918,-0.224
1573804426575,2019-11-15T15.53.46.575,0.041,0.061,0.922,-0.222
1573804426584,2019-11-15T15.53.46.584,0.050,0.051,0.921,-0.228
1573804426594,2019-11-15T15.53.46.594,0.060,0.053,0.921,-0.225
1573804426605,2019-11-15T15.53.46.605,0.071,0.066,0.924,-0.219
1573804426615,2019-11-15T15.53.46.615,0.081,0.057,0.921,-0.223
1573804426624,2019-11-15T15.53.46.624,0.090,0.057,0.917,-0.224
1573804426634,2019-11-15T15.53.46.634,0.100,0.061,0.921,-0.223
1573804426644,2019-11-15T15.53.46.644,0.110,0.060,0.920,-0.223
1573804426654,2019-11-15T15.53.46.654,0.120,0.058,0.923,-0.223
1573804426663,2019-11-15T15.53.46.663,0.129,0.059,0.922,-0.226
1573804426673,2019-11-15T15.53.46.673,0.139,0.054,0.922,-0.225
1573804426684,2019-11-15T15.53.46.684,0.150,0.053,0.919,-0.228
1573804426694,2019-11-15T15.53.46.694,0.160,0.059,0.917,-0.225
1573804426704,2019-11-15T15.53.46.704,0.170,0.058,0.918,-0.223
1573804426713,2019-11-15T15.53.46.713,0.179,0.059,0.923,-0.225
1573804426723,2019-11-15T15.53.46.723,0.189,0.055,0.920,-0.222
1573804426734,2019-11-15T15.53.46.734,0.200,0.059,0.922,-0.221
1573804426744,2019-11-15T15.53.46.744,0.210,0.062,0.919,-0.223
1573804426753,2019-11-15T15.53.46.753,0.219,0.059,0.917,-0.222
1573804426763,2019-11-15T15.53.46.763,0.229,0.058,0.920,-0.224
1573804426773,2019-11-15T15.53.46.773,0.239,0.054,0.918,-0.226
1573804426783,2019-11-15T15.53.46.783,0.249,0.055,0.917,-0.225
1573804426794,2019-11-15T15.53.46.794,0.260,0.058,0.921,-0.227
1573804426802,2019-11-15T15.53.46.802,0.268,0.054,0.921,-0.224
1573804426813,2019-11-15T15.53.46.813,0.279,0.057,0.921,-0.222
1573804426823,2019-11-15T15.53.46.823,0.289,0.062,0.923,-0.222
1573804426833,2019-11-15T15.53.46.833,0.299,0.057,0.922,-0.224
1573804426842,2019-11-15T15.53.46.842,0.308,0.058,0.916,-0.227
1573804426852,2019-11-15T15.53.46.852,0.318,0.061,0.918,-0.224
1573804426862,2019-11-15T15.53.46.862,0.328,0.054,0.921,-0.223
1573804426873,2019-11-15T15.53.46.873,0.339,0.056,0.920,-0.225
1573804426883,2019-11-15T15.53.46.883,0.349,0.060,0.922,-0.221
1573804426892,2019-11-15T15.53.46.892,0.358,0.059,0.925,-0.222
1573804426902,2019-11-15T15.53.46.902,0.368,0.058,0.920,-0.225
1573804426912,2019-11-15T15.53.46.912,0.378,0.060,0.920,-0.225
1573804426922,2019-11-15T15.53.46.922,0.388,0.058,0.919,-0.224
1573804426931,2019-11-15T15.53.46.931,0.397,0.061,0.920,-0.226
1573804426942,2019-11-15T15.53.46.942,0.408,0.053,0.920,-0.224
1573804426952,2019-11-15T15.53.46.952,0.418,0.057,0.921,-0.226
1573804426962,2019-11-15T15.53.46.962,0.428,0.058,0.920,-0.227
1573804426971,2019-11-15T15.53.46.971,0.437,0.056,0.920,-0.229
1573804426981,2019-11-15T15.53.46.981,0.447,0.058,0.922,-0.224
1573804426991,2019-11-15T15.53.46.991,0.457,0.062,0.919,-0.227
1573804427002,2019-11-15T15.53.47.002,0.468,0.058,0.918,-0.225
1573804427012,2019-11-15T15.53.47.012,0.478,0.059,0.921,-0.224
1573804427021,2019-11-15T15.53.47.021,0.487,0.062,0.923,-0.226
1573804427031,2019-11-15T15.53.47.031,0.497,0.056,0.921,-0.224
1573804427041,2019-11-15T15.53.47.041,0.507,0.055,0.922,-0.228
1573804427051,2019-11-15T15.53.47.051,0.517,0.056,0.920,-0.228
1573804427060,2019-11-15T15.53.47.060,0.526,0.057,0.917,-0.229
1573804427070,2019-11-15T15.53.47.070,0.536,0.058,0.917,-0.229
1573804427081,2019-11-15T15.53.47.081,0.547,0.057,0.918,-0.226
1573804427091,2019-11-15T15.53.47.091,0.557,0.057,0.924,-0.225
1573804427101,2019-11-15T15.53.47.101,0.567,0.056,0.925,-0.227
1573804427110,2019-11-15T15.53.47.110,0.576,0.055,0.921,-0.224
1573804427120,2019-11-15T15.53.47.120,0.586,0.060,0.918,-0.228
1573804427130,2019-11-15T15.53.47.130,0.596,0.062,0.916,-0.228
1573804427141,2019-11-15T15.53.47.141,0.607,0.060,0.917,-0.226
1573804427150,2019-11-15T15.53.47.150,0.616,0.060,0.918,-0.225
1573804427160,2019-11-15T15.53.47.160,0.626,0.052,0.921,-0.225
1573804427170,2019-11-15T15.53.47.170,0.636,0.059,0.918,-0.225
1573804427180,2019-11-15T15.53.47.180,0.646,0.056,0.920,-0.226
1573804427191,2019-11-15T15.53.47.191,0.657,0.054,0.919,-0.227
1573804427199,2019-11-15T15.53.47.199,0.665,0.054,0.918,-0.224
1573804427210,2019-11-15T15.53.47.210,0.676,0.056,0.920,-0.226
1573804427220,2019-11-15T15.53.47.220,0.686,0.060,0.920,-0.229
1573804427230,2019-11-15T15.53.47.230,0.696,0.056,0.917,-0.226
1573804427239,2019-11-15T15.53.47.239,0.705,0.059,0.920,-0.229
1573804427249,2019-11-15T15.53.47.249,0.715,0.061,0.917,-0.229
1573804427259,2019-11-15T15.53.47.259,0.725,0.058,0.921,-0.225
1573804427270,2019-11-15T15.53.47.270,0.736,0.057,0.923,-0.224
1573804427278,2019-11-15T15.53.47.278,0.744,0.057,0.920,-0.224
1573804427289,2019-11-15T15.53.47.289,0.755,0.061,0.919,-0.223
1573804427299,2019-11-15T15.53.47.299,0.765,0.056,0.920,-0.227
1573804427309,2019-11-15T15.53.47.309,0.775,0.055,0.922,-0.227
1573804427319,2019-11-15T15.53.47.319,0.785,0.055,0.917,-0.230
1573804427328,2019-11-15T15.53.47.328,0.794,0.055,0.916,-0.229
1573804427338,2019-11-15T15.53.47.338,0.804,0.057,0.920,-0.227
1573804427349,2019-11-15T15.53.47.349,0.815,0.055,0.923,-0.229
1573804427359,2019-11-15T15.53.47.359,0.825,0.057,0.922,-0.225
1573804427368,2019-11-15T15.53.47.368,0.834,0.061,0.920,-0.224
1573804427378,2019-11-15T15.53.47.378,0.844,0.061,0.917,-0.227
1573804427388,2019-11-15T15.53.47.388,0.854,0.059,0.917,-0.227
1573804427399,2019-11-15T15.53.47.399,0.865,0.056,0.917,-0.227
1573804427409,2019-11-15T15.53.47.409,0.875,0.061,0.919,-0.226
1573804427418,2019-11-15T15.53.47.418,0.884,0.060,0.918,-0.227
1573804427428,2019-11-15T15.53.47.428,0.894,0.058,0.920,-0.229
1573804427438,2019-11-15T15.53.47.438,0.904,0.052,0.920,-0.231
1573804427448,2019-11-15T15.53.47.448,0.914,0.055,0.923,-0.224
1573804427457,2019-11-15T15.53.47.457,0.923,0.059,0.922,-0.227
1573804427467,2019-11-15T15.53.47.467,0.933,0.058,0.922,-0.225
1573804427478,2019-11-15T15.53.47.478,0.944,0.057,0.919,-0.225
1573804427488,2019-11-15T15.53.47.488,0.954,0.059,0.917,-0.229
1573804427498,2019-11-15T15.53.47.498,0.964,0.047,0.916,-0.239
1573804427507,2019-11-15T15.53.47.507,0.973,0.063,0.923,-0.223
1573804427517,2019-11-15T15.53.47.517,0.983,0.056,0.919,-0.228
1573804427527,2019-11-15T15.53.47.527,0.993,0.048,0.917,-0.228
1573804427538,2019-11-15T15.53.47.538,1.004,0.056,0.922,-0.229
1573804427546,2019-11-15T15.53.47.546,1.012,0.060,0.922,-0.229
1573804427557,2019-11-15T15.53.47.557,1.023,0.057,0.920,-0.229
1573804427567,2019-11-15T15.53.47.567,1.033,0.058,0.919,-0.227
1573804427577,2019-11-15T15.53.47.577,1.043,0.056,0.919,-0.226
1573804427586,2019-11-15T15.53.47.586,1.052,0.059,0.919,-0.228
