epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573804428197,2019-11-15T15.53.48.197,0.000,-0.000073063,-0.000003625,0.000012250
1573804428237,2019-11-15T15.53.48.237,0.040,-0.000074125,-0.000002125,0.000012625
1573804428276,2019-11-15T15.53.48.276,0.079,-0.000072688,-0.000004313,0.000013437
1573804428316,2019-11-15T15.53.48.316,0.119,-0.000072688,-0.000005062,0.000013000
1573804428355,2019-11-15T15.53.48.355,0.158,-0.000073750,-0.000003625,0.000013437
1573804428393,2019-11-15T15.53.48.393,0.196,-0.000072312,-0.000004688,0.000013000
1573804428434,2019-11-15T15.53.48.434,0.237,-0.000072688,-0.000003625,0.000012625
1573804428472,2019-11-15T15.53.48.472,0.275,-0.000072688,-0.000002500,0.000013437
1573804428512,2019-11-15T15.53.48.512,0.315,-0.000073437,-0.000003937,0.000013812
1573804428551,2019-11-15T15.53.48.551,0.354,-0.000073437,-0.000003250,0.000013437
1573804428591,2019-11-15T15.53.48.591,0.394,-0.000073063,-0.000005062,0.000013063
1573804428631,2019-11-15T15.53.48.631,0.434,-0.000073437,-0.000002875,0.000011437
1573804428670,2019-11-15T15.53.48.670,0.473,-0.000072312,-0.000003250,0.000012625
1573804428708,2019-11-15T15.53.48.708,0.511,-0.000072688,-0.000004688,0.000013063
1573804428748,2019-11-15T15.53.48.748,0.551,-0.000073750,-0.000004688,0.000014250
1573804428787,2019-11-15T15.53.48.787,0.590,-0.000073750,-0.000003937,0.000013063
1573804428827,2019-11-15T15.53.48.827,0.630,-0.000073063,-0.000001438,0.000011875
1573804428866,2019-11-15T15.53.48.866,0.669,-0.000072688,-0.000004688,0.000011875
1573804428906,2019-11-15T15.53.48.906,0.709,-0.000073750,-0.000004313,0.000012625
1573804428945,2019-11-15T15.53.48.945,0.748,-0.000071625,-0.000004313,0.000012625
1573804428984,2019-11-15T15.53.48.984,0.787,-0.000072688,-0.000003625,0.000011875
1573804429023,2019-11-15T15.53.49.023,0.826,-0.000073063,-0.000003937,0.000012625
1573804429063,2019-11-15T15.53.49.063,0.866,-0.000071938,-0.000003250,0.000013812
1573804429102,2019-11-15T15.53.49.102,0.905,-0.000073063,-0.000003625,0.000012250
1573804429142,2019-11-15T15.53.49.142,0.945,-0.000072688,-0.000003625,0.000013812
1573804429181,2019-11-15T15.53.49.181,0.984,-0.000072312,-0.000004688,0.000013812
1573804429221,2019-11-15T15.53.49.221,1.024,-0.000071938,-0.000003625,0.000013812
1573804429259,2019-11-15T15.53.49.259,1.062,-0.000073750,-0.000003250,0.000012625
1573804429299,2019-11-15T15.53.49.299,1.102,-0.000073063,-0.000002875,0.000013063
1573804429338,2019-11-15T15.53.49.338,1.141,-0.000072688,-0.000003625,0.000012625
1573804429378,2019-11-15T15.53.49.378,1.181,-0.000073750,-0.000001813,0.000014625
1573804429417,2019-11-15T15.53.49.417,1.220,-0.000072688,-0.000003625,0.000012625
1573804429457,2019-11-15T15.53.49.457,1.260,-0.000072688,-0.000002125,0.000013063
1573804429496,2019-11-15T15.53.49.496,1.299,-0.000073813,-0.000002500,0.000012250
1573804429536,2019-11-15T15.53.49.536,1.339,-0.000072688,-0.000002500,0.000013437
1573804429574,2019-11-15T15.53.49.574,1.377,-0.000071625,-0.000004313,0.000013063
1573804429613,2019-11-15T15.53.49.613,1.416,-0.000073437,-0.000004313,0.000013437
1573804429653,2019-11-15T15.53.49.653,1.456,-0.000074125,-0.000002875,0.000013812
1573804429693,2019-11-15T15.53.49.693,1.496,-0.000073437,-0.000003937,0.000013812
1573804429732,2019-11-15T15.53.49.732,1.535,-0.000074125,-0.000003250,0.000013437
1573804429772,2019-11-15T15.53.49.772,1.575,-0.000073063,-0.000003937,0.000011875
1573804429811,2019-11-15T15.53.49.811,1.614,-0.000071625,-0.000004313,0.000013437
1573804429849,2019-11-15T15.53.49.849,1.652,-0.000072688,-0.000003625,0.000013063
1573804429889,2019-11-15T15.53.49.889,1.692,-0.000073437,-0.000002875,0.000013437
1573804429928,2019-11-15T15.53.49.928,1.731,-0.000073750,-0.000003625,0.000013437
1573804429968,2019-11-15T15.53.49.968,1.771,-0.000073063,-0.000004313,0.000013437
1573804430008,2019-11-15T15.53.50.008,1.811,-0.000072312,-0.000002875,0.000013063
1573804430047,2019-11-15T15.53.50.047,1.850,-0.000071938,-0.000003625,0.000013437
1573804430087,2019-11-15T15.53.50.087,1.890,-0.000073063,-0.000004688,0.000013437
1573804430125,2019-11-15T15.53.50.125,1.928,-0.000071938,-0.000002125,0.000014250
1573804430164,2019-11-15T15.53.50.164,1.967,-0.000073437,-0.000004313,0.000012250
1573804430204,2019-11-15T15.53.50.204,2.007,-0.000072688,-0.000001813,0.000013437
1573804430243,2019-11-15T15.53.50.243,2.046,-0.000073813,-0.000002500,0.000012625
1573804430283,2019-11-15T15.53.50.283,2.086,-0.000072688,-0.000001813,0.000012625
