0.21326,-0.23941,-0.74641,0.58316,0
0.21243,-0.2399,-0.74667,0.58293,0
0.21198,-0.24003,-0.74684,0.58283,0
0.21174,-0.24002,-0.74694,0.58279,0
0.21164,-0.23998,-0.747,0.58276,0
0.21157,-0.23993,-0.74704,0.58275,0
0.21152,-0.23986,-0.74708,0.58274,0
0.2115,-0.23982,-0.74712,0.58273,0
0.2115,-0.23978,-0.74714,0.58272,0
0.21153,-0.23976,-0.74713,0.58272,0
0.21159,-0.23977,-0.74711,0.58273,0
0.21165,-0.23975,-0.74708,0.58275,0
0.21166,-0.23968,-0.74707,0.58279,0
0.21164,-0.23957,-0.74708,0.58283,0
0.21161,-0.23943,-0.74711,0.58286,0
0.21158,-0.23931,-0.74712,0.5829,0
0.21156,-0.23924,-0.74714,0.58292,0
0.21154,-0.23922,-0.74715,0.58292,0
0.21151,-0.2392,-0.74716,0.58292,0
0.21143,-0.23914,-0.74721,0.58292,0
0.21135,-0.23901,-0.74726,0.58293,0
0.21128,-0.23884,-0.74732,0.58295,0
0.21123,-0.23866,-0.74738,0.58297,0
0.2112,-0.23848,-0.74743,0.58299,0
0.21118,-0.23835,-0.74747,0.583,0
0.21115,-0.23824,-0.7475,0.58301,0
0.21113,-0.23812,-0.74755,0.58301,0
0.21112,-0.23802,-0.74758,0.58301,0
0.21114,-0.23792,-0.74759,0.58303,0
0.21117,-0.23781,-0.74761,0.58304,0
0.21121,-0.23771,-0.74762,0.58306,0
0.21124,-0.2376,-0.74762,0.58309,0
0.21124,-0.23751,-0.74763,0.5831,0
0.21118,-0.23743,-0.74766,0.58312,0
0.21109,-0.23731,-0.74771,0.58315,0
0.21101,-0.23722,-0.74774,0.58317,0
0.21097,-0.23715,-0.74776,0.58318,0
0.21092,-0.23708,-0.74779,0.5832,0
0.21089,-0.23702,-0.74781,0.58321,0
0.21083,-0.23693,-0.74785,0.58321,0
0.21074,-0.2368,-0.74791,0.58322,0
0.21067,-0.23669,-0.74795,0.58324,0
0.21064,-0.23667,-0.74795,0.58325,0
0.21066,-0.23671,-0.74792,0.58327,0
0.21067,-0.23679,-0.74788,0.58328,0
0.21067,-0.23687,-0.74785,0.58329,0
0.21062,-0.23691,-0.74783,0.58331,0
0.21053,-0.2369,-0.74783,0.58335,0
0.21042,-0.23685,-0.74784,0.5834,0
0.21032,-0.23681,-0.74785,0.58345,0
0.21028,-0.23689,-0.74783,0.58346,0
0.21024,-0.23701,-0.74782,0.58343,0
0.21017,-0.23709,-0.74781,0.58343,0
0.21006,-0.23712,-0.74783,0.58344,0
0.20991,-0.23709,-0.74787,0.58345,0
0.20976,-0.23704,-0.74792,0.58346,0
0.20965,-0.23703,-0.74795,0.58347,0
0.20957,-0.23703,-0.74796,0.58348,0
0.20952,-0.23708,-0.74795,0.5835,0
0.20953,-0.23714,-0.74792,0.58351,0
0.20954,-0.23722,-0.74788,0.58353,0
0.20955,-0.23728,-0.74785,0.58353,0
0.20955,-0.23734,-0.74782,0.58354,0
0.20954,-0.2374,-0.7478,0.58355,0
0.20951,-0.23741,-0.74779,0.58357,0
0.20947,-0.23739,-0.74779,0.58359,0
0.20942,-0.23739,-0.7478,0.5836,0
0.20942,-0.23744,-0.74779,0.58359,0
0.20945,-0.23756,-0.74774,0.5836,0
0.20951,-0.23773,-0.74765,0.58361,0
0.20955,-0.23788,-0.74758,0.58363,0
0.20954,-0.23797,-0.74753,0.58367,0
0.20943,-0.23797,-0.74753,0.5837,0
0.20928,-0.23793,-0.74757,0.58372,0
0.20913,-0.2379,-0.74762,0.58373,0
0.20898,-0.23789,-0.74766,0.58373,0
0.20887,-0.23792,-0.74769,0.58373,0
0.20875,-0.23795,-0.7477,0.58373,0
0.20864,-0.23796,-0.74772,0.58374,0
0.20851,-0.23796,-0.74775,0.58375,0
0.20842,-0.23792,-0.74777,0.58378,0
0.20836,-0.23788,-0.74776,0.58383,0
0.20834,-0.23787,-0.74772,0.58388,0
0.20835,-0.23789,-0.74767,0.58394,0
0.2083,-0.23788,-0.74764,0.584,0
0.20821,-0.23784,-0.74764,0.58405,0
0.20811,-0.2378,-0.74765,0.58409,0
0.20802,-0.23779,-0.74766,0.58412,0
0.20797,-0.23779,-0.74764,0.58415,0
0.20794,-0.2378,-0.74763,0.58418,0
0.20789,-0.23777,-0.74762,0.58422,0
0.20779,-0.23768,-0.74765,0.58425,0
0.20767,-0.23755,-0.7477,0.58429,0
0.20754,-0.23742,-0.74774,0.58433,0
0.20745,-0.23735,-0.74777,0.58435,0
0.20739,-0.23733,-0.74777,0.58438,0
0.20734,-0.23731,-0.74776,0.58442,0
0.20727,-0.23724,-0.74776,0.58447,0
0.20719,-0.23712,-0.74778,0.58453,0
0.20709,-0.23698,-0.74781,0.58459,0
0.20694,-0.23686,-0.74785,0.58463,0
0.2068,-0.23677,-0.74789,0.58466,0
0.20669,-0.23673,-0.74792,0.58469,0
0.20658,-0.23674,-0.74793,0.58471,0
0.2065,-0.23674,-0.74793,0.58473,0
0.20644,-0.23673,-0.74792,0.58477,0
0.20638,-0.23671,-0.74792,0.5848,0
0.20631,-0.23668,-0.74793,0.58482,0
0.20621,-0.23662,-0.74795,0.58487,0
0.2061,-0.23654,-0.74796,0.58491,0
0.206,-0.23651,-0.74797,0.58496,0
0.20593,-0.23654,-0.74795,0.58498,0
0.20586,-0.23663,-0.74792,0.58502,0
0.20578,-0.23675,-0.74789,0.58503,0
0.20571,-0.23688,-0.74786,0.58504,0
0.20565,-0.237,-0.74783,0.58506,0
0.20558,-0.23709,-0.74781,0.58507,0
0.20545,-0.23708,-0.74782,0.5851,0
0.20528,-0.237,-0.74787,0.58514,0
0.20516,-0.23695,-0.74791,0.58515,0
0.20502,-0.23696,-0.74794,0.58515,0
0.20492,-0.23701,-0.74795,0.58515,0
0.20482,-0.23709,-0.74795,0.58515,0
0.20474,-0.23719,-0.74794,0.58516,0
0.20467,-0.23732,-0.74792,0.58516,0
0.20461,-0.23748,-0.7479,0.58514,0
0.20453,-0.23762,-0.74789,0.58512,0
0.20441,-0.2377,-0.7479,0.58511,0
0.2043,-0.23771,-0.74791,0.58514,0
0.20421,-0.2377,-0.7479,0.58519,0
0.20416,-0.23769,-0.74787,0.58524,0
0.20416,-0.23777,-0.74782,0.58528,0
0.20417,-0.23794,-0.74774,0.5853,0
0.20417,-0.23814,-0.74767,0.58532,0
0.20415,-0.2383,-0.7476,0.58535,0
0.20411,-0.23843,-0.74754,0.58538,0
0.20406,-0.2385,-0.74749,0.58543,0
0.20401,-0.23856,-0.74744,0.58549,0
0.20395,-0.23862,-0.74741,0.58553,0
0.20388,-0.23865,-0.74739,0.58557,0
0.20382,-0.23867,-0.74737,0.58561,0
0.20377,-0.23867,-0.74735,0.58565,0
0.20371,-0.23866,-0.74734,0.58569,0
0.20365,-0.23862,-0.74733,0.58573,0
0.20358,-0.23861,-0.74732,0.58578,0
0.20354,-0.23862,-0.74728,0.58583,0
