0.045463,0.33626,0.67318,0.65703,0
0.046197,0.33541,0.67312,0.65747,0
0.046475,0.33492,0.67311,0.65772,0
0.046529,0.33465,0.67307,0.65789,0
0.046513,0.33447,0.67303,0.65803,0
0.046492,0.33433,0.673,0.65813,0
0.046498,0.33424,0.67296,0.65821,0
0.046558,0.3342,0.67292,0.65828,0
0.046558,0.33423,0.67286,0.65833,0
0.046501,0.33424,0.67281,0.65836,0
0.046429,0.33426,0.67277,0.6584,0
0.046368,0.33431,0.67272,0.65844,0
0.046344,0.33432,0.67266,0.65849,0
0.046308,0.33429,0.67261,0.65856,0
0.046261,0.33421,0.67257,0.65864,0
0.046205,0.33412,0.67254,0.65873,0
0.046125,0.33406,0.6725,0.6588,0
0.04605,0.33403,0.67247,0.65885,0
0.045986,0.33403,0.67243,0.65889,0
0.04593,0.33405,0.6724,0.65893,0
0.045908,0.33402,0.67237,0.65897,0
0.045904,0.33398,0.67235,0.65902,0
0.045923,0.33395,0.67231,0.65907,0
0.04595,0.33393,0.67227,0.65911,0
0.045962,0.33393,0.67224,0.65915,0
0.045969,0.33393,0.67221,0.65918,0
0.045962,0.33393,0.67218,0.65921,0
0.045956,0.33392,0.67216,0.65923,0
0.045967,0.33393,0.67213,0.65925,0
0.045975,0.33393,0.67211,0.65928,0
0.045942,0.33389,0.6721,0.65931,0
0.045886,0.33381,0.67211,0.65934,0
0.045845,0.33375,0.67212,0.65937,0
0.045822,0.33374,0.67211,0.65938,0
0.045823,0.33377,0.67208,0.6594,0
0.045839,0.33385,0.67203,0.6594,0
0.045824,0.33395,0.67199,0.6594,0
0.04576,0.33402,0.67196,0.6594,0
0.045668,0.33404,0.67195,0.6594,0
0.045622,0.33404,0.67196,0.6594,0
0.045674,0.33409,0.67194,0.65938,0
0.045722,0.33413,0.67193,0.65937,0
0.045729,0.33407,0.67197,0.65937,0
0.045745,0.334,0.67202,0.65935,0
0.045787,0.33398,0.67206,0.65932,0
0.045819,0.33397,0.67208,0.65929,0
0.045817,0.33391,0.67214,0.65927,0
0.045813,0.33382,0.6722,0.65925,0
0.045832,0.33371,0.67224,0.65927,0
0.045868,0.33361,0.67226,0.65929,0
0.045883,0.33347,0.67228,0.65934,0
0.045899,0.33333,0.67231,0.65938,0
0.04594,0.33324,0.67234,0.6594,0
0.045963,0.33311,0.6724,0.6594,0
0.045979,0.33295,0.67249,0.65938,0
0.045987,0.33279,0.6726,0.65936,0
0.045962,0.33263,0.67271,0.65932,0
0.045921,0.33246,0.67281,0.65931,0
0.045868,0.33228,0.6729,0.65931,0
0.045839,0.33212,0.67297,0.65932,0
0.045822,0.33199,0.67302,0.65934,0
0.045815,0.33185,0.67306,0.65937,0
0.045835,0.33173,0.67309,0.6594,0
0.045912,0.33165,0.67309,0.65944,0
0.045987,0.33156,0.67308,0.65948,0
0.046032,0.33145,0.67309,0.65953,0
0.046035,0.33127,0.67312,0.65958,0
0.045966,0.33103,0.67319,0.65963,0
0.045866,0.33078,0.67328,0.65968,0
0.045752,0.33055,0.67337,0.65971,0
0.045634,0.33036,0.67343,0.65975,0
0.04556,0.33017,0.67348,0.6598,0
0.045558,0.33002,0.67351,0.65984,0
0.045638,0.33,0.67347,0.65989,0
0.045775,0.33003,0.67343,0.65991,0
0.045852,0.33007,0.67343,0.65988,0
0.045834,0.33001,0.6735,0.65984,0
0.045766,0.32986,0.67361,0.6598,0
0.045696,0.3297,0.67372,0.65978,0
0.045665,0.32954,0.67379,0.65979,0
0.045667,0.3294,0.67383,0.65982,0
0.045705,0.32931,0.67384,0.65985,0
0.045776,0.32931,0.67381,0.65988,0
0.04586,0.32935,0.67379,0.65987,0
0.045931,0.3294,0.67377,0.65986,0
0.045992,0.32944,0.67377,0.65984,0
0.046058,0.32948,0.67377,0.65981,0
0.046095,0.32945,0.67377,0.65983,0
0.046104,0.32938,0.67376,0.65988,0
0.046093,0.32929,0.67374,0.65994,0
0.04608,0.32921,0.6737,0.66002,0
0.046054,0.32916,0.67368,0.66006,0
