0.2242,-0.33792,-0.61536,0.67593,0
0.22327,-0.33854,-0.61562,0.67568,0
0.2229,-0.33889,-0.61559,0.67566,0
0.22294,-0.33918,-0.61537,0.6757,0
0.22315,-0.33949,-0.61514,0.67569,0
0.22346,-0.33981,-0.61486,0.67568,0
0.22374,-0.34,-0.6145,0.67582,0
0.22373,-0.3399,-0.61429,0.67607,0
0.22346,-0.33957,-0.61431,0.6763,0
0.22312,-0.33918,-0.61442,0.67651,0
0.22284,-0.33884,-0.61452,0.67668,0
0.22267,-0.33871,-0.61456,0.67676,0
0.22281,-0.33891,-0.6144,0.67676,0
0.22323,-0.33928,-0.61405,0.67676,0
0.22359,-0.33958,-0.61373,0.67678,0
0.22375,-0.33963,-0.61354,0.67687,0
0.22372,-0.33949,-0.61348,0.677,0
0.22352,-0.33927,-0.61364,0.67704,0
0.2232,-0.33895,-0.61396,0.67702,0
0.22284,-0.33858,-0.6143,0.67701,0
0.22265,-0.33831,-0.61454,0.67699,0
0.22274,-0.3383,-0.61459,0.67692,0
0.223,-0.33841,-0.61441,0.67694,0
0.22328,-0.33847,-0.6141,0.6771,0
0.2235,-0.33847,-0.6138,0.6773,0
0.22353,-0.33843,-0.6138,0.67731,0
0.22343,-0.33832,-0.61404,0.67718,0
0.2232,-0.33803,-0.61441,0.67707,0
0.22287,-0.33758,-0.61481,0.67704,0
0.22265,-0.33716,-0.61512,0.67703,0
0.2227,-0.33689,-0.61522,0.67706,0
0.22298,-0.33673,-0.6151,0.67716,0
0.22331,-0.3366,-0.61491,0.67729,0
0.22359,-0.33654,-0.61481,0.67732,0
0.22387,-0.33652,-0.61477,0.67727,0
0.22403,-0.33632,-0.61479,0.6773,0
0.22389,-0.3358,-0.61501,0.6774,0
0.22356,-0.33516,-0.61534,0.67753,0
0.22326,-0.33456,-0.61565,0.67765,0
0.22313,-0.33407,-0.6158,0.67779,0
0.22315,-0.33376,-0.61578,0.67796,0
0.22326,-0.33365,-0.61567,0.67807,0
0.2235,-0.33373,-0.61549,0.67812,0
0.22383,-0.33379,-0.61527,0.67818,0
0.22394,-0.33364,-0.61516,0.67832,0
0.22375,-0.33326,-0.61522,0.67851,0
0.22344,-0.33289,-0.6154,0.67863,0
0.22322,-0.33263,-0.61557,0.67868,0
0.22315,-0.33256,-0.6156,0.67871,0
0.22322,-0.3327,-0.61544,0.67876,0
0.22343,-0.33297,-0.61517,0.67881,0
0.22383,-0.33334,-0.61481,0.67882,0
0.22432,-0.33361,-0.61446,0.67883,0
0.22457,-0.3336,-0.61431,0.6789,0
0.22449,-0.33327,-0.61437,0.67903,0
0.22418,-0.33281,-0.61462,0.67914,0
0.22386,-0.3324,-0.61492,0.67917,0
0.22368,-0.33204,-0.61513,0.67922,0
0.22366,-0.3318,-0.61518,0.67929,0
0.2238,-0.3317,-0.6151,0.67936,0
0.22411,-0.33179,-0.61495,0.67936,0
0.22454,-0.33197,-0.61472,0.67934,0
0.22493,-0.33208,-0.6145,0.67935,0
0.22513,-0.33204,-0.61442,0.67938,0
0.22507,-0.33183,-0.6145,0.67943,0
0.2249,-0.3316,-0.61466,0.67945,0
