0.61301,0.55079,0.3953,0.40568,0
0.61328,0.55061,0.39484,0.40598,0
0.61334,0.5506,0.39468,0.40605,0
0.61333,0.55068,0.39465,0.406,0
0.61327,0.55082,0.39467,0.40587,0
0.61319,0.5511,0.3946,0.40567,0
0.61314,0.55145,0.39443,0.40546,0
0.6131,0.55176,0.39423,0.40528,0
0.61303,0.55197,0.39415,0.40517,0
0.61296,0.55208,0.39422,0.40507,0
0.61291,0.55214,0.39431,0.40497,0
0.61289,0.55218,0.39438,0.40489,0
0.61286,0.55221,0.39443,0.40483,0
0.61282,0.55224,0.39448,0.40479,0
0.61278,0.55229,0.39452,0.40476,0
0.61274,0.55235,0.39455,0.40471,0
0.6127,0.55244,0.39456,0.40465,0
0.61265,0.55253,0.39457,0.40457,0
0.6126,0.55262,0.3946,0.4045,0
0.61255,0.5527,0.39465,0.40443,0
0.61251,0.55275,0.3947,0.40437,0
0.61245,0.55279,0.39478,0.40432,0
0.61239,0.55282,0.39487,0.40428,0
0.61235,0.55287,0.39491,0.40423,0
0.61231,0.55292,0.39495,0.40419,0
0.61225,0.55298,0.39501,0.40414,0
0.61219,0.55304,0.39509,0.40408,0
0.61213,0.55306,0.39518,0.40405,0
0.61205,0.55307,0.3953,0.40403,0
0.61197,0.55308,0.39541,0.40403,0
0.61188,0.55311,0.39551,0.40403,0
0.61176,0.55318,0.3956,0.40403,0
0.61164,0.55326,0.39567,0.40404,0
0.61152,0.55333,0.39573,0.40407,0
0.61139,0.55338,0.39582,0.40411,0
0.6113,0.55341,0.39589,0.40413,0
0.61121,0.55345,0.39596,0.40415,0
0.61112,0.5535,0.39603,0.40415,0
0.61104,0.55356,0.39607,0.40414,0
0.61093,0.55366,0.39612,0.40412,0
0.6108,0.55378,0.39619,0.40408,0
0.61068,0.5539,0.39626,0.40404,0
0.61058,0.554,0.39633,0.40398,0
0.61053,0.55409,0.39636,0.4039,0
0.61054,0.55416,0.39634,0.4038,0
0.61059,0.55421,0.3963,0.40371,0
0.61066,0.55424,0.39623,0.40362,0
0.6107,0.55428,0.39621,0.40353,0
0.61071,0.55437,0.39619,0.40342,0
0.6107,0.55451,0.39615,0.40328,0
0.61069,0.55469,0.39609,0.4031,0
0.61075,0.55486,0.39597,0.4029,0
0.61082,0.55501,0.39583,0.4027,0
0.61083,0.55514,0.39582,0.40253,0
0.61077,0.55523,0.39592,0.4024,0
0.6107,0.55528,0.39604,0.40233,0
0.61062,0.55536,0.39611,0.40227,0
0.61054,0.55557,0.39606,0.40216,0
0.61048,0.55587,0.39585,0.40202,0
0.61043,0.55616,0.39566,0.4019,0
0.6103,0.55633,0.39566,0.40185,0
0.61009,0.5564,0.39587,0.40185,0
0.60987,0.55641,0.39618,0.40188,0
0.60968,0.55642,0.39645,0.4019,0
0.60952,0.55645,0.39664,0.40189,0
0.6094,0.55651,0.39679,0.40186,0
0.60932,0.55656,0.3969,0.4018,0
0.60929,0.55657,0.39698,0.40176,0
0.60931,0.55654,0.39704,0.40172,0
0.60934,0.55649,0.39708,0.40169,0
0.60935,0.55644,0.39713,0.40168,0
0.60933,0.55643,0.39719,0.40168,0
0.60927,0.55645,0.39723,0.40169,0
0.60921,0.55651,0.39725,0.40168,0
0.60917,0.55659,0.39725,0.40164,0
0.60915,0.55665,0.39723,0.4016,0
0.60914,0.55669,0.39722,0.40158,0
0.6091,0.55669,0.39726,0.40159,0
0.60904,0.55669,0.39731,0.40163,0
0.60895,0.55671,0.39736,0.40168,0
0.60884,0.55677,0.39741,0.40174,0
0.60871,0.55686,0.39744,0.40177,0
0.60858,0.55699,0.39747,0.40176,0
0.60848,0.55712,0.39747,0.40172,0
0.60843,0.55725,0.39743,0.40165,0
0.60842,0.55735,0.39739,0.40157,0
0.60844,0.55743,0.39734,0.4015,0
0.60843,0.55752,0.39729,0.40142,0
0.6084,0.55764,0.39725,0.40134,0
0.60835,0.55779,0.39722,0.40125,0
0.60829,0.55794,0.39719,0.40115,0
