epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573803968108,2019-11-15T15.46.08.108,0.000,-0.366,-1.646,0.000
1573803968117,2019-11-15T15.46.08.117,0.009,-0.244,-1.463,-0.061
1573803968127,2019-11-15T15.46.08.127,0.019,0.183,-1.220,0.244
1573803968137,2019-11-15T15.46.08.137,0.029,0.549,-1.220,0.122
1573803968148,2019-11-15T15.46.08.148,0.040,0.366,-0.976,-0.183
1573803968158,2019-11-15T15.46.08.158,0.050,0.244,-1.159,-0.244
1573803968168,2019-11-15T15.46.08.168,0.060,0.061,-1.951,-0.427
1573803968178,2019-11-15T15.46.08.178,0.070,-0.061,-2.500,-0.427
1573803968189,2019-11-15T15.46.08.189,0.081,-0.183,-2.744,-0.305
1573803968199,2019-11-15T15.46.08.199,0.091,0.122,-2.744,-0.244
1573803968209,2019-11-15T15.46.08.209,0.101,0.061,-2.317,-0.305
1573803968219,2019-11-15T15.46.08.219,0.111,0.061,-1.768,-0.305
1573803968230,2019-11-15T15.46.08.230,0.122,0.061,-1.646,-0.244
1573803968240,2019-11-15T15.46.08.240,0.132,0.000,-1.220,-0.122
1573803968250,2019-11-15T15.46.08.250,0.142,0.000,-0.854,0.000
1573803968260,2019-11-15T15.46.08.260,0.152,0.061,-0.915,0.000
1573803968271,2019-11-15T15.46.08.271,0.163,-0.122,-1.402,0.000
1573803968279,2019-11-15T15.46.08.279,0.171,-0.061,-1.768,0.000
1573803968290,2019-11-15T15.46.08.290,0.182,-0.061,-2.134,0.122
1573803968300,2019-11-15T15.46.08.300,0.192,-0.061,-1.951,0.183
1573803968310,2019-11-15T15.46.08.310,0.202,0.061,-1.524,0.305
1573803968320,2019-11-15T15.46.08.320,0.212,0.183,-0.854,0.488
1573803968331,2019-11-15T15.46.08.331,0.223,0.183,0.183,0.671
1573803968341,2019-11-15T15.46.08.341,0.233,0.244,0.427,0.671
1573803968351,2019-11-15T15.46.08.351,0.243,0.366,-0.061,0.610
1573803968361,2019-11-15T15.46.08.361,0.253,0.305,-0.671,0.427
1573803968372,2019-11-15T15.46.08.372,0.264,0.183,-1.220,0.244
1573803968382,2019-11-15T15.46.08.382,0.274,0.305,-1.707,-0.061
1573803968392,2019-11-15T15.46.08.392,0.284,0.305,-1.707,-0.305
1573803968402,2019-11-15T15.46.08.402,0.294,0.549,-1.220,-0.366
1573803968413,2019-11-15T15.46.08.413,0.305,0.488,-0.671,-0.305
1573803968423,2019-11-15T15.46.08.423,0.315,0.366,-0.305,-0.244
1573803968432,2019-11-15T15.46.08.432,0.324,0.488,-0.427,-0.244
1573803968442,2019-11-15T15.46.08.442,0.334,0.671,-1.159,-0.366
1573803968452,2019-11-15T15.46.08.452,0.344,0.671,-1.890,-0.549
1573803968463,2019-11-15T15.46.08.463,0.355,0.732,-1.829,-0.427
1573803968473,2019-11-15T15.46.08.473,0.365,0.549,-1.707,-0.183
1573803968483,2019-11-15T15.46.08.483,0.375,0.549,-1.098,-0.122
