epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573803969566,2019-11-15T15.46.09.566,0.000,-0.000041812,0.000036250,-0.000019438
1573803969605,2019-11-15T15.46.09.605,0.039,-0.000042500,0.000036625,-0.000019438
1573803969643,2019-11-15T15.46.09.643,0.077,-0.000044000,0.000037750,-0.000019812
1573803969683,2019-11-15T15.46.09.683,0.117,-0.000040688,0.000037000,-0.000018625
1573803969723,2019-11-15T15.46.09.723,0.157,-0.000041437,0.000038438,-0.000019812
1573803969761,2019-11-15T15.46.09.761,0.195,-0.000041437,0.000037750,-0.000019000
1573803969800,2019-11-15T15.46.09.800,0.234,-0.000041812,0.000038125,-0.000019438
1573803969840,2019-11-15T15.46.09.840,0.274,-0.000044375,0.000037750,-0.000018250
1573803969878,2019-11-15T15.46.09.878,0.312,-0.000042500,0.000037375,-0.000018250
1573803969917,2019-11-15T15.46.09.917,0.351,-0.000040688,0.000037750,-0.000019438
1573803969957,2019-11-15T15.46.09.957,0.391,-0.000039937,0.000037375,-0.000019000
1573803969995,2019-11-15T15.46.09.995,0.429,-0.000043250,0.000037375,-0.000017812
1573803970035,2019-11-15T15.46.10.035,0.469,-0.000041062,0.000037750,-0.000019000
1573803970074,2019-11-15T15.46.10.074,0.508,-0.000041812,0.000038125,-0.000018250
1573803970112,2019-11-15T15.46.10.112,0.546,-0.000042500,0.000038125,-0.000020625
1573803970152,2019-11-15T15.46.10.152,0.586,-0.000042188,0.000038813,-0.000017812
1573803970191,2019-11-15T15.46.10.191,0.625,-0.000043625,0.000038125,-0.000017437
1573803970229,2019-11-15T15.46.10.229,0.663,-0.000043625,0.000037750,-0.000018250
1573803970269,2019-11-15T15.46.10.269,0.703,-0.000041062,0.000036625,-0.000019438
1573803970309,2019-11-15T15.46.10.309,0.743,-0.000042188,0.000037000,-0.000019438
1573803970347,2019-11-15T15.46.10.347,0.781,-0.000040688,0.000038125,-0.000017812
1573803970386,2019-11-15T15.46.10.386,0.820,-0.000041812,0.000037000,-0.000019000
1573803970426,2019-11-15T15.46.10.426,0.860,-0.000040688,0.000037375,-0.000019812
1573803970464,2019-11-15T15.46.10.464,0.898,-0.000043625,0.000038125,-0.000019438
1573803970503,2019-11-15T15.46.10.503,0.937,-0.000042188,0.000037375,-0.000019812
1573803970543,2019-11-15T15.46.10.543,0.977,-0.000041812,0.000038125,-0.000018250
1573803970581,2019-11-15T15.46.10.581,1.015,-0.000041812,0.000036625,-0.000018250
1573803970621,2019-11-15T15.46.10.621,1.055,-0.000042188,0.000038438,-0.000019062
1573803970660,2019-11-15T15.46.10.660,1.094,-0.000042188,0.000037000,-0.000019812
1573803970698,2019-11-15T15.46.10.698,1.132,-0.000041812,0.000037000,-0.000018625
1573803970738,2019-11-15T15.46.10.738,1.172,-0.000041437,0.000037375,-0.000018250
1573803970777,2019-11-15T15.46.10.777,1.211,-0.000042188,0.000037375,-0.000019812
1573803970815,2019-11-15T15.46.10.815,1.249,-0.000041812,0.000037375,-0.000019062
1573803970855,2019-11-15T15.46.10.855,1.289,-0.000042875,0.000037000,-0.000019062
1573803970894,2019-11-15T15.46.10.894,1.328,-0.000042875,0.000037375,-0.000019062
1573803970933,2019-11-15T15.46.10.933,1.367,-0.000042563,0.000037750,-0.000019438
1573803970972,2019-11-15T15.46.10.972,1.406,-0.000042188,0.000037000,-0.000019062
1573803971012,2019-11-15T15.46.11.012,1.446,-0.000042500,0.000038125,-0.000018625
