epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573803968049,2019-11-15T15.46.08.049,0.000,1.098,-1.829,-0.427
1573803968059,2019-11-15T15.46.08.059,0.010,1.037,-1.524,-0.244
1573803968068,2019-11-15T15.46.08.068,0.019,0.915,-0.732,-0.183
1573803968078,2019-11-15T15.46.08.078,0.029,0.244,-0.854,-0.183
1573803968088,2019-11-15T15.46.08.088,0.039,0.061,0.244,-0.549
1573803968098,2019-11-15T15.46.08.098,0.049,-0.671,-0.427,-0.671
1573803968109,2019-11-15T15.46.08.109,0.060,-2.439,-3.293,-0.854
1573803968119,2019-11-15T15.46.08.119,0.070,-0.183,-3.049,-0.488
1573803968129,2019-11-15T15.46.08.129,0.080,0.915,-1.159,0.061
1573803968139,2019-11-15T15.46.08.139,0.090,-0.366,-0.061,-0.061
1573803968150,2019-11-15T15.46.08.150,0.101,-0.671,0.915,-0.122
1573803968160,2019-11-15T15.46.08.160,0.111,-1.220,0.915,-0.122
1573803968169,2019-11-15T15.46.08.169,0.120,-1.341,-0.976,-0.427
1573803968179,2019-11-15T15.46.08.179,0.130,0.122,-0.061,-0.549
1573803968189,2019-11-15T15.46.08.189,0.140,0.427,0.549,-0.610
1573803968199,2019-11-15T15.46.08.199,0.150,0.915,-0.488,-0.305
1573803968210,2019-11-15T15.46.08.210,0.161,0.671,0.122,0.305
1573803968220,2019-11-15T15.46.08.220,0.171,-0.305,2.378,0.183
1573803968230,2019-11-15T15.46.08.230,0.181,-0.854,2.256,0.122
1573803968240,2019-11-15T15.46.08.240,0.191,-0.305,1.159,-0.183
1573803968251,2019-11-15T15.46.08.251,0.202,0.793,0.976,-0.488
1573803968260,2019-11-15T15.46.08.260,0.211,1.341,0.122,-0.366
1573803968270,2019-11-15T15.46.08.270,0.221,1.829,-0.366,0.061
1573803968280,2019-11-15T15.46.08.280,0.231,1.524,0.000,0.427
1573803968290,2019-11-15T15.46.08.290,0.241,0.183,0.854,0.610
1573803968301,2019-11-15T15.46.08.301,0.252,-1.463,-0.854,0.427
1573803968311,2019-11-15T15.46.08.311,0.262,-2.134,-2.134,0.305
1573803968321,2019-11-15T15.46.08.321,0.272,-1.280,-2.500,0.366
1573803968331,2019-11-15T15.46.08.331,0.282,-0.183,-3.232,0.488
1573803968342,2019-11-15T15.46.08.342,0.293,0.793,-3.354,0.793
1573803968350,2019-11-15T15.46.08.350,0.301,1.341,-4.085,0.793
1573803968361,2019-11-15T15.46.08.361,0.312,0.793,-4.146,0.610
1573803968371,2019-11-15T15.46.08.371,0.322,-0.122,-1.890,0.122
1573803968381,2019-11-15T15.46.08.381,0.332,-0.122,-2.378,-0.244
1573803968391,2019-11-15T15.46.08.391,0.342,-0.427,-4.695,-0.427
1573803968402,2019-11-15T15.46.08.402,0.353,-2.256,-3.598,-0.366
1573803968412,2019-11-15T15.46.08.412,0.363,-1.707,-1.402,-0.366
1573803968422,2019-11-15T15.46.08.422,0.373,0.305,-2.683,-0.183
1573803968432,2019-11-15T15.46.08.432,0.383,0.061,-2.317,0.122
1573803968443,2019-11-15T15.46.08.443,0.394,0.366,-0.915,0.305
1573803968451,2019-11-15T15.46.08.451,0.402,0.366,-1.463,0.244
1573803968462,2019-11-15T15.46.08.462,0.413,0.244,-0.183,0.000
1573803968472,2019-11-15T15.46.08.472,0.423,-0.183,1.829,0.244
