epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573803970490,2019-11-15T15.46.10.490,0.000,-0.146,-0.994,0.001
1573803970500,2019-11-15T15.46.10.500,0.010,-0.145,-1.000,-0.000
1573803970509,2019-11-15T15.46.10.509,0.019,-0.143,-0.997,-0.004
1573803970520,2019-11-15T15.46.10.520,0.030,-0.140,-0.998,0.000
1573803970530,2019-11-15T15.46.10.530,0.040,-0.139,-1.000,0.004
1573803970540,2019-11-15T15.46.10.540,0.050,-0.139,-1.005,0.008
1573803970550,2019-11-15T15.46.10.550,0.060,-0.142,-1.005,0.006
1573803970561,2019-11-15T15.46.10.561,0.071,-0.141,-1.001,0.007
1573803970571,2019-11-15T15.46.10.571,0.081,-0.144,-0.998,0.003
1573803970581,2019-11-15T15.46.10.581,0.091,-0.146,-0.997,-0.001
1573803970590,2019-11-15T15.46.10.590,0.100,-0.149,-1.001,-0.001
1573803970600,2019-11-15T15.46.10.600,0.110,-0.152,-1.004,0.002
1573803970610,2019-11-15T15.46.10.610,0.120,-0.146,-1.003,0.002
1573803970621,2019-11-15T15.46.10.621,0.131,-0.140,-1.000,-0.000
1573803970631,2019-11-15T15.46.10.631,0.141,-0.136,-0.999,-0.001
1573803970641,2019-11-15T15.46.10.641,0.151,-0.134,-0.999,0.000
1573803970651,2019-11-15T15.46.10.651,0.161,-0.139,-1.000,-0.002
1573803970662,2019-11-15T15.46.10.662,0.172,-0.144,-1.000,-0.001
1573803970670,2019-11-15T15.46.10.670,0.180,-0.145,-1.003,-0.001
1573803970681,2019-11-15T15.46.10.681,0.191,-0.150,-1.003,-0.004
1573803970691,2019-11-15T15.46.10.691,0.201,-0.148,-1.002,-0.001
1573803970701,2019-11-15T15.46.10.701,0.211,-0.141,-0.999,-0.003
1573803970711,2019-11-15T15.46.10.711,0.221,-0.139,-0.997,-0.004
1573803970722,2019-11-15T15.46.10.722,0.232,-0.138,-1.000,-0.000
1573803970732,2019-11-15T15.46.10.732,0.242,-0.135,-1.002,0.001
1573803970742,2019-11-15T15.46.10.742,0.252,-0.140,-1.004,0.000
1573803970752,2019-11-15T15.46.10.752,0.262,-0.141,-1.004,-0.004
1573803970761,2019-11-15T15.46.10.761,0.271,-0.148,-0.997,0.002
1573803970771,2019-11-15T15.46.10.771,0.281,-0.157,-0.995,0.001
1573803970782,2019-11-15T15.46.10.782,0.292,-0.156,-0.999,-0.002
1573803970792,2019-11-15T15.46.10.792,0.302,-0.141,-1.003,-0.008
1573803970802,2019-11-15T15.46.10.802,0.312,-0.135,-1.006,-0.007
1573803970813,2019-11-15T15.46.10.813,0.323,-0.135,-1.008,0.008
1573803970823,2019-11-15T15.46.10.823,0.333,-0.137,-1.002,0.008
1573803970833,2019-11-15T15.46.10.833,0.343,-0.146,-0.999,0.007
1573803970843,2019-11-15T15.46.10.843,0.353,-0.152,-0.995,0.007
1573803970852,2019-11-15T15.46.10.852,0.362,-0.150,-0.997,0.007
1573803970862,2019-11-15T15.46.10.862,0.372,-0.143,-0.999,0.000
1573803970873,2019-11-15T15.46.10.873,0.383,-0.137,-1.000,-0.008
1573803970883,2019-11-15T15.46.10.883,0.393,-0.143,-1.002,-0.007
1573803970893,2019-11-15T15.46.10.893,0.403,-0.149,-1.005,-0.001
1573803970903,2019-11-15T15.46.10.903,0.413,-0.149,-1.002,-0.003
1573803970914,2019-11-15T15.46.10.914,0.424,-0.146,-1.002,-0.005
1573803970924,2019-11-15T15.46.10.924,0.434,-0.137,-1.000,-0.001
1573803970933,2019-11-15T15.46.10.933,0.443,-0.131,-0.999,-0.003
1573803970943,2019-11-15T15.46.10.943,0.453,-0.130,-0.999,0.001
1573803970953,2019-11-15T15.46.10.953,0.463,-0.136,-1.002,-0.000
1573803970963,2019-11-15T15.46.10.963,0.473,-0.141,-1.005,-0.001
1573803970974,2019-11-15T15.46.10.974,0.484,-0.147,-1.007,-0.003
1573803970984,2019-11-15T15.46.10.984,0.494,-0.150,-1.008,-0.000
1573803970994,2019-11-15T15.46.10.994,0.504,-0.144,-1.004,-0.001
1573803971004,2019-11-15T15.46.11.004,0.514,-0.143,-0.999,0.001
1573803971015,2019-11-15T15.46.11.015,0.525,-0.143,-0.996,0.006
1573803971023,2019-11-15T15.46.11.023,0.533,-0.144,-0.997,0.006
1573803971034,2019-11-15T15.46.11.034,0.544,-0.137,-0.997,0.009
1573803971044,2019-11-15T15.46.11.044,0.554,-0.135,-1.000,0.008
1573803971054,2019-11-15T15.46.11.054,0.564,-0.134,-1.004,0.006
1573803971064,2019-11-15T15.46.11.064,0.574,-0.144,-1.005,0.007
1573803971075,2019-11-15T15.46.11.075,0.585,-0.149,-1.003,0.004
1573803971085,2019-11-15T15.46.11.085,0.595,-0.149,-1.002,0.001
1573803971095,2019-11-15T15.46.11.095,0.605,-0.148,-1.000,0.002
1573803971105,2019-11-15T15.46.11.105,0.615,-0.146,-1.000,0.005
1573803971114,2019-11-15T15.46.11.114,0.624,-0.140,-0.997,0.004
1573803971125,2019-11-15T15.46.11.125,0.635,-0.139,-0.995,0.005
1573803971135,2019-11-15T15.46.11.135,0.645,-0.141,-0.999,-0.001
1573803971145,2019-11-15T15.46.11.145,0.655,-0.146,-1.005,-0.005
1573803971155,2019-11-15T15.46.11.155,0.665,-0.146,-1.009,-0.003
1573803971166,2019-11-15T15.46.11.166,0.676,-0.142,-1.007,0.002
1573803971176,2019-11-15T15.46.11.176,0.686,-0.140,-1.001,0.002
