epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573803968146,2019-11-15T15.46.08.146,0.000,0.058,0.909,-0.237
1573803968156,2019-11-15T15.46.08.156,0.010,0.060,0.918,-0.239
1573803968167,2019-11-15T15.46.08.167,0.021,0.058,0.918,-0.238
1573803968175,2019-11-15T15.46.08.175,0.029,0.058,0.918,-0.238
1573803968186,2019-11-15T15.46.08.186,0.040,0.057,0.919,-0.243
1573803968196,2019-11-15T15.46.08.196,0.050,0.055,0.917,-0.240
1573803968206,2019-11-15T15.46.08.206,0.060,0.058,0.911,-0.243
1573803968215,2019-11-15T15.46.08.215,0.069,0.056,0.911,-0.245
1573803968225,2019-11-15T15.46.08.225,0.079,0.059,0.913,-0.240
1573803968235,2019-11-15T15.46.08.235,0.089,0.062,0.920,-0.237
1573803968246,2019-11-15T15.46.08.246,0.100,0.060,0.920,-0.238
1573803968256,2019-11-15T15.46.08.256,0.110,0.061,0.917,-0.239
1573803968265,2019-11-15T15.46.08.265,0.119,0.054,0.915,-0.243
1573803968275,2019-11-15T15.46.08.275,0.129,0.059,0.915,-0.243
1573803968285,2019-11-15T15.46.08.285,0.139,0.062,0.915,-0.240
1573803968296,2019-11-15T15.46.08.296,0.150,0.059,0.916,-0.242
1573803968304,2019-11-15T15.46.08.304,0.158,0.055,0.917,-0.242
1573803968315,2019-11-15T15.46.08.315,0.169,0.057,0.916,-0.239
1573803968325,2019-11-15T15.46.08.325,0.179,0.060,0.914,-0.239
1573803968335,2019-11-15T15.46.08.335,0.189,0.057,0.914,-0.240
1573803968345,2019-11-15T15.46.08.345,0.199,0.057,0.918,-0.240
1573803968354,2019-11-15T15.46.08.354,0.208,0.062,0.917,-0.236
1573803968364,2019-11-15T15.46.08.364,0.218,0.057,0.918,-0.239
1573803968375,2019-11-15T15.46.08.375,0.229,0.055,0.915,-0.240
1573803968385,2019-11-15T15.46.08.385,0.239,0.062,0.915,-0.238
1573803968394,2019-11-15T15.46.08.394,0.248,0.056,0.914,-0.242
1573803968404,2019-11-15T15.46.08.404,0.258,0.060,0.917,-0.240
1573803968414,2019-11-15T15.46.08.414,0.268,0.057,0.918,-0.239
1573803968424,2019-11-15T15.46.08.424,0.278,0.053,0.914,-0.242
1573803968433,2019-11-15T15.46.08.433,0.287,0.056,0.917,-0.242
1573803968443,2019-11-15T15.46.08.443,0.297,0.061,0.916,-0.236
1573803968454,2019-11-15T15.46.08.454,0.308,0.059,0.915,-0.240
1573803968464,2019-11-15T15.46.08.464,0.318,0.057,0.917,-0.238
1573803968474,2019-11-15T15.46.08.474,0.328,0.063,0.919,-0.237
1573803968483,2019-11-15T15.46.08.483,0.337,0.061,0.919,-0.235
1573803968493,2019-11-15T15.46.08.493,0.347,0.056,0.919,-0.240
1573803968504,2019-11-15T15.46.08.504,0.358,0.053,0.917,-0.241
1573803968514,2019-11-15T15.46.08.514,0.368,0.056,0.916,-0.241
1573803968523,2019-11-15T15.46.08.523,0.377,0.059,0.915,-0.241
1573803968533,2019-11-15T15.46.08.533,0.387,0.059,0.912,-0.241
1573803968543,2019-11-15T15.46.08.543,0.397,0.059,0.913,-0.241
1573803968553,2019-11-15T15.46.08.553,0.407,0.062,0.916,-0.234
1573803968564,2019-11-15T15.46.08.564,0.418,0.062,0.919,-0.235
1573803968572,2019-11-15T15.46.08.572,0.426,0.059,0.918,-0.238
1573803968583,2019-11-15T15.46.08.583,0.437,0.059,0.918,-0.240
1573803968593,2019-11-15T15.46.08.593,0.447,0.056,0.917,-0.241
1573803968603,2019-11-15T15.46.08.603,0.457,0.056,0.913,-0.240
1573803968612,2019-11-15T15.46.08.612,0.466,0.057,0.912,-0.242
1573803968622,2019-11-15T15.46.08.622,0.476,0.059,0.918,-0.240
1573803968632,2019-11-15T15.46.08.632,0.486,0.061,0.918,-0.238
1573803968643,2019-11-15T15.46.08.643,0.497,0.059,0.921,-0.239
1573803968651,2019-11-15T15.46.08.651,0.505,0.056,0.918,-0.237
1573803968662,2019-11-15T15.46.08.662,0.516,0.058,0.919,-0.236
1573803968672,2019-11-15T15.46.08.672,0.526,0.061,0.917,-0.242
1573803968682,2019-11-15T15.46.08.682,0.536,0.056,0.913,-0.240
1573803968692,2019-11-15T15.46.08.692,0.546,0.058,0.912,-0.241
1573803968701,2019-11-15T15.46.08.701,0.555,0.059,0.913,-0.241
1573803968712,2019-11-15T15.46.08.712,0.566,0.055,0.916,-0.239
1573803968722,2019-11-15T15.46.08.722,0.576,0.058,0.917,-0.238
1573803968732,2019-11-15T15.46.08.732,0.586,0.062,0.916,-0.237
1573803968741,2019-11-15T15.46.08.741,0.595,0.056,0.915,-0.240
1573803968751,2019-11-15T15.46.08.751,0.605,0.058,0.913,-0.238
1573803968761,2019-11-15T15.46.08.761,0.615,0.059,0.915,-0.235
1573803968772,2019-11-15T15.46.08.772,0.626,0.062,0.916,-0.234
1573803968782,2019-11-15T15.46.08.782,0.636,0.060,0.918,-0.238
1573803968791,2019-11-15T15.46.08.791,0.645,0.056,0.917,-0.239
1573803968801,2019-11-15T15.46.08.801,0.655,0.057,0.915,-0.239
1573803968811,2019-11-15T15.46.08.811,0.665,0.053,0.917,-0.241
1573803968821,2019-11-15T15.46.08.821,0.675,0.061,0.917,-0.240
1573803968830,2019-11-15T15.46.08.830,0.684,0.060,0.917,-0.240
1573803968840,2019-11-15T15.46.08.840,0.694,0.060,0.916,-0.235
1573803968851,2019-11-15T15.46.08.851,0.705,0.062,0.917,-0.238
1573803968861,2019-11-15T15.46.08.861,0.715,0.060,0.916,-0.238
1573803968870,2019-11-15T15.46.08.870,0.724,0.060,0.917,-0.240
1573803968880,2019-11-15T15.46.08.880,0.734,0.058,0.917,-0.238
1573803968890,2019-11-15T15.46.08.890,0.744,0.055,0.918,-0.238
1573803968900,2019-11-15T15.46.08.900,0.754,0.058,0.920,-0.240
1573803968911,2019-11-15T15.46.08.911,0.765,0.058,0.917,-0.237
1573803968920,2019-11-15T15.46.08.920,0.774,0.059,0.917,-0.237
1573803968930,2019-11-15T15.46.08.930,0.784,0.062,0.917,-0.238
1573803968940,2019-11-15T15.46.08.940,0.794,0.064,0.919,-0.235
1573803968950,2019-11-15T15.46.08.950,0.804,0.062,0.916,-0.235
1573803968959,2019-11-15T15.46.08.959,0.813,0.056,0.917,-0.238
1573803968969,2019-11-15T15.46.08.969,0.823,0.059,0.918,-0.242
1573803968980,2019-11-15T15.46.08.980,0.834,0.059,0.920,-0.240
1573803968990,2019-11-15T15.46.08.990,0.844,0.061,0.912,-0.243
1573803969000,2019-11-15T15.46.09.000,0.854,0.056,0.913,-0.241
1573803969009,2019-11-15T15.46.09.009,0.863,0.058,0.914,-0.239
1573803969019,2019-11-15T15.46.09.019,0.873,0.055,0.914,-0.236
1573803969029,2019-11-15T15.46.09.029,0.883,0.063,0.918,-0.235
1573803969040,2019-11-15T15.46.09.040,0.894,0.063,0.918,-0.235
1573803969048,2019-11-15T15.46.09.048,0.902,0.058,0.914,-0.239
1573803969059,2019-11-15T15.46.09.059,0.913,0.058,0.918,-0.238
1573803969069,2019-11-15T15.46.09.069,0.923,0.061,0.916,-0.236
1573803969079,2019-11-15T15.46.09.079,0.933,0.061,0.917,-0.236
1573803969089,2019-11-15T15.46.09.089,0.943,0.055,0.917,-0.239
1573803969098,2019-11-15T15.46.09.098,0.952,0.059,0.915,-0.239
1573803969108,2019-11-15T15.46.09.108,0.962,0.061,0.913,-0.240
1573803969119,2019-11-15T15.46.09.119,0.973,0.060,0.918,-0.238
1573803969129,2019-11-15T15.46.09.129,0.983,0.059,0.921,-0.239
1573803969138,2019-11-15T15.46.09.138,0.992,0.060,0.920,-0.238
1573803969148,2019-11-15T15.46.09.148,1.002,0.060,0.914,-0.240
1573803969158,2019-11-15T15.46.09.158,1.012,0.058,0.912,-0.240
1573803969169,2019-11-15T15.46.09.169,1.023,0.062,0.913,-0.235
1573803969177,2019-11-15T15.46.09.177,1.031,0.062,0.916,-0.238
1573803969188,2019-11-15T15.46.09.188,1.042,0.062,0.915,-0.236
1573803969198,2019-11-15T15.46.09.198,1.052,0.057,0.916,-0.236
1573803969208,2019-11-15T15.46.09.208,1.062,0.062,0.920,-0.235
1573803969218,2019-11-15T15.46.09.218,1.072,0.061,0.920,-0.234
1573803969227,2019-11-15T15.46.09.227,1.081,0.059,0.915,-0.238
1573803969237,2019-11-15T15.46.09.237,1.091,0.056,0.916,-0.243
1573803969248,2019-11-15T15.46.09.248,1.102,0.059,0.913,-0.238
1573803969258,2019-11-15T15.46.09.258,1.112,0.059,0.914,-0.239
1573803969267,2019-11-15T15.46.09.267,1.121,0.061,0.914,-0.239
1573803969277,2019-11-15T15.46.09.277,1.131,0.060,0.917,-0.236
1573803969287,2019-11-15T15.46.09.287,1.141,0.062,0.919,-0.234
1573803969297,2019-11-15T15.46.09.297,1.151,0.062,0.918,-0.235
1573803969308,2019-11-15T15.46.09.308,1.162,0.058,0.916,-0.240
1573803969317,2019-11-15T15.46.09.317,1.171,0.056,0.912,-0.241
1573803969327,2019-11-15T15.46.09.327,1.181,0.052,0.910,-0.244
1573803969337,2019-11-15T15.46.09.337,1.191,0.055,0.916,-0.242
1573803969347,2019-11-15T15.46.09.347,1.201,0.062,0.916,-0.238
1573803969356,2019-11-15T15.46.09.356,1.210,0.061,0.914,-0.238
1573803969366,2019-11-15T15.46.09.366,1.220,0.059,0.916,-0.238
1573803969377,2019-11-15T15.46.09.377,1.231,0.061,0.919,-0.237
1573803969387,2019-11-15T15.46.09.387,1.241,0.058,0.917,-0.237
1573803969396,2019-11-15T15.46.09.396,1.250,0.061,0.914,-0.239
1573803969406,2019-11-15T15.46.09.406,1.260,0.058,0.916,-0.240
1573803969416,2019-11-15T15.46.09.416,1.270,0.057,0.915,-0.242
1573803969426,2019-11-15T15.46.09.426,1.280,0.060,0.915,-0.236
1573803969437,2019-11-15T15.46.09.437,1.291,0.062,0.918,-0.236
1573803969445,2019-11-15T15.46.09.445,1.299,0.059,0.918,-0.236
1573803969456,2019-11-15T15.46.09.456,1.310,0.062,0.917,-0.242
1573803969466,2019-11-15T15.46.09.466,1.320,0.059,0.913,-0.243
1573803969476,2019-11-15T15.46.09.476,1.330,0.058,0.916,-0.244
1573803969485,2019-11-15T15.46.09.485,1.339,0.057,0.914,-0.243
1573803969495,2019-11-15T15.46.09.495,1.349,0.057,0.914,-0.239
1573803969505,2019-11-15T15.46.09.505,1.359,0.060,0.915,-0.241
1573803969516,2019-11-15T15.46.09.516,1.370,0.059,0.917,-0.241
1573803969526,2019-11-15T15.46.09.526,1.380,0.059,0.915,-0.245
1573803969535,2019-11-15T15.46.09.535,1.389,0.056,0.916,-0.241
1573803969545,2019-11-15T15.46.09.545,1.399,0.057,0.916,-0.243
1573803969555,2019-11-15T15.46.09.555,1.409,0.062,0.917,-0.243
1573803969566,2019-11-15T15.46.09.566,1.420,0.062,0.916,-0.240
1573803969574,2019-11-15T15.46.09.574,1.428,0.059,0.915,-0.242
1573803969585,2019-11-15T15.46.09.585,1.439,0.060,0.913,-0.245
1573803969595,2019-11-15T15.46.09.595,1.449,0.058,0.914,-0.242
1573803969605,2019-11-15T15.46.09.605,1.459,0.057,0.915,-0.241
1573803969615,2019-11-15T15.46.09.615,1.469,0.060,0.915,-0.242
1573803969624,2019-11-15T15.46.09.624,1.478,0.059,0.915,-0.244
1573803969634,2019-11-15T15.46.09.634,1.488,0.059,0.915,-0.242
1573803969645,2019-11-15T15.46.09.645,1.499,0.059,0.914,-0.238
1573803969655,2019-11-15T15.46.09.655,1.509,0.058,0.915,-0.241
1573803969664,2019-11-15T15.46.09.664,1.518,0.060,0.920,-0.243
1573803969674,2019-11-15T15.46.09.674,1.528,0.058,0.917,-0.242
1573803969684,2019-11-15T15.46.09.684,1.538,0.057,0.915,-0.244
1573803969694,2019-11-15T15.46.09.694,1.548,0.054,0.913,-0.245
1573803969703,2019-11-15T15.46.09.703,1.557,0.057,0.911,-0.245
1573803969713,2019-11-15T15.46.09.713,1.567,0.059,0.910,-0.247
