epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801340394,2019-11-15T15.02.20.394,0.000,-0.366,-0.793,0.000
1573801340404,2019-11-15T15.02.20.404,0.010,0.000,-0.732,0.000
1573801340414,2019-11-15T15.02.20.414,0.020,-0.122,0.183,-0.061
1573801340423,2019-11-15T15.02.20.423,0.029,-0.183,-0.732,-0.244
1573801340433,2019-11-15T15.02.20.433,0.039,0.366,-0.732,-0.610
1573801340444,2019-11-15T15.02.20.444,0.050,0.488,0.305,-0.854
1573801340454,2019-11-15T15.02.20.454,0.060,0.244,0.061,-0.488
1573801340463,2019-11-15T15.02.20.463,0.069,-0.122,-0.427,0.305
1573801340473,2019-11-15T15.02.20.473,0.079,-1.037,-0.610,0.610
1573801340483,2019-11-15T15.02.20.483,0.089,-1.037,-1.098,0.366
1573801340492,2019-11-15T15.02.20.492,0.098,0.061,-1.585,0.000
1573801340502,2019-11-15T15.02.20.502,0.108,0.427,-1.220,-0.122
1573801340512,2019-11-15T15.02.20.512,0.118,-0.488,-0.610,0.000
1573801340523,2019-11-15T15.02.20.523,0.129,-0.915,-0.305,0.366
1573801340531,2019-11-15T15.02.20.531,0.137,-0.366,-1.585,0.610
1573801340542,2019-11-15T15.02.20.542,0.148,0.000,-2.012,0.488
1573801340552,2019-11-15T15.02.20.552,0.158,0.061,-0.915,0.427
1573801340562,2019-11-15T15.02.20.562,0.168,-1.280,-0.732,0.488
1573801340571,2019-11-15T15.02.20.571,0.177,-1.646,-1.098,0.549
1573801340581,2019-11-15T15.02.20.581,0.187,-0.549,-1.646,0.488
1573801340592,2019-11-15T15.02.20.592,0.198,0.244,-1.524,0.183
1573801340600,2019-11-15T15.02.20.600,0.206,0.244,-1.707,0.183
1573801340611,2019-11-15T15.02.20.611,0.217,-0.244,-0.854,0.061
1573801340621,2019-11-15T15.02.20.621,0.227,-0.793,0.305,-0.061
1573801340631,2019-11-15T15.02.20.631,0.237,-0.549,-0.732,0.183
1573801340640,2019-11-15T15.02.20.640,0.246,0.427,-2.195,0.000
1573801340650,2019-11-15T15.02.20.650,0.256,0.305,-1.159,0.000
1573801340660,2019-11-15T15.02.20.660,0.266,-0.122,-0.671,0.305
1573801340669,2019-11-15T15.02.20.669,0.275,-0.671,-1.890,0.488
1573801340679,2019-11-15T15.02.20.679,0.285,-0.854,-2.500,0.488
1573801340690,2019-11-15T15.02.20.690,0.296,0.000,-0.793,0.366
1573801340700,2019-11-15T15.02.20.700,0.306,0.244,0.549,0.183
1573801340709,2019-11-15T15.02.20.709,0.315,0.122,1.037,0.427
1573801340719,2019-11-15T15.02.20.719,0.325,-0.305,1.768,0.671
1573801340729,2019-11-15T15.02.20.729,0.335,-1.098,2.195,0.671
1573801340738,2019-11-15T15.02.20.738,0.344,-0.549,1.037,0.671
1573801340748,2019-11-15T15.02.20.748,0.354,-0.366,2.012,0.427
1573801340759,2019-11-15T15.02.20.759,0.365,-0.549,1.768,0.366
1573801340769,2019-11-15T15.02.20.769,0.375,-0.976,0.305,0.549
1573801340778,2019-11-15T15.02.20.778,0.384,-0.732,-0.244,0.671
1573801340788,2019-11-15T15.02.20.788,0.394,-0.366,-1.159,0.488
1573801340798,2019-11-15T15.02.20.798,0.404,-0.244,-1.220,0.183
1573801340807,2019-11-15T15.02.20.807,0.413,-0.305,-0.671,0.061
1573801340817,2019-11-15T15.02.20.817,0.423,-0.366,-0.549,-0.061
1573801340827,2019-11-15T15.02.20.827,0.433,-0.366,-0.915,-0.061
1573801340838,2019-11-15T15.02.20.838,0.444,-0.305,-0.305,-0.183
1573801340846,2019-11-15T15.02.20.846,0.452,-0.122,0.671,-0.122
1573801340857,2019-11-15T15.02.20.857,0.463,-0.427,-0.610,0.122
1573801340867,2019-11-15T15.02.20.867,0.473,-0.488,-2.134,0.244
1573801340876,2019-11-15T15.02.20.876,0.482,0.000,-1.951,0.427
1573801340886,2019-11-15T15.02.20.886,0.492,-0.061,-2.439,0.488
1573801340896,2019-11-15T15.02.20.896,0.502,-0.488,-2.805,0.427
1573801340906,2019-11-15T15.02.20.906,0.512,-0.427,-1.585,0.488
1573801340915,2019-11-15T15.02.20.915,0.521,-0.305,-0.244,0.244
1573801340925,2019-11-15T15.02.20.925,0.531,0.061,-0.122,0.122
1573801340936,2019-11-15T15.02.20.936,0.542,-0.427,0.244,0.183
1573801340945,2019-11-15T15.02.20.945,0.551,-0.732,0.549,0.305
1573801340955,2019-11-15T15.02.20.955,0.561,-0.671,0.366,0.122
1573801340965,2019-11-15T15.02.20.965,0.571,-0.244,0.610,0.000
1573801340975,2019-11-15T15.02.20.975,0.581,0.366,0.244,0.000
1573801340984,2019-11-15T15.02.20.984,0.590,0.976,-0.122,0.122
1573801340994,2019-11-15T15.02.20.994,0.600,0.915,-0.793,0.122
1573801341005,2019-11-15T15.02.21.005,0.611,0.244,-1.159,0.061
1573801341013,2019-11-15T15.02.21.013,0.619,0.000,-2.012,-0.061
