epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801338797,2019-11-15T15.02.18.797,0.000,2.256,-1.037,-0.061
1573801338807,2019-11-15T15.02.18.807,0.010,2.073,-0.732,1.220
1573801338817,2019-11-15T15.02.18.817,0.020,2.195,-1.098,0.488
1573801338826,2019-11-15T15.02.18.826,0.029,1.951,-0.793,0.183
1573801338836,2019-11-15T15.02.18.836,0.039,1.585,-0.244,0.061
1573801338846,2019-11-15T15.02.18.846,0.049,1.159,0.061,0.183
1573801338857,2019-11-15T15.02.18.857,0.060,0.915,0.061,0.305
1573801338867,2019-11-15T15.02.18.867,0.070,0.244,-0.244,0.488
1573801338877,2019-11-15T15.02.18.877,0.080,0.061,-1.220,0.549
1573801338887,2019-11-15T15.02.18.887,0.090,0.061,-1.280,0.549
1573801338896,2019-11-15T15.02.18.896,0.099,0.366,-0.122,0.061
1573801338906,2019-11-15T15.02.18.906,0.109,0.915,0.061,-0.183
1573801338917,2019-11-15T15.02.18.917,0.120,0.854,-0.305,0.183
1573801338927,2019-11-15T15.02.18.927,0.130,1.037,-0.793,0.610
1573801338937,2019-11-15T15.02.18.937,0.140,1.280,-1.829,0.671
1573801338947,2019-11-15T15.02.18.947,0.150,1.524,-2.439,0.427
1573801338956,2019-11-15T15.02.18.956,0.159,1.341,-2.195,0.244
1573801338966,2019-11-15T15.02.18.966,0.169,1.463,-2.012,0.061
1573801338977,2019-11-15T15.02.18.977,0.180,1.646,-2.256,0.000
1573801338987,2019-11-15T15.02.18.987,0.190,2.012,-2.500,0.244
1573801338997,2019-11-15T15.02.18.997,0.200,2.195,-2.683,0.549
1573801339007,2019-11-15T15.02.19.007,0.210,1.951,-3.049,0.793
1573801339018,2019-11-15T15.02.19.018,0.221,1.768,-2.866,0.915
1573801339026,2019-11-15T15.02.19.026,0.229,1.707,-2.317,0.732
1573801339037,2019-11-15T15.02.19.037,0.240,1.768,-2.500,0.854
1573801339047,2019-11-15T15.02.19.047,0.250,1.829,-2.988,1.402
1573801339057,2019-11-15T15.02.19.057,0.260,1.829,-3.415,1.951
1573801339068,2019-11-15T15.02.19.068,0.271,1.463,-3.902,2.256
1573801339078,2019-11-15T15.02.19.078,0.281,0.732,-3.780,2.134
1573801339087,2019-11-15T15.02.19.087,0.290,0.427,-3.293,1.585
1573801339097,2019-11-15T15.02.19.097,0.300,0.671,-2.561,1.220
1573801339107,2019-11-15T15.02.19.107,0.310,1.037,-1.890,0.976
1573801339117,2019-11-15T15.02.19.117,0.320,1.463,-2.073,0.976
1573801339128,2019-11-15T15.02.19.128,0.331,2.012,-3.049,1.280
1573801339138,2019-11-15T15.02.19.138,0.341,2.256,-3.049,1.280
1573801339148,2019-11-15T15.02.19.148,0.351,1.890,-2.317,0.610
1573801339157,2019-11-15T15.02.19.157,0.360,1.524,-1.585,0.000
1573801339167,2019-11-15T15.02.19.167,0.370,1.280,-1.280,-0.061
1573801339177,2019-11-15T15.02.19.177,0.380,1.159,-1.037,0.305
1573801339188,2019-11-15T15.02.19.188,0.391,0.732,-1.402,1.037
1573801339198,2019-11-15T15.02.19.198,0.401,0.671,-1.829,1.524
1573801339208,2019-11-15T15.02.19.208,0.411,2.622,-0.427,1.037
1573801339217,2019-11-15T15.02.19.217,0.420,3.171,-0.305,0.610
1573801339227,2019-11-15T15.02.19.227,0.430,2.195,-1.037,0.366
1573801339237,2019-11-15T15.02.19.237,0.440,2.561,-2.378,0.732
1573801339248,2019-11-15T15.02.19.248,0.451,3.171,-2.927,1.951
1573801339258,2019-11-15T15.02.19.258,0.461,2.256,-3.780,2.378
1573801339268,2019-11-15T15.02.19.268,0.471,1.707,-2.439,2.012
1573801339278,2019-11-15T15.02.19.278,0.481,2.683,0.000,1.037
1573801339287,2019-11-15T15.02.19.287,0.490,3.171,0.915,0.000
1573801339297,2019-11-15T15.02.19.297,0.500,2.683,0.610,-0.366
1573801339308,2019-11-15T15.02.19.308,0.511,1.890,0.122,-0.061
1573801339318,2019-11-15T15.02.19.318,0.521,1.585,-0.244,0.000
1573801339328,2019-11-15T15.02.19.328,0.531,0.976,-0.427,0.061
1573801339339,2019-11-15T15.02.19.339,0.542,0.366,-0.671,0.549
1573801339347,2019-11-15T15.02.19.347,0.550,0.122,-1.037,1.037
1573801339358,2019-11-15T15.02.19.358,0.561,0.366,-1.646,1.341
1573801339368,2019-11-15T15.02.19.368,0.571,0.671,-1.829,1.341
1573801339378,2019-11-15T15.02.19.378,0.581,0.244,-1.829,1.220
1573801339388,2019-11-15T15.02.19.388,0.591,-0.183,-2.012,1.220
1573801339399,2019-11-15T15.02.19.399,0.602,-0.671,-1.951,1.341
1573801339409,2019-11-15T15.02.19.409,0.612,-1.220,-1.524,1.585
1573801339418,2019-11-15T15.02.19.418,0.621,-1.524,-2.012,1.768
1573801339428,2019-11-15T15.02.19.428,0.631,-1.585,-3.354,1.829
1573801339438,2019-11-15T15.02.19.438,0.641,-2.012,-2.622,1.341
1573801339448,2019-11-15T15.02.19.448,0.651,-1.707,-1.768,0.244
1573801339459,2019-11-15T15.02.19.459,0.662,-1.341,-1.220,0.061
1573801339469,2019-11-15T15.02.19.469,0.672,-2.012,-0.793,0.549
1573801339479,2019-11-15T15.02.19.479,0.682,-1.829,-0.915,1.280
1573801339488,2019-11-15T15.02.19.488,0.691,-1.402,-1.402,1.890
1573801339498,2019-11-15T15.02.19.498,0.701,-1.159,-1.768,2.134
1573801339508,2019-11-15T15.02.19.508,0.711,-1.159,-1.646,2.134
1573801339519,2019-11-15T15.02.19.519,0.722,-1.159,-1.646,2.012
1573801339529,2019-11-15T15.02.19.529,0.732,-1.220,-1.829,2.073
1573801339539,2019-11-15T15.02.19.539,0.742,-1.280,-1.829,2.256
1573801339548,2019-11-15T15.02.19.548,0.751,-1.159,-1.707,2.317
1573801339558,2019-11-15T15.02.19.558,0.761,-1.463,-1.220,2.134
1573801339568,2019-11-15T15.02.19.568,0.771,-1.585,-0.732,1.829
1573801339579,2019-11-15T15.02.19.579,0.782,-1.646,-0.183,1.646
1573801339589,2019-11-15T15.02.19.589,0.792,-1.463,0.061,1.524
1573801339599,2019-11-15T15.02.19.599,0.802,-1.159,0.000,1.646
1573801339610,2019-11-15T15.02.19.610,0.813,-1.098,-0.366,1.890
1573801339618,2019-11-15T15.02.19.618,0.821,-1.159,-0.854,1.890
1573801339629,2019-11-15T15.02.19.629,0.832,-1.463,-0.732,1.890
1573801339639,2019-11-15T15.02.19.639,0.842,-1.585,-0.305,1.768
1573801339649,2019-11-15T15.02.19.649,0.852,-1.707,0.122,1.768
1573801339659,2019-11-15T15.02.19.659,0.862,-1.585,-0.183,1.951
1573801339670,2019-11-15T15.02.19.670,0.873,-1.037,-0.610,2.134
1573801339678,2019-11-15T15.02.19.678,0.881,-0.366,-1.098,2.073
1573801339689,2019-11-15T15.02.19.689,0.892,0.000,-1.159,1.829
1573801339699,2019-11-15T15.02.19.699,0.902,-0.122,-0.610,1.463
1573801339709,2019-11-15T15.02.19.709,0.912,-0.122,-0.122,1.098
1573801339719,2019-11-15T15.02.19.719,0.922,-0.610,-0.183,1.159
1573801339730,2019-11-15T15.02.19.730,0.933,-0.915,-1.280,1.585
1573801339740,2019-11-15T15.02.19.740,0.943,-1.037,-2.683,2.195
1573801339749,2019-11-15T15.02.19.749,0.952,0.488,-1.768,2.012
1573801339759,2019-11-15T15.02.19.759,0.962,2.317,-0.610,1.463
1573801339769,2019-11-15T15.02.19.769,0.972,1.768,-0.427,1.220
1573801339779,2019-11-15T15.02.19.779,0.982,1.159,-1.524,1.280
1573801339790,2019-11-15T15.02.19.790,0.993,1.646,-2.439,2.012
1573801339800,2019-11-15T15.02.19.800,1.003,1.037,-3.902,2.622
1573801339809,2019-11-15T15.02.19.809,1.012,0.183,-2.988,2.744
1573801339819,2019-11-15T15.02.19.819,1.022,1.707,-0.549,1.707
1573801339829,2019-11-15T15.02.19.829,1.032,2.805,0.549,0.549
1573801339839,2019-11-15T15.02.19.839,1.042,1.829,0.732,-0.061
1573801339850,2019-11-15T15.02.19.850,1.053,0.854,0.915,0.061
1573801339860,2019-11-15T15.02.19.860,1.063,0.549,0.854,0.000
1573801339870,2019-11-15T15.02.19.870,1.073,0.671,1.159,-0.244
1573801339879,2019-11-15T15.02.19.879,1.082,0.732,0.976,0.000
1573801339889,2019-11-15T15.02.19.889,1.092,0.793,0.671,0.122
1573801339900,2019-11-15T15.02.19.900,1.103,1.037,0.610,0.305
1573801339910,2019-11-15T15.02.19.910,1.113,1.098,0.549,0.366
1573801339920,2019-11-15T15.02.19.920,1.123,1.159,-0.183,0.549
1573801339930,2019-11-15T15.02.19.930,1.133,0.915,-0.427,0.549
1573801339941,2019-11-15T15.02.19.941,1.144,0.793,-0.549,0.366
1573801339949,2019-11-15T15.02.19.949,1.152,0.488,-0.244,0.183
1573801339960,2019-11-15T15.02.19.960,1.163,0.183,0.427,0.061
1573801339970,2019-11-15T15.02.19.970,1.173,-0.183,0.183,0.244
1573801339980,2019-11-15T15.02.19.980,1.183,-0.488,-0.671,0.671
1573801339990,2019-11-15T15.02.19.990,1.193,-0.061,-0.610,0.854
1573801340001,2019-11-15T15.02.20.001,1.204,0.244,-1.037,0.671
1573801340009,2019-11-15T15.02.20.009,1.212,0.000,-0.915,0.610
1573801340020,2019-11-15T15.02.20.020,1.223,-0.305,-0.061,0.244
1573801340030,2019-11-15T15.02.20.030,1.233,-0.122,0.000,-0.061
1573801340040,2019-11-15T15.02.20.040,1.243,0.061,-0.610,0.305
1573801340050,2019-11-15T15.02.20.050,1.253,0.427,-1.829,1.220
1573801340061,2019-11-15T15.02.20.061,1.264,0.976,-2.256,1.585
1573801340069,2019-11-15T15.02.20.069,1.272,1.037,-2.256,1.341
1573801340080,2019-11-15T15.02.20.080,1.283,1.098,-2.683,0.976
1573801340090,2019-11-15T15.02.20.090,1.293,1.037,-2.500,0.671
1573801340100,2019-11-15T15.02.20.100,1.303,0.671,-1.890,0.244
1573801340110,2019-11-15T15.02.20.110,1.313,0.488,-1.585,0.061
1573801340121,2019-11-15T15.02.20.121,1.324,0.610,-1.402,0.366
1573801340131,2019-11-15T15.02.20.131,1.334,0.854,-1.524,0.671
1573801340140,2019-11-15T15.02.20.140,1.343,1.098,-2.256,0.793
1573801340150,2019-11-15T15.02.20.150,1.353,1.098,-2.744,0.854
1573801340160,2019-11-15T15.02.20.160,1.363,1.098,-2.500,0.488
1573801340171,2019-11-15T15.02.20.171,1.374,0.976,-2.073,0.000
1573801340181,2019-11-15T15.02.20.181,1.384,0.976,-1.890,0.000
1573801340191,2019-11-15T15.02.20.191,1.394,0.793,-2.073,0.488
1573801340201,2019-11-15T15.02.20.201,1.404,0.793,-2.378,0.854
1573801340210,2019-11-15T15.02.20.210,1.413,1.098,-2.500,0.854
1573801340220,2019-11-15T15.02.20.220,1.423,1.341,-2.317,0.610
1573801340231,2019-11-15T15.02.20.231,1.434,1.341,-1.768,0.244
1573801340241,2019-11-15T15.02.20.241,1.444,1.280,-1.280,0.183
1573801340251,2019-11-15T15.02.20.251,1.454,1.159,-0.915,0.427
1573801340261,2019-11-15T15.02.20.261,1.464,1.098,-1.463,0.732
1573801340270,2019-11-15T15.02.20.270,1.473,0.854,-2.927,1.280
1573801340280,2019-11-15T15.02.20.280,1.483,0.549,-2.927,1.159
1573801340291,2019-11-15T15.02.20.291,1.494,2.317,-0.610,-0.122
1573801340301,2019-11-15T15.02.20.301,1.504,3.232,1.098,-0.854
1573801340311,2019-11-15T15.02.20.311,1.514,1.829,0.976,-0.854
1573801340321,2019-11-15T15.02.20.321,1.524,1.951,-0.610,-0.183
1573801340332,2019-11-15T15.02.20.332,1.535,3.354,-3.110,1.646
1573801340340,2019-11-15T15.02.20.340,1.543,2.561,-5.366,2.744
1573801340351,2019-11-15T15.02.20.351,1.554,2.012,-3.293,2.378
1573801340361,2019-11-15T15.02.20.361,1.564,3.110,-0.244,0.671
1573801340371,2019-11-15T15.02.20.371,1.574,3.293,1.585,-0.854
1573801340381,2019-11-15T15.02.20.381,1.584,2.012,2.378,-1.098
1573801340392,2019-11-15T15.02.20.392,1.595,1.768,1.890,-0.244
1573801340402,2019-11-15T15.02.20.402,1.605,1.951,1.402,0.122
1573801340411,2019-11-15T15.02.20.411,1.614,1.768,1.280,0.122
1573801340421,2019-11-15T15.02.20.421,1.624,1.402,0.549,0.549
1573801340431,2019-11-15T15.02.20.431,1.634,1.220,-0.122,0.976
1573801340442,2019-11-15T15.02.20.442,1.645,1.037,0.122,0.976
1573801340452,2019-11-15T15.02.20.452,1.655,0.793,0.732,0.671
1573801340462,2019-11-15T15.02.20.462,1.665,0.671,1.037,0.732
1573801340471,2019-11-15T15.02.20.471,1.674,0.366,0.854,0.976
1573801340481,2019-11-15T15.02.20.481,1.684,0.366,0.549,1.341
1573801340491,2019-11-15T15.02.20.491,1.694,0.793,0.122,1.463
1573801340502,2019-11-15T15.02.20.502,1.705,0.671,-0.122,1.402
1573801340512,2019-11-15T15.02.20.512,1.715,0.183,-0.549,1.280
1573801340522,2019-11-15T15.02.20.522,1.725,-0.244,-0.122,1.037
1573801340532,2019-11-15T15.02.20.532,1.735,0.061,0.976,0.915
1573801340541,2019-11-15T15.02.20.541,1.744,0.244,0.671,1.037
1573801340551,2019-11-15T15.02.20.551,1.754,0.244,0.244,1.463
1573801340562,2019-11-15T15.02.20.562,1.765,0.366,-0.122,1.707
1573801340572,2019-11-15T15.02.20.572,1.775,0.488,-0.488,1.280
1573801340582,2019-11-15T15.02.20.582,1.785,0.183,-0.549,1.037
1573801340592,2019-11-15T15.02.20.592,1.795,-0.366,-0.549,1.220
1573801340601,2019-11-15T15.02.20.601,1.804,-0.549,-0.793,1.402
1573801340611,2019-11-15T15.02.20.611,1.814,-0.244,-1.037,1.524
1573801340622,2019-11-15T15.02.20.622,1.825,-0.183,-1.402,1.646
1573801340632,2019-11-15T15.02.20.632,1.835,-0.122,-1.402,1.524
1573801340642,2019-11-15T15.02.20.642,1.845,-0.061,-0.732,1.098
1573801340652,2019-11-15T15.02.20.652,1.855,0.000,-0.366,0.793
1573801340663,2019-11-15T15.02.20.663,1.866,0.061,-0.366,0.671
1573801340672,2019-11-15T15.02.20.672,1.875,0.427,-0.732,0.854
1573801340682,2019-11-15T15.02.20.682,1.885,0.610,-0.854,0.793
1573801340692,2019-11-15T15.02.20.692,1.895,0.610,-0.488,0.610
1573801340702,2019-11-15T15.02.20.702,1.905,0.610,0.061,0.305
1573801340713,2019-11-15T15.02.20.713,1.916,0.793,0.488,0.244
1573801340723,2019-11-15T15.02.20.723,1.926,0.915,0.732,0.305
1573801340732,2019-11-15T15.02.20.732,1.935,0.854,0.183,0.549
1573801340742,2019-11-15T15.02.20.742,1.945,0.976,0.000,0.366
1573801340752,2019-11-15T15.02.20.752,1.955,1.098,0.183,0.061
1573801340762,2019-11-15T15.02.20.762,1.965,1.159,0.244,-0.122
1573801340773,2019-11-15T15.02.20.773,1.976,1.037,0.244,0.061
1573801340783,2019-11-15T15.02.20.783,1.986,0.976,0.427,0.305
1573801340793,2019-11-15T15.02.20.793,1.996,1.037,0.244,0.610
1573801340802,2019-11-15T15.02.20.802,2.005,0.793,-0.488,0.854
1573801340812,2019-11-15T15.02.20.812,2.015,0.244,-1.220,0.976
1573801340822,2019-11-15T15.02.20.822,2.025,0.732,-0.061,0.549
1573801340833,2019-11-15T15.02.20.833,2.036,3.049,2.317,-0.366
1573801340843,2019-11-15T15.02.20.843,2.046,3.354,3.171,-0.366
1573801340853,2019-11-15T15.02.20.853,2.056,3.171,1.524,-0.244
1573801340863,2019-11-15T15.02.20.863,2.066,3.232,-0.915,1.159
1573801340872,2019-11-15T15.02.20.872,2.075,2.683,-3.354,2.073
1573801340882,2019-11-15T15.02.20.882,2.085,2.012,-2.866,1.768
1573801340893,2019-11-15T15.02.20.893,2.096,2.744,0.183,0.366
1573801340903,2019-11-15T15.02.20.903,2.106,3.354,2.195,-0.976
1573801340913,2019-11-15T15.02.20.913,2.116,2.256,2.988,-1.280
1573801340923,2019-11-15T15.02.20.923,2.126,1.402,3.293,-0.915
1573801340934,2019-11-15T15.02.20.934,2.137,1.524,3.232,-0.732
1573801340943,2019-11-15T15.02.20.943,2.146,1.707,2.622,-0.427
1573801340953,2019-11-15T15.02.20.953,2.156,1.341,1.646,0.305
1573801340963,2019-11-15T15.02.20.963,2.166,1.037,1.098,0.488
1573801340973,2019-11-15T15.02.20.973,2.176,0.976,0.976,0.244
