epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801338755,2019-11-15T15.02.18.755,0.000,0.386,0.856,-0.168
1573801338765,2019-11-15T15.02.18.765,0.010,0.380,0.867,-0.169
1573801338775,2019-11-15T15.02.18.775,0.020,0.380,0.870,-0.170
1573801338786,2019-11-15T15.02.18.786,0.031,0.385,0.870,-0.172
1573801338796,2019-11-15T15.02.18.796,0.041,0.387,0.868,-0.175
1573801338806,2019-11-15T15.02.18.806,0.051,0.382,0.866,-0.172
1573801338816,2019-11-15T15.02.18.816,0.061,0.383,0.869,-0.172
1573801338827,2019-11-15T15.02.18.827,0.072,0.383,0.867,-0.173
1573801338837,2019-11-15T15.02.18.837,0.082,0.385,0.869,-0.174
1573801338847,2019-11-15T15.02.18.847,0.092,0.383,0.872,-0.172
1573801338857,2019-11-15T15.02.18.857,0.102,0.384,0.871,-0.171
1573801338868,2019-11-15T15.02.18.868,0.113,0.386,0.868,-0.170
1573801338877,2019-11-15T15.02.18.877,0.122,0.386,0.870,-0.173
1573801338887,2019-11-15T15.02.18.887,0.132,0.389,0.869,-0.175
1573801338897,2019-11-15T15.02.18.897,0.142,0.385,0.867,-0.173
1573801338907,2019-11-15T15.02.18.907,0.152,0.382,0.869,-0.175
1573801338918,2019-11-15T15.02.18.918,0.163,0.383,0.868,-0.177
1573801338928,2019-11-15T15.02.18.928,0.173,0.381,0.869,-0.175
1573801338938,2019-11-15T15.02.18.938,0.183,0.381,0.870,-0.175
1573801338948,2019-11-15T15.02.18.948,0.193,0.378,0.873,-0.173
1573801338959,2019-11-15T15.02.18.959,0.204,0.384,0.870,-0.173
1573801338969,2019-11-15T15.02.18.969,0.214,0.382,0.866,-0.176
1573801338979,2019-11-15T15.02.18.979,0.224,0.380,0.869,-0.174
1573801338988,2019-11-15T15.02.18.988,0.233,0.386,0.869,-0.171
1573801338998,2019-11-15T15.02.18.998,0.243,0.385,0.870,-0.173
1573801339008,2019-11-15T15.02.19.008,0.253,0.383,0.869,-0.173
1573801339019,2019-11-15T15.02.19.019,0.264,0.389,0.866,-0.171
1573801339029,2019-11-15T15.02.19.029,0.274,0.389,0.869,-0.175
1573801339039,2019-11-15T15.02.19.039,0.284,0.383,0.870,-0.174
1573801339049,2019-11-15T15.02.19.049,0.294,0.381,0.870,-0.172
1573801339060,2019-11-15T15.02.19.060,0.305,0.384,0.873,-0.172
1573801339070,2019-11-15T15.02.19.070,0.315,0.383,0.870,-0.177
