epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801336893,2019-11-15T15.02.16.893,0.000,0.073,-0.971,-0.178
1573801336904,2019-11-15T15.02.16.904,0.011,0.071,-0.978,-0.182
1573801336914,2019-11-15T15.02.16.914,0.021,0.069,-0.972,-0.180
1573801336924,2019-11-15T15.02.16.924,0.031,0.073,-0.975,-0.178
1573801336934,2019-11-15T15.02.16.934,0.041,0.074,-0.972,-0.180
1573801336945,2019-11-15T15.02.16.945,0.052,0.074,-0.972,-0.182
1573801336955,2019-11-15T15.02.16.955,0.062,0.077,-0.973,-0.179
1573801336964,2019-11-15T15.02.16.964,0.071,0.071,-0.973,-0.178
1573801336974,2019-11-15T15.02.16.974,0.081,0.070,-0.976,-0.181
1573801336984,2019-11-15T15.02.16.984,0.091,0.068,-0.974,-0.180
1573801336994,2019-11-15T15.02.16.994,0.101,0.070,-0.971,-0.178
1573801337005,2019-11-15T15.02.17.005,0.112,0.072,-0.974,-0.179
1573801337015,2019-11-15T15.02.17.015,0.122,0.070,-0.974,-0.180
1573801337025,2019-11-15T15.02.17.025,0.132,0.073,-0.974,-0.183
1573801337035,2019-11-15T15.02.17.035,0.142,0.074,-0.974,-0.182
1573801337046,2019-11-15T15.02.17.046,0.153,0.073,-0.971,-0.184
1573801337056,2019-11-15T15.02.17.056,0.163,0.070,-0.976,-0.181
1573801337066,2019-11-15T15.02.17.066,0.173,0.072,-0.975,-0.180
1573801337077,2019-11-15T15.02.17.077,0.184,0.069,-0.967,-0.182
1573801337087,2019-11-15T15.02.17.087,0.194,0.065,-0.971,-0.179
1573801337097,2019-11-15T15.02.17.097,0.204,0.068,-0.979,-0.182
1573801337107,2019-11-15T15.02.17.107,0.214,0.076,-0.980,-0.181
1573801337116,2019-11-15T15.02.17.116,0.223,0.077,-0.972,-0.177
1573801337126,2019-11-15T15.02.17.126,0.233,0.076,-0.971,-0.178
1573801337137,2019-11-15T15.02.17.137,0.244,0.075,-0.975,-0.180
