epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801336691,2019-11-15T15.02.16.691,0.000,-0.191,-1.006,-0.065
1573801336701,2019-11-15T15.02.16.701,0.010,-0.190,-1.007,-0.063
1573801336712,2019-11-15T15.02.16.712,0.021,-0.206,-1.000,-0.076
1573801336722,2019-11-15T15.02.16.722,0.031,-0.209,-0.989,-0.102
1573801336731,2019-11-15T15.02.16.731,0.040,-0.207,-0.979,-0.114
1573801336741,2019-11-15T15.02.16.741,0.050,-0.207,-0.985,-0.106
1573801336751,2019-11-15T15.02.16.751,0.060,-0.205,-1.000,-0.095
1573801336761,2019-11-15T15.02.16.761,0.070,-0.199,-1.006,-0.090
1573801336772,2019-11-15T15.02.16.772,0.081,-0.198,-1.005,-0.080
1573801336782,2019-11-15T15.02.16.782,0.091,-0.201,-0.999,-0.067
1573801336792,2019-11-15T15.02.16.792,0.101,-0.209,-0.996,-0.072
1573801336802,2019-11-15T15.02.16.802,0.111,-0.214,-0.992,-0.088
1573801336811,2019-11-15T15.02.16.811,0.120,-0.222,-1.005,-0.095
1573801336822,2019-11-15T15.02.16.822,0.131,-0.221,-1.017,-0.087
1573801336832,2019-11-15T15.02.16.832,0.141,-0.217,-1.008,-0.091
1573801336842,2019-11-15T15.02.16.842,0.151,-0.200,-0.992,-0.104
1573801336852,2019-11-15T15.02.16.852,0.161,-0.188,-0.986,-0.102
1573801336863,2019-11-15T15.02.16.863,0.172,-0.197,-0.985,-0.098
1573801336873,2019-11-15T15.02.16.873,0.182,-0.208,-1.000,-0.102
1573801336883,2019-11-15T15.02.16.883,0.192,-0.209,-1.011,-0.090
1573801336892,2019-11-15T15.02.16.892,0.201,-0.214,-1.020,-0.076
1573801336902,2019-11-15T15.02.16.902,0.211,-0.212,-1.011,-0.079
1573801336912,2019-11-15T15.02.16.912,0.221,-0.200,-1.000,-0.081
1573801336923,2019-11-15T15.02.16.923,0.232,-0.196,-0.997,-0.086
1573801336933,2019-11-15T15.02.16.933,0.242,-0.194,-0.992,-0.087
