epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801336501,2019-11-15T15.02.16.501,0.000,0.854,-0.122,-1.829
1573801336511,2019-11-15T15.02.16.511,0.010,0.122,0.000,0.610
1573801336522,2019-11-15T15.02.16.522,0.021,0.183,0.183,-0.305
1573801336532,2019-11-15T15.02.16.532,0.031,0.366,0.183,-0.793
1573801336541,2019-11-15T15.02.16.541,0.040,0.549,0.183,-0.610
1573801336551,2019-11-15T15.02.16.551,0.050,0.610,0.183,-0.549
1573801336561,2019-11-15T15.02.16.561,0.060,0.671,0.000,-0.610
1573801336571,2019-11-15T15.02.16.571,0.070,0.671,0.000,-0.671
1573801336580,2019-11-15T15.02.16.580,0.079,0.549,-0.061,-0.610
1573801336590,2019-11-15T15.02.16.590,0.089,0.427,-0.244,-0.549
1573801336601,2019-11-15T15.02.16.601,0.100,0.671,-0.305,-0.549
1573801336611,2019-11-15T15.02.16.611,0.110,0.732,-0.244,-0.610
1573801336621,2019-11-15T15.02.16.621,0.120,0.793,-0.122,-0.610
1573801336630,2019-11-15T15.02.16.630,0.129,0.610,-0.183,-0.610
1573801336640,2019-11-15T15.02.16.640,0.139,0.549,-0.061,-0.732
1573801336651,2019-11-15T15.02.16.651,0.150,0.366,0.061,-0.671
1573801336661,2019-11-15T15.02.16.661,0.160,0.366,-0.122,-0.549
1573801336670,2019-11-15T15.02.16.670,0.169,0.122,-0.244,-0.549
1573801336680,2019-11-15T15.02.16.680,0.179,-0.122,-0.244,-0.488
1573801336690,2019-11-15T15.02.16.690,0.189,-0.122,-0.244,-0.305
1573801336700,2019-11-15T15.02.16.700,0.199,-0.244,-0.305,-0.244
1573801336709,2019-11-15T15.02.16.709,0.208,-0.305,-0.488,-0.122
1573801336719,2019-11-15T15.02.16.719,0.218,-0.427,-0.488,-0.122
1573801336730,2019-11-15T15.02.16.730,0.229,-0.427,-0.427,-0.183
1573801336740,2019-11-15T15.02.16.740,0.239,-0.366,-0.366,-0.183
1573801336750,2019-11-15T15.02.16.750,0.249,-0.122,-0.244,-0.244
1573801336759,2019-11-15T15.02.16.759,0.258,0.061,-0.305,-0.366
1573801336769,2019-11-15T15.02.16.769,0.268,0.122,-0.244,-0.427
1573801336779,2019-11-15T15.02.16.779,0.278,0.061,-0.183,-0.427
1573801336790,2019-11-15T15.02.16.790,0.289,0.061,-0.122,-0.549
1573801336798,2019-11-15T15.02.16.798,0.297,0.122,-0.244,-0.488
1573801336809,2019-11-15T15.02.16.809,0.308,0.122,-0.122,-0.427
1573801336819,2019-11-15T15.02.16.819,0.318,0.183,-0.122,-0.366
1573801336829,2019-11-15T15.02.16.829,0.328,0.244,-0.061,-0.549
1573801336839,2019-11-15T15.02.16.839,0.338,0.366,0.061,-0.610
1573801336848,2019-11-15T15.02.16.848,0.347,0.305,0.183,-0.671
1573801336859,2019-11-15T15.02.16.859,0.358,0.244,0.183,-0.671
1573801336869,2019-11-15T15.02.16.869,0.368,0.366,0.122,-0.671
1573801336879,2019-11-15T15.02.16.879,0.378,0.305,0.122,-0.610
1573801336888,2019-11-15T15.02.16.888,0.387,0.366,0.061,-0.549
1573801336898,2019-11-15T15.02.16.898,0.397,0.366,-0.061,-0.610
1573801336908,2019-11-15T15.02.16.908,0.407,0.305,-0.061,-0.610
1573801336919,2019-11-15T15.02.16.919,0.418,0.366,-0.122,-0.610
1573801336927,2019-11-15T15.02.16.927,0.426,0.305,-0.061,-0.488
1573801336938,2019-11-15T15.02.16.938,0.437,0.305,-0.183,-0.366
1573801336948,2019-11-15T15.02.16.948,0.447,0.305,-0.183,-0.427
1573801336958,2019-11-15T15.02.16.958,0.457,0.488,-0.305,-0.488
1573801336968,2019-11-15T15.02.16.968,0.467,0.671,-0.305,-0.488
1573801336977,2019-11-15T15.02.16.977,0.476,0.549,-0.244,-0.549
1573801336987,2019-11-15T15.02.16.987,0.486,0.427,-0.183,-0.549
1573801336998,2019-11-15T15.02.16.998,0.497,0.366,-0.244,-0.549
1573801337008,2019-11-15T15.02.17.008,0.507,0.366,-0.244,-0.488
1573801337017,2019-11-15T15.02.17.017,0.516,0.427,-0.183,-0.488
1573801337027,2019-11-15T15.02.17.027,0.526,0.244,-0.061,-0.549
1573801337037,2019-11-15T15.02.17.037,0.536,0.061,0.061,-0.610
1573801337047,2019-11-15T15.02.17.047,0.546,0.122,0.061,-0.549
1573801337058,2019-11-15T15.02.17.058,0.557,0.061,0.061,-0.610
1573801337067,2019-11-15T15.02.17.067,0.566,0.244,0.122,-0.671
1573801337077,2019-11-15T15.02.17.077,0.576,0.488,0.122,-0.732
1573801337087,2019-11-15T15.02.17.087,0.586,0.549,0.183,-0.793
1573801337097,2019-11-15T15.02.17.097,0.596,0.610,0.122,-0.671
1573801337106,2019-11-15T15.02.17.106,0.605,0.732,0.183,-0.732
1573801337116,2019-11-15T15.02.17.116,0.615,0.610,0.183,-0.732
1573801337127,2019-11-15T15.02.17.127,0.626,0.793,0.061,-0.732
1573801337137,2019-11-15T15.02.17.137,0.636,0.732,0.000,-0.671
1573801337147,2019-11-15T15.02.17.147,0.646,0.671,-0.122,-0.610
1573801337156,2019-11-15T15.02.17.156,0.655,0.610,-0.122,-0.549
1573801337166,2019-11-15T15.02.17.166,0.665,0.610,-0.244,-0.488
1573801337176,2019-11-15T15.02.17.176,0.675,0.671,-0.183,-0.488
1573801337187,2019-11-15T15.02.17.187,0.686,0.549,-0.122,-0.488
1573801337195,2019-11-15T15.02.17.195,0.694,0.488,-0.183,-0.488
1573801337206,2019-11-15T15.02.17.206,0.705,0.549,-0.244,-0.549
