epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801338260,2019-11-15T15.02.18.260,0.000,-0.000052750,0.000009688,0.000036687
1573801338300,2019-11-15T15.02.18.300,0.040,-0.000054250,0.000009312,0.000036687
1573801338339,2019-11-15T15.02.18.339,0.079,-0.000057187,0.000008562,0.000036313
1573801338379,2019-11-15T15.02.18.379,0.119,-0.000053875,0.000008937,0.000037500
1573801338418,2019-11-15T15.02.18.418,0.158,-0.000055375,0.000008562,0.000037500
1573801338457,2019-11-15T15.02.18.457,0.197,-0.000055000,0.000009312,0.000037125
1573801338496,2019-11-15T15.02.18.496,0.236,-0.000057250,0.000009312,0.000037875
1573801338536,2019-11-15T15.02.18.536,0.276,-0.000054250,0.000007813,0.000037938
1573801338575,2019-11-15T15.02.18.575,0.315,-0.000054625,0.000009312,0.000037500
1573801338615,2019-11-15T15.02.18.615,0.355,-0.000059813,0.000008562,0.000037500
1573801338653,2019-11-15T15.02.18.653,0.393,-0.000056875,0.000008187,0.000037500
1573801338692,2019-11-15T15.02.18.692,0.432,-0.000054625,0.000007063,0.000037500
1573801338732,2019-11-15T15.02.18.732,0.472,-0.000053125,0.000010438,0.000037125
1573801338771,2019-11-15T15.02.18.771,0.511,-0.000055000,0.000008187,0.000036750
1573801338811,2019-11-15T15.02.18.811,0.551,-0.000056125,0.000009312,0.000037125
1573801338849,2019-11-15T15.02.18.849,0.589,-0.000055750,0.000008937,0.000037938
1573801338889,2019-11-15T15.02.18.889,0.629,-0.000057250,0.000008937,0.000037562
1573801338928,2019-11-15T15.02.18.928,0.668,-0.000057938,0.000009312,0.000037938
1573801338968,2019-11-15T15.02.18.968,0.708,-0.000056875,0.000007813,0.000037125
1573801339007,2019-11-15T15.02.19.007,0.747,-0.000053875,0.000008187,0.000038313
1573801339047,2019-11-15T15.02.19.047,0.787,-0.000057250,0.000008187,0.000037562
1573801339085,2019-11-15T15.02.19.085,0.825,-0.000057250,0.000009312,0.000037562
1573801339125,2019-11-15T15.02.19.125,0.865,-0.000053125,0.000008562,0.000037125
1573801339164,2019-11-15T15.02.19.164,0.904,-0.000056500,0.000008187,0.000037562
1573801339204,2019-11-15T15.02.19.204,0.944,-0.000053875,0.000009312,0.000037125
1573801339243,2019-11-15T15.02.19.243,0.983,-0.000055000,0.000007437,0.000036750
1573801339281,2019-11-15T15.02.19.281,1.021,-0.000057250,0.000007813,0.000037562
1573801339321,2019-11-15T15.02.19.321,1.061,-0.000056875,0.000009688,0.000037562
1573801339360,2019-11-15T15.02.19.360,1.100,-0.000055375,0.000009312,0.000036750
1573801339400,2019-11-15T15.02.19.400,1.140,-0.000055375,0.000007437,0.000037562
1573801339439,2019-11-15T15.02.19.439,1.179,-0.000054625,0.000008562,0.000037562
1573801339478,2019-11-15T15.02.19.478,1.218,-0.000055000,0.000008562,0.000037562
1573801339517,2019-11-15T15.02.19.517,1.257,-0.000057625,0.000008187,0.000037562
1573801339557,2019-11-15T15.02.19.557,1.297,-0.000054250,0.000008562,0.000036313
1573801339596,2019-11-15T15.02.19.596,1.336,-0.000053500,0.000008562,0.000038313
1573801339636,2019-11-15T15.02.19.636,1.376,-0.000052375,0.000008187,0.000038750
1573801339675,2019-11-15T15.02.19.675,1.415,-0.000054625,0.000008562,0.000038750
1573801339713,2019-11-15T15.02.19.713,1.453,-0.000054625,0.000008187,0.000038375
1573801339753,2019-11-15T15.02.19.753,1.493,-0.000056500,0.000008562,0.000038313
1573801339792,2019-11-15T15.02.19.792,1.532,-0.000056500,0.000008187,0.000037938
1573801339832,2019-11-15T15.02.19.832,1.572,-0.000052000,0.000010063,0.000037562
1573801339872,2019-11-15T15.02.19.872,1.612,-0.000052750,0.000008937,0.000036750
1573801339910,2019-11-15T15.02.19.910,1.650,-0.000052375,0.000008937,0.000038750
1573801339949,2019-11-15T15.02.19.949,1.689,-0.000055375,0.000007813,0.000037938
1573801339989,2019-11-15T15.02.19.989,1.729,-0.000054625,0.000008562,0.000037125
1573801340028,2019-11-15T15.02.20.028,1.768,-0.000052750,0.000009312,0.000037562
1573801340068,2019-11-15T15.02.20.068,1.808,-0.000055750,0.000009312,0.000037938
1573801340107,2019-11-15T15.02.20.107,1.847,-0.000055000,0.000008562,0.000038313
1573801340146,2019-11-15T15.02.20.146,1.886,-0.000056500,0.000008562,0.000038313
1573801340185,2019-11-15T15.02.20.185,1.925,-0.000054250,0.000008562,0.000037562
1573801340225,2019-11-15T15.02.20.225,1.965,-0.000055750,0.000008562,0.000037938
1573801340264,2019-11-15T15.02.20.264,2.004,-0.000056875,0.000008187,0.000038750
1573801340304,2019-11-15T15.02.20.304,2.044,-0.000056125,0.000008562,0.000037938
1573801340342,2019-11-15T15.02.20.342,2.082,-0.000055750,0.000008937,0.000037562
1573801340381,2019-11-15T15.02.20.381,2.121,-0.000055000,0.000007437,0.000037938
1573801340421,2019-11-15T15.02.20.421,2.161,-0.000054250,0.000008187,0.000037562
1573801340460,2019-11-15T15.02.20.460,2.200,-0.000055750,0.000009688,0.000037938
1573801340500,2019-11-15T15.02.20.500,2.240,-0.000055000,0.000008937,0.000038313
1573801340538,2019-11-15T15.02.20.538,2.278,-0.000055750,0.000009688,0.000037938
1573801340578,2019-11-15T15.02.20.578,2.318,-0.000054250,0.000010063,0.000037125
1573801340617,2019-11-15T15.02.20.617,2.357,-0.000055375,0.000008937,0.000037938
1573801340657,2019-11-15T15.02.20.657,2.397,-0.000055000,0.000008562,0.000037125
1573801340696,2019-11-15T15.02.20.696,2.436,-0.000055375,0.000008937,0.000037562
1573801340736,2019-11-15T15.02.20.736,2.476,-0.000053875,0.000008187,0.000038375
1573801340774,2019-11-15T15.02.20.774,2.514,-0.000052375,0.000008187,0.000038375
1573801340813,2019-11-15T15.02.20.813,2.553,-0.000055375,0.000010063,0.000037562
1573801340853,2019-11-15T15.02.20.853,2.593,-0.000057625,0.000008937,0.000037125
1573801340893,2019-11-15T15.02.20.893,2.633,-0.000057625,0.000008187,0.000036750
1573801340932,2019-11-15T15.02.20.932,2.672,-0.000054250,0.000008562,0.000038750
1573801340970,2019-11-15T15.02.20.970,2.710,-0.000056125,0.000008562,0.000039125
1573801341010,2019-11-15T15.02.21.010,2.750,-0.000057625,0.000008562,0.000038375
1573801341049,2019-11-15T15.02.21.049,2.789,-0.000057250,0.000008187,0.000039125
1573801341089,2019-11-15T15.02.21.089,2.829,-0.000058313,0.000008937,0.000037938
1573801341128,2019-11-15T15.02.21.128,2.868,-0.000056875,0.000008187,0.000037938
1573801341167,2019-11-15T15.02.21.167,2.907,-0.000052750,0.000007063,0.000037938
1573801341206,2019-11-15T15.02.21.206,2.946,-0.000054625,0.000008562,0.000039125
1573801341246,2019-11-15T15.02.21.246,2.986,-0.000055750,0.000007063,0.000037562
1573801341285,2019-11-15T15.02.21.285,3.025,-0.000052000,0.000008937,0.000036750
1573801341325,2019-11-15T15.02.21.325,3.065,-0.000054625,0.000008562,0.000037562
1573801341364,2019-11-15T15.02.21.364,3.104,-0.000056125,0.000009312,0.000037125
1573801341402,2019-11-15T15.02.21.402,3.142,-0.000056125,0.000009688,0.000036750
1573801341442,2019-11-15T15.02.21.442,3.182,-0.000058000,0.000008937,0.000037125
1573801341481,2019-11-15T15.02.21.481,3.221,-0.000055750,0.000009312,0.000036375
1573801341521,2019-11-15T15.02.21.521,3.261,-0.000055375,0.000009312,0.000038375
1573801341561,2019-11-15T15.02.21.561,3.301,-0.000055375,0.000009312,0.000036750
1573801341599,2019-11-15T15.02.21.599,3.339,-0.000058687,0.000009312,0.000038375
1573801341638,2019-11-15T15.02.21.638,3.378,-0.000056125,0.000007437,0.000038375
1573801341678,2019-11-15T15.02.21.678,3.418,-0.000056875,0.000008562,0.000037938
1573801341717,2019-11-15T15.02.21.717,3.457,-0.000053500,0.000009312,0.000037938
1573801341757,2019-11-15T15.02.21.757,3.497,-0.000052375,0.000008187,0.000037562
1573801341796,2019-11-15T15.02.21.796,3.536,-0.000055375,0.000008187,0.000037562
1573801341834,2019-11-15T15.02.21.834,3.574,-0.000055000,0.000009688,0.000037125
1573801341874,2019-11-15T15.02.21.874,3.614,-0.000058687,0.000009688,0.000037938
1573801341914,2019-11-15T15.02.21.914,3.654,-0.000055750,0.000008937,0.000037562
1573801341953,2019-11-15T15.02.21.953,3.693,-0.000056500,0.000009688,0.000038375
1573801341993,2019-11-15T15.02.21.993,3.733,-0.000056875,0.000009312,0.000037125
1573801342031,2019-11-15T15.02.22.031,3.771,-0.000056125,0.000009312,0.000037562
1573801342070,2019-11-15T15.02.22.070,3.810,-0.000056125,0.000008937,0.000037125
1573801342110,2019-11-15T15.02.22.110,3.850,-0.000056125,0.000009312,0.000037562
1573801342149,2019-11-15T15.02.22.149,3.889,-0.000054625,0.000009688,0.000037938
1573801342189,2019-11-15T15.02.22.189,3.929,-0.000056125,0.000008187,0.000038375
1573801342227,2019-11-15T15.02.22.227,3.967,-0.000056125,0.000007437,0.000038375
1573801342267,2019-11-15T15.02.22.267,4.007,-0.000055375,0.000008562,0.000037938
1573801342306,2019-11-15T15.02.22.306,4.046,-0.000055375,0.000008937,0.000037125
1573801342346,2019-11-15T15.02.22.346,4.086,-0.000058687,0.000008562,0.000037125
1573801342385,2019-11-15T15.02.22.385,4.125,-0.000052750,0.000008937,0.000037938
1573801342425,2019-11-15T15.02.22.425,4.165,-0.000050937,0.000008937,0.000037125
1573801342463,2019-11-15T15.02.22.463,4.203,-0.000051313,0.000008187,0.000037938
1573801342502,2019-11-15T15.02.22.502,4.242,-0.000054250,0.000008937,0.000038375
1573801342542,2019-11-15T15.02.22.542,4.282,-0.000053125,0.000008937,0.000037938
1573801342582,2019-11-15T15.02.22.582,4.322,-0.000058313,0.000009688,0.000037562
1573801342621,2019-11-15T15.02.22.621,4.361,-0.000054625,0.000008562,0.000037562
