epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801339499,2019-11-15T15.02.19.499,0.000,2.500,-0.366,1.280
1573801339510,2019-11-15T15.02.19.510,0.011,2.439,-0.183,1.280
1573801339520,2019-11-15T15.02.19.520,0.021,2.195,0.366,1.220
1573801339529,2019-11-15T15.02.19.529,0.030,1.951,0.305,0.854
1573801339539,2019-11-15T15.02.19.539,0.040,2.134,-0.061,0.793
1573801339549,2019-11-15T15.02.19.549,0.050,2.378,-0.854,0.793
1573801339560,2019-11-15T15.02.19.560,0.061,1.890,-1.951,0.610
1573801339570,2019-11-15T15.02.19.570,0.071,1.585,-2.500,0.610
1573801339580,2019-11-15T15.02.19.580,0.081,1.463,-1.524,0.610
1573801339590,2019-11-15T15.02.19.590,0.091,1.524,0.366,0.671
1573801339601,2019-11-15T15.02.19.601,0.102,1.341,1.402,0.976
1573801339611,2019-11-15T15.02.19.611,0.112,0.854,1.220,1.098
1573801339620,2019-11-15T15.02.19.620,0.121,0.854,0.671,0.915
1573801339630,2019-11-15T15.02.19.630,0.131,1.037,-0.061,0.610
1573801339640,2019-11-15T15.02.19.640,0.141,1.280,-0.183,0.427
1573801339650,2019-11-15T15.02.19.650,0.151,1.585,0.000,0.549
1573801339661,2019-11-15T15.02.19.661,0.162,1.524,0.305,0.671
1573801339671,2019-11-15T15.02.19.671,0.172,1.341,0.061,0.915
1573801339681,2019-11-15T15.02.19.681,0.182,0.915,-0.488,0.732
1573801339691,2019-11-15T15.02.19.691,0.192,0.305,-0.793,0.366
1573801339700,2019-11-15T15.02.19.700,0.201,0.549,-1.707,0.061
1573801339710,2019-11-15T15.02.19.710,0.211,0.854,-1.890,-0.183
1573801339721,2019-11-15T15.02.19.721,0.222,1.159,-0.122,-0.122
1573801339731,2019-11-15T15.02.19.731,0.232,0.976,1.890,0.244
1573801339741,2019-11-15T15.02.19.741,0.242,0.915,3.110,0.671
1573801339751,2019-11-15T15.02.19.751,0.252,1.768,3.598,0.793
1573801339762,2019-11-15T15.02.19.762,0.263,2.012,2.317,0.183
1573801339772,2019-11-15T15.02.19.772,0.273,0.854,-0.061,-0.427
1573801339782,2019-11-15T15.02.19.782,0.283,-0.305,-0.732,-0.549
1573801339791,2019-11-15T15.02.19.791,0.292,-0.671,-0.427,-0.305
1573801339801,2019-11-15T15.02.19.801,0.302,-0.427,-0.610,-0.488
1573801339811,2019-11-15T15.02.19.811,0.312,-0.366,-0.549,-0.793
1573801339822,2019-11-15T15.02.19.822,0.323,0.122,-0.793,-0.854
1573801339832,2019-11-15T15.02.19.832,0.333,-0.183,-1.463,-0.671
1573801339842,2019-11-15T15.02.19.842,0.343,-1.037,-1.098,-0.244
1573801339853,2019-11-15T15.02.19.853,0.354,-1.220,0.061,0.122
1573801339863,2019-11-15T15.02.19.863,0.364,-1.341,0.183,0.122
1573801339872,2019-11-15T15.02.19.872,0.373,-0.610,-0.793,-0.366
1573801339882,2019-11-15T15.02.19.882,0.383,-0.671,-1.585,-0.915
1573801339892,2019-11-15T15.02.19.892,0.393,-1.524,-2.866,-1.098
1573801339902,2019-11-15T15.02.19.902,0.403,-2.378,-2.866,-0.976
1573801339913,2019-11-15T15.02.19.913,0.414,-2.439,-1.463,-0.793
1573801339923,2019-11-15T15.02.19.923,0.424,-1.707,-1.341,-0.671
1573801339933,2019-11-15T15.02.19.933,0.434,-1.159,-2.500,-0.610
1573801339943,2019-11-15T15.02.19.943,0.444,-1.098,-2.012,-0.671
1573801339954,2019-11-15T15.02.19.954,0.455,-0.549,-1.341,-0.732
1573801339962,2019-11-15T15.02.19.962,0.463,-1.098,-1.037,-0.976
1573801339973,2019-11-15T15.02.19.973,0.474,-2.378,-0.976,-1.037
1573801339983,2019-11-15T15.02.19.983,0.484,-4.634,-1.159,-1.037
1573801339993,2019-11-15T15.02.19.993,0.494,-9.390,-2.866,-1.585
1573801340003,2019-11-15T15.02.20.003,0.504,-13.354,-5.671,-2.683
1573801340014,2019-11-15T15.02.20.014,0.515,-22.012,-8.537,-4.024
1573801340024,2019-11-15T15.02.20.024,0.525,-26.890,-12.683,-5.671
1573801340034,2019-11-15T15.02.20.034,0.535,-24.207,-14.695,-6.341
1573801340044,2019-11-15T15.02.20.044,0.545,-20.183,-14.329,-5.549
1573801340053,2019-11-15T15.02.20.053,0.554,-15.122,-11.159,-4.146
