epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801336722,2019-11-15T15.02.16.722,0.000,1.463,6.220,0.488
1573801336731,2019-11-15T15.02.16.731,0.009,1.280,5.793,0.732
1573801336741,2019-11-15T15.02.16.741,0.019,0.732,2.134,1.463
1573801336751,2019-11-15T15.02.16.751,0.029,0.183,-1.463,1.707
1573801336761,2019-11-15T15.02.16.761,0.039,-0.061,-2.012,1.707
1573801336772,2019-11-15T15.02.16.772,0.050,-0.244,-0.854,1.646
1573801336782,2019-11-15T15.02.16.782,0.060,0.427,1.402,1.280
1573801336792,2019-11-15T15.02.16.792,0.070,2.073,3.659,0.671
1573801336802,2019-11-15T15.02.16.802,0.080,2.256,2.805,0.793
1573801336811,2019-11-15T15.02.16.811,0.089,0.610,1.037,1.098
1573801336822,2019-11-15T15.02.16.822,0.100,0.976,0.976,0.549
1573801336832,2019-11-15T15.02.16.832,0.110,2.012,0.915,0.244
1573801336842,2019-11-15T15.02.16.842,0.120,1.280,-0.244,-0.183
1573801336852,2019-11-15T15.02.16.852,0.130,0.732,-2.439,-0.549
1573801336863,2019-11-15T15.02.16.863,0.141,0.183,-3.110,-0.061
1573801336873,2019-11-15T15.02.16.873,0.151,-1.829,0.549,0.549
1573801336883,2019-11-15T15.02.16.883,0.161,0.061,3.354,0.976
1573801336892,2019-11-15T15.02.16.892,0.170,2.195,1.768,1.585
1573801336902,2019-11-15T15.02.16.902,0.180,2.439,0.915,1.159
1573801336912,2019-11-15T15.02.16.912,0.190,1.037,-2.134,0.305
1573801336923,2019-11-15T15.02.16.923,0.201,0.427,-5.000,-0.610
1573801336933,2019-11-15T15.02.16.933,0.211,0.427,-4.146,-0.671
1573801336943,2019-11-15T15.02.16.943,0.221,0.000,0.427,-0.793
1573801336953,2019-11-15T15.02.16.953,0.231,1.341,3.720,-1.585
1573801336964,2019-11-15T15.02.16.964,0.242,2.439,4.939,-1.524
1573801336972,2019-11-15T15.02.16.972,0.250,1.768,1.037,-0.549
1573801336983,2019-11-15T15.02.16.983,0.261,0.244,-4.817,-0.366
1573801336993,2019-11-15T15.02.16.993,0.271,-0.305,-7.073,-0.183
1573801337003,2019-11-15T15.02.17.003,0.281,0.671,-4.817,0.366
1573801337013,2019-11-15T15.02.17.013,0.291,0.671,-0.549,0.488
1573801337024,2019-11-15T15.02.17.024,0.302,1.646,4.756,-0.122
1573801337034,2019-11-15T15.02.17.034,0.312,2.622,5.915,-0.671
1573801337044,2019-11-15T15.02.17.044,0.322,2.500,3.415,-0.671
1573801337053,2019-11-15T15.02.17.053,0.331,2.317,1.768,-0.122
1573801337063,2019-11-15T15.02.17.063,0.341,2.256,1.585,0.244
1573801337073,2019-11-15T15.02.17.073,0.351,2.622,1.341,0.305
1573801337084,2019-11-15T15.02.17.084,0.362,2.073,1.280,0.793
1573801337094,2019-11-15T15.02.17.094,0.372,0.427,0.976,1.341
1573801337104,2019-11-15T15.02.17.104,0.382,0.854,0.854,0.915
1573801337114,2019-11-15T15.02.17.114,0.392,0.488,-2.134,0.183
1573801337125,2019-11-15T15.02.17.125,0.403,0.000,-3.354,-0.915
1573801337134,2019-11-15T15.02.17.134,0.412,1.280,-1.220,-1.402
1573801337144,2019-11-15T15.02.17.144,0.422,2.378,1.524,-0.610
1573801337154,2019-11-15T15.02.17.154,0.432,2.134,2.317,0.671
1573801337164,2019-11-15T15.02.17.164,0.442,0.915,2.927,1.280
1573801337175,2019-11-15T15.02.17.175,0.453,2.866,4.512,0.793
1573801337185,2019-11-15T15.02.17.185,0.463,2.866,1.768,0.488
1573801337195,2019-11-15T15.02.17.195,0.473,1.646,-2.622,0.366
1573801337205,2019-11-15T15.02.17.205,0.483,0.793,-4.390,-0.427
1573801337214,2019-11-15T15.02.17.214,0.492,0.793,-3.171,-0.732
1573801337224,2019-11-15T15.02.17.224,0.502,0.915,0.305,-0.183
1573801337235,2019-11-15T15.02.17.235,0.513,1.402,4.939,0.915
1573801337245,2019-11-15T15.02.17.245,0.523,2.866,6.951,1.341
1573801337255,2019-11-15T15.02.17.255,0.533,2.927,3.963,1.220
1573801337265,2019-11-15T15.02.17.265,0.543,2.439,-0.976,0.732
1573801337276,2019-11-15T15.02.17.276,0.554,1.707,-4.085,0.610
1573801337284,2019-11-15T15.02.17.284,0.562,-0.061,-3.537,0.915
1573801337295,2019-11-15T15.02.17.295,0.573,-0.366,-0.061,1.098
1573801337305,2019-11-15T15.02.17.305,0.583,0.671,4.512,0.732
1573801337315,2019-11-15T15.02.17.315,0.593,1.220,5.549,0.915
1573801337325,2019-11-15T15.02.17.325,0.603,1.585,2.805,1.463
1573801337336,2019-11-15T15.02.17.336,0.614,2.439,0.915,1.646
1573801337346,2019-11-15T15.02.17.346,0.624,2.683,-0.366,1.646
1573801337356,2019-11-15T15.02.17.356,0.634,1.220,-1.280,1.280
1573801337365,2019-11-15T15.02.17.365,0.643,-0.610,-0.122,1.098
1573801337375,2019-11-15T15.02.17.375,0.653,-0.366,1.159,1.098
1573801337385,2019-11-15T15.02.17.385,0.663,0.427,-0.549,1.524
1573801337396,2019-11-15T15.02.17.396,0.674,1.341,-0.122,1.037
1573801337406,2019-11-15T15.02.17.406,0.684,1.402,1.646,0.610
1573801337416,2019-11-15T15.02.17.416,0.694,0.610,0.732,0.610
1573801337426,2019-11-15T15.02.17.426,0.704,-1.159,-1.037,0.610
1573801337437,2019-11-15T15.02.17.437,0.715,-2.378,-0.122,0.366
1573801337446,2019-11-15T15.02.17.446,0.724,-1.707,-0.671,0.122
1573801337456,2019-11-15T15.02.17.456,0.734,-1.341,-2.683,0.427
1573801337466,2019-11-15T15.02.17.466,0.744,-1.402,-1.402,0.488
1573801337476,2019-11-15T15.02.17.476,0.754,-2.073,0.244,0.549
1573801337487,2019-11-15T15.02.17.487,0.765,-0.732,2.256,0.549
1573801337497,2019-11-15T15.02.17.497,0.775,-0.732,2.988,0.488
1573801337507,2019-11-15T15.02.17.507,0.785,-0.610,0.671,-0.244
1573801337517,2019-11-15T15.02.17.517,0.795,-0.854,-1.951,-1.098
1573801337526,2019-11-15T15.02.17.526,0.804,-1.463,-1.951,-1.341
1573801337536,2019-11-15T15.02.17.536,0.814,-1.037,0.793,-1.280
1573801337547,2019-11-15T15.02.17.547,0.825,-0.427,3.963,-0.183
1573801337557,2019-11-15T15.02.17.557,0.835,-1.280,3.232,0.854
1573801337567,2019-11-15T15.02.17.567,0.845,-1.707,-1.524,0.854
1573801337577,2019-11-15T15.02.17.577,0.855,-2.317,-3.902,0.305
1573801337588,2019-11-15T15.02.17.588,0.866,-2.500,-0.732,-0.854
1573801337598,2019-11-15T15.02.17.598,0.876,-1.463,3.232,-0.976
1573801337607,2019-11-15T15.02.17.607,0.885,-1.037,3.902,0.183
1573801337617,2019-11-15T15.02.17.617,0.895,0.061,3.171,0.671
1573801337627,2019-11-15T15.02.17.627,0.905,1.098,1.220,1.037
1573801337637,2019-11-15T15.02.17.637,0.915,1.524,-0.488,0.915
1573801337648,2019-11-15T15.02.17.648,0.926,1.829,0.976,0.305
1573801337658,2019-11-15T15.02.17.658,0.936,2.988,4.146,-0.854
1573801337668,2019-11-15T15.02.17.668,0.946,2.195,5.976,-1.280
1573801337678,2019-11-15T15.02.17.678,0.956,1.768,5.549,-0.976
1573801337687,2019-11-15T15.02.17.687,0.965,2.134,2.439,-0.610
1573801337697,2019-11-15T15.02.17.697,0.975,2.561,1.585,-0.488
1573801337708,2019-11-15T15.02.17.708,0.986,2.134,2.195,-0.488
1573801337718,2019-11-15T15.02.17.718,0.996,2.988,4.024,0.427
1573801337728,2019-11-15T15.02.17.728,1.006,4.695,4.634,0.976
1573801337738,2019-11-15T15.02.17.738,1.016,4.268,2.683,0.183
1573801337749,2019-11-15T15.02.17.749,1.027,2.683,3.049,-0.854
1573801337759,2019-11-15T15.02.17.759,1.037,1.829,2.256,-1.220
1573801337768,2019-11-15T15.02.17.768,1.046,1.707,-0.671,-1.341
1573801337778,2019-11-15T15.02.17.778,1.056,0.610,-0.732,-1.220
