epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801793977,2019-11-15T15.09.53.977,0.000,0.058,-0.974,-0.181
1573801793987,2019-11-15T15.09.53.987,0.010,0.063,-0.979,-0.188
1573801793997,2019-11-15T15.09.53.997,0.020,0.070,-0.969,-0.191
1573801794007,2019-11-15T15.09.54.007,0.030,0.067,-0.967,-0.188
1573801794018,2019-11-15T15.09.54.018,0.041,0.067,-0.971,-0.184
1573801794028,2019-11-15T15.09.54.028,0.051,0.064,-0.976,-0.186
1573801794038,2019-11-15T15.09.54.038,0.061,0.058,-0.978,-0.188
1573801794047,2019-11-15T15.09.54.047,0.070,0.053,-0.976,-0.186
1573801794057,2019-11-15T15.09.54.057,0.080,0.056,-0.972,-0.187
1573801794067,2019-11-15T15.09.54.067,0.090,0.061,-0.973,-0.184
1573801794078,2019-11-15T15.09.54.078,0.101,0.064,-0.973,-0.184
1573801794088,2019-11-15T15.09.54.088,0.111,0.064,-0.974,-0.184
1573801794098,2019-11-15T15.09.54.098,0.121,0.061,-0.975,-0.187
1573801794108,2019-11-15T15.09.54.108,0.131,0.061,-0.975,-0.189
1573801794119,2019-11-15T15.09.54.119,0.142,0.059,-0.975,-0.186
1573801794129,2019-11-15T15.09.54.129,0.152,0.055,-0.974,-0.188
1573801794139,2019-11-15T15.09.54.139,0.162,0.054,-0.974,-0.184
1573801794149,2019-11-15T15.09.54.149,0.172,0.060,-0.978,-0.181
1573801794160,2019-11-15T15.09.54.160,0.183,0.064,-0.979,-0.187
1573801794170,2019-11-15T15.09.54.170,0.193,0.064,-0.976,-0.186
1573801794180,2019-11-15T15.09.54.180,0.203,0.066,-0.972,-0.185
1573801794190,2019-11-15T15.09.54.190,0.213,0.066,-0.971,-0.188
1573801794201,2019-11-15T15.09.54.201,0.224,0.062,-0.972,-0.184
1573801794209,2019-11-15T15.09.54.209,0.232,0.060,-0.974,-0.181
1573801794220,2019-11-15T15.09.54.220,0.243,0.054,-0.978,-0.187
1573801794230,2019-11-15T15.09.54.230,0.253,0.054,-0.977,-0.188
1573801794240,2019-11-15T15.09.54.240,0.263,0.058,-0.974,-0.190
1573801794251,2019-11-15T15.09.54.251,0.274,0.063,-0.974,-0.189
1573801794261,2019-11-15T15.09.54.261,0.284,0.065,-0.973,-0.187
1573801794271,2019-11-15T15.09.54.271,0.294,0.062,-0.975,-0.189
1573801794281,2019-11-15T15.09.54.281,0.304,0.061,-0.977,-0.182
1573801794292,2019-11-15T15.09.54.292,0.315,0.062,-0.974,-0.183
1573801794302,2019-11-15T15.09.54.302,0.325,0.060,-0.975,-0.182
1573801794312,2019-11-15T15.09.54.312,0.335,0.060,-0.974,-0.184
1573801794322,2019-11-15T15.09.54.322,0.345,0.065,-0.973,-0.185
1573801794333,2019-11-15T15.09.54.333,0.356,0.068,-0.972,-0.184
1573801794343,2019-11-15T15.09.54.343,0.366,0.064,-0.976,-0.186
1573801794353,2019-11-15T15.09.54.353,0.376,0.065,-0.975,-0.190
1573801794363,2019-11-15T15.09.54.363,0.386,0.068,-0.975,-0.188
1573801794374,2019-11-15T15.09.54.374,0.397,0.065,-0.973,-0.184
1573801794382,2019-11-15T15.09.54.382,0.405,0.059,-0.968,-0.186
1573801794393,2019-11-15T15.09.54.393,0.416,0.058,-0.974,-0.183
1573801794403,2019-11-15T15.09.54.403,0.426,0.060,-0.978,-0.181
1573801794413,2019-11-15T15.09.54.413,0.436,0.058,-0.978,-0.185
1573801794423,2019-11-15T15.09.54.423,0.446,0.061,-0.971,-0.185
1573801794434,2019-11-15T15.09.54.434,0.457,0.064,-0.970,-0.190
1573801794444,2019-11-15T15.09.54.444,0.467,0.066,-0.971,-0.191
1573801794454,2019-11-15T15.09.54.454,0.477,0.068,-0.973,-0.186
1573801794464,2019-11-15T15.09.54.464,0.487,0.060,-0.975,-0.190
1573801794475,2019-11-15T15.09.54.475,0.498,0.055,-0.975,-0.187
1573801794485,2019-11-15T15.09.54.485,0.508,0.056,-0.975,-0.185
1573801794495,2019-11-15T15.09.54.495,0.518,0.056,-0.974,-0.184
1573801794505,2019-11-15T15.09.54.505,0.528,0.059,-0.975,-0.180
1573801794516,2019-11-15T15.09.54.516,0.539,0.060,-0.975,-0.181
1573801794526,2019-11-15T15.09.54.526,0.549,0.061,-0.976,-0.184
1573801794536,2019-11-15T15.09.54.536,0.559,0.059,-0.978,-0.188
1573801794545,2019-11-15T15.09.54.545,0.568,0.061,-0.976,-0.189
1573801794555,2019-11-15T15.09.54.555,0.578,0.066,-0.972,-0.188
1573801794565,2019-11-15T15.09.54.565,0.588,0.063,-0.971,-0.189
1573801794576,2019-11-15T15.09.54.576,0.599,0.059,-0.973,-0.188
1573801794586,2019-11-15T15.09.54.586,0.609,0.058,-0.974,-0.184
1573801794596,2019-11-15T15.09.54.596,0.619,0.055,-0.975,-0.182
1573801794606,2019-11-15T15.09.54.606,0.629,0.064,-0.977,-0.179
1573801794617,2019-11-15T15.09.54.617,0.640,0.068,-0.977,-0.179
1573801794627,2019-11-15T15.09.54.627,0.650,0.064,-0.973,-0.185
1573801794637,2019-11-15T15.09.54.637,0.660,0.063,-0.968,-0.187
1573801794647,2019-11-15T15.09.54.647,0.670,0.063,-0.969,-0.183
1573801794658,2019-11-15T15.09.54.658,0.681,0.058,-0.975,-0.185
1573801794668,2019-11-15T15.09.54.668,0.691,0.058,-0.979,-0.187
1573801794678,2019-11-15T15.09.54.678,0.701,0.056,-0.977,-0.189
1573801794688,2019-11-15T15.09.54.688,0.711,0.057,-0.970,-0.187
1573801794699,2019-11-15T15.09.54.699,0.722,0.057,-0.971,-0.186
1573801794708,2019-11-15T15.09.54.708,0.731,0.063,-0.978,-0.185
1573801794718,2019-11-15T15.09.54.718,0.741,0.066,-0.975,-0.180
1573801794728,2019-11-15T15.09.54.728,0.751,0.066,-0.974,-0.180
1573801794738,2019-11-15T15.09.54.738,0.761,0.065,-0.975,-0.183
1573801794749,2019-11-15T15.09.54.749,0.772,0.068,-0.975,-0.182
1573801794759,2019-11-15T15.09.54.759,0.782,0.065,-0.974,-0.179
1573801794769,2019-11-15T15.09.54.769,0.792,0.064,-0.975,-0.178
1573801794779,2019-11-15T15.09.54.779,0.802,0.065,-0.975,-0.182
1573801794790,2019-11-15T15.09.54.790,0.813,0.063,-0.974,-0.181
1573801794800,2019-11-15T15.09.54.800,0.823,0.063,-0.974,-0.185
1573801794810,2019-11-15T15.09.54.810,0.833,0.065,-0.977,-0.182
1573801794820,2019-11-15T15.09.54.820,0.843,0.068,-0.975,-0.183
1573801794831,2019-11-15T15.09.54.831,0.854,0.067,-0.974,-0.182
1573801794841,2019-11-15T15.09.54.841,0.864,0.065,-0.975,-0.181
1573801794851,2019-11-15T15.09.54.851,0.874,0.062,-0.973,-0.184
1573801794861,2019-11-15T15.09.54.861,0.884,0.061,-0.970,-0.185
1573801794872,2019-11-15T15.09.54.872,0.895,0.060,-0.970,-0.183
1573801794880,2019-11-15T15.09.54.880,0.903,0.061,-0.976,-0.184
1573801794891,2019-11-15T15.09.54.891,0.914,0.060,-0.979,-0.184
1573801794901,2019-11-15T15.09.54.901,0.924,0.065,-0.976,-0.182
1573801794911,2019-11-15T15.09.54.911,0.934,0.068,-0.973,-0.183
1573801794921,2019-11-15T15.09.54.921,0.944,0.065,-0.973,-0.183
1573801794932,2019-11-15T15.09.54.932,0.955,0.062,-0.973,-0.180
1573801794942,2019-11-15T15.09.54.942,0.965,0.065,-0.975,-0.182
1573801794952,2019-11-15T15.09.54.952,0.975,0.063,-0.976,-0.182
1573801794962,2019-11-15T15.09.54.962,0.985,0.061,-0.975,-0.182
1573801794973,2019-11-15T15.09.54.973,0.996,0.058,-0.971,-0.185
1573801794983,2019-11-15T15.09.54.983,1.006,0.062,-0.975,-0.182
1573801794993,2019-11-15T15.09.54.993,1.016,0.065,-0.974,-0.180
1573801795003,2019-11-15T15.09.55.003,1.026,0.063,-0.974,-0.182
1573801795014,2019-11-15T15.09.55.014,1.037,0.065,-0.973,-0.183
1573801795024,2019-11-15T15.09.55.024,1.047,0.068,-0.972,-0.181
1573801795034,2019-11-15T15.09.55.034,1.057,0.064,-0.976,-0.181
1573801795043,2019-11-15T15.09.55.043,1.066,0.062,-0.974,-0.178
1573801795053,2019-11-15T15.09.55.053,1.076,0.060,-0.973,-0.179
1573801795063,2019-11-15T15.09.55.063,1.086,0.058,-0.973,-0.184
1573801795074,2019-11-15T15.09.55.074,1.097,0.065,-0.976,-0.182
1573801795084,2019-11-15T15.09.55.084,1.107,0.071,-0.976,-0.180
