epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801793105,2019-11-15T15.09.53.105,0.000,-0.000039937,0.000039188,-0.000019375
1573801793144,2019-11-15T15.09.53.144,0.039,-0.000041437,0.000039937,-0.000019375
1573801793184,2019-11-15T15.09.53.184,0.079,-0.000039562,0.000039562,-0.000018625
1573801793222,2019-11-15T15.09.53.222,0.117,-0.000041812,0.000039937,-0.000018625
1573801793261,2019-11-15T15.09.53.261,0.156,-0.000042125,0.000041062,-0.000018188
1573801793301,2019-11-15T15.09.53.301,0.196,-0.000040313,0.000038438,-0.000019375
1573801793339,2019-11-15T15.09.53.339,0.234,-0.000042125,0.000040688,-0.000018250
1573801793379,2019-11-15T15.09.53.379,0.274,-0.000042125,0.000039562,-0.000017812
1573801793418,2019-11-15T15.09.53.418,0.313,-0.000039188,0.000039188,-0.000018625
1573801793456,2019-11-15T15.09.53.456,0.351,-0.000039937,0.000040688,-0.000018250
1573801793496,2019-11-15T15.09.53.496,0.391,-0.000040313,0.000039562,-0.000018625
1573801793535,2019-11-15T15.09.53.535,0.430,-0.000039188,0.000039188,-0.000018625
1573801793573,2019-11-15T15.09.53.573,0.468,-0.000040688,0.000040688,-0.000018250
1573801793613,2019-11-15T15.09.53.613,0.508,-0.000040688,0.000039562,-0.000018625
1573801793652,2019-11-15T15.09.53.652,0.547,-0.000041062,0.000041062,-0.000017437
1573801793691,2019-11-15T15.09.53.691,0.586,-0.000040688,0.000039188,-0.000019000
1573801793730,2019-11-15T15.09.53.730,0.625,-0.000042500,0.000040313,-0.000019000
1573801793770,2019-11-15T15.09.53.770,0.665,-0.000039937,0.000039188,-0.000018625
1573801793808,2019-11-15T15.09.53.808,0.703,-0.000039188,0.000039937,-0.000018625
1573801793847,2019-11-15T15.09.53.847,0.742,-0.000041062,0.000039562,-0.000019000
1573801793887,2019-11-15T15.09.53.887,0.782,-0.000038125,0.000039562,-0.000018625
1573801793925,2019-11-15T15.09.53.925,0.820,-0.000039937,0.000039937,-0.000019812
1573801793964,2019-11-15T15.09.53.964,0.859,-0.000041437,0.000039562,-0.000019438
1573801794004,2019-11-15T15.09.54.004,0.899,-0.000040688,0.000039188,-0.000019812
1573801794042,2019-11-15T15.09.54.042,0.937,-0.000041437,0.000039562,-0.000018625
1573801794082,2019-11-15T15.09.54.082,0.977,-0.000039188,0.000039188,-0.000018625
1573801794121,2019-11-15T15.09.54.121,1.016,-0.000041812,0.000039188,-0.000018625
1573801794159,2019-11-15T15.09.54.159,1.054,-0.000039937,0.000039188,-0.000018250
1573801794199,2019-11-15T15.09.54.199,1.094,-0.000041437,0.000039562,-0.000018625
1573801794238,2019-11-15T15.09.54.238,1.133,-0.000040313,0.000040688,-0.000017437
1573801794276,2019-11-15T15.09.54.276,1.171,-0.000040688,0.000039562,-0.000018625
1573801794316,2019-11-15T15.09.54.316,1.211,-0.000040688,0.000038438,-0.000018625
1573801794356,2019-11-15T15.09.54.356,1.251,-0.000041062,0.000039562,-0.000017812
1573801794394,2019-11-15T15.09.54.394,1.289,-0.000042875,0.000040313,-0.000018250
1573801794433,2019-11-15T15.09.54.433,1.328,-0.000040313,0.000038813,-0.000019812
1573801794473,2019-11-15T15.09.54.473,1.368,-0.000040313,0.000039937,-0.000018625
1573801794511,2019-11-15T15.09.54.511,1.406,-0.000040688,0.000038438,-0.000019000
1573801794550,2019-11-15T15.09.54.550,1.445,-0.000042188,0.000039937,-0.000018625
1573801794590,2019-11-15T15.09.54.590,1.485,-0.000041062,0.000039562,-0.000019438
1573801794628,2019-11-15T15.09.54.628,1.523,-0.000039937,0.000038813,-0.000018625
1573801794668,2019-11-15T15.09.54.668,1.563,-0.000040313,0.000039562,-0.000017437
1573801794707,2019-11-15T15.09.54.707,1.602,-0.000038813,0.000038813,-0.000019438
1573801794745,2019-11-15T15.09.54.745,1.640,-0.000040688,0.000039188,-0.000019000
1573801794785,2019-11-15T15.09.54.785,1.680,-0.000041437,0.000038438,-0.000019812
1573801794824,2019-11-15T15.09.54.824,1.719,-0.000041437,0.000039188,-0.000017812
1573801794862,2019-11-15T15.09.54.862,1.757,-0.000039937,0.000039937,-0.000017812
1573801794902,2019-11-15T15.09.54.902,1.797,-0.000041062,0.000039188,-0.000018250
1573801794940,2019-11-15T15.09.54.940,1.835,-0.000040688,0.000039562,-0.000018625
1573801794980,2019-11-15T15.09.54.980,1.875,-0.000041062,0.000038125,-0.000019438
1573801795019,2019-11-15T15.09.55.019,1.914,-0.000040688,0.000039562,-0.000017812
1573801795057,2019-11-15T15.09.55.057,1.952,-0.000040688,0.000038125,-0.000019000
1573801795097,2019-11-15T15.09.55.097,1.992,-0.000040313,0.000039188,-0.000019812
1573801795136,2019-11-15T15.09.55.136,2.031,-0.000038813,0.000039188,-0.000019812
1573801795174,2019-11-15T15.09.55.174,2.069,-0.000039937,0.000038813,-0.000018625
1573801795214,2019-11-15T15.09.55.214,2.109,-0.000041437,0.000040313,-0.000018625
1573801795254,2019-11-15T15.09.55.254,2.149,-0.000040313,0.000039188,-0.000018250
1573801795292,2019-11-15T15.09.55.292,2.187,-0.000040688,0.000040688,-0.000018625
1573801795331,2019-11-15T15.09.55.331,2.226,-0.000041437,0.000039937,-0.000018625
1573801795371,2019-11-15T15.09.55.371,2.266,-0.000041437,0.000039188,-0.000019000
1573801795409,2019-11-15T15.09.55.409,2.304,-0.000039937,0.000039188,-0.000019438
1573801795448,2019-11-15T15.09.55.448,2.343,-0.000040688,0.000039562,-0.000018250
1573801795488,2019-11-15T15.09.55.488,2.383,-0.000039188,0.000039562,-0.000019438
1573801795526,2019-11-15T15.09.55.526,2.421,-0.000041812,0.000039188,-0.000018625
1573801795566,2019-11-15T15.09.55.566,2.461,-0.000040313,0.000038125,-0.000018625
1573801795605,2019-11-15T15.09.55.605,2.500,-0.000039937,0.000038813,-0.000018625
1573801795643,2019-11-15T15.09.55.643,2.538,-0.000039937,0.000039937,-0.000017812
1573801795683,2019-11-15T15.09.55.683,2.578,-0.000041812,0.000039562,-0.000019000
1573801795722,2019-11-15T15.09.55.722,2.617,-0.000041062,0.000040313,-0.000018250
1573801795760,2019-11-15T15.09.55.760,2.655,-0.000041437,0.000039937,-0.000017812
1573801795800,2019-11-15T15.09.55.800,2.695,-0.000041437,0.000038813,-0.000018625
1573801795839,2019-11-15T15.09.55.839,2.734,-0.000040688,0.000039562,-0.000019000
1573801795878,2019-11-15T15.09.55.878,2.773,-0.000039562,0.000040313,-0.000017812
1573801795917,2019-11-15T15.09.55.917,2.812,-0.000039562,0.000040313,-0.000018250
1573801795957,2019-11-15T15.09.55.957,2.852,-0.000039937,0.000039188,-0.000019438
1573801795995,2019-11-15T15.09.55.995,2.890,-0.000040313,0.000039562,-0.000019812
1573801796034,2019-11-15T15.09.56.034,2.929,-0.000040313,0.000039188,-0.000019000
1573801796074,2019-11-15T15.09.56.074,2.969,-0.000039562,0.000040313,-0.000019438
1573801796112,2019-11-15T15.09.56.112,3.007,-0.000039562,0.000040688,-0.000018625
1573801796151,2019-11-15T15.09.56.151,3.046,-0.000041437,0.000039562,-0.000017812
1573801796191,2019-11-15T15.09.56.191,3.086,-0.000039937,0.000040313,-0.000018625
1573801796229,2019-11-15T15.09.56.229,3.124,-0.000039937,0.000039937,-0.000017437
1573801796269,2019-11-15T15.09.56.269,3.164,-0.000040313,0.000040688,-0.000017812
1573801796308,2019-11-15T15.09.56.308,3.203,-0.000041812,0.000040688,-0.000019438
1573801796346,2019-11-15T15.09.56.346,3.241,-0.000040313,0.000039937,-0.000019438
1573801796386,2019-11-15T15.09.56.386,3.281,-0.000040313,0.000040688,-0.000017812
1573801796425,2019-11-15T15.09.56.425,3.320,-0.000040688,0.000039937,-0.000019000
1573801796463,2019-11-15T15.09.56.463,3.358,-0.000041437,0.000039937,-0.000018625
1573801796503,2019-11-15T15.09.56.503,3.398,-0.000041062,0.000039188,-0.000019812
1573801796543,2019-11-15T15.09.56.543,3.438,-0.000041062,0.000039188,-0.000018625
1573801796581,2019-11-15T15.09.56.581,3.476,-0.000040313,0.000039562,-0.000018625
1573801796620,2019-11-15T15.09.56.620,3.515,-0.000041062,0.000039937,-0.000019000
1573801796660,2019-11-15T15.09.56.660,3.555,-0.000041062,0.000039937,-0.000018250
1573801796698,2019-11-15T15.09.56.698,3.593,-0.000039937,0.000039562,-0.000019438
