epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801797208,2019-11-15T15.09.57.208,0.000,-0.157,-1.047,0.062
1573801797219,2019-11-15T15.09.57.219,0.011,-0.157,-1.049,0.070
1573801797229,2019-11-15T15.09.57.229,0.021,-0.148,-1.043,0.075
1573801797239,2019-11-15T15.09.57.239,0.031,-0.137,-1.043,0.075
1573801797249,2019-11-15T15.09.57.249,0.041,-0.146,-1.042,0.081
1573801797260,2019-11-15T15.09.57.260,0.052,-0.157,-1.038,0.075
1573801797268,2019-11-15T15.09.57.268,0.060,-0.167,-1.035,0.075
1573801797279,2019-11-15T15.09.57.279,0.071,-0.181,-1.032,0.074
1573801797289,2019-11-15T15.09.57.289,0.081,-0.188,-1.032,0.068
1573801797299,2019-11-15T15.09.57.299,0.091,-0.177,-1.036,0.067
1573801797309,2019-11-15T15.09.57.309,0.101,-0.168,-1.038,0.069
1573801797320,2019-11-15T15.09.57.320,0.112,-0.172,-1.038,0.070
1573801797330,2019-11-15T15.09.57.330,0.122,-0.173,-1.035,0.068
1573801797340,2019-11-15T15.09.57.340,0.132,-0.181,-1.035,0.067
1573801797350,2019-11-15T15.09.57.350,0.142,-0.184,-1.045,0.064
1573801797361,2019-11-15T15.09.57.361,0.153,-0.181,-1.046,0.055
1573801797371,2019-11-15T15.09.57.371,0.163,-0.189,-1.041,0.053
1573801797381,2019-11-15T15.09.57.381,0.173,-0.191,-1.035,0.054
1573801797391,2019-11-15T15.09.57.391,0.183,-0.177,-1.028,0.054
1573801797402,2019-11-15T15.09.57.402,0.194,-0.169,-1.025,0.058
1573801797412,2019-11-15T15.09.57.412,0.204,-0.168,-1.026,0.062
1573801797422,2019-11-15T15.09.57.422,0.214,-0.171,-1.032,0.063
1573801797432,2019-11-15T15.09.57.432,0.224,-0.169,-1.038,0.060
1573801797443,2019-11-15T15.09.57.443,0.235,-0.176,-1.037,0.056
1573801797451,2019-11-15T15.09.57.451,0.243,-0.191,-1.031,0.058
1573801797462,2019-11-15T15.09.57.462,0.254,-0.187,-1.030,0.059
1573801797472,2019-11-15T15.09.57.472,0.264,-0.171,-1.037,0.056
1573801797482,2019-11-15T15.09.57.482,0.274,-0.166,-1.040,0.059
1573801797492,2019-11-15T15.09.57.492,0.284,-0.169,-1.034,0.066
1573801797503,2019-11-15T15.09.57.503,0.295,-0.174,-1.030,0.072
1573801797513,2019-11-15T15.09.57.513,0.305,-0.172,-1.034,0.075
1573801797523,2019-11-15T15.09.57.523,0.315,-0.165,-1.038,0.074
1573801797533,2019-11-15T15.09.57.533,0.325,-0.166,-1.044,0.071
1573801797544,2019-11-15T15.09.57.544,0.336,-0.168,-1.048,0.072
1573801797554,2019-11-15T15.09.57.554,0.346,-0.175,-1.040,0.071
1573801797564,2019-11-15T15.09.57.564,0.356,-0.175,-1.032,0.069
1573801797574,2019-11-15T15.09.57.574,0.366,-0.165,-1.031,0.072
1573801797585,2019-11-15T15.09.57.585,0.377,-0.165,-1.032,0.074
1573801797595,2019-11-15T15.09.57.595,0.387,-0.178,-1.028,0.073
1573801797605,2019-11-15T15.09.57.605,0.397,-0.181,-1.035,0.075
1573801797615,2019-11-15T15.09.57.615,0.407,-0.175,-1.044,0.070
1573801797624,2019-11-15T15.09.57.624,0.416,-0.177,-1.040,0.064
1573801797635,2019-11-15T15.09.57.635,0.427,-0.183,-1.038,0.060
1573801797645,2019-11-15T15.09.57.645,0.437,-0.174,-1.041,0.060
1573801797655,2019-11-15T15.09.57.655,0.447,-0.166,-1.044,0.061
1573801797665,2019-11-15T15.09.57.665,0.457,-0.167,-1.041,0.063
1573801797676,2019-11-15T15.09.57.676,0.468,-0.176,-1.036,0.066
1573801797686,2019-11-15T15.09.57.686,0.478,-0.177,-1.031,0.068
1573801797696,2019-11-15T15.09.57.696,0.488,-0.180,-1.031,0.065
1573801797706,2019-11-15T15.09.57.706,0.498,-0.192,-1.027,0.062
1573801797717,2019-11-15T15.09.57.717,0.509,-0.184,-1.029,0.062
1573801797727,2019-11-15T15.09.57.727,0.519,-0.171,-1.032,0.066
1573801797737,2019-11-15T15.09.57.737,0.529,-0.164,-1.028,0.065
