epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801797203,2019-11-15T15.09.57.203,0.000,-0.095,0.878,-0.123
1573801797213,2019-11-15T15.09.57.213,0.010,-0.104,0.894,-0.122
1573801797222,2019-11-15T15.09.57.222,0.019,-0.111,0.895,-0.119
1573801797232,2019-11-15T15.09.57.232,0.029,-0.101,0.892,-0.113
1573801797243,2019-11-15T15.09.57.243,0.040,-0.100,0.895,-0.114
1573801797253,2019-11-15T15.09.57.253,0.050,-0.091,0.893,-0.110
1573801797263,2019-11-15T15.09.57.263,0.060,-0.094,0.890,-0.107
1573801797274,2019-11-15T15.09.57.274,0.071,-0.099,0.885,-0.101
1573801797284,2019-11-15T15.09.57.284,0.081,-0.117,0.889,-0.113
1573801797294,2019-11-15T15.09.57.294,0.091,-0.133,0.894,-0.131
1573801797304,2019-11-15T15.09.57.304,0.101,-0.126,0.888,-0.139
1573801797315,2019-11-15T15.09.57.315,0.112,-0.120,0.889,-0.132
1573801797323,2019-11-15T15.09.57.323,0.120,-0.111,0.896,-0.112
1573801797334,2019-11-15T15.09.57.334,0.131,-0.099,0.900,-0.105
1573801797344,2019-11-15T15.09.57.344,0.141,-0.088,0.900,-0.099
1573801797354,2019-11-15T15.09.57.354,0.151,-0.092,0.902,-0.103
1573801797364,2019-11-15T15.09.57.364,0.161,-0.113,0.899,-0.123
1573801797375,2019-11-15T15.09.57.375,0.172,-0.125,0.895,-0.135
1573801797385,2019-11-15T15.09.57.385,0.182,-0.123,0.895,-0.124
1573801797395,2019-11-15T15.09.57.395,0.192,-0.121,0.896,-0.125
1573801797405,2019-11-15T15.09.57.405,0.202,-0.100,0.894,-0.114
1573801797416,2019-11-15T15.09.57.416,0.213,-0.086,0.893,-0.098
1573801797424,2019-11-15T15.09.57.424,0.221,-0.081,0.896,-0.099
1573801797435,2019-11-15T15.09.57.435,0.232,-0.094,0.895,-0.108
1573801797445,2019-11-15T15.09.57.445,0.242,-0.113,0.884,-0.118
1573801797455,2019-11-15T15.09.57.455,0.252,-0.131,0.892,-0.133
1573801797465,2019-11-15T15.09.57.465,0.262,-0.128,0.903,-0.135
1573801797476,2019-11-15T15.09.57.476,0.273,-0.108,0.900,-0.127
1573801797486,2019-11-15T15.09.57.486,0.283,-0.093,0.893,-0.109
1573801797496,2019-11-15T15.09.57.496,0.293,-0.084,0.896,-0.092
1573801797506,2019-11-15T15.09.57.506,0.303,-0.091,0.899,-0.102
1573801797517,2019-11-15T15.09.57.517,0.314,-0.100,0.901,-0.118
1573801797527,2019-11-15T15.09.57.527,0.324,-0.111,0.903,-0.125
1573801797536,2019-11-15T15.09.57.536,0.333,-0.130,0.901,-0.131
1573801797546,2019-11-15T15.09.57.546,0.343,-0.129,0.892,-0.128
1573801797556,2019-11-15T15.09.57.556,0.353,-0.105,0.886,-0.125
1573801797566,2019-11-15T15.09.57.566,0.363,-0.090,0.890,-0.115
1573801797577,2019-11-15T15.09.57.577,0.374,-0.091,0.892,-0.101
1573801797587,2019-11-15T15.09.57.587,0.384,-0.098,0.892,-0.096
1573801797597,2019-11-15T15.09.57.597,0.394,-0.107,0.897,-0.103
1573801797607,2019-11-15T15.09.57.607,0.404,-0.113,0.898,-0.109
1573801797618,2019-11-15T15.09.57.618,0.415,-0.120,0.894,-0.117
1573801797628,2019-11-15T15.09.57.628,0.425,-0.114,0.901,-0.122
1573801797637,2019-11-15T15.09.57.637,0.434,-0.114,0.913,-0.127
1573801797647,2019-11-15T15.09.57.647,0.444,-0.132,0.915,-0.135
1573801797657,2019-11-15T15.09.57.657,0.454,-0.135,0.900,-0.137
1573801797668,2019-11-15T15.09.57.668,0.465,-0.121,0.888,-0.131
1573801797678,2019-11-15T15.09.57.678,0.475,-0.111,0.888,-0.115
1573801797688,2019-11-15T15.09.57.688,0.485,-0.109,0.882,-0.104
1573801797698,2019-11-15T15.09.57.698,0.495,-0.098,0.877,-0.098
1573801797709,2019-11-15T15.09.57.709,0.506,-0.102,0.891,-0.103
1573801797719,2019-11-15T15.09.57.719,0.516,-0.108,0.895,-0.111
1573801797729,2019-11-15T15.09.57.729,0.526,-0.101,0.888,-0.121
1573801797738,2019-11-15T15.09.57.738,0.535,-0.095,0.888,-0.130
1573801797748,2019-11-15T15.09.57.748,0.545,-0.091,0.894,-0.130
1573801797758,2019-11-15T15.09.57.758,0.555,-0.082,0.891,-0.122
1573801797769,2019-11-15T15.09.57.769,0.566,-0.083,0.901,-0.114
1573801797779,2019-11-15T15.09.57.779,0.576,-0.093,0.904,-0.117
1573801797789,2019-11-15T15.09.57.789,0.586,-0.110,0.905,-0.119
1573801797799,2019-11-15T15.09.57.799,0.596,-0.127,0.900,-0.118
1573801797810,2019-11-15T15.09.57.810,0.607,-0.135,0.897,-0.126
1573801797820,2019-11-15T15.09.57.820,0.617,-0.122,0.896,-0.123
1573801797830,2019-11-15T15.09.57.830,0.627,-0.106,0.896,-0.121
1573801797839,2019-11-15T15.09.57.839,0.636,-0.088,0.885,-0.109
1573801797849,2019-11-15T15.09.57.849,0.646,-0.081,0.884,-0.101
1573801797859,2019-11-15T15.09.57.859,0.656,-0.083,0.891,-0.096
1573801797870,2019-11-15T15.09.57.870,0.667,-0.091,0.894,-0.094
1573801797880,2019-11-15T15.09.57.880,0.677,-0.112,0.907,-0.108
1573801797890,2019-11-15T15.09.57.890,0.687,-0.122,0.901,-0.118
1573801797900,2019-11-15T15.09.57.900,0.697,-0.125,0.891,-0.119
1573801797911,2019-11-15T15.09.57.911,0.708,-0.124,0.891,-0.127
1573801797921,2019-11-15T15.09.57.921,0.718,-0.110,0.890,-0.124
1573801797931,2019-11-15T15.09.57.931,0.728,-0.113,0.885,-0.114
1573801797940,2019-11-15T15.09.57.940,0.737,-0.112,0.886,-0.115
1573801797950,2019-11-15T15.09.57.950,0.747,-0.106,0.900,-0.115
1573801797961,2019-11-15T15.09.57.961,0.758,-0.111,0.910,-0.122
1573801797971,2019-11-15T15.09.57.971,0.768,-0.103,0.901,-0.118
1573801797981,2019-11-15T15.09.57.981,0.778,-0.101,0.891,-0.109
1573801797991,2019-11-15T15.09.57.991,0.788,-0.101,0.891,-0.111
1573801798002,2019-11-15T15.09.58.002,0.799,-0.101,0.896,-0.114
1573801798012,2019-11-15T15.09.58.012,0.809,-0.113,0.894,-0.122
1573801798022,2019-11-15T15.09.58.022,0.819,-0.120,0.887,-0.129
1573801798032,2019-11-15T15.09.58.032,0.829,-0.115,0.892,-0.130
1573801798043,2019-11-15T15.09.58.043,0.840,-0.104,0.897,-0.117
1573801798051,2019-11-15T15.09.58.051,0.848,-0.091,0.899,-0.103
1573801798062,2019-11-15T15.09.58.062,0.859,-0.088,0.896,-0.100
1573801798072,2019-11-15T15.09.58.072,0.869,-0.087,0.901,-0.097
1573801798082,2019-11-15T15.09.58.082,0.879,-0.089,0.901,-0.101
1573801798092,2019-11-15T15.09.58.092,0.889,-0.097,0.894,-0.117
1573801798103,2019-11-15T15.09.58.103,0.900,-0.096,0.896,-0.125
1573801798113,2019-11-15T15.09.58.113,0.910,-0.109,0.898,-0.126
1573801798123,2019-11-15T15.09.58.123,0.920,-0.113,0.889,-0.120
1573801798133,2019-11-15T15.09.58.133,0.930,-0.116,0.877,-0.111
1573801798144,2019-11-15T15.09.58.144,0.941,-0.123,0.881,-0.109
1573801798152,2019-11-15T15.09.58.152,0.949,-0.117,0.883,-0.111
1573801798163,2019-11-15T15.09.58.163,0.960,-0.118,0.882,-0.110
1573801798173,2019-11-15T15.09.58.173,0.970,-0.125,0.891,-0.115
1573801798183,2019-11-15T15.09.58.183,0.980,-0.129,0.904,-0.117
1573801798193,2019-11-15T15.09.58.193,0.990,-0.127,0.917,-0.115
1573801798204,2019-11-15T15.09.58.204,1.001,-0.138,0.917,-0.130
1573801798214,2019-11-15T15.09.58.214,1.011,-0.131,0.901,-0.136
1573801798224,2019-11-15T15.09.58.224,1.021,-0.116,0.886,-0.133
1573801798234,2019-11-15T15.09.58.234,1.031,-0.105,0.883,-0.132
1573801798245,2019-11-15T15.09.58.245,1.042,-0.081,0.890,-0.114
1573801798253,2019-11-15T15.09.58.253,1.050,-0.083,0.897,-0.099
1573801798264,2019-11-15T15.09.58.264,1.061,-0.103,0.896,-0.104
1573801798274,2019-11-15T15.09.58.274,1.071,-0.119,0.885,-0.111
1573801798284,2019-11-15T15.09.58.284,1.081,-0.127,0.885,-0.111
1573801798295,2019-11-15T15.09.58.295,1.092,-0.118,0.900,-0.114
1573801798305,2019-11-15T15.09.58.305,1.102,-0.100,0.909,-0.113
1573801798315,2019-11-15T15.09.58.315,1.112,-0.089,0.905,-0.101
1573801798325,2019-11-15T15.09.58.325,1.122,-0.096,0.902,-0.101
