epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801794308,2019-11-15T15.09.54.308,0.000,-2.195,-1.037,3.110
1573801794319,2019-11-15T15.09.54.319,0.011,-2.134,-1.463,2.988
1573801794329,2019-11-15T15.09.54.329,0.021,-2.256,-1.220,3.171
1573801794339,2019-11-15T15.09.54.339,0.031,-2.195,-0.671,2.988
1573801794349,2019-11-15T15.09.54.349,0.041,-2.317,1.159,2.866
1573801794360,2019-11-15T15.09.54.360,0.052,-2.378,2.378,2.805
1573801794370,2019-11-15T15.09.54.370,0.062,-2.439,1.890,2.683
1573801794380,2019-11-15T15.09.54.380,0.072,-2.073,0.854,2.256
1573801794390,2019-11-15T15.09.54.390,0.082,-1.463,0.305,1.585
1573801794399,2019-11-15T15.09.54.399,0.091,-1.280,0.854,0.793
1573801794410,2019-11-15T15.09.54.410,0.102,-0.732,0.793,0.122
1573801794420,2019-11-15T15.09.54.420,0.112,-0.366,-0.366,-0.061
1573801794430,2019-11-15T15.09.54.430,0.122,0.061,-1.646,0.000
1573801794440,2019-11-15T15.09.54.440,0.132,0.061,-1.159,-0.183
1573801794451,2019-11-15T15.09.54.451,0.143,0.000,0.549,-0.061
1573801794461,2019-11-15T15.09.54.461,0.153,-0.244,2.439,-0.061
1573801794471,2019-11-15T15.09.54.471,0.163,-0.671,2.927,-0.061
1573801794481,2019-11-15T15.09.54.481,0.173,-0.793,2.378,0.122
1573801794492,2019-11-15T15.09.54.492,0.184,-0.732,1.463,0.183
1573801794502,2019-11-15T15.09.54.502,0.194,-0.427,1.220,0.305
1573801794511,2019-11-15T15.09.54.511,0.203,-0.061,2.256,0.366
1573801794521,2019-11-15T15.09.54.521,0.213,0.305,3.415,-0.061
1573801794531,2019-11-15T15.09.54.531,0.223,0.976,4.146,-0.488
1573801794541,2019-11-15T15.09.54.541,0.233,1.341,3.415,-1.037
1573801794552,2019-11-15T15.09.54.552,0.244,1.463,2.683,-1.341
1573801794562,2019-11-15T15.09.54.562,0.254,1.585,1.707,-1.220
1573801794572,2019-11-15T15.09.54.572,0.264,1.524,0.793,-1.585
1573801794582,2019-11-15T15.09.54.582,0.274,1.707,0.671,-2.256
1573801794593,2019-11-15T15.09.54.593,0.285,1.951,1.890,-2.561
1573801794603,2019-11-15T15.09.54.603,0.295,1.829,3.232,-2.500
1573801794612,2019-11-15T15.09.54.612,0.304,1.585,4.329,-1.890
1573801794622,2019-11-15T15.09.54.622,0.314,1.220,4.878,-0.854
1573801794632,2019-11-15T15.09.54.632,0.324,0.427,4.085,0.305
1573801794642,2019-11-15T15.09.54.642,0.334,-0.305,2.012,0.915
1573801794653,2019-11-15T15.09.54.653,0.345,-0.549,0.549,1.098
1573801794663,2019-11-15T15.09.54.663,0.355,-0.488,0.549,0.549
1573801794673,2019-11-15T15.09.54.673,0.365,-0.183,0.915,0.183
1573801794683,2019-11-15T15.09.54.683,0.375,-0.244,0.793,-0.122
1573801794694,2019-11-15T15.09.54.694,0.386,-0.305,0.793,-0.183
1573801794704,2019-11-15T15.09.54.704,0.396,-0.732,0.549,0.427
1573801794714,2019-11-15T15.09.54.714,0.406,-0.976,-0.244,1.280
1573801794723,2019-11-15T15.09.54.723,0.415,-1.341,-1.829,2.195
1573801794733,2019-11-15T15.09.54.733,0.425,-1.646,-2.256,2.439
1573801794744,2019-11-15T15.09.54.744,0.436,-1.646,-0.976,2.012
1573801794754,2019-11-15T15.09.54.754,0.446,-1.829,1.341,1.402
1573801794764,2019-11-15T15.09.54.764,0.456,-1.890,3.354,0.915
1573801794774,2019-11-15T15.09.54.774,0.466,-2.134,4.146,1.037
1573801794785,2019-11-15T15.09.54.785,0.477,-2.012,3.232,1.280
1573801794795,2019-11-15T15.09.54.795,0.487,-1.707,2.195,0.915
