18.752064,-1927.505615,87.517334,
18.757240,-1927.518066,87.511497,
18.740238,-1927.520996,87.512756,
18.726141,-1927.521118,87.511620,
18.746468,-1927.513916,87.493698,
18.768524,-1927.471069,87.474968,
18.770819,-1927.426025,87.486504,
18.765648,-1927.409058,87.497185,
18.754364,-1927.419556,87.493446,
18.735147,-1927.441406,87.499237,
18.727064,-1927.450562,87.504387,
18.728079,-1927.454224,87.508705,
18.738613,-1927.468506,87.522957,
18.751219,-1927.474121,87.543976,
18.731136,-1927.463745,87.561378,
18.709606,-1927.455933,87.564453,
18.725843,-1927.437134,87.560341,
18.739426,-1927.424805,87.558884,
18.729441,-1927.448364,87.578125,
18.730701,-1927.468384,87.589989,
18.737146,-1927.464355,87.582542,
18.750772,-1927.477783,87.578629,
18.760553,-1927.492920,87.567543,
18.751617,-1927.496216,87.566666,
18.727919,-1927.486816,87.576057,
18.709061,-1927.463745,87.571373,
18.698135,-1927.457275,87.559067,
18.706516,-1927.464966,87.545425,
18.720381,-1927.484009,87.561363,
18.732491,-1927.482910,87.563583,
18.727531,-1927.471802,87.554375,
18.731863,-1927.487183,87.550255,
18.753408,-1927.500732,87.533951,
18.765980,-1927.501343,87.530296,
18.748280,-1927.511230,87.558029,
18.729050,-1927.518311,87.566277,
18.722124,-1927.522949,87.567955,
18.749207,-1927.505493,87.564194,
18.786797,-1927.471680,87.550255,
18.779936,-1927.467163,87.556633,
18.754463,-1927.482300,87.564896,
18.756390,-1927.485596,87.583832,
18.781273,-1927.467896,87.583344,
18.803068,-1927.448486,87.569496,
18.809385,-1927.444092,87.556168,
18.774857,-1927.482056,87.562149,
18.733667,-1927.520630,87.578064,
18.749023,-1927.505005,87.575943,
18.790325,-1927.468262,87.548965,
18.802563,-1927.452026,87.539253,
18.794134,-1927.462402,87.561180,
18.782114,-1927.488525,87.585258,
18.786728,-1927.489258,87.587166,
18.814577,-1927.457275,87.574898,
18.834904,-1927.434082,87.565903,
18.829235,-1927.437866,87.567360,
18.813841,-1927.448853,87.572861,
18.794582,-1927.452881,87.579201,
18.776880,-1927.456787,87.589981,
18.773695,-1927.469360,87.596771,
18.793247,-1927.471191,87.603371,
18.799860,-1927.470093,87.625206,
18.794426,-1927.459106,87.631454,
18.806515,-1927.434570,87.619843,
18.828711,-1927.414551,87.622894,
18.838787,-1927.414307,87.638268,
18.839987,-1927.417969,87.647438,
18.844673,-1927.414307,87.649254,
18.859730,-1927.395508,87.641693,
18.879469,-1927.373413,87.616234,
18.886904,-1927.371460,87.608078,
18.877098,-1927.396362,87.632370,
18.868744,-1927.425171,87.668411,
