epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804787113,2019-11-15T15.59.47.113,0.000,0.427,-0.671,0.488
1573804787123,2019-11-15T15.59.47.123,0.010,0.305,-0.549,0.732
1573804787134,2019-11-15T15.59.47.134,0.021,0.427,-0.915,0.183
1573804787144,2019-11-15T15.59.47.144,0.031,0.244,-0.915,0.305
1573804787154,2019-11-15T15.59.47.154,0.041,0.305,-0.244,0.488
1573804787163,2019-11-15T15.59.47.163,0.050,0.366,0.244,0.427
1573804787173,2019-11-15T15.59.47.173,0.060,0.305,0.061,0.366
1573804787183,2019-11-15T15.59.47.183,0.070,0.305,-0.305,0.122
1573804787194,2019-11-15T15.59.47.194,0.081,0.366,-0.671,-0.122
1573804787204,2019-11-15T15.59.47.204,0.091,0.366,-0.915,-0.061
1573804787214,2019-11-15T15.59.47.214,0.101,0.244,-0.854,-0.061
1573804787224,2019-11-15T15.59.47.224,0.111,0.305,-0.488,0.000
1573804787235,2019-11-15T15.59.47.235,0.122,0.305,0.122,0.183
1573804787245,2019-11-15T15.59.47.245,0.132,0.366,0.000,0.183
1573804787255,2019-11-15T15.59.47.255,0.142,0.183,-0.183,0.122
1573804787265,2019-11-15T15.59.47.265,0.152,0.244,-0.549,-0.061
1573804787276,2019-11-15T15.59.47.276,0.163,0.305,-1.524,-0.305
1573804787286,2019-11-15T15.59.47.286,0.173,0.244,-1.646,-0.427
1573804787296,2019-11-15T15.59.47.296,0.183,0.244,-0.976,-0.366
1573804787306,2019-11-15T15.59.47.306,0.193,0.183,-0.671,-0.366
1573804787317,2019-11-15T15.59.47.317,0.204,0.122,-0.854,-0.244
1573804787325,2019-11-15T15.59.47.325,0.212,0.122,-1.280,-0.427
1573804787336,2019-11-15T15.59.47.336,0.223,-0.061,-2.073,-0.427
1573804787346,2019-11-15T15.59.47.346,0.233,-0.061,-1.646,-0.244
1573804787356,2019-11-15T15.59.47.356,0.243,-0.122,-1.402,0.061
1573804787366,2019-11-15T15.59.47.366,0.253,-0.244,-1.098,0.061
1573804787377,2019-11-15T15.59.47.377,0.264,-0.183,-0.732,0.061
1573804787387,2019-11-15T15.59.47.387,0.274,-0.122,-0.610,0.183
1573804787397,2019-11-15T15.59.47.397,0.284,-0.061,-0.488,0.488
1573804787407,2019-11-15T15.59.47.407,0.294,0.000,0.000,0.671
1573804787418,2019-11-15T15.59.47.418,0.305,0.061,0.793,0.732
1573804787428,2019-11-15T15.59.47.428,0.315,0.122,1.402,0.915
1573804787438,2019-11-15T15.59.47.438,0.325,-0.122,2.134,1.037
1573804787448,2019-11-15T15.59.47.448,0.335,-0.244,2.500,1.220
1573804787459,2019-11-15T15.59.47.459,0.346,-0.122,2.500,1.707
1573804787469,2019-11-15T15.59.47.469,0.356,-0.244,3.110,2.439
1573804787479,2019-11-15T15.59.47.479,0.366,-0.366,3.780,2.988
1573804787488,2019-11-15T15.59.47.488,0.375,-0.671,4.390,3.171
1573804787498,2019-11-15T15.59.47.498,0.385,-1.037,2.134,2.988
1573804787509,2019-11-15T15.59.47.509,0.396,-1.159,-0.244,1.890
1573804787519,2019-11-15T15.59.47.519,0.406,-1.341,-2.317,0.915
1573804787529,2019-11-15T15.59.47.529,0.416,-1.220,-4.207,0.122
1573804787539,2019-11-15T15.59.47.539,0.426,-1.098,-3.902,-0.427
1573804787550,2019-11-15T15.59.47.550,0.437,-0.671,-2.866,-0.610
