epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804785385,2019-11-15T15.59.45.385,0.000,-0.122,1.220,1.341
1573804785396,2019-11-15T15.59.45.396,0.011,0.427,1.098,2.012
1573804785406,2019-11-15T15.59.45.406,0.021,0.732,2.561,0.549
1573804785416,2019-11-15T15.59.45.416,0.031,0.976,3.537,-1.463
1573804785426,2019-11-15T15.59.45.426,0.041,1.341,3.598,-2.500
1573804785437,2019-11-15T15.59.45.437,0.052,1.524,3.171,-2.805
1573804785447,2019-11-15T15.59.45.447,0.062,1.280,2.256,-2.500
1573804785457,2019-11-15T15.59.45.457,0.072,0.854,0.610,-1.524
1573804785467,2019-11-15T15.59.45.467,0.082,0.427,-0.732,-0.305
1573804785478,2019-11-15T15.59.45.478,0.093,0.061,-1.220,0.976
1573804785488,2019-11-15T15.59.45.488,0.103,-0.061,-0.732,1.585
1573804785498,2019-11-15T15.59.45.498,0.113,0.122,0.122,1.646
1573804785508,2019-11-15T15.59.45.508,0.123,0.305,1.037,1.098
1573804785519,2019-11-15T15.59.45.519,0.134,0.488,1.524,0.305
1573804785529,2019-11-15T15.59.45.529,0.144,0.488,1.159,-0.366
1573804785538,2019-11-15T15.59.45.538,0.153,0.366,0.122,-0.671
1573804785548,2019-11-15T15.59.45.548,0.163,0.000,-0.976,-0.732
1573804785558,2019-11-15T15.59.45.558,0.173,-0.183,-1.402,-0.305
1573804785568,2019-11-15T15.59.45.568,0.183,-0.183,-1.098,0.244
1573804785579,2019-11-15T15.59.45.579,0.194,-0.122,-0.488,0.488
1573804785589,2019-11-15T15.59.45.589,0.204,-0.061,0.366,0.305
1573804785599,2019-11-15T15.59.45.599,0.214,0.061,1.159,0.122
1573804785609,2019-11-15T15.59.45.609,0.224,0.183,0.793,-0.671
1573804785620,2019-11-15T15.59.45.620,0.235,0.244,0.061,-1.463
1573804785630,2019-11-15T15.59.45.630,0.245,0.244,0.244,-1.646
1573804785640,2019-11-15T15.59.45.640,0.255,0.671,1.402,-1.646
1573804785650,2019-11-15T15.59.45.650,0.265,0.793,2.927,-1.098
1573804785661,2019-11-15T15.59.45.661,0.276,0.427,3.537,-0.366
1573804785671,2019-11-15T15.59.45.671,0.286,0.061,2.744,0.000
1573804785681,2019-11-15T15.59.45.681,0.296,-0.183,1.585,-0.061
1573804785691,2019-11-15T15.59.45.691,0.306,-0.305,0.732,-0.488
1573804785702,2019-11-15T15.59.45.702,0.317,-0.305,0.183,-1.159
1573804785712,2019-11-15T15.59.45.712,0.327,-0.244,0.976,-1.463
1573804785721,2019-11-15T15.59.45.721,0.336,0.183,2.927,-1.220
1573804785731,2019-11-15T15.59.45.731,0.346,0.244,3.963,-0.854
1573804785741,2019-11-15T15.59.45.741,0.356,-0.305,2.622,-0.366
1573804785751,2019-11-15T15.59.45.751,0.366,-0.732,0.488,0.366
1573804785762,2019-11-15T15.59.45.762,0.377,-0.854,-0.854,0.549
1573804785772,2019-11-15T15.59.45.772,0.387,-0.915,-1.524,0.000
1573804785782,2019-11-15T15.59.45.782,0.397,-0.549,-1.341,-0.732
1573804785793,2019-11-15T15.59.45.793,0.408,-0.244,0.244,-1.341
1573804785803,2019-11-15T15.59.45.803,0.418,0.183,2.866,-1.768
1573804785813,2019-11-15T15.59.45.813,0.428,0.305,4.146,-1.768
1573804785823,2019-11-15T15.59.45.823,0.438,-0.122,3.232,-1.524
1573804785834,2019-11-15T15.59.45.834,0.449,-0.427,2.073,-0.793
1573804785844,2019-11-15T15.59.45.844,0.459,-0.671,1.159,0.122
1573804785854,2019-11-15T15.59.45.854,0.469,-0.793,-0.244,0.976
1573804785864,2019-11-15T15.59.45.864,0.479,-0.915,-1.037,1.341
1573804785875,2019-11-15T15.59.45.875,0.490,-0.732,-0.244,1.402
1573804785885,2019-11-15T15.59.45.885,0.500,-0.122,2.012,0.854
1573804785894,2019-11-15T15.59.45.894,0.509,0.427,3.659,-0.366
1573804785904,2019-11-15T15.59.45.904,0.519,0.610,4.451,-1.646
1573804785914,2019-11-15T15.59.45.914,0.529,0.671,4.878,-2.439
1573804785924,2019-11-15T15.59.45.924,0.539,0.793,5.366,-2.256
1573804785935,2019-11-15T15.59.45.935,0.550,0.732,5.244,-1.280
1573804785945,2019-11-15T15.59.45.945,0.560,0.244,3.049,-0.305
1573804785955,2019-11-15T15.59.45.955,0.570,-0.305,0.244,0.976
1573804785965,2019-11-15T15.59.45.965,0.580,-0.488,-0.671,1.951
1573804785976,2019-11-15T15.59.45.976,0.591,-0.366,-0.183,2.012
1573804785986,2019-11-15T15.59.45.986,0.601,-0.122,0.488,1.402
1573804785996,2019-11-15T15.59.45.996,0.611,0.244,1.646,0.183
1573804786006,2019-11-15T15.59.46.006,0.621,0.732,3.171,-1.159
1573804786017,2019-11-15T15.59.46.017,0.632,0.976,4.329,-2.195
1573804786027,2019-11-15T15.59.46.027,0.642,1.098,4.451,-2.500
1573804786037,2019-11-15T15.59.46.037,0.652,0.793,3.415,-2.134
1573804786047,2019-11-15T15.59.46.047,0.662,0.427,1.829,-0.976
1573804786058,2019-11-15T15.59.46.058,0.673,0.000,0.366,0.488
1573804786068,2019-11-15T15.59.46.068,0.683,-0.366,-0.915,1.768
1573804786077,2019-11-15T15.59.46.077,0.692,-0.610,-2.073,2.378
1573804786087,2019-11-15T15.59.46.087,0.702,-0.610,-2.866,2.195
1573804786097,2019-11-15T15.59.46.097,0.712,-0.488,-2.805,1.220
1573804786107,2019-11-15T15.59.46.107,0.722,-0.305,-1.890,0.366
1573804786118,2019-11-15T15.59.46.118,0.733,0.244,0.183,-0.244
1573804786128,2019-11-15T15.59.46.128,0.743,0.549,2.866,-0.488
1573804786138,2019-11-15T15.59.46.138,0.753,0.488,4.085,-0.183
1573804786148,2019-11-15T15.59.46.148,0.763,0.061,3.598,0.244
1573804786159,2019-11-15T15.59.46.159,0.774,-0.183,2.561,0.732
1573804786169,2019-11-15T15.59.46.169,0.784,-0.305,1.585,1.098
1573804786179,2019-11-15T15.59.46.179,0.794,-0.244,0.976,1.098
1573804786189,2019-11-15T15.59.46.189,0.804,-0.122,1.402,0.732
1573804786200,2019-11-15T15.59.46.200,0.815,0.183,2.805,0.305
1573804786210,2019-11-15T15.59.46.210,0.825,0.244,4.024,-0.366
1573804786220,2019-11-15T15.59.46.220,0.835,0.183,4.207,-0.793
1573804786230,2019-11-15T15.59.46.230,0.845,-0.061,4.024,-0.793
1573804786241,2019-11-15T15.59.46.241,0.856,-0.122,3.780,-0.427
1573804786250,2019-11-15T15.59.46.250,0.865,-0.366,2.988,0.244
1573804786260,2019-11-15T15.59.46.260,0.875,-0.549,1.463,0.976
1573804786270,2019-11-15T15.59.46.270,0.885,-0.549,0.305,1.463
1573804786280,2019-11-15T15.59.46.280,0.895,-0.427,-0.305,1.280
1573804786291,2019-11-15T15.59.46.291,0.906,-0.305,0.183,0.549
1573804786301,2019-11-15T15.59.46.301,0.916,0.000,1.524,-0.549
1573804786311,2019-11-15T15.59.46.311,0.926,0.183,2.988,-1.098
1573804786321,2019-11-15T15.59.46.321,0.936,0.488,4.390,-1.220
1573804786332,2019-11-15T15.59.46.332,0.947,0.732,5.427,-0.793
1573804786342,2019-11-15T15.59.46.342,0.957,0.549,5.244,0.122
1573804786352,2019-11-15T15.59.46.352,0.967,0.000,3.476,1.098
1573804786362,2019-11-15T15.59.46.362,0.977,-0.427,0.976,2.134
1573804786373,2019-11-15T15.59.46.373,0.988,-0.610,-1.402,2.622
1573804786383,2019-11-15T15.59.46.383,0.998,-0.610,-2.378,2.195
1573804786393,2019-11-15T15.59.46.393,1.008,-0.183,-1.402,1.220
1573804786403,2019-11-15T15.59.46.403,1.018,0.305,1.585,0.244
1573804786414,2019-11-15T15.59.46.414,1.029,0.732,4.756,-0.549
1573804786424,2019-11-15T15.59.46.424,1.039,0.854,6.402,-1.098
1573804786433,2019-11-15T15.59.46.433,1.048,0.610,5.976,-1.037
1573804786443,2019-11-15T15.59.46.443,1.058,0.183,3.902,-0.854
1573804786453,2019-11-15T15.59.46.453,1.068,-0.488,1.280,-0.427
1573804786463,2019-11-15T15.59.46.463,1.078,-0.732,-0.122,0.061
1573804786474,2019-11-15T15.59.46.474,1.089,-0.549,-0.305,0.183
1573804786484,2019-11-15T15.59.46.484,1.099,-0.488,0.732,0.244
1573804786494,2019-11-15T15.59.46.494,1.109,-0.244,2.073,0.244
1573804786504,2019-11-15T15.59.46.504,1.119,-0.061,2.988,0.183
1573804786515,2019-11-15T15.59.46.515,1.130,-0.061,2.866,0.000
1573804786525,2019-11-15T15.59.46.525,1.140,-0.122,2.439,-0.305
1573804786535,2019-11-15T15.59.46.535,1.150,-0.122,2.195,-0.610
1573804786545,2019-11-15T15.59.46.545,1.160,-0.061,1.829,-0.671
1573804786556,2019-11-15T15.59.46.556,1.171,-0.122,1.402,-0.305
1573804786566,2019-11-15T15.59.46.566,1.181,-0.122,0.671,0.000
1573804786576,2019-11-15T15.59.46.576,1.191,-0.122,-0.610,0.427
1573804786586,2019-11-15T15.59.46.586,1.201,-0.366,-1.220,0.915
1573804786597,2019-11-15T15.59.46.597,1.212,-0.122,-0.305,0.793
1573804786605,2019-11-15T15.59.46.605,1.220,0.427,1.646,0.244
1573804786616,2019-11-15T15.59.46.616,1.231,0.671,3.171,-0.183
1573804786626,2019-11-15T15.59.46.626,1.241,0.732,3.598,-0.427
1573804786636,2019-11-15T15.59.46.636,1.251,0.488,2.622,-0.427
1573804786647,2019-11-15T15.59.46.647,1.262,-0.061,0.061,-0.427
1573804786657,2019-11-15T15.59.46.657,1.272,-0.610,-2.622,0.183
1573804786667,2019-11-15T15.59.46.667,1.282,-0.976,-3.598,0.915
1573804786677,2019-11-15T15.59.46.677,1.292,-0.854,-2.744,1.098
1573804786688,2019-11-15T15.59.46.688,1.303,-0.549,-0.854,0.488
1573804786698,2019-11-15T15.59.46.698,1.313,-0.427,1.220,-0.488
1573804786708,2019-11-15T15.59.46.708,1.323,-0.366,2.073,-1.463
1573804786718,2019-11-15T15.59.46.718,1.333,-0.427,1.768,-1.829
1573804786729,2019-11-15T15.59.46.729,1.344,-0.427,0.976,-1.646
1573804786739,2019-11-15T15.59.46.739,1.354,-0.610,-0.793,-1.037
1573804786749,2019-11-15T15.59.46.749,1.364,-0.854,-2.561,0.122
1573804786759,2019-11-15T15.59.46.759,1.374,-0.915,-2.866,1.646
1573804786770,2019-11-15T15.59.46.770,1.385,-1.159,-2.378,2.256
1573804786780,2019-11-15T15.59.46.780,1.395,-1.159,-2.317,1.280
1573804786789,2019-11-15T15.59.46.789,1.404,-0.976,-1.768,-0.244
1573804786799,2019-11-15T15.59.46.799,1.414,-0.427,0.000,-1.829
1573804786809,2019-11-15T15.59.46.809,1.424,0.488,2.622,-2.683
1573804786819,2019-11-15T15.59.46.819,1.434,0.915,4.329,-2.561
1573804786830,2019-11-15T15.59.46.830,1.445,0.732,3.720,-1.768
1573804786840,2019-11-15T15.59.46.840,1.455,0.000,1.402,-0.244
1573804786850,2019-11-15T15.59.46.850,1.465,-0.854,-1.220,1.463
1573804786860,2019-11-15T15.59.46.860,1.475,-1.402,-3.780,2.744
