epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573804786097,2019-11-15T15.59.46.097,0.000,0.000010125,0.000042188,-0.000028187
1573804786136,2019-11-15T15.59.46.136,0.039,0.000010125,0.000042188,-0.000028187
1573804786176,2019-11-15T15.59.46.176,0.079,0.000010500,0.000043625,-0.000028187
1573804786214,2019-11-15T15.59.46.214,0.117,0.000010125,0.000043312,-0.000028187
1573804786254,2019-11-15T15.59.46.254,0.157,0.000009062,0.000042937,-0.000028562
1573804786293,2019-11-15T15.59.46.293,0.196,0.000008312,0.000042563,-0.000028562
1573804786333,2019-11-15T15.59.46.333,0.236,0.000010875,0.000043688,-0.000028562
1573804786371,2019-11-15T15.59.46.371,0.274,0.000009813,0.000042937,-0.000027000
1573804786410,2019-11-15T15.59.46.410,0.313,0.000009062,0.000042937,-0.000028187
1573804786450,2019-11-15T15.59.46.450,0.353,0.000011250,0.000041500,-0.000028562
1573804786489,2019-11-15T15.59.46.489,0.392,0.000010500,0.000042188,-0.000029375
1573804786528,2019-11-15T15.59.46.528,0.431,0.000009438,0.000041812,-0.000028187
1573804786567,2019-11-15T15.59.46.567,0.470,0.000009062,0.000042937,-0.000029000
1573804786607,2019-11-15T15.59.46.607,0.510,0.000009062,0.000043688,-0.000029000
1573804786646,2019-11-15T15.59.46.646,0.549,0.000010875,0.000043312,-0.000029000
1573804786686,2019-11-15T15.59.46.686,0.589,0.000011250,0.000041500,-0.000029375
1573804786724,2019-11-15T15.59.46.724,0.627,0.000010875,0.000042188,-0.000028625
1573804786763,2019-11-15T15.59.46.763,0.666,0.000009438,0.000042563,-0.000029000
1573804786803,2019-11-15T15.59.46.803,0.706,0.000009062,0.000041125,-0.000028625
1573804786843,2019-11-15T15.59.46.843,0.746,0.000009813,0.000042937,-0.000028187
1573804786881,2019-11-15T15.59.46.881,0.784,0.000011250,0.000041125,-0.000027813
1573804786920,2019-11-15T15.59.46.920,0.823,0.000010125,0.000041875,-0.000027813
1573804786960,2019-11-15T15.59.46.960,0.863,0.000009813,0.000041812,-0.000028562
1573804786999,2019-11-15T15.59.46.999,0.902,0.000009438,0.000041875,-0.000028187
1573804787037,2019-11-15T15.59.47.037,0.940,0.000010875,0.000041875,-0.000029000
1573804787077,2019-11-15T15.59.47.077,0.980,0.000010500,0.000042563,-0.000027000
1573804787116,2019-11-15T15.59.47.116,1.019,0.000011625,0.000042188,-0.000028187
1573804787156,2019-11-15T15.59.47.156,1.059,0.000009438,0.000042937,-0.000028625
1573804787196,2019-11-15T15.59.47.196,1.099,0.000010875,0.000042937,-0.000028187
1573804787234,2019-11-15T15.59.47.234,1.137,0.000010500,0.000042563,-0.000028625
1573804787273,2019-11-15T15.59.47.273,1.176,0.000009438,0.000042937,-0.000028187
1573804787313,2019-11-15T15.59.47.313,1.216,0.000011937,0.000042937,-0.000028187
1573804787352,2019-11-15T15.59.47.352,1.255,0.000009813,0.000042563,-0.000028625
1573804787390,2019-11-15T15.59.47.390,1.293,0.000009813,0.000041500,-0.000028625
1573804787430,2019-11-15T15.59.47.430,1.333,0.000010125,0.000041875,-0.000027813
1573804787469,2019-11-15T15.59.47.469,1.372,0.000009438,0.000042563,-0.000027813
1573804787509,2019-11-15T15.59.47.509,1.412,0.000009438,0.000042188,-0.000028625
1573804787547,2019-11-15T15.59.47.547,1.450,0.000010500,0.000042563,-0.000028625
1573804787587,2019-11-15T15.59.47.587,1.490,0.000009813,0.000042188,-0.000029000
1573804787626,2019-11-15T15.59.47.626,1.529,0.000008687,0.000041875,-0.000027813
1573804787666,2019-11-15T15.59.47.666,1.569,0.000010125,0.000043312,-0.000027375
1573804787704,2019-11-15T15.59.47.704,1.607,0.000010125,0.000043312,-0.000027437
1573804787743,2019-11-15T15.59.47.743,1.646,0.000010125,0.000043688,-0.000028625
1573804787783,2019-11-15T15.59.47.783,1.686,0.000009438,0.000042563,-0.000028187
1573804787823,2019-11-15T15.59.47.823,1.726,0.000009438,0.000041125,-0.000027000
1573804787862,2019-11-15T15.59.47.862,1.765,0.000010125,0.000042188,-0.000028625
1573804787900,2019-11-15T15.59.47.900,1.803,0.000010125,0.000042563,-0.000029000
1573804787940,2019-11-15T15.59.47.940,1.843,0.000009062,0.000043312,-0.000027813
1573804787979,2019-11-15T15.59.47.979,1.882,0.000010125,0.000042563,-0.000027437
1573804788019,2019-11-15T15.59.48.019,1.922,0.000010125,0.000042563,-0.000028187
1573804788057,2019-11-15T15.59.48.057,1.960,0.000009438,0.000041125,-0.000028625
1573804788096,2019-11-15T15.59.48.096,1.999,0.000009062,0.000042188,-0.000027437
1573804788136,2019-11-15T15.59.48.136,2.039,0.000010875,0.000042563,-0.000028187
1573804788176,2019-11-15T15.59.48.176,2.079,0.000009438,0.000041500,-0.000028625
1573804788215,2019-11-15T15.59.48.215,2.118,0.000009813,0.000043688,-0.000028187
