epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804789747,2019-11-15T15.59.49.747,0.000,-0.122,-0.976,-0.061
1573804789757,2019-11-15T15.59.49.757,0.010,-0.122,-1.463,-0.122
1573804789767,2019-11-15T15.59.49.767,0.020,-0.244,-1.951,0.061
1573804789778,2019-11-15T15.59.49.778,0.031,-0.122,-2.256,-0.183
1573804789788,2019-11-15T15.59.49.788,0.041,0.000,-0.915,-0.427
1573804789798,2019-11-15T15.59.49.798,0.051,0.427,1.402,-0.549
1573804789808,2019-11-15T15.59.49.808,0.061,0.427,2.256,-0.305
1573804789817,2019-11-15T15.59.49.817,0.070,0.000,1.768,0.122
1573804789827,2019-11-15T15.59.49.827,0.080,-0.488,2.500,0.305
1573804789838,2019-11-15T15.59.49.838,0.091,-0.061,4.085,0.122
1573804789848,2019-11-15T15.59.49.848,0.101,0.427,4.451,0.000
1573804789858,2019-11-15T15.59.49.858,0.111,0.427,3.720,-0.122
1573804789868,2019-11-15T15.59.49.868,0.121,0.000,2.866,0.000
1573804789879,2019-11-15T15.59.49.879,0.132,-0.610,2.683,0.061
1573804789889,2019-11-15T15.59.49.889,0.142,-0.488,2.866,-0.183
1573804789899,2019-11-15T15.59.49.899,0.152,-0.366,1.585,-0.366
1573804789908,2019-11-15T15.59.49.908,0.161,-0.427,-0.427,-0.488
1573804789918,2019-11-15T15.59.49.918,0.171,-0.427,-1.768,-0.427
1573804789928,2019-11-15T15.59.49.928,0.181,-0.549,-1.951,-0.244
1573804789939,2019-11-15T15.59.49.939,0.192,-0.427,-0.976,-0.244
1573804789949,2019-11-15T15.59.49.949,0.202,-0.305,0.549,-0.366
1573804789959,2019-11-15T15.59.49.959,0.212,-0.244,1.220,-0.549
1573804789969,2019-11-15T15.59.49.969,0.222,-0.061,-0.549,-0.244
1573804789980,2019-11-15T15.59.49.980,0.233,-0.305,-2.866,0.366
1573804789990,2019-11-15T15.59.49.990,0.243,-0.854,-3.415,0.427
1573804790000,2019-11-15T15.59.50.000,0.253,-1.220,-2.256,-0.122
1573804790009,2019-11-15T15.59.50.009,0.262,-0.732,-0.549,-0.549
1573804790019,2019-11-15T15.59.50.019,0.272,0.000,-0.061,-0.671
1573804790029,2019-11-15T15.59.50.029,0.282,0.183,-1.585,-0.488
1573804790040,2019-11-15T15.59.50.040,0.293,0.122,-3.780,-0.488
1573804790050,2019-11-15T15.59.50.050,0.303,0.244,-5.061,-0.427
1573804790060,2019-11-15T15.59.50.060,0.313,0.244,-5.000,-0.427
1573804790070,2019-11-15T15.59.50.070,0.323,0.427,-3.963,-0.915
1573804790081,2019-11-15T15.59.50.081,0.334,0.610,-2.683,-0.488
1573804790091,2019-11-15T15.59.50.091,0.344,0.427,-2.439,-0.183
1573804790100,2019-11-15T15.59.50.100,0.353,-0.122,-2.195,0.061
1573804790110,2019-11-15T15.59.50.110,0.363,-0.549,-1.585,0.305
1573804790120,2019-11-15T15.59.50.120,0.373,-0.488,-1.707,0.732
1573804790131,2019-11-15T15.59.50.131,0.384,-0.610,-2.134,0.671
1573804790141,2019-11-15T15.59.50.141,0.394,-0.549,-2.378,0.366
1573804790151,2019-11-15T15.59.50.151,0.404,-0.122,-2.317,0.061
1573804790161,2019-11-15T15.59.50.161,0.414,0.183,-1.951,-0.061
1573804790172,2019-11-15T15.59.50.172,0.425,0.488,-1.402,0.305
1573804790182,2019-11-15T15.59.50.182,0.435,0.366,-0.610,0.610
1573804790191,2019-11-15T15.59.50.191,0.444,0.061,0.915,0.671
1573804790201,2019-11-15T15.59.50.201,0.454,0.061,2.317,0.732
1573804790211,2019-11-15T15.59.50.211,0.464,-0.061,1.890,0.976
1573804790221,2019-11-15T15.59.50.221,0.474,-0.427,-0.366,0.915
1573804790232,2019-11-15T15.59.50.232,0.485,-0.671,-2.439,0.915
1573804790242,2019-11-15T15.59.50.242,0.495,-0.732,-4.024,0.854
1573804790252,2019-11-15T15.59.50.252,0.505,-0.854,-5.122,0.732
1573804790262,2019-11-15T15.59.50.262,0.515,-0.793,-5.000,0.549
1573804790273,2019-11-15T15.59.50.273,0.526,-0.305,-2.744,-0.061
1573804790283,2019-11-15T15.59.50.283,0.536,0.427,0.732,-0.366
1573804790292,2019-11-15T15.59.50.292,0.545,0.488,2.561,-0.061
1573804790302,2019-11-15T15.59.50.302,0.555,0.305,2.561,0.061
1573804790312,2019-11-15T15.59.50.312,0.565,0.061,2.134,-0.061
1573804790322,2019-11-15T15.59.50.322,0.575,-0.183,1.159,-0.366
1573804790333,2019-11-15T15.59.50.333,0.586,-0.061,-0.610,-0.183
1573804790343,2019-11-15T15.59.50.343,0.596,0.122,-2.012,0.061
1573804790353,2019-11-15T15.59.50.353,0.606,0.122,-2.439,0.244
1573804790363,2019-11-15T15.59.50.363,0.616,-0.061,-2.439,0.366
1573804790374,2019-11-15T15.59.50.374,0.627,-0.488,-1.707,0.305
1573804790382,2019-11-15T15.59.50.382,0.635,-0.732,-0.854,0.244
1573804790393,2019-11-15T15.59.50.393,0.646,-0.854,-0.305,0.244
1573804790403,2019-11-15T15.59.50.403,0.656,-0.671,-0.061,0.244
1573804790413,2019-11-15T15.59.50.413,0.666,-0.488,0.610,0.122
1573804790424,2019-11-15T15.59.50.424,0.677,-0.366,0.915,0.244
1573804790434,2019-11-15T15.59.50.434,0.687,-0.061,0.244,0.610
1573804790444,2019-11-15T15.59.50.444,0.697,-0.061,-0.366,0.732
1573804790454,2019-11-15T15.59.50.454,0.707,-0.122,-0.061,0.610
1573804790465,2019-11-15T15.59.50.465,0.718,-0.122,-0.183,0.549
1573804790473,2019-11-15T15.59.50.473,0.726,-0.244,-0.671,0.671
1573804790484,2019-11-15T15.59.50.484,0.737,-0.427,-0.244,0.549
1573804790494,2019-11-15T15.59.50.494,0.747,-0.427,0.976,0.122
1573804790504,2019-11-15T15.59.50.504,0.757,-0.244,1.707,-0.122
1573804790514,2019-11-15T15.59.50.514,0.767,0.122,1.341,-0.122
1573804790525,2019-11-15T15.59.50.525,0.778,0.671,0.366,0.183
