epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801951035,2019-11-15T15.12.31.035,0.000,-0.016,0.874,0.482
1573801951045,2019-11-15T15.12.31.045,0.010,-0.021,0.883,0.488
1573801951054,2019-11-15T15.12.31.054,0.019,-0.021,0.876,0.487
1573801951064,2019-11-15T15.12.31.064,0.029,-0.020,0.871,0.488
1573801951074,2019-11-15T15.12.31.074,0.039,-0.018,0.877,0.488
1573801951084,2019-11-15T15.12.31.084,0.049,-0.022,0.873,0.486
1573801951095,2019-11-15T15.12.31.095,0.060,-0.021,0.867,0.487
1573801951105,2019-11-15T15.12.31.105,0.070,-0.017,0.858,0.487
1573801951115,2019-11-15T15.12.31.115,0.080,-0.014,0.855,0.487
1573801951125,2019-11-15T15.12.31.125,0.090,-0.011,0.855,0.489
1573801951136,2019-11-15T15.12.31.136,0.101,-0.011,0.853,0.487
1573801951146,2019-11-15T15.12.31.146,0.111,-0.013,0.850,0.486
1573801951156,2019-11-15T15.12.31.156,0.121,-0.019,0.852,0.486
1573801951166,2019-11-15T15.12.31.166,0.131,-0.021,0.858,0.491
1573801951177,2019-11-15T15.12.31.177,0.142,-0.022,0.858,0.489
1573801951185,2019-11-15T15.12.31.185,0.150,-0.017,0.862,0.489
1573801951196,2019-11-15T15.12.31.196,0.161,-0.009,0.875,0.496
1573801951206,2019-11-15T15.12.31.206,0.171,-0.005,0.876,0.496
1573801951216,2019-11-15T15.12.31.216,0.181,-0.008,0.876,0.495
1573801951226,2019-11-15T15.12.31.226,0.191,-0.010,0.875,0.495
1573801951237,2019-11-15T15.12.31.237,0.202,-0.013,0.866,0.494
1573801951247,2019-11-15T15.12.31.247,0.212,-0.013,0.862,0.494
1573801951257,2019-11-15T15.12.31.257,0.222,-0.009,0.858,0.494
1573801951268,2019-11-15T15.12.31.268,0.233,-0.004,0.858,0.497
1573801951278,2019-11-15T15.12.31.278,0.243,-0.010,0.856,0.495
1573801951288,2019-11-15T15.12.31.288,0.253,-0.012,0.854,0.497
1573801951298,2019-11-15T15.12.31.298,0.263,-0.010,0.849,0.497
1573801951309,2019-11-15T15.12.31.309,0.274,-0.012,0.848,0.494
1573801951317,2019-11-15T15.12.31.317,0.282,-0.009,0.853,0.491
1573801951328,2019-11-15T15.12.31.328,0.293,-0.006,0.857,0.494
1573801951338,2019-11-15T15.12.31.338,0.303,-0.003,0.861,0.498
1573801951348,2019-11-15T15.12.31.348,0.313,-0.004,0.864,0.500
1573801951358,2019-11-15T15.12.31.358,0.323,-0.008,0.860,0.497
1573801951369,2019-11-15T15.12.31.369,0.334,-0.007,0.857,0.497
1573801951379,2019-11-15T15.12.31.379,0.344,-0.006,0.851,0.500
1573801951389,2019-11-15T15.12.31.389,0.354,-0.007,0.857,0.505
1573801951399,2019-11-15T15.12.31.399,0.364,-0.006,0.856,0.503
1573801951410,2019-11-15T15.12.31.410,0.375,-0.000,0.851,0.503
1573801951420,2019-11-15T15.12.31.420,0.385,0.006,0.854,0.508
1573801951430,2019-11-15T15.12.31.430,0.395,0.005,0.860,0.509
1573801951440,2019-11-15T15.12.31.440,0.405,0.006,0.856,0.506
1573801951449,2019-11-15T15.12.31.449,0.414,0.000,0.852,0.507
1573801951459,2019-11-15T15.12.31.459,0.424,-0.007,0.853,0.505
1573801951470,2019-11-15T15.12.31.470,0.435,-0.008,0.851,0.506
1573801951480,2019-11-15T15.12.31.480,0.445,-0.003,0.848,0.508
1573801951490,2019-11-15T15.12.31.490,0.455,-0.002,0.845,0.504
1573801951500,2019-11-15T15.12.31.500,0.465,0.003,0.844,0.507
1573801951511,2019-11-15T15.12.31.511,0.476,0.010,0.851,0.508
1573801951521,2019-11-15T15.12.31.521,0.486,0.005,0.852,0.513
1573801951531,2019-11-15T15.12.31.531,0.496,0.002,0.852,0.511
1573801951541,2019-11-15T15.12.31.541,0.506,-0.001,0.849,0.507
1573801951552,2019-11-15T15.12.31.552,0.517,-0.001,0.845,0.504
1573801951562,2019-11-15T15.12.31.562,0.527,-0.003,0.847,0.510
1573801951572,2019-11-15T15.12.31.572,0.537,-0.003,0.852,0.511
1573801951581,2019-11-15T15.12.31.581,0.546,-0.004,0.854,0.508
1573801951591,2019-11-15T15.12.31.591,0.556,-0.008,0.849,0.510
1573801951601,2019-11-15T15.12.31.601,0.566,-0.008,0.851,0.511
1573801951612,2019-11-15T15.12.31.612,0.577,-0.011,0.859,0.511
1573801951622,2019-11-15T15.12.31.622,0.587,-0.015,0.855,0.512
1573801951632,2019-11-15T15.12.31.632,0.597,-0.012,0.854,0.511
1573801951643,2019-11-15T15.12.31.643,0.608,-0.011,0.852,0.511
1573801951653,2019-11-15T15.12.31.653,0.618,-0.010,0.844,0.509
1573801951663,2019-11-15T15.12.31.663,0.628,-0.012,0.843,0.510
1573801951673,2019-11-15T15.12.31.673,0.638,-0.013,0.841,0.509
1573801951684,2019-11-15T15.12.31.684,0.649,-0.015,0.842,0.509
1573801951694,2019-11-15T15.12.31.694,0.659,-0.016,0.841,0.507
1573801951704,2019-11-15T15.12.31.704,0.669,-0.014,0.844,0.510
1573801951713,2019-11-15T15.12.31.713,0.678,-0.012,0.843,0.508
1573801951723,2019-11-15T15.12.31.723,0.688,-0.013,0.847,0.510
1573801951733,2019-11-15T15.12.31.733,0.698,-0.018,0.848,0.512
1573801951744,2019-11-15T15.12.31.744,0.709,-0.017,0.845,0.511
1573801951754,2019-11-15T15.12.31.754,0.719,-0.021,0.848,0.508
1573801951764,2019-11-15T15.12.31.764,0.729,-0.021,0.845,0.507
1573801951774,2019-11-15T15.12.31.774,0.739,-0.014,0.845,0.508
