epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801953892,2019-11-15T15.12.33.892,0.000,-0.000056625,-0.000059875,0.000013437
1573801953931,2019-11-15T15.12.33.931,0.039,-0.000055563,-0.000061687,0.000014625
1573801953971,2019-11-15T15.12.33.971,0.079,-0.000055938,-0.000060250,0.000013437
1573801954011,2019-11-15T15.12.34.011,0.119,-0.000055938,-0.000060937,0.000013812
1573801954050,2019-11-15T15.12.34.050,0.158,-0.000056312,-0.000061000,0.000012625
1573801954090,2019-11-15T15.12.34.090,0.198,-0.000057000,-0.000061000,0.000013000
1573801954129,2019-11-15T15.12.34.129,0.237,-0.000057375,-0.000060250,0.000014187
1573801954169,2019-11-15T15.12.34.169,0.277,-0.000055938,-0.000060250,0.000013812
1573801954208,2019-11-15T15.12.34.208,0.316,-0.000056312,-0.000061313,0.000013437
1573801954248,2019-11-15T15.12.34.248,0.356,-0.000055563,-0.000061313,0.000013437
1573801954287,2019-11-15T15.12.34.287,0.395,-0.000055938,-0.000060625,0.000014187
1573801954327,2019-11-15T15.12.34.327,0.435,-0.000056625,-0.000061000,0.000013812
1573801954367,2019-11-15T15.12.34.367,0.475,-0.000057375,-0.000062438,0.000013812
1573801954406,2019-11-15T15.12.34.406,0.514,-0.000055563,-0.000061000,0.000013812
1573801954446,2019-11-15T15.12.34.446,0.554,-0.000057000,-0.000060625,0.000014625
1573801954485,2019-11-15T15.12.34.485,0.593,-0.000055563,-0.000061313,0.000014250
1573801954525,2019-11-15T15.12.34.525,0.633,-0.000057375,-0.000061000,0.000013812
1573801954564,2019-11-15T15.12.34.564,0.672,-0.000055938,-0.000061000,0.000014250
1573801954604,2019-11-15T15.12.34.604,0.712,-0.000056625,-0.000061000,0.000014250
1573801954643,2019-11-15T15.12.34.643,0.751,-0.000055563,-0.000061000,0.000014625
1573801954683,2019-11-15T15.12.34.683,0.791,-0.000055938,-0.000060250,0.000013437
1573801954722,2019-11-15T15.12.34.722,0.830,-0.000057000,-0.000061687,0.000014625
1573801954762,2019-11-15T15.12.34.762,0.870,-0.000055187,-0.000061313,0.000013437
1573801954802,2019-11-15T15.12.34.802,0.910,-0.000056312,-0.000061313,0.000012625
1573801954841,2019-11-15T15.12.34.841,0.949,-0.000056625,-0.000061313,0.000013812
1573801954881,2019-11-15T15.12.34.881,0.989,-0.000056312,-0.000061313,0.000014250
1573801954920,2019-11-15T15.12.34.920,1.028,-0.000055938,-0.000061313,0.000013063
1573801954960,2019-11-15T15.12.34.960,1.068,-0.000055938,-0.000061000,0.000013063
1573801954999,2019-11-15T15.12.34.999,1.107,-0.000055938,-0.000061687,0.000013812
1573801955039,2019-11-15T15.12.35.039,1.147,-0.000055938,-0.000061000,0.000014625
1573801955078,2019-11-15T15.12.35.078,1.186,-0.000056625,-0.000061313,0.000013437
1573801955118,2019-11-15T15.12.35.118,1.226,-0.000056312,-0.000060625,0.000014250
1573801955158,2019-11-15T15.12.35.158,1.266,-0.000055563,-0.000062438,0.000013437
1573801955197,2019-11-15T15.12.35.197,1.305,-0.000055187,-0.000061313,0.000014625
1573801955237,2019-11-15T15.12.35.237,1.345,-0.000055938,-0.000059875,0.000013812
1573801955276,2019-11-15T15.12.35.276,1.384,-0.000055563,-0.000061687,0.000014625
1573801955316,2019-11-15T15.12.35.316,1.424,-0.000055563,-0.000061000,0.000014250
1573801955355,2019-11-15T15.12.35.355,1.463,-0.000055187,-0.000061687,0.000014250
1573801955395,2019-11-15T15.12.35.395,1.503,-0.000055187,-0.000061313,0.000014250
1573801955434,2019-11-15T15.12.35.434,1.542,-0.000055938,-0.000061687,0.000013437
1573801955474,2019-11-15T15.12.35.474,1.582,-0.000055938,-0.000061313,0.000013063
1573801955513,2019-11-15T15.12.35.513,1.621,-0.000055938,-0.000061313,0.000013437
1573801955553,2019-11-15T15.12.35.553,1.661,-0.000056312,-0.000062062,0.000014250
