epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801952689,2019-11-15T15.12.32.689,0.000,0.732,1.585,0.915
1573801952698,2019-11-15T15.12.32.698,0.009,0.427,1.951,-1.463
1573801952708,2019-11-15T15.12.32.708,0.019,0.427,2.073,-0.549
1573801952718,2019-11-15T15.12.32.718,0.029,0.244,1.951,-0.305
1573801952728,2019-11-15T15.12.32.728,0.039,0.244,1.463,-0.183
1573801952739,2019-11-15T15.12.32.739,0.050,0.427,0.793,0.061
1573801952749,2019-11-15T15.12.32.749,0.060,0.732,0.366,0.305
1573801952759,2019-11-15T15.12.32.759,0.070,0.793,0.244,0.183
1573801952768,2019-11-15T15.12.32.768,0.079,0.671,0.610,0.061
1573801952778,2019-11-15T15.12.32.778,0.089,0.366,0.671,0.061
1573801952789,2019-11-15T15.12.32.789,0.100,0.061,0.488,0.305
1573801952799,2019-11-15T15.12.32.799,0.110,-0.183,0.427,0.671
1573801952809,2019-11-15T15.12.32.809,0.120,0.122,0.671,0.549
1573801952819,2019-11-15T15.12.32.819,0.130,0.610,0.305,0.610
1573801952828,2019-11-15T15.12.32.828,0.139,0.305,0.000,0.854
1573801952838,2019-11-15T15.12.32.838,0.149,0.061,0.671,0.732
1573801952849,2019-11-15T15.12.32.849,0.160,0.671,0.366,0.488
1573801952859,2019-11-15T15.12.32.859,0.170,0.671,-0.305,1.037
1573801952869,2019-11-15T15.12.32.869,0.180,0.793,-0.244,1.341
1573801952879,2019-11-15T15.12.32.879,0.190,1.037,-0.122,1.037
1573801952890,2019-11-15T15.12.32.890,0.201,1.037,-0.061,0.610
1573801952898,2019-11-15T15.12.32.898,0.209,1.098,-0.122,0.671
1573801952909,2019-11-15T15.12.32.909,0.220,1.463,-0.610,1.037
1573801952919,2019-11-15T15.12.32.919,0.230,1.402,-0.915,1.463
1573801952929,2019-11-15T15.12.32.929,0.240,1.280,-0.976,1.402
1573801952939,2019-11-15T15.12.32.939,0.250,1.341,-1.037,1.220
1573801952950,2019-11-15T15.12.32.950,0.261,1.463,-0.610,1.037
1573801952958,2019-11-15T15.12.32.958,0.269,1.402,-0.244,0.854
1573801952969,2019-11-15T15.12.32.969,0.280,1.463,-0.488,1.037
1573801952979,2019-11-15T15.12.32.979,0.290,1.707,-0.610,1.341
1573801952989,2019-11-15T15.12.32.989,0.300,1.646,-0.854,1.463
1573801952999,2019-11-15T15.12.32.999,0.310,1.768,-1.280,1.402
1573801953010,2019-11-15T15.12.33.010,0.321,1.829,-0.976,1.159
1573801953020,2019-11-15T15.12.33.020,0.331,1.646,-0.610,0.488
1573801953029,2019-11-15T15.12.33.029,0.340,1.585,-0.305,0.061
1573801953039,2019-11-15T15.12.33.039,0.350,1.646,0.061,-0.061
1573801953049,2019-11-15T15.12.33.049,0.360,1.768,-0.366,0.122
1573801953060,2019-11-15T15.12.33.060,0.371,2.134,-1.098,0.488
1573801953070,2019-11-15T15.12.33.070,0.381,2.195,-1.524,0.549
1573801953080,2019-11-15T15.12.33.080,0.391,2.195,-1.159,0.549
1573801953089,2019-11-15T15.12.33.089,0.400,2.073,-0.732,0.610
1573801953099,2019-11-15T15.12.33.099,0.410,1.951,-0.854,0.549
1573801953109,2019-11-15T15.12.33.109,0.420,1.951,-0.854,0.793
1573801953120,2019-11-15T15.12.33.120,0.431,1.829,-0.915,0.732
1573801953130,2019-11-15T15.12.33.130,0.441,1.890,-1.220,0.610
1573801953140,2019-11-15T15.12.33.140,0.451,1.707,-1.768,0.427
1573801953150,2019-11-15T15.12.33.150,0.461,1.707,-2.012,0.366
1573801953159,2019-11-15T15.12.33.159,0.470,1.768,-1.768,0.061
1573801953169,2019-11-15T15.12.33.169,0.480,1.829,-1.402,0.000
1573801953180,2019-11-15T15.12.33.180,0.491,1.585,-1.829,0.488
1573801953190,2019-11-15T15.12.33.190,0.501,1.220,-2.805,1.098
1573801953200,2019-11-15T15.12.33.200,0.511,1.951,-2.012,0.915
1573801953210,2019-11-15T15.12.33.210,0.521,3.232,-1.159,0.305
1573801953221,2019-11-15T15.12.33.221,0.532,2.439,-1.280,-0.061
1573801953229,2019-11-15T15.12.33.229,0.540,2.134,-1.829,-0.488
1573801953240,2019-11-15T15.12.33.240,0.551,1.951,-2.988,0.366
1573801953250,2019-11-15T15.12.33.250,0.561,1.341,-3.354,1.585
1573801953260,2019-11-15T15.12.33.260,0.571,0.671,-3.963,1.890
1573801953270,2019-11-15T15.12.33.270,0.581,0.427,-2.378,1.585
1573801953281,2019-11-15T15.12.33.281,0.592,0.976,0.122,0.427
1573801953290,2019-11-15T15.12.33.290,0.601,1.341,1.037,-0.549
1573801953300,2019-11-15T15.12.33.300,0.611,1.037,0.305,-0.366
1573801953310,2019-11-15T15.12.33.310,0.621,0.732,-0.610,0.244
1573801953320,2019-11-15T15.12.33.320,0.631,0.793,-0.976,0.427
1573801953331,2019-11-15T15.12.33.331,0.642,0.610,-0.976,0.183
1573801953341,2019-11-15T15.12.33.341,0.652,0.488,-0.610,0.061
1573801953351,2019-11-15T15.12.33.351,0.662,0.366,-0.244,0.061
1573801953360,2019-11-15T15.12.33.360,0.671,0.244,0.061,0.305
1573801953370,2019-11-15T15.12.33.370,0.681,0.549,0.244,0.732
1573801953380,2019-11-15T15.12.33.380,0.691,0.793,-0.366,0.976
1573801953391,2019-11-15T15.12.33.391,0.702,0.915,-1.159,1.037
1573801953401,2019-11-15T15.12.33.401,0.712,0.427,-1.463,0.610
1573801953411,2019-11-15T15.12.33.411,0.722,-0.244,-1.098,0.122
1573801953420,2019-11-15T15.12.33.420,0.731,-0.610,0.000,-0.183
1573801953430,2019-11-15T15.12.33.430,0.741,-0.732,1.098,-0.244
1573801953440,2019-11-15T15.12.33.440,0.751,-0.915,0.976,0.122
1573801953451,2019-11-15T15.12.33.451,0.762,-0.915,0.549,0.793
1573801953461,2019-11-15T15.12.33.461,0.772,-0.427,0.305,0.976
1573801953471,2019-11-15T15.12.33.471,0.782,0.305,-0.488,0.732
1573801953481,2019-11-15T15.12.33.481,0.792,0.183,-0.488,0.610
1573801953490,2019-11-15T15.12.33.490,0.801,-0.244,0.488,0.427
