epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801952608,2019-11-15T15.12.32.608,0.000,0.020,-0.995,0.013
1573801952618,2019-11-15T15.12.32.618,0.010,0.021,-1.000,0.010
1573801952629,2019-11-15T15.12.32.629,0.021,0.023,-0.997,-0.004
1573801952639,2019-11-15T15.12.32.639,0.031,0.021,-0.997,0.002
1573801952648,2019-11-15T15.12.32.648,0.040,0.016,-1.002,0.004
1573801952658,2019-11-15T15.12.32.658,0.050,0.010,-1.001,-0.007
1573801952668,2019-11-15T15.12.32.668,0.060,0.008,-1.000,-0.005
1573801952677,2019-11-15T15.12.32.677,0.069,0.009,-0.999,-0.000
1573801952687,2019-11-15T15.12.32.687,0.079,0.014,-0.998,0.001
1573801952697,2019-11-15T15.12.32.697,0.089,0.019,-1.000,0.011
1573801952708,2019-11-15T15.12.32.708,0.100,0.026,-1.000,0.011
1573801952716,2019-11-15T15.12.32.716,0.108,0.029,-1.000,0.009
1573801952727,2019-11-15T15.12.32.727,0.119,0.026,-1.000,-0.001
1573801952737,2019-11-15T15.12.32.737,0.129,0.024,-1.009,-0.005
1573801952746,2019-11-15T15.12.32.746,0.138,0.012,-1.007,-0.011
1573801952756,2019-11-15T15.12.32.756,0.148,0.007,-0.999,-0.003
1573801952766,2019-11-15T15.12.32.766,0.158,0.009,-0.998,0.004
1573801952776,2019-11-15T15.12.32.776,0.168,0.010,-0.996,0.003
1573801952785,2019-11-15T15.12.32.785,0.177,0.012,-0.998,0.004
1573801952796,2019-11-15T15.12.32.796,0.188,0.016,-1.000,0.004
1573801952806,2019-11-15T15.12.32.806,0.198,0.017,-1.000,-0.001
1573801952815,2019-11-15T15.12.32.815,0.207,0.018,-1.001,-0.001
1573801952825,2019-11-15T15.12.32.825,0.217,0.015,-1.000,0.001
1573801952835,2019-11-15T15.12.32.835,0.227,0.010,-1.002,0.000
1573801952845,2019-11-15T15.12.32.845,0.237,0.014,-1.006,0.001
1573801952854,2019-11-15T15.12.32.854,0.246,0.020,-1.004,0.002
1573801952864,2019-11-15T15.12.32.864,0.256,0.026,-1.006,-0.002
1573801952875,2019-11-15T15.12.32.875,0.267,0.032,-1.004,-0.001
1573801952885,2019-11-15T15.12.32.885,0.277,0.031,-0.996,0.006
1573801952894,2019-11-15T15.12.32.894,0.286,0.031,-0.998,0.007
1573801952904,2019-11-15T15.12.32.904,0.296,0.026,-0.994,0.001
1573801952914,2019-11-15T15.12.32.914,0.306,0.020,-1.000,0.006
1573801952923,2019-11-15T15.12.32.923,0.315,0.023,-1.007,0.002
1573801952933,2019-11-15T15.12.32.933,0.325,0.021,-1.002,0.001
1573801952943,2019-11-15T15.12.32.943,0.335,0.017,-0.999,-0.001
1573801952954,2019-11-15T15.12.32.954,0.346,0.015,-1.000,-0.005
1573801952963,2019-11-15T15.12.32.963,0.355,0.015,-1.001,0.003
1573801952973,2019-11-15T15.12.32.973,0.365,0.020,-1.003,0.004
1573801952983,2019-11-15T15.12.32.983,0.375,0.026,-1.002,0.007
1573801952992,2019-11-15T15.12.32.992,0.384,0.030,-1.002,0.008
1573801953002,2019-11-15T15.12.33.002,0.394,0.018,-0.996,0.003
1573801953012,2019-11-15T15.12.33.012,0.404,0.011,-0.997,0.002
1573801953023,2019-11-15T15.12.33.023,0.415,0.012,-1.000,-0.002
1573801953031,2019-11-15T15.12.33.031,0.423,0.014,-1.004,-0.000
1573801953042,2019-11-15T15.12.33.042,0.434,0.017,-1.006,-0.002
1573801953052,2019-11-15T15.12.33.052,0.444,0.020,-1.003,-0.002
1573801953061,2019-11-15T15.12.33.061,0.453,0.022,-1.004,0.001
1573801953071,2019-11-15T15.12.33.071,0.463,0.030,-1.000,0.005
1573801953081,2019-11-15T15.12.33.081,0.473,0.040,-1.002,0.008
1573801953091,2019-11-15T15.12.33.091,0.483,0.032,-0.997,0.003
1573801953100,2019-11-15T15.12.33.100,0.492,0.018,-0.994,0.004
1573801953110,2019-11-15T15.12.33.110,0.502,0.019,-0.995,0.004
1573801953121,2019-11-15T15.12.33.121,0.513,0.019,-1.002,0.000
1573801953129,2019-11-15T15.12.33.129,0.521,0.016,-1.010,0.003
1573801953140,2019-11-15T15.12.33.140,0.532,0.020,-1.006,0.003
1573801953150,2019-11-15T15.12.33.150,0.542,0.024,-1.001,0.013
1573801953160,2019-11-15T15.12.33.160,0.552,0.026,-0.999,0.011
1573801953169,2019-11-15T15.12.33.169,0.561,0.026,-0.998,0.007
1573801953179,2019-11-15T15.12.33.179,0.571,0.017,-0.999,0.004
1573801953190,2019-11-15T15.12.33.190,0.582,0.010,-0.995,0.001
1573801953198,2019-11-15T15.12.33.198,0.590,0.013,-1.001,0.002
1573801953209,2019-11-15T15.12.33.209,0.601,0.017,-1.006,-0.006
1573801953219,2019-11-15T15.12.33.219,0.611,0.010,-1.002,-0.004
1573801953229,2019-11-15T15.12.33.229,0.621,0.012,-0.998,0.000
1573801953238,2019-11-15T15.12.33.238,0.630,0.021,-0.996,0.003
1573801953248,2019-11-15T15.12.33.248,0.640,0.030,-0.999,0.012
1573801953258,2019-11-15T15.12.33.258,0.650,0.030,-1.000,0.010
1573801953267,2019-11-15T15.12.33.267,0.659,0.030,-1.001,0.003
1573801953277,2019-11-15T15.12.33.277,0.669,0.019,-1.003,0.002
1573801953288,2019-11-15T15.12.33.288,0.680,0.014,-1.002,-0.004
1573801953298,2019-11-15T15.12.33.298,0.690,0.017,-1.001,-0.003
1573801953307,2019-11-15T15.12.33.307,0.699,0.021,-1.001,0.008
1573801953317,2019-11-15T15.12.33.317,0.709,0.024,-1.002,0.012
1573801953327,2019-11-15T15.12.33.327,0.719,0.026,-1.000,0.003
1573801953336,2019-11-15T15.12.33.336,0.728,0.023,-0.997,-0.001
1573801953346,2019-11-15T15.12.33.346,0.738,0.021,-0.997,-0.001
1573801953357,2019-11-15T15.12.33.357,0.749,0.012,-0.994,0.007
1573801953367,2019-11-15T15.12.33.367,0.759,0.005,-1.001,0.008
1573801953376,2019-11-15T15.12.33.376,0.768,0.008,-1.006,0.000
1573801953386,2019-11-15T15.12.33.386,0.778,0.015,-1.003,0.001
1573801953396,2019-11-15T15.12.33.396,0.788,0.021,-1.000,0.007
1573801953405,2019-11-15T15.12.33.405,0.797,0.030,-0.997,0.008
1573801953415,2019-11-15T15.12.33.415,0.807,0.033,-0.998,0.006
1573801953425,2019-11-15T15.12.33.425,0.817,0.028,-1.000,0.001
1573801953436,2019-11-15T15.12.33.436,0.828,0.021,-1.002,0.003
1573801953444,2019-11-15T15.12.33.444,0.836,0.019,-1.001,0.010
1573801953455,2019-11-15T15.12.33.455,0.847,0.017,-1.000,0.006
1573801953465,2019-11-15T15.12.33.465,0.857,0.015,-0.999,0.006
1573801953474,2019-11-15T15.12.33.474,0.866,0.021,-1.001,0.006
1573801953484,2019-11-15T15.12.33.484,0.876,0.032,-1.003,0.007
1573801953494,2019-11-15T15.12.33.494,0.886,0.032,-1.001,0.011
1573801953504,2019-11-15T15.12.33.504,0.896,0.027,-0.998,0.009
1573801953513,2019-11-15T15.12.33.513,0.905,0.026,-0.998,0.010
1573801953524,2019-11-15T15.12.33.524,0.916,0.022,-0.999,0.003
1573801953534,2019-11-15T15.12.33.534,0.926,0.018,-1.002,0.001
1573801953543,2019-11-15T15.12.33.543,0.935,0.019,-1.000,0.007
1573801953553,2019-11-15T15.12.33.553,0.945,0.023,-1.002,0.005
1573801953563,2019-11-15T15.12.33.563,0.955,0.031,-1.002,0.006
1573801953573,2019-11-15T15.12.33.573,0.965,0.032,-1.001,0.009
1573801953582,2019-11-15T15.12.33.582,0.974,0.035,-1.000,0.013
1573801953592,2019-11-15T15.12.33.592,0.984,0.029,-0.997,0.014
1573801953603,2019-11-15T15.12.33.603,0.995,0.017,-0.998,0.009
1573801953611,2019-11-15T15.12.33.611,1.003,0.013,-0.998,0.007
1573801953622,2019-11-15T15.12.33.622,1.014,0.015,-1.000,0.010
1573801953632,2019-11-15T15.12.33.632,1.024,0.021,-1.002,0.005
1573801953642,2019-11-15T15.12.33.642,1.034,0.036,-1.005,0.001
1573801953651,2019-11-15T15.12.33.651,1.043,0.041,-1.006,0.000
1573801953661,2019-11-15T15.12.33.661,1.053,0.038,-1.004,0.001
1573801953671,2019-11-15T15.12.33.671,1.063,0.026,-1.000,0.004
1573801953682,2019-11-15T15.12.33.682,1.074,0.017,-0.995,0.009
1573801953691,2019-11-15T15.12.33.691,1.083,0.019,-0.994,0.011
1573801953701,2019-11-15T15.12.33.701,1.093,0.021,-0.996,0.006
1573801953711,2019-11-15T15.12.33.711,1.103,0.023,-0.999,0.001
1573801953720,2019-11-15T15.12.33.720,1.112,0.024,-1.003,0.001
1573801953730,2019-11-15T15.12.33.730,1.122,0.028,-1.003,-0.007
1573801953740,2019-11-15T15.12.33.740,1.132,0.039,-1.001,-0.001
1573801953751,2019-11-15T15.12.33.751,1.143,0.044,-1.000,0.003
1573801953759,2019-11-15T15.12.33.759,1.151,0.045,-0.999,0.002
1573801953770,2019-11-15T15.12.33.770,1.162,0.045,-0.996,0.005
1573801953780,2019-11-15T15.12.33.780,1.172,0.046,-0.996,0.012
1573801953789,2019-11-15T15.12.33.789,1.181,0.053,-0.998,0.013
1573801953799,2019-11-15T15.12.33.799,1.191,0.050,-1.000,0.003
1573801953809,2019-11-15T15.12.33.809,1.201,0.042,-1.002,0.010
1573801953819,2019-11-15T15.12.33.819,1.211,0.038,-1.000,0.015
1573801953828,2019-11-15T15.12.33.828,1.220,0.041,-1.005,0.012
1573801953838,2019-11-15T15.12.33.838,1.230,0.039,-1.005,0.016
1573801953849,2019-11-15T15.12.33.849,1.241,0.035,-0.998,0.013
1573801953858,2019-11-15T15.12.33.858,1.250,0.033,-1.000,0.004
1573801953868,2019-11-15T15.12.33.868,1.260,0.028,-1.000,0.010
1573801953878,2019-11-15T15.12.33.878,1.270,0.021,-1.000,0.013
1573801953888,2019-11-15T15.12.33.888,1.280,0.019,-1.002,0.003
1573801953897,2019-11-15T15.12.33.897,1.289,0.013,-1.000,-0.003
1573801953907,2019-11-15T15.12.33.907,1.299,0.022,-0.996,0.006
1573801953918,2019-11-15T15.12.33.918,1.310,0.028,-0.999,0.015
1573801953926,2019-11-15T15.12.33.926,1.318,0.029,-0.999,0.014
1573801953937,2019-11-15T15.12.33.937,1.329,0.029,-0.998,0.015
1573801953947,2019-11-15T15.12.33.947,1.339,0.033,-0.998,0.011
1573801953957,2019-11-15T15.12.33.957,1.349,0.039,-1.002,0.007
1573801953966,2019-11-15T15.12.33.966,1.358,0.043,-1.003,0.001
1573801953976,2019-11-15T15.12.33.976,1.368,0.035,-1.002,-0.003
1573801953986,2019-11-15T15.12.33.986,1.378,0.028,-1.000,0.002
1573801953995,2019-11-15T15.12.33.995,1.387,0.031,-1.000,0.011
1573801954005,2019-11-15T15.12.34.005,1.397,0.032,-0.999,0.005
1573801954016,2019-11-15T15.12.34.016,1.408,0.035,-0.999,0.000
1573801954026,2019-11-15T15.12.34.026,1.418,0.042,-0.996,0.013
1573801954035,2019-11-15T15.12.34.035,1.427,0.045,-0.998,0.023
1573801954045,2019-11-15T15.12.34.045,1.437,0.048,-0.999,0.014
1573801954055,2019-11-15T15.12.34.055,1.447,0.042,-1.005,0.004
1573801954064,2019-11-15T15.12.34.064,1.456,0.031,-1.003,0.004
1573801954074,2019-11-15T15.12.34.074,1.466,0.030,-1.000,0.003
1573801954085,2019-11-15T15.12.34.085,1.477,0.028,-1.000,0.001
1573801954095,2019-11-15T15.12.34.095,1.487,0.025,-1.002,0.007
1573801954104,2019-11-15T15.12.34.104,1.496,0.029,-1.000,0.012
1573801954114,2019-11-15T15.12.34.114,1.506,0.035,-1.000,0.013
1573801954124,2019-11-15T15.12.34.124,1.516,0.039,-0.997,0.016
1573801954133,2019-11-15T15.12.34.133,1.525,0.035,-0.993,0.012
1573801954143,2019-11-15T15.12.34.143,1.535,0.026,-0.996,0.005
1573801954153,2019-11-15T15.12.34.153,1.545,0.031,-1.002,-0.007
1573801954164,2019-11-15T15.12.34.164,1.556,0.027,-1.003,-0.008
1573801954172,2019-11-15T15.12.34.172,1.564,0.038,-1.006,0.001
1573801954183,2019-11-15T15.12.34.183,1.575,0.050,-1.002,0.008
1573801954193,2019-11-15T15.12.34.193,1.585,0.048,-1.001,0.018
1573801954202,2019-11-15T15.12.34.202,1.594,0.046,-1.002,0.016
1573801954212,2019-11-15T15.12.34.212,1.604,0.039,-0.998,0.016
1573801954222,2019-11-15T15.12.34.222,1.614,0.039,-0.996,0.015
1573801954233,2019-11-15T15.12.34.233,1.625,0.044,-0.998,0.011
1573801954241,2019-11-15T15.12.34.241,1.633,0.045,-1.000,0.004
1573801954252,2019-11-15T15.12.34.252,1.644,0.037,-1.002,0.006
1573801954262,2019-11-15T15.12.34.262,1.654,0.034,-1.000,0.002
1573801954271,2019-11-15T15.12.34.271,1.663,0.032,-1.000,0.008
1573801954281,2019-11-15T15.12.34.281,1.673,0.036,-1.000,0.012
1573801954291,2019-11-15T15.12.34.291,1.683,0.035,-0.999,0.010
1573801954301,2019-11-15T15.12.34.301,1.693,0.031,-0.994,0.018
1573801954310,2019-11-15T15.12.34.310,1.702,0.032,-0.995,0.015
1573801954320,2019-11-15T15.12.34.320,1.712,0.035,-1.004,0.002
1573801954331,2019-11-15T15.12.34.331,1.723,0.037,-1.007,0.005
1573801954339,2019-11-15T15.12.34.339,1.731,0.040,-1.004,0.010
1573801954350,2019-11-15T15.12.34.350,1.742,0.031,-1.000,0.007
1573801954360,2019-11-15T15.12.34.360,1.752,0.026,-0.999,0.005
1573801954370,2019-11-15T15.12.34.370,1.762,0.022,-0.994,0.003
1573801954379,2019-11-15T15.12.34.379,1.771,0.027,-0.998,0.012
1573801954389,2019-11-15T15.12.34.389,1.781,0.041,-1.003,0.015
1573801954400,2019-11-15T15.12.34.400,1.792,0.044,-1.001,0.011
