epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801496979,2019-11-15T15.04.56.979,0.000,-0.061,-0.183,-0.183
1573801496989,2019-11-15T15.04.56.989,0.010,0.244,-0.183,-0.488
1573801496998,2019-11-15T15.04.56.998,0.019,-0.061,-0.305,-0.122
1573801497008,2019-11-15T15.04.57.008,0.029,-0.244,-0.305,0.000
1573801497018,2019-11-15T15.04.57.018,0.039,-0.305,-0.305,0.061
1573801497029,2019-11-15T15.04.57.029,0.050,-0.427,-0.244,-0.061
1573801497037,2019-11-15T15.04.57.037,0.058,-0.488,-0.366,0.061
1573801497048,2019-11-15T15.04.57.048,0.069,-0.610,-0.305,0.061
1573801497058,2019-11-15T15.04.57.058,0.079,-0.549,-0.305,0.122
1573801497068,2019-11-15T15.04.57.068,0.089,-0.488,-0.366,0.244
1573801497078,2019-11-15T15.04.57.078,0.099,-0.305,-0.427,0.183
1573801497087,2019-11-15T15.04.57.087,0.108,-0.183,-0.366,0.061
1573801497097,2019-11-15T15.04.57.097,0.118,-0.122,-0.244,0.061
1573801497108,2019-11-15T15.04.57.108,0.129,-0.122,-0.183,-0.061
1573801497118,2019-11-15T15.04.57.118,0.139,-0.183,-0.366,-0.061
1573801497127,2019-11-15T15.04.57.127,0.148,-0.305,-0.244,-0.061
1573801497137,2019-11-15T15.04.57.137,0.158,-0.366,-0.427,0.061
1573801497147,2019-11-15T15.04.57.147,0.168,-0.488,-0.549,0.061
1573801497157,2019-11-15T15.04.57.157,0.178,-0.488,-0.549,0.122
1573801497168,2019-11-15T15.04.57.168,0.189,-0.427,-0.610,0.061
1573801497177,2019-11-15T15.04.57.177,0.198,-0.244,-0.427,0.122
1573801497187,2019-11-15T15.04.57.187,0.208,0.000,-0.244,0.061
1573801497197,2019-11-15T15.04.57.197,0.218,0.183,-0.305,0.000
1573801497207,2019-11-15T15.04.57.207,0.228,0.244,-0.427,0.000
1573801497218,2019-11-15T15.04.57.218,0.239,0.122,-0.427,-0.061
1573801497226,2019-11-15T15.04.57.226,0.247,0.061,-0.610,-0.061
1573801497237,2019-11-15T15.04.57.237,0.258,0.061,-0.610,0.061
1573801497247,2019-11-15T15.04.57.247,0.268,0.000,-0.488,0.061
1573801497257,2019-11-15T15.04.57.257,0.278,0.000,-0.488,0.122
1573801497266,2019-11-15T15.04.57.266,0.287,0.183,-0.366,0.000
1573801497276,2019-11-15T15.04.57.276,0.297,0.061,-0.366,0.000
1573801497286,2019-11-15T15.04.57.286,0.307,-0.061,-0.549,-0.061
1573801497297,2019-11-15T15.04.57.297,0.318,-0.122,-0.549,0.000
1573801497307,2019-11-15T15.04.57.307,0.328,-0.061,-0.366,0.000
1573801497316,2019-11-15T15.04.57.316,0.337,0.061,-0.488,-0.061
1573801497326,2019-11-15T15.04.57.326,0.347,0.061,-0.366,-0.061
1573801497336,2019-11-15T15.04.57.336,0.357,0.183,-0.427,0.000
1573801497346,2019-11-15T15.04.57.346,0.367,0.305,-0.305,-0.061
1573801497355,2019-11-15T15.04.57.355,0.376,0.305,-0.427,-0.122
1573801497365,2019-11-15T15.04.57.365,0.386,0.244,-0.427,-0.122
1573801497376,2019-11-15T15.04.57.376,0.397,0.183,-0.488,-0.183
1573801497386,2019-11-15T15.04.57.386,0.407,0.183,-0.488,-0.183
1573801497396,2019-11-15T15.04.57.396,0.417,0.183,-0.488,-0.183
1573801497405,2019-11-15T15.04.57.405,0.426,0.305,-0.366,-0.122
1573801497415,2019-11-15T15.04.57.415,0.436,0.427,-0.366,-0.061
1573801497426,2019-11-15T15.04.57.426,0.447,0.305,-0.305,-0.122
1573801497436,2019-11-15T15.04.57.436,0.457,0.122,-0.244,0.000
1573801497446,2019-11-15T15.04.57.446,0.467,0.122,-0.305,0.000
1573801497455,2019-11-15T15.04.57.455,0.476,-0.122,-0.488,-0.122
1573801497465,2019-11-15T15.04.57.465,0.486,-0.061,-0.610,-0.061
1573801497475,2019-11-15T15.04.57.475,0.496,0.122,-0.732,-0.122
1573801497486,2019-11-15T15.04.57.486,0.507,0.122,-0.549,-0.061
1573801497494,2019-11-15T15.04.57.494,0.515,0.244,-0.366,-0.061
1573801497505,2019-11-15T15.04.57.505,0.526,0.305,-0.305,-0.061
1573801497515,2019-11-15T15.04.57.515,0.536,0.244,-0.244,0.061
1573801497525,2019-11-15T15.04.57.525,0.546,0.122,-0.305,0.061
1573801497535,2019-11-15T15.04.57.535,0.556,-0.061,-0.488,0.122
1573801497544,2019-11-15T15.04.57.544,0.565,-0.244,-0.549,-0.061
1573801497554,2019-11-15T15.04.57.554,0.575,-0.122,-0.732,-0.183
1573801497565,2019-11-15T15.04.57.565,0.586,-0.061,-0.732,-0.122
1573801497575,2019-11-15T15.04.57.575,0.596,-0.183,-0.610,-0.122
1573801497584,2019-11-15T15.04.57.584,0.605,-0.061,-0.427,0.000
1573801497594,2019-11-15T15.04.57.594,0.615,-0.061,-0.366,0.061
1573801497604,2019-11-15T15.04.57.604,0.625,-0.305,-0.305,0.183
1573801497614,2019-11-15T15.04.57.614,0.635,-0.366,-0.427,0.122
1573801497625,2019-11-15T15.04.57.625,0.646,-0.305,-0.671,0.000
1573801497634,2019-11-15T15.04.57.634,0.655,-0.427,-0.915,0.061
1573801497644,2019-11-15T15.04.57.644,0.665,-0.244,-0.854,0.000
1573801497654,2019-11-15T15.04.57.654,0.675,0.000,-0.671,0.000
1573801497664,2019-11-15T15.04.57.664,0.685,0.122,-0.488,0.061
1573801497675,2019-11-15T15.04.57.675,0.696,0.122,-0.183,0.122
1573801497683,2019-11-15T15.04.57.683,0.704,-0.061,-0.183,0.183
1573801497694,2019-11-15T15.04.57.694,0.715,-0.183,-0.305,0.122
1573801497704,2019-11-15T15.04.57.704,0.725,-0.244,-0.427,0.061
1573801497714,2019-11-15T15.04.57.714,0.735,-0.366,-0.549,0.122
1573801497724,2019-11-15T15.04.57.724,0.745,-0.427,-0.427,0.000
1573801497733,2019-11-15T15.04.57.733,0.754,-0.244,-0.549,0.000
1573801497743,2019-11-15T15.04.57.743,0.764,-0.061,-0.488,0.000
1573801497754,2019-11-15T15.04.57.754,0.775,-0.122,-0.305,0.000
1573801497764,2019-11-15T15.04.57.764,0.785,-0.305,-0.183,0.122
1573801497773,2019-11-15T15.04.57.773,0.794,-0.488,-0.183,0.122
1573801497783,2019-11-15T15.04.57.783,0.804,-0.488,-0.244,0.122
1573801497793,2019-11-15T15.04.57.793,0.814,-0.305,-0.244,0.122
1573801497803,2019-11-15T15.04.57.803,0.824,-0.244,-0.305,0.061
1573801497812,2019-11-15T15.04.57.812,0.833,-0.122,-0.183,0.000
1573801497823,2019-11-15T15.04.57.823,0.844,0.061,-0.122,-0.122
1573801497833,2019-11-15T15.04.57.833,0.854,0.061,-0.061,-0.183
1573801497843,2019-11-15T15.04.57.843,0.864,0.183,-0.061,-0.244
1573801497853,2019-11-15T15.04.57.853,0.874,0.183,-0.183,-0.183
1573801497862,2019-11-15T15.04.57.862,0.883,0.244,-0.244,-0.183
1573801497872,2019-11-15T15.04.57.872,0.893,0.183,-0.305,-0.305
