epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801496968,2019-11-15T15.04.56.968,0.000,0.028,-1.036,-0.180
1573801496979,2019-11-15T15.04.56.979,0.011,0.027,-1.044,-0.181
1573801496989,2019-11-15T15.04.56.989,0.021,0.028,-1.042,-0.179
1573801496998,2019-11-15T15.04.56.998,0.030,0.030,-1.041,-0.184
1573801497008,2019-11-15T15.04.57.008,0.040,0.029,-1.044,-0.184
1573801497018,2019-11-15T15.04.57.018,0.050,0.028,-1.043,-0.183
1573801497029,2019-11-15T15.04.57.029,0.061,0.029,-1.041,-0.183
1573801497037,2019-11-15T15.04.57.037,0.069,0.030,-1.041,-0.182
1573801497048,2019-11-15T15.04.57.048,0.080,0.029,-1.043,-0.182
1573801497058,2019-11-15T15.04.57.058,0.090,0.027,-1.042,-0.182
1573801497068,2019-11-15T15.04.57.068,0.100,0.026,-1.042,-0.186
1573801497078,2019-11-15T15.04.57.078,0.110,0.024,-1.042,-0.187
1573801497087,2019-11-15T15.04.57.087,0.119,0.027,-1.042,-0.187
1573801497097,2019-11-15T15.04.57.097,0.129,0.027,-1.042,-0.184
1573801497108,2019-11-15T15.04.57.108,0.140,0.029,-1.040,-0.186
1573801497118,2019-11-15T15.04.57.118,0.150,0.029,-1.041,-0.183
1573801497127,2019-11-15T15.04.57.127,0.159,0.028,-1.042,-0.185
1573801497137,2019-11-15T15.04.57.137,0.169,0.030,-1.042,-0.181
1573801497147,2019-11-15T15.04.57.147,0.179,0.029,-1.043,-0.180
1573801497157,2019-11-15T15.04.57.157,0.189,0.027,-1.043,-0.186
1573801497168,2019-11-15T15.04.57.168,0.200,0.027,-1.042,-0.186
1573801497177,2019-11-15T15.04.57.177,0.209,0.026,-1.041,-0.188
1573801497187,2019-11-15T15.04.57.187,0.219,0.026,-1.042,-0.187
1573801497197,2019-11-15T15.04.57.197,0.229,0.026,-1.042,-0.185
1573801497207,2019-11-15T15.04.57.207,0.239,0.029,-1.042,-0.183
1573801497218,2019-11-15T15.04.57.218,0.250,0.030,-1.040,-0.180
1573801497226,2019-11-15T15.04.57.226,0.258,0.029,-1.043,-0.182
1573801497237,2019-11-15T15.04.57.237,0.269,0.028,-1.042,-0.185
1573801497247,2019-11-15T15.04.57.247,0.279,0.024,-1.041,-0.186
1573801497257,2019-11-15T15.04.57.257,0.289,0.022,-1.039,-0.187
1573801497266,2019-11-15T15.04.57.266,0.298,0.025,-1.037,-0.188
1573801497276,2019-11-15T15.04.57.276,0.308,0.030,-1.040,-0.186
1573801497286,2019-11-15T15.04.57.286,0.318,0.031,-1.040,-0.184
1573801497297,2019-11-15T15.04.57.297,0.329,0.027,-1.042,-0.186
1573801497307,2019-11-15T15.04.57.307,0.339,0.024,-1.042,-0.184
1573801497316,2019-11-15T15.04.57.316,0.348,0.028,-1.041,-0.184
1573801497326,2019-11-15T15.04.57.326,0.358,0.028,-1.040,-0.184
1573801497336,2019-11-15T15.04.57.336,0.368,0.027,-1.040,-0.188
1573801497346,2019-11-15T15.04.57.346,0.378,0.026,-1.038,-0.188
1573801497355,2019-11-15T15.04.57.355,0.387,0.025,-1.040,-0.182
1573801497365,2019-11-15T15.04.57.365,0.397,0.030,-1.044,-0.180
1573801497376,2019-11-15T15.04.57.376,0.408,0.028,-1.046,-0.181
1573801497386,2019-11-15T15.04.57.386,0.418,0.026,-1.043,-0.182
1573801497396,2019-11-15T15.04.57.396,0.428,0.029,-1.042,-0.184
1573801497405,2019-11-15T15.04.57.405,0.437,0.028,-1.040,-0.187
1573801497415,2019-11-15T15.04.57.415,0.447,0.029,-1.038,-0.187
1573801497426,2019-11-15T15.04.57.426,0.458,0.029,-1.041,-0.185
1573801497436,2019-11-15T15.04.57.436,0.468,0.032,-1.045,-0.180
1573801497445,2019-11-15T15.04.57.445,0.477,0.031,-1.047,-0.178
1573801497455,2019-11-15T15.04.57.455,0.487,0.025,-1.047,-0.179
1573801497465,2019-11-15T15.04.57.465,0.497,0.026,-1.043,-0.184
1573801497475,2019-11-15T15.04.57.475,0.507,0.031,-1.037,-0.186
1573801497486,2019-11-15T15.04.57.486,0.518,0.027,-1.039,-0.188
1573801497494,2019-11-15T15.04.57.494,0.526,0.025,-1.042,-0.190
1573801497505,2019-11-15T15.04.57.505,0.537,0.026,-1.041,-0.183
1573801497515,2019-11-15T15.04.57.515,0.547,0.029,-1.044,-0.181
1573801497525,2019-11-15T15.04.57.525,0.557,0.027,-1.045,-0.180
1573801497535,2019-11-15T15.04.57.535,0.567,0.025,-1.042,-0.181
1573801497544,2019-11-15T15.04.57.544,0.576,0.024,-1.042,-0.180
1573801497554,2019-11-15T15.04.57.554,0.586,0.029,-1.042,-0.179
1573801497565,2019-11-15T15.04.57.565,0.597,0.028,-1.039,-0.188
1573801497575,2019-11-15T15.04.57.575,0.607,0.024,-1.042,-0.187
1573801497584,2019-11-15T15.04.57.584,0.616,0.030,-1.042,-0.184
1573801497594,2019-11-15T15.04.57.594,0.626,0.031,-1.042,-0.183
1573801497604,2019-11-15T15.04.57.604,0.636,0.030,-1.044,-0.182
1573801497614,2019-11-15T15.04.57.614,0.646,0.028,-1.041,-0.179
1573801497625,2019-11-15T15.04.57.625,0.657,0.026,-1.040,-0.178
1573801497634,2019-11-15T15.04.57.634,0.666,0.030,-1.041,-0.183
1573801497644,2019-11-15T15.04.57.644,0.676,0.024,-1.042,-0.186
1573801497654,2019-11-15T15.04.57.654,0.686,0.026,-1.042,-0.186
1573801497664,2019-11-15T15.04.57.664,0.696,0.030,-1.041,-0.185
1573801497675,2019-11-15T15.04.57.675,0.707,0.029,-1.041,-0.184
1573801497683,2019-11-15T15.04.57.683,0.715,0.029,-1.042,-0.183
