epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801489533,2019-11-15T15.04.49.533,0.000,-0.203,-1.022,0.045
1573801489543,2019-11-15T15.04.49.543,0.010,-0.219,-1.024,0.046
1573801489554,2019-11-15T15.04.49.554,0.021,-0.214,-1.023,0.048
1573801489564,2019-11-15T15.04.49.564,0.031,-0.203,-1.039,0.042
1573801489573,2019-11-15T15.04.49.573,0.040,-0.179,-1.048,0.034
1573801489583,2019-11-15T15.04.49.583,0.050,-0.167,-1.040,0.031
1573801489593,2019-11-15T15.04.49.593,0.060,-0.166,-1.030,0.032
1573801489603,2019-11-15T15.04.49.603,0.070,-0.167,-1.032,0.035
1573801489614,2019-11-15T15.04.49.614,0.081,-0.165,-1.036,0.041
1573801489624,2019-11-15T15.04.49.624,0.091,-0.168,-1.043,0.040
1573801489634,2019-11-15T15.04.49.634,0.101,-0.178,-1.038,0.042
1573801489644,2019-11-15T15.04.49.644,0.111,-0.192,-1.028,0.038
1573801489655,2019-11-15T15.04.49.655,0.122,-0.198,-1.030,0.036
1573801489665,2019-11-15T15.04.49.665,0.132,-0.190,-1.029,0.042
1573801489675,2019-11-15T15.04.49.675,0.142,-0.184,-1.032,0.045
1573801489685,2019-11-15T15.04.49.685,0.152,-0.171,-1.035,0.051
1573801489696,2019-11-15T15.04.49.696,0.163,-0.167,-1.039,0.055
1573801489706,2019-11-15T15.04.49.706,0.173,-0.166,-1.042,0.054
1573801489716,2019-11-15T15.04.49.716,0.183,-0.167,-1.043,0.050
1573801489726,2019-11-15T15.04.49.726,0.193,-0.174,-1.044,0.041
1573801489737,2019-11-15T15.04.49.737,0.204,-0.191,-1.048,0.037
1573801489747,2019-11-15T15.04.49.747,0.214,-0.195,-1.047,0.036
1573801489756,2019-11-15T15.04.49.756,0.223,-0.196,-1.047,0.034
1573801489766,2019-11-15T15.04.49.766,0.233,-0.190,-1.042,0.038
1573801489776,2019-11-15T15.04.49.776,0.243,-0.180,-1.036,0.041
1573801489787,2019-11-15T15.04.49.787,0.254,-0.174,-1.037,0.041
1573801489797,2019-11-15T15.04.49.797,0.264,-0.172,-1.033,0.047
1573801489807,2019-11-15T15.04.49.807,0.274,-0.178,-1.033,0.047
1573801489817,2019-11-15T15.04.49.817,0.284,-0.185,-1.045,0.037
1573801489828,2019-11-15T15.04.49.828,0.295,-0.192,-1.048,0.032
1573801489838,2019-11-15T15.04.49.838,0.305,-0.203,-1.033,0.029
1573801489848,2019-11-15T15.04.49.848,0.315,-0.207,-1.030,0.022
1573801489858,2019-11-15T15.04.49.858,0.325,-0.191,-1.039,0.025
1573801489869,2019-11-15T15.04.49.869,0.336,-0.174,-1.042,0.031
1573801489879,2019-11-15T15.04.49.879,0.346,-0.163,-1.042,0.037
1573801489889,2019-11-15T15.04.49.889,0.356,-0.151,-1.050,0.043
1573801489899,2019-11-15T15.04.49.899,0.366,-0.164,-1.048,0.049
1573801489910,2019-11-15T15.04.49.910,0.377,-0.180,-1.034,0.054
1573801489920,2019-11-15T15.04.49.920,0.387,-0.187,-1.019,0.050
1573801489929,2019-11-15T15.04.49.929,0.396,-0.195,-1.015,0.041
1573801489939,2019-11-15T15.04.49.939,0.406,-0.210,-1.020,0.032
1573801489949,2019-11-15T15.04.49.949,0.416,-0.217,-1.040,0.027
1573801489959,2019-11-15T15.04.49.959,0.426,-0.200,-1.053,0.034
1573801489970,2019-11-15T15.04.49.970,0.437,-0.173,-1.041,0.051
1573801489980,2019-11-15T15.04.49.980,0.447,-0.174,-1.022,0.056
1573801489990,2019-11-15T15.04.49.990,0.457,-0.195,-1.018,0.057
1573801490000,2019-11-15T15.04.50.000,0.467,-0.199,-1.033,0.060
1573801490011,2019-11-15T15.04.50.011,0.478,-0.192,-1.044,0.057
1573801490021,2019-11-15T15.04.50.021,0.488,-0.195,-1.038,0.051
1573801490031,2019-11-15T15.04.50.031,0.498,-0.205,-1.027,0.047
1573801490041,2019-11-15T15.04.50.041,0.508,-0.212,-1.018,0.049
