epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801503418,2019-11-15T15.05.03.418,0.000,0.371,0.868,-0.171
1573801503428,2019-11-15T15.05.03.428,0.010,0.373,0.877,-0.177
1573801503439,2019-11-15T15.05.03.439,0.021,0.376,0.870,-0.174
1573801503449,2019-11-15T15.05.03.449,0.031,0.375,0.871,-0.175
1573801503459,2019-11-15T15.05.03.459,0.041,0.372,0.876,-0.179
1573801503470,2019-11-15T15.05.03.470,0.052,0.370,0.876,-0.178
1573801503480,2019-11-15T15.05.03.480,0.062,0.371,0.872,-0.175
1573801503490,2019-11-15T15.05.03.490,0.072,0.371,0.870,-0.176
1573801503500,2019-11-15T15.05.03.500,0.082,0.369,0.872,-0.179
1573801503509,2019-11-15T15.05.03.509,0.091,0.369,0.871,-0.180
1573801503519,2019-11-15T15.05.03.519,0.101,0.370,0.875,-0.178
1573801503530,2019-11-15T15.05.03.530,0.112,0.368,0.876,-0.180
1573801503540,2019-11-15T15.05.03.540,0.122,0.370,0.875,-0.177
1573801503550,2019-11-15T15.05.03.550,0.132,0.367,0.874,-0.178
1573801503560,2019-11-15T15.05.03.560,0.142,0.366,0.875,-0.178
1573801503571,2019-11-15T15.05.03.571,0.153,0.372,0.875,-0.177
1573801503581,2019-11-15T15.05.03.581,0.163,0.375,0.874,-0.177
1573801503591,2019-11-15T15.05.03.591,0.173,0.376,0.869,-0.175
1573801503601,2019-11-15T15.05.03.601,0.183,0.370,0.873,-0.175
1573801503612,2019-11-15T15.05.03.612,0.194,0.369,0.875,-0.178
1573801503620,2019-11-15T15.05.03.620,0.202,0.372,0.875,-0.176
1573801503631,2019-11-15T15.05.03.631,0.213,0.372,0.873,-0.178
1573801503641,2019-11-15T15.05.03.641,0.223,0.373,0.872,-0.178
1573801503651,2019-11-15T15.05.03.651,0.233,0.368,0.875,-0.176
1573801503661,2019-11-15T15.05.03.661,0.243,0.371,0.875,-0.174
1573801503672,2019-11-15T15.05.03.672,0.254,0.375,0.874,-0.171
1573801503682,2019-11-15T15.05.03.682,0.264,0.370,0.874,-0.176
1573801503692,2019-11-15T15.05.03.692,0.274,0.369,0.874,-0.176
1573801503702,2019-11-15T15.05.03.702,0.284,0.371,0.874,-0.179
1573801503713,2019-11-15T15.05.03.713,0.295,0.370,0.875,-0.181
1573801503723,2019-11-15T15.05.03.723,0.305,0.371,0.874,-0.178
1573801503732,2019-11-15T15.05.03.732,0.314,0.367,0.877,-0.176
1573801503742,2019-11-15T15.05.03.742,0.324,0.366,0.878,-0.174
1573801503752,2019-11-15T15.05.03.752,0.334,0.374,0.872,-0.175
1573801503762,2019-11-15T15.05.03.762,0.344,0.376,0.869,-0.174
1573801503773,2019-11-15T15.05.03.773,0.355,0.375,0.871,-0.173
1573801503783,2019-11-15T15.05.03.783,0.365,0.374,0.875,-0.176
1573801503793,2019-11-15T15.05.03.793,0.375,0.373,0.878,-0.178
1573801503803,2019-11-15T15.05.03.803,0.385,0.371,0.874,-0.177
1573801503814,2019-11-15T15.05.03.814,0.396,0.366,0.874,-0.181
1573801503824,2019-11-15T15.05.03.824,0.406,0.371,0.872,-0.177
1573801503834,2019-11-15T15.05.03.834,0.416,0.376,0.872,-0.177
1573801503843,2019-11-15T15.05.03.843,0.425,0.380,0.869,-0.175
1573801503853,2019-11-15T15.05.03.853,0.435,0.378,0.870,-0.174
1573801503864,2019-11-15T15.05.03.864,0.446,0.375,0.873,-0.176
1573801503874,2019-11-15T15.05.03.874,0.456,0.375,0.875,-0.175
1573801503884,2019-11-15T15.05.03.884,0.466,0.372,0.873,-0.176
1573801503894,2019-11-15T15.05.03.894,0.476,0.368,0.871,-0.179
1573801503905,2019-11-15T15.05.03.905,0.487,0.363,0.877,-0.179
1573801503915,2019-11-15T15.05.03.915,0.497,0.369,0.877,-0.177
1573801503925,2019-11-15T15.05.03.925,0.507,0.379,0.872,-0.174
1573801503935,2019-11-15T15.05.03.935,0.517,0.378,0.867,-0.173
1573801503946,2019-11-15T15.05.03.946,0.528,0.377,0.871,-0.175
1573801503954,2019-11-15T15.05.03.954,0.536,0.382,0.872,-0.174
1573801503965,2019-11-15T15.05.03.965,0.547,0.376,0.872,-0.177
1573801503975,2019-11-15T15.05.03.975,0.557,0.366,0.873,-0.180
1573801503985,2019-11-15T15.05.03.985,0.567,0.367,0.876,-0.173
1573801503995,2019-11-15T15.05.03.995,0.577,0.371,0.875,-0.171
1573801504006,2019-11-15T15.05.04.006,0.588,0.371,0.872,-0.172
1573801504016,2019-11-15T15.05.04.016,0.598,0.376,0.876,-0.176
1573801504026,2019-11-15T15.05.04.026,0.608,0.380,0.874,-0.180
