epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801490598,2019-11-15T15.04.50.598,0.000,0.244,0.732,-0.183
1573801490608,2019-11-15T15.04.50.608,0.010,0.488,1.098,-0.488
1573801490618,2019-11-15T15.04.50.618,0.020,0.183,2.805,-0.854
1573801490628,2019-11-15T15.04.50.628,0.030,-0.122,4.939,-0.854
1573801490639,2019-11-15T15.04.50.639,0.041,-0.183,5.488,-0.610
1573801490649,2019-11-15T15.04.50.649,0.051,-0.488,5.427,-0.793
1573801490658,2019-11-15T15.04.50.658,0.060,-0.793,4.878,-0.610
1573801490668,2019-11-15T15.04.50.668,0.070,-0.976,3.780,-0.061
1573801490678,2019-11-15T15.04.50.678,0.080,-0.976,1.890,0.061
1573801490688,2019-11-15T15.04.50.688,0.090,-0.854,-0.061,-0.122
1573801490699,2019-11-15T15.04.50.699,0.101,-0.671,-0.915,-0.183
1573801490709,2019-11-15T15.04.50.709,0.111,-0.427,-1.098,-0.183
1573801490719,2019-11-15T15.04.50.719,0.121,-0.183,-0.915,-0.122
1573801490729,2019-11-15T15.04.50.729,0.131,0.061,-0.305,-0.366
1573801490740,2019-11-15T15.04.50.740,0.142,0.061,0.915,-0.366
1573801490750,2019-11-15T15.04.50.750,0.152,-0.061,1.890,-0.183
1573801490760,2019-11-15T15.04.50.760,0.162,-0.183,1.890,-0.305
1573801490769,2019-11-15T15.04.50.769,0.171,-0.244,1.890,-0.305
1573801490779,2019-11-15T15.04.50.779,0.181,-0.122,1.768,-0.122
1573801490789,2019-11-15T15.04.50.789,0.191,0.061,0.854,-0.122
1573801490800,2019-11-15T15.04.50.800,0.202,0.366,-0.122,0.183
1573801490810,2019-11-15T15.04.50.810,0.212,0.488,-0.793,0.488
1573801490820,2019-11-15T15.04.50.820,0.222,0.122,-1.890,0.854
1573801490830,2019-11-15T15.04.50.830,0.232,0.000,-2.073,1.098
1573801490841,2019-11-15T15.04.50.841,0.243,-0.305,-0.305,0.793
1573801490851,2019-11-15T15.04.50.851,0.253,-0.854,1.646,0.610
1573801490861,2019-11-15T15.04.50.861,0.263,-0.854,2.256,0.427
1573801490871,2019-11-15T15.04.50.871,0.273,-0.976,1.829,0.244
1573801490880,2019-11-15T15.04.50.880,0.282,-0.915,1.707,0.732
1573801490891,2019-11-15T15.04.50.891,0.293,-0.793,1.585,0.976
1573801490901,2019-11-15T15.04.50.901,0.303,-0.610,2.500,0.732
1573801490911,2019-11-15T15.04.50.911,0.313,-0.610,3.720,0.366
1573801490921,2019-11-15T15.04.50.921,0.323,-0.732,4.756,0.061
1573801490932,2019-11-15T15.04.50.932,0.334,-0.854,4.939,-0.305
1573801490942,2019-11-15T15.04.50.942,0.344,-0.793,3.354,-0.244
1573801490952,2019-11-15T15.04.50.952,0.354,-0.671,1.098,0.305
1573801490962,2019-11-15T15.04.50.962,0.364,-0.549,-0.061,0.732
1573801490973,2019-11-15T15.04.50.973,0.375,-0.671,-0.122,0.793
1573801490981,2019-11-15T15.04.50.981,0.383,-0.854,0.915,0.671
1573801490992,2019-11-15T15.04.50.992,0.394,-0.976,2.134,0.915
1573801491002,2019-11-15T15.04.51.002,0.404,-1.037,2.561,1.280
1573801491012,2019-11-15T15.04.51.012,0.414,-0.915,2.073,1.524
1573801491022,2019-11-15T15.04.51.022,0.424,-0.488,0.915,2.195
1573801491033,2019-11-15T15.04.51.033,0.435,-0.183,-0.732,2.195
1573801491043,2019-11-15T15.04.51.043,0.445,0.244,-1.890,1.585
1573801491053,2019-11-15T15.04.51.053,0.455,0.793,-3.110,0.976
1573801491063,2019-11-15T15.04.51.063,0.465,1.341,-4.207,0.244
1573801491074,2019-11-15T15.04.51.074,0.476,1.707,-4.451,-0.183
1573801491082,2019-11-15T15.04.51.082,0.484,1.890,-3.293,-0.061
1573801491093,2019-11-15T15.04.51.093,0.495,1.402,-0.793,0.427
1573801491103,2019-11-15T15.04.51.103,0.505,0.549,1.463,1.280
1573801491113,2019-11-15T15.04.51.113,0.515,-0.427,1.890,2.134
1573801491123,2019-11-15T15.04.51.123,0.525,-1.220,0.976,2.561
1573801491134,2019-11-15T15.04.51.134,0.536,-1.768,0.244,2.805
1573801491144,2019-11-15T15.04.51.144,0.546,-1.951,-0.122,2.866
1573801491154,2019-11-15T15.04.51.154,0.556,-1.524,-0.732,2.134
1573801491164,2019-11-15T15.04.51.164,0.566,-0.976,-1.220,1.220
1573801491175,2019-11-15T15.04.51.175,0.577,-0.244,-0.915,1.159
1573801491183,2019-11-15T15.04.51.183,0.585,-0.122,-0.549,1.037
1573801491194,2019-11-15T15.04.51.194,0.596,-0.061,-0.854,1.402
1573801491204,2019-11-15T15.04.51.204,0.606,-0.366,-0.549,2.134
1573801491214,2019-11-15T15.04.51.214,0.616,-0.976,0.671,2.439
1573801491224,2019-11-15T15.04.51.224,0.626,-1.280,1.768,2.500
1573801491235,2019-11-15T15.04.51.235,0.637,-1.220,2.561,1.707
1573801491245,2019-11-15T15.04.51.245,0.647,-1.098,2.866,0.671
1573801491255,2019-11-15T15.04.51.255,0.657,-0.549,2.988,0.122
1573801491266,2019-11-15T15.04.51.266,0.668,-0.122,2.256,-0.122
1573801491276,2019-11-15T15.04.51.276,0.678,0.305,0.732,0.122
1573801491286,2019-11-15T15.04.51.286,0.688,0.366,-0.488,0.549
1573801491295,2019-11-15T15.04.51.295,0.697,0.183,-0.549,0.549
1573801491305,2019-11-15T15.04.51.305,0.707,-0.427,0.976,0.793
1573801491315,2019-11-15T15.04.51.315,0.717,-0.793,2.622,1.280
1573801491326,2019-11-15T15.04.51.326,0.728,-0.854,2.378,1.098
1573801491336,2019-11-15T15.04.51.336,0.738,-0.732,1.646,0.793
1573801491346,2019-11-15T15.04.51.346,0.748,-0.732,1.707,0.854
1573801491356,2019-11-15T15.04.51.356,0.758,-0.976,1.524,0.671
1573801491367,2019-11-15T15.04.51.367,0.769,-0.976,0.244,0.305
1573801491377,2019-11-15T15.04.51.377,0.779,-0.671,-0.488,0.061
1573801491387,2019-11-15T15.04.51.387,0.789,-0.366,-0.671,-0.244
1573801491396,2019-11-15T15.04.51.396,0.798,-0.122,-1.646,-0.183
1573801491406,2019-11-15T15.04.51.406,0.808,0.122,-3.110,0.061
1573801491416,2019-11-15T15.04.51.416,0.818,0.061,-3.780,0.427
1573801491427,2019-11-15T15.04.51.427,0.829,-0.244,-3.537,0.427
1573801491437,2019-11-15T15.04.51.437,0.839,-0.549,-2.744,0.427
1573801491447,2019-11-15T15.04.51.447,0.849,-0.549,-1.951,0.488
1573801491457,2019-11-15T15.04.51.457,0.859,-0.671,-0.610,0.305
1573801491468,2019-11-15T15.04.51.468,0.870,-0.610,-0.061,0.366
1573801491478,2019-11-15T15.04.51.478,0.880,-0.366,-0.915,0.793
1573801491488,2019-11-15T15.04.51.488,0.890,0.122,-2.622,1.280
1573801491497,2019-11-15T15.04.51.497,0.899,0.305,-3.841,1.463
1573801491507,2019-11-15T15.04.51.507,0.909,-0.244,-4.634,1.463
1573801491517,2019-11-15T15.04.51.517,0.919,-0.427,-4.756,1.646
1573801491528,2019-11-15T15.04.51.528,0.930,-0.976,-3.171,1.402
1573801491538,2019-11-15T15.04.51.538,0.940,-1.402,-0.671,1.037
1573801491548,2019-11-15T15.04.51.548,0.950,-1.341,1.646,0.488
1573801491558,2019-11-15T15.04.51.558,0.960,-1.220,2.927,-0.061
1573801491569,2019-11-15T15.04.51.569,0.971,-0.488,3.293,0.122
1573801491579,2019-11-15T15.04.51.579,0.981,0.183,2.012,0.366
1573801491589,2019-11-15T15.04.51.589,0.991,0.244,0.305,0.732
1573801491599,2019-11-15T15.04.51.599,1.001,-0.061,-0.793,0.732
1573801491608,2019-11-15T15.04.51.608,1.010,-0.305,-0.915,0.610
1573801491619,2019-11-15T15.04.51.619,1.021,-0.793,0.000,0.427
1573801491629,2019-11-15T15.04.51.629,1.031,-1.037,1.280,0.061
1573801491639,2019-11-15T15.04.51.639,1.041,-0.915,1.951,-0.183
1573801491649,2019-11-15T15.04.51.649,1.051,-0.427,2.195,0.122
1573801491660,2019-11-15T15.04.51.660,1.062,-0.122,2.561,0.488
1573801491670,2019-11-15T15.04.51.670,1.072,-0.244,2.317,0.793
1573801491680,2019-11-15T15.04.51.680,1.082,-0.427,1.098,0.610
1573801491690,2019-11-15T15.04.51.690,1.092,-0.793,-0.366,0.427
1573801491701,2019-11-15T15.04.51.701,1.103,-0.854,-0.610,0.427
1573801491711,2019-11-15T15.04.51.711,1.113,-0.854,0.549,-0.122
1573801491720,2019-11-15T15.04.51.720,1.122,-0.671,1.951,-0.732
1573801491730,2019-11-15T15.04.51.730,1.132,-0.122,2.683,-0.793
1573801491740,2019-11-15T15.04.51.740,1.142,0.061,2.683,-0.732
1573801491750,2019-11-15T15.04.51.750,1.152,0.122,2.378,-0.305
1573801491761,2019-11-15T15.04.51.761,1.163,-0.305,1.829,0.061
1573801491771,2019-11-15T15.04.51.771,1.173,-0.671,1.220,0.305
1573801491781,2019-11-15T15.04.51.781,1.183,-0.915,-0.061,0.366
1573801491791,2019-11-15T15.04.51.791,1.193,-1.159,-1.220,0.000
1573801491802,2019-11-15T15.04.51.802,1.204,-0.671,-1.646,-0.854
1573801491812,2019-11-15T15.04.51.812,1.214,-0.244,-1.829,-1.402
1573801491821,2019-11-15T15.04.51.821,1.223,0.183,-2.378,-1.280
1573801491831,2019-11-15T15.04.51.831,1.233,0.244,-2.988,-1.037
1573801491841,2019-11-15T15.04.51.841,1.243,0.000,-3.354,-0.732
1573801491851,2019-11-15T15.04.51.851,1.253,0.183,-2.805,-0.488
1573801491862,2019-11-15T15.04.51.862,1.264,0.183,-1.585,-0.366
1573801491872,2019-11-15T15.04.51.872,1.274,-0.061,-0.122,-0.732
1573801491882,2019-11-15T15.04.51.882,1.284,-0.061,0.061,-0.976
1573801491892,2019-11-15T15.04.51.892,1.294,0.061,0.183,-1.037
1573801491903,2019-11-15T15.04.51.903,1.305,-0.061,1.220,-1.037
1573801491913,2019-11-15T15.04.51.913,1.315,-0.244,1.524,-0.854
1573801491922,2019-11-15T15.04.51.922,1.324,-0.061,0.549,-0.549
1573801491932,2019-11-15T15.04.51.932,1.334,0.122,-0.732,-0.122
1573801491942,2019-11-15T15.04.51.942,1.344,0.549,-2.195,-0.427
1573801491953,2019-11-15T15.04.51.953,1.355,0.671,-3.293,-0.976
1573801491963,2019-11-15T15.04.51.963,1.365,0.610,-3.598,-0.976
1573801491973,2019-11-15T15.04.51.973,1.375,0.488,-3.049,-0.976
1573801491983,2019-11-15T15.04.51.983,1.385,0.183,-1.524,-1.037
1573801491994,2019-11-15T15.04.51.994,1.396,-0.305,0.854,-0.732
1573801492004,2019-11-15T15.04.52.004,1.406,-0.854,2.317,-0.549
1573801492014,2019-11-15T15.04.52.014,1.416,-0.976,2.927,-0.244
1573801492024,2019-11-15T15.04.52.024,1.426,-0.671,2.561,0.305
1573801492033,2019-11-15T15.04.52.033,1.435,-0.305,1.098,0.793
1573801492043,2019-11-15T15.04.52.043,1.445,0.061,-1.037,0.610
1573801492054,2019-11-15T15.04.52.054,1.456,0.122,-2.805,0.183
