epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801489543,2019-11-15T15.04.49.543,0.000,0.061,-1.707,0.610
1573801489554,2019-11-15T15.04.49.554,0.011,-0.183,-2.195,0.976
1573801489564,2019-11-15T15.04.49.564,0.021,-0.305,-4.878,1.098
1573801489573,2019-11-15T15.04.49.573,0.030,-0.671,-6.463,1.463
1573801489583,2019-11-15T15.04.49.583,0.040,-0.488,-5.793,1.768
1573801489593,2019-11-15T15.04.49.593,0.050,-0.549,-3.659,2.073
1573801489603,2019-11-15T15.04.49.603,0.060,-0.427,-0.732,2.378
1573801489614,2019-11-15T15.04.49.614,0.071,-0.061,1.951,2.195
1573801489624,2019-11-15T15.04.49.624,0.081,0.244,4.207,1.951
1573801489634,2019-11-15T15.04.49.634,0.091,0.427,5.305,1.402
1573801489644,2019-11-15T15.04.49.644,0.101,0.427,4.390,0.671
1573801489655,2019-11-15T15.04.49.655,0.112,0.183,1.951,0.305
1573801489665,2019-11-15T15.04.49.665,0.122,-0.061,-1.098,-0.122
1573801489675,2019-11-15T15.04.49.675,0.132,-0.122,-2.805,-0.244
1573801489685,2019-11-15T15.04.49.685,0.142,0.061,-2.805,0.183
1573801489696,2019-11-15T15.04.49.696,0.153,0.122,-1.707,0.366
1573801489706,2019-11-15T15.04.49.706,0.163,0.305,0.000,0.610
1573801489716,2019-11-15T15.04.49.716,0.173,0.610,2.073,0.610
1573801489726,2019-11-15T15.04.49.726,0.183,0.915,4.207,0.488
1573801489737,2019-11-15T15.04.49.737,0.194,1.159,4.939,0.427
1573801489747,2019-11-15T15.04.49.747,0.204,1.159,3.537,0.183
1573801489756,2019-11-15T15.04.49.756,0.213,0.671,0.671,0.061
1573801489766,2019-11-15T15.04.49.766,0.223,0.000,-1.646,0.305
1573801489776,2019-11-15T15.04.49.776,0.233,-0.366,-2.927,0.671
1573801489787,2019-11-15T15.04.49.787,0.244,-0.549,-3.049,0.793
1573801489797,2019-11-15T15.04.49.797,0.254,-0.549,-1.951,0.854
1573801489807,2019-11-15T15.04.49.807,0.264,-0.244,-0.122,0.854
1573801489817,2019-11-15T15.04.49.817,0.274,0.061,1.098,0.427
1573801489828,2019-11-15T15.04.49.828,0.285,-0.183,0.732,0.000
1573801489838,2019-11-15T15.04.49.838,0.295,-0.549,-1.341,-0.122
1573801489848,2019-11-15T15.04.49.848,0.305,-1.341,-5.061,-0.061
1573801489858,2019-11-15T15.04.49.858,0.315,-2.134,-8.171,0.549
1573801489869,2019-11-15T15.04.49.869,0.326,-2.500,-8.476,1.341
1573801489879,2019-11-15T15.04.49.879,0.336,-2.256,-6.098,1.951
1573801489889,2019-11-15T15.04.49.889,0.346,-1.890,-2.012,2.134
1573801489899,2019-11-15T15.04.49.899,0.356,-1.220,2.378,1.402
1573801489910,2019-11-15T15.04.49.910,0.367,-0.671,5.732,0.366
1573801489920,2019-11-15T15.04.49.920,0.377,-0.244,7.317,-0.366
1573801489930,2019-11-15T15.04.49.930,0.387,-0.183,6.341,-0.976
1573801489939,2019-11-15T15.04.49.939,0.396,-0.671,3.659,-1.220
1573801489949,2019-11-15T15.04.49.949,0.406,-1.098,0.305,-1.159
1573801489959,2019-11-15T15.04.49.959,0.416,-1.341,-2.500,-0.671
1573801489970,2019-11-15T15.04.49.970,0.427,-1.402,-3.171,-0.305
1573801489980,2019-11-15T15.04.49.980,0.437,-1.037,-1.646,-0.671
1573801489990,2019-11-15T15.04.49.990,0.447,-0.488,0.366,-1.159
1573801490000,2019-11-15T15.04.50.000,0.457,-0.366,1.402,-1.707
1573801490011,2019-11-15T15.04.50.011,0.468,-0.061,1.646,-2.134
1573801490021,2019-11-15T15.04.50.021,0.478,0.244,2.195,-1.829
1573801490031,2019-11-15T15.04.50.031,0.488,0.244,2.500,-1.098
1573801490041,2019-11-15T15.04.50.041,0.498,0.000,1.159,-0.305
1573801490052,2019-11-15T15.04.50.052,0.509,-0.427,-1.402,0.244
1573801490062,2019-11-15T15.04.50.062,0.519,-0.488,-2.744,0.305
1573801490072,2019-11-15T15.04.50.072,0.529,-0.244,-2.439,0.366
1573801490082,2019-11-15T15.04.50.082,0.539,0.000,-1.220,0.427
1573801490093,2019-11-15T15.04.50.093,0.550,0.122,0.305,0.549
1573801490103,2019-11-15T15.04.50.103,0.560,0.183,1.463,0.732
1573801490112,2019-11-15T15.04.50.112,0.569,-0.061,1.159,0.915
1573801490122,2019-11-15T15.04.50.122,0.579,-0.610,-0.793,1.037
1573801490132,2019-11-15T15.04.50.132,0.589,-1.280,-2.622,1.098
1573801490142,2019-11-15T15.04.50.142,0.599,-1.463,-3.171,1.463
1573801490153,2019-11-15T15.04.50.153,0.610,-1.524,-2.622,1.768
1573801490163,2019-11-15T15.04.50.163,0.620,-1.646,-2.439,1.829
1573801490173,2019-11-15T15.04.50.173,0.630,-2.012,-3.049,1.707
1573801490183,2019-11-15T15.04.50.183,0.640,-2.012,-4.085,1.280
1573801490194,2019-11-15T15.04.50.194,0.651,-1.951,-4.634,0.305
1573801490204,2019-11-15T15.04.50.204,0.661,-1.768,-4.024,-0.122
1573801490214,2019-11-15T15.04.50.214,0.671,-1.768,-3.293,-0.549
1573801490224,2019-11-15T15.04.50.224,0.681,-2.012,-2.744,-0.610
1573801490235,2019-11-15T15.04.50.235,0.692,-2.317,-2.927,0.061
1573801490245,2019-11-15T15.04.50.245,0.702,-2.866,-4.695,1.037
1573801490255,2019-11-15T15.04.50.255,0.712,-3.598,-6.768,2.012
1573801490266,2019-11-15T15.04.50.266,0.723,-3.415,-7.317,2.378
1573801490276,2019-11-15T15.04.50.276,0.733,-3.171,-7.012,1.890
1573801490286,2019-11-15T15.04.50.286,0.743,-2.866,-6.646,0.793
1573801490295,2019-11-15T15.04.50.295,0.752,-2.805,-6.402,-0.061
1573801490305,2019-11-15T15.04.50.305,0.762,-2.317,-4.573,-0.793
