epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801493552,2019-11-15T15.04.53.552,0.000,-0.000051750,-0.000007750,0.000002375
1573801493591,2019-11-15T15.04.53.591,0.039,-0.000051750,-0.000007750,0.000003125
1573801493631,2019-11-15T15.04.53.631,0.079,-0.000051375,-0.000006250,0.000003563
1573801493671,2019-11-15T15.04.53.671,0.119,-0.000051750,-0.000008125,0.000002375
1573801493710,2019-11-15T15.04.53.710,0.158,-0.000052500,-0.000006250,0.000002750
1573801493751,2019-11-15T15.04.53.751,0.199,-0.000052125,-0.000006625,0.000002375
1573801493791,2019-11-15T15.04.53.791,0.239,-0.000050688,-0.000007375,0.000004313
1573801493830,2019-11-15T15.04.53.830,0.278,-0.000051750,-0.000005875,0.000002750
1573801493870,2019-11-15T15.04.53.870,0.318,-0.000052500,-0.000006250,0.000003563
1573801493909,2019-11-15T15.04.53.909,0.357,-0.000052875,-0.000007000,0.000002750
1573801493949,2019-11-15T15.04.53.949,0.397,-0.000051437,-0.000005875,0.000003125
1573801493988,2019-11-15T15.04.53.988,0.436,-0.000052875,-0.000005875,0.000003937
1573801494028,2019-11-15T15.04.54.028,0.476,-0.000051750,-0.000006250,0.000003125
1573801494069,2019-11-15T15.04.54.069,0.517,-0.000051437,-0.000007000,0.000002750
1573801494109,2019-11-15T15.04.54.109,0.557,-0.000050688,-0.000007000,0.000003563
1573801494148,2019-11-15T15.04.54.148,0.596,-0.000051750,-0.000007000,0.000003563
1573801494188,2019-11-15T15.04.54.188,0.636,-0.000052875,-0.000006625,0.000003937
1573801494227,2019-11-15T15.04.54.227,0.675,-0.000051062,-0.000006625,0.000003125
1573801494267,2019-11-15T15.04.54.267,0.715,-0.000052500,-0.000007000,0.000003125
1573801494306,2019-11-15T15.04.54.306,0.754,-0.000049562,-0.000007750,0.000003563
1573801494346,2019-11-15T15.04.54.346,0.794,-0.000052500,-0.000006250,0.000002375
1573801494385,2019-11-15T15.04.54.385,0.833,-0.000052500,-0.000007375,0.000004313
1573801494426,2019-11-15T15.04.54.426,0.874,-0.000051062,-0.000006250,0.000003563
1573801494466,2019-11-15T15.04.54.466,0.914,-0.000051437,-0.000007750,0.000003125
1573801494506,2019-11-15T15.04.54.506,0.954,-0.000051750,-0.000007375,0.000002750
1573801494545,2019-11-15T15.04.54.545,0.993,-0.000052500,-0.000007375,0.000003563
1573801494585,2019-11-15T15.04.54.585,1.033,-0.000052125,-0.000005500,0.000001937
1573801494624,2019-11-15T15.04.54.624,1.072,-0.000052125,-0.000006625,0.000002750
1573801494664,2019-11-15T15.04.54.664,1.112,-0.000053250,-0.000007000,0.000002750
1573801494703,2019-11-15T15.04.54.703,1.151,-0.000052125,-0.000007375,0.000003563
1573801494743,2019-11-15T15.04.54.743,1.191,-0.000050688,-0.000007375,0.000002375
1573801494784,2019-11-15T15.04.54.784,1.232,-0.000051437,-0.000006250,0.000003125
1573801494823,2019-11-15T15.04.54.823,1.271,-0.000051750,-0.000007000,0.000004750
1573801494863,2019-11-15T15.04.54.863,1.311,-0.000050688,-0.000007000,0.000004313
1573801494903,2019-11-15T15.04.54.903,1.351,-0.000052500,-0.000006625,0.000003125
1573801494942,2019-11-15T15.04.54.942,1.390,-0.000051750,-0.000005875,0.000002750
1573801494982,2019-11-15T15.04.54.982,1.430,-0.000051062,-0.000006250,0.000004313
1573801495021,2019-11-15T15.04.55.021,1.469,-0.000051750,-0.000007375,0.000003563
1573801495062,2019-11-15T15.04.55.062,1.510,-0.000051750,-0.000006625,0.000002375
1573801495102,2019-11-15T15.04.55.102,1.550,-0.000051437,-0.000007000,0.000003125
1573801495141,2019-11-15T15.04.55.141,1.589,-0.000051062,-0.000006625,0.000003937
1573801495181,2019-11-15T15.04.55.181,1.629,-0.000051437,-0.000006625,0.000003937
1573801495220,2019-11-15T15.04.55.220,1.668,-0.000051437,-0.000006625,0.000002375
1573801495260,2019-11-15T15.04.55.260,1.708,-0.000052875,-0.000007375,0.000003937
1573801495299,2019-11-15T15.04.55.299,1.747,-0.000052500,-0.000008500,0.000003125
1573801495339,2019-11-15T15.04.55.339,1.787,-0.000052500,-0.000006250,0.000003563
1573801495379,2019-11-15T15.04.55.379,1.827,-0.000051437,-0.000006250,0.000002750
1573801495418,2019-11-15T15.04.55.418,1.866,-0.000051750,-0.000007375,0.000003125
1573801495459,2019-11-15T15.04.55.459,1.907,-0.000051437,-0.000007750,0.000003125
1573801495499,2019-11-15T15.04.55.499,1.947,-0.000051750,-0.000007750,0.000001937
1573801495538,2019-11-15T15.04.55.538,1.986,-0.000052125,-0.000007000,0.000004313
1573801495578,2019-11-15T15.04.55.578,2.026,-0.000052875,-0.000005500,0.000003937
1573801495617,2019-11-15T15.04.55.617,2.065,-0.000051437,-0.000007375,0.000003125
1573801495657,2019-11-15T15.04.55.657,2.105,-0.000052500,-0.000008500,0.000003125
1573801495696,2019-11-15T15.04.55.696,2.144,-0.000051750,-0.000006250,0.000002375
1573801495736,2019-11-15T15.04.55.736,2.184,-0.000051750,-0.000006625,0.000002750
1573801495776,2019-11-15T15.04.55.776,2.224,-0.000051062,-0.000007375,0.000003125
1573801495817,2019-11-15T15.04.55.817,2.265,-0.000052500,-0.000007000,0.000001937
1573801495856,2019-11-15T15.04.55.856,2.304,-0.000052125,-0.000005125,0.000002750
